"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103"
"t1",0,10.4341454815327,7.48872319435894,10.4341454815327,10.4341454815327,8.19165441690387,8.19165441690387,8.19165441690387,10.4341454815327,10.4341454815327,9.01989979270758,11.5549773771398,9.58732589907649,8.19165441690387,8.19165441690387,8.19165441690388,8.19165441690387,8.19165441690387,8.19165441690387,9.58732589907649,9.58732589907649,9.17003633525701,9.38483791536097,9.38483791536097,9.38483791536097,7.24071042368015,8.19165441690387,8.19165441690387,9.38483791536097,10.4341454815327,11.5549773771398,11.5549773771398,8.19165441690387,8.19165441690387,9.58732589907648,8.19165441690387,8.19165441690387,8.19165441690387,8.19165441690387,10.4341454815327,10.4341454815327,7.24071042368015,10.4341454815327,10.4341454815327,9.58732589907648,9.58732589907648,8.19165441690387,7.24071042368015,7.24071042368015,11.5549773771398,7.24071042368015,7.24071042368015,9.38483791536097,9.38483791536097,10.4341454815327,9.17003633525701,9.17003633525701,10.4341454815327,10.4341454815327,9.58732589907648,11.5549773771398,11.5549773771398,9.58732589907648,10.4341454815327,9.58732589907648,9.58732589907648,8.19165441690388,8.19165441690388,11.5549773771398,8.19165441690387,8.19165441690387,7.99334629970342,8.19165441690387,8.19165441690387,9.58732589907648,9.58732589907648,9.38483791536097,9.38483791536097,11.5549773771398,9.38483791536097,9.38483791536097,8.19165441690387,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,7.24071042368015,7.24071042368015,7.24071042368015,8.19165441690387,8.19165441690387,10.4341454815327,10.4341454815327,9.58732589907648,9.58732589907648,10.4341454815327,10.4341454815327,11.5549773771398,11.5549773771398,11.5549773771398,11.5549773771398,10.4341454815327,10.4341454815327
"t2",10.4341454815327,0,8.75283234063461,5.52087353695643,5.52087353695643,10.4341454815327,10.4341454815327,10.4341454815327,5.34223995299406,5.34223995299406,9.86671937516378,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695643,11.5549773771398,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.34223995299406,5.34223995299406,10.4341454815327,5.34223995299406,5.34223995299406,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695643,10.4341454815327,10.4341454815327,5.52087353695643,5.52087353695643,10.4341454815327,11.5549773771398,11.5549773771398,10.4341454815327,5.52087353695643,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.2358373643322,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695643,5.52087353695643,5.52087353695643,5.52087353695643,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695643,5.52087353695643,10.4341454815327,10.4341454815327,5.52087353695643,5.52087353695643,11.5549773771398,11.5549773771398,11.5549773771398,11.5549773771398,5.34223995299406,5.34223995299406
"t3",7.48872319435894,8.75283234063461,0,8.75283234063461,8.75283234063461,7.48872319435894,7.48872319435894,7.48872319435894,8.75283234063461,8.75283234063461,7.33858665180951,9.87366423624174,7.90601275817842,7.48872319435894,7.48872319435894,7.48872319435894,7.48872319435894,7.48872319435894,7.48872319435894,7.90601275817842,7.90601275817842,3.44630854019207,7.7035247744629,7.7035247744629,7.7035247744629,7.48872319435894,7.48872319435894,7.48872319435894,7.7035247744629,8.75283234063461,9.87366423624174,9.87366423624174,7.48872319435894,7.48872319435894,7.90601275817841,7.48872319435894,7.48872319435894,7.48872319435894,7.48872319435894,8.75283234063461,8.75283234063461,7.48872319435894,8.75283234063461,8.75283234063461,7.90601275817841,7.90601275817841,7.48872319435894,7.48872319435894,7.48872319435894,9.87366423624174,7.48872319435894,7.48872319435894,7.7035247744629,7.7035247744629,8.75283234063461,3.44630854019207,3.44630854019207,8.75283234063461,8.75283234063461,7.90601275817841,9.87366423624174,9.87366423624174,7.90601275817841,8.75283234063461,7.90601275817842,7.90601275817842,7.48872319435894,7.48872319435894,9.87366423624174,7.48872319435894,7.48872319435894,7.29041507715849,7.48872319435894,7.48872319435894,7.90601275817841,7.90601275817841,7.7035247744629,7.7035247744629,9.87366423624174,7.7035247744629,7.7035247744629,7.48872319435894,8.75283234063461,8.75283234063461,8.75283234063461,8.75283234063461,7.48872319435894,7.48872319435894,7.48872319435894,7.48872319435894,7.48872319435894,8.75283234063462,8.75283234063462,7.90601275817841,7.90601275817841,8.75283234063461,8.75283234063461,9.87366423624174,9.87366423624174,9.87366423624174,9.87366423624174,8.75283234063461,8.75283234063461
"t4",10.4341454815327,5.52087353695643,8.75283234063461,0,4.8773561247104,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695643,5.52087353695643,9.86671937516378,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.22642068154901,11.5549773771398,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695643,5.52087353695643,10.4341454815327,5.52087353695643,5.52087353695643,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.22642068154901,10.4341454815327,10.4341454815327,5.22642068154901,5.22642068154901,10.4341454815327,11.5549773771398,11.5549773771398,10.4341454815327,5.22642068154901,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.2358373643322,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,5.22642068154901,5.22642068154901,5.22642068154901,5.22642068154901,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.22642068154901,5.22642068154901,10.4341454815327,10.4341454815327,5.22642068154901,5.22642068154901,11.5549773771398,11.5549773771398,11.5549773771398,11.5549773771398,5.52087353695643,5.52087353695643
"t5",10.4341454815327,5.52087353695643,8.75283234063461,4.8773561247104,0,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695643,5.52087353695643,9.86671937516378,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.22642068154901,11.5549773771398,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695643,5.52087353695643,10.4341454815327,5.52087353695643,5.52087353695643,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.22642068154901,10.4341454815327,10.4341454815327,5.22642068154901,5.22642068154901,10.4341454815327,11.5549773771398,11.5549773771398,10.4341454815327,5.22642068154901,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.2358373643322,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,5.22642068154901,5.22642068154901,5.22642068154901,5.22642068154901,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.22642068154901,5.22642068154901,10.4341454815327,10.4341454815327,5.22642068154901,5.22642068154901,11.5549773771398,11.5549773771398,11.5549773771398,11.5549773771398,5.52087353695643,5.52087353695643
"t6",8.19165441690387,10.4341454815327,7.48872319435894,10.4341454815327,10.4341454815327,0,4.31758291380045,4.31758291380045,10.4341454815327,10.4341454815327,9.01989979270758,11.5549773771398,9.58732589907649,4.63697168408043,5.33842131849355,7.97785594861961,7.97785594861961,7.97785594861961,5.65142123330744,9.58732589907649,9.58732589907649,9.17003633525701,9.38483791536097,9.38483791536097,9.38483791536097,8.19165441690388,7.97785594861961,7.97785594861961,9.38483791536097,10.4341454815327,11.5549773771398,11.5549773771398,5.33842131849355,5.33842131849355,9.58732589907649,7.97785594861961,7.97785594861961,4.63697168408043,4.63697168408043,10.4341454815327,10.4341454815327,8.19165441690388,10.4341454815327,10.4341454815327,9.58732589907649,9.58732589907649,5.65142123330744,8.19165441690388,8.19165441690388,11.5549773771398,8.19165441690388,8.19165441690388,9.38483791536097,9.38483791536097,10.4341454815327,9.17003633525701,9.17003633525701,10.4341454815327,10.4341454815327,9.58732589907649,11.5549773771398,11.5549773771398,9.58732589907649,10.4341454815327,9.58732589907648,9.58732589907648,5.65142123330744,5.65142123330744,11.5549773771398,5.33842131849355,5.33842131849355,4.43866356687998,4.63697168408043,4.63697168408043,9.58732589907649,9.58732589907649,9.38483791536097,9.38483791536097,11.5549773771398,9.38483791536097,9.38483791536097,7.97785594861961,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,8.19165441690388,8.19165441690388,8.19165441690388,7.97785594861961,7.97785594861961,10.4341454815327,10.4341454815327,9.58732589907649,9.58732589907649,10.4341454815327,10.4341454815327,11.5549773771398,11.5549773771398,11.5549773771398,11.5549773771398,10.4341454815327,10.4341454815327
"t7",8.19165441690387,10.4341454815327,7.48872319435894,10.4341454815327,10.4341454815327,4.31758291380045,0,3.49887780383361,10.4341454815327,10.4341454815327,9.01989979270759,11.5549773771398,9.58732589907649,4.63697168408043,5.33842131849355,7.97785594861961,7.97785594861961,7.97785594861961,5.65142123330744,9.58732589907649,9.58732589907649,9.17003633525701,9.38483791536097,9.38483791536097,9.38483791536097,8.19165441690388,7.97785594861961,7.97785594861961,9.38483791536097,10.4341454815327,11.5549773771398,11.5549773771398,5.33842131849355,5.33842131849355,9.58732589907649,7.97785594861961,7.97785594861961,4.63697168408043,4.63697168408043,10.4341454815327,10.4341454815327,8.19165441690388,10.4341454815327,10.4341454815327,9.58732589907649,9.58732589907649,5.65142123330744,8.19165441690388,8.19165441690388,11.5549773771398,8.19165441690388,8.19165441690388,9.38483791536097,9.38483791536097,10.4341454815327,9.17003633525701,9.17003633525701,10.4341454815327,10.4341454815327,9.58732589907649,11.5549773771398,11.5549773771398,9.58732589907649,10.4341454815327,9.58732589907649,9.58732589907649,5.65142123330744,5.65142123330744,11.5549773771398,5.33842131849355,5.33842131849355,4.43866356687998,4.63697168408043,4.63697168408043,9.58732589907649,9.58732589907649,9.38483791536097,9.38483791536097,11.5549773771398,9.38483791536097,9.38483791536097,7.97785594861961,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,8.19165441690388,8.19165441690388,8.19165441690388,7.97785594861961,7.97785594861961,10.4341454815327,10.4341454815327,9.58732589907649,9.58732589907649,10.4341454815327,10.4341454815327,11.5549773771398,11.5549773771398,11.5549773771398,11.5549773771398,10.4341454815327,10.4341454815327
"t8",8.19165441690387,10.4341454815327,7.48872319435894,10.4341454815327,10.4341454815327,4.31758291380045,3.49887780383361,0,10.4341454815327,10.4341454815327,9.01989979270759,11.5549773771398,9.58732589907649,4.63697168408043,5.33842131849355,7.97785594861961,7.97785594861961,7.97785594861961,5.65142123330744,9.58732589907649,9.58732589907649,9.17003633525701,9.38483791536097,9.38483791536097,9.38483791536097,8.19165441690388,7.97785594861961,7.97785594861961,9.38483791536097,10.4341454815327,11.5549773771398,11.5549773771398,5.33842131849355,5.33842131849355,9.58732589907649,7.97785594861961,7.97785594861961,4.63697168408043,4.63697168408043,10.4341454815327,10.4341454815327,8.19165441690388,10.4341454815327,10.4341454815327,9.58732589907649,9.58732589907649,5.65142123330744,8.19165441690388,8.19165441690388,11.5549773771398,8.19165441690388,8.19165441690388,9.38483791536097,9.38483791536097,10.4341454815327,9.17003633525701,9.17003633525701,10.4341454815327,10.4341454815327,9.58732589907649,11.5549773771398,11.5549773771398,9.58732589907649,10.4341454815327,9.58732589907649,9.58732589907649,5.65142123330744,5.65142123330744,11.5549773771398,5.33842131849355,5.33842131849355,4.43866356687998,4.63697168408043,4.63697168408043,9.58732589907649,9.58732589907649,9.38483791536097,9.38483791536097,11.5549773771398,9.38483791536097,9.38483791536097,7.97785594861961,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,8.19165441690388,8.19165441690388,8.19165441690388,7.97785594861961,7.97785594861961,10.4341454815327,10.4341454815327,9.58732589907649,9.58732589907649,10.4341454815327,10.4341454815327,11.5549773771398,11.5549773771398,11.5549773771398,11.5549773771398,10.4341454815327,10.4341454815327
"t9",10.4341454815327,5.34223995299406,8.75283234063461,5.52087353695643,5.52087353695643,10.4341454815327,10.4341454815327,10.4341454815327,0,3.90932170552654,9.86671937516378,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695644,11.5549773771398,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,3.90932170552654,3.90932170552654,10.4341454815327,3.31028890268567,3.31028890268567,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695644,10.4341454815327,10.4341454815327,5.52087353695644,5.52087353695644,10.4341454815327,11.5549773771398,11.5549773771398,10.4341454815327,5.52087353695644,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.2358373643322,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695644,5.52087353695644,5.52087353695644,5.52087353695644,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695644,5.52087353695644,10.4341454815327,10.4341454815327,5.52087353695644,5.52087353695644,11.5549773771398,11.5549773771398,11.5549773771398,11.5549773771398,3.31028890268567,3.31028890268567
"t10",10.4341454815327,5.34223995299406,8.75283234063461,5.52087353695643,5.52087353695643,10.4341454815327,10.4341454815327,10.4341454815327,3.90932170552654,0,9.86671937516378,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695644,11.5549773771398,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,3.06177350236204,3.06177350236204,10.4341454815327,3.90932170552654,3.90932170552654,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695644,10.4341454815327,10.4341454815327,5.52087353695644,5.52087353695644,10.4341454815327,11.5549773771398,11.5549773771398,10.4341454815327,5.52087353695643,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.2358373643322,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,11.5549773771398,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695643,5.52087353695643,5.52087353695644,5.52087353695644,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,10.4341454815327,5.52087353695644,5.52087353695644,10.4341454815327,10.4341454815327,5.52087353695644,5.52087353695644,11.5549773771398,11.5549773771398,11.5549773771398,11.5549773771398,3.90932170552654,3.90932170552654
