"accepted_species","traits"
"t1",0
"t2",0
"t3",0
"t4",1
"t5",1
"t6",1
"t7",1
"t8",1
"t9",1
"t10",1
"t11",0
"t12",1
"t13",1
"t14",1
"t15",1
"t16",1
"t17",1
"t18",1
"t19",1
"t20",1
"t21",1
"t22",0
"t23",1
"t24",0
"t25",1
"t26",0
"t27",0
"t28",0
"t29",1
"t30",1
"t31",1
"t32",0
"t33",1
"t34",1
"t35",0
"t36",1
"t37",1
"t38",1
"t39",1
"t40",1
"t41",1
"t42",1
"t43",1
"t44",1
"t45",1
"t46",1
"t47",0
"t48",1
"t49",1
"t50",1
"t51",0
"t52",1
"t53",1
"t54",1
"t55",0
"t56",0
"t57",1
"t58",1
"t59",0
"t60",0
"t61",1
"t62",0
"t63",1
"t64",1
"t65",1
"t66",0
"t67",1
"t68",0
"t69",1
"t70",1
"t71",1
"t72",1
"t73",1
"t74",0
"t75",0
"t76",1
"t77",1
"t78",1
"t79",0
"t80",1
"t81",1
"t82",1
"t83",1
"t84",1
"t85",1
"t86",0
"t87",1
"t88",1
"t89",1
"t90",1
"t91",0
"t92",1
"t93",1
"t94",1
"t95",1
"t96",1
"t97",0
"t98",1
"t99",1
"t100",1
"t101",1
"t102",0
"t103",1
"t104",1
"t105",1
"t106",1
"t107",0
"t108",1
"t109",1
"t110",1
"t111",1
"t112",1
"t113",1
"t114",1
"t115",1
"t116",1
"t117",1
"t118",1
"t119",1
"t120",1
"t121",1
"t122",1
"t123",1
"t124",1
"t125",1
"t126",1
"t127",1
"t128",1
"t129",1
"t130",1
"t131",1
"t132",1
"t133",1
"t134",1
"t135",1
"t136",1
"t137",1
"t138",1
"t139",1
"t140",1
"t141",0
"t142",1
"t143",1
"t144",1
"t145",1
"t146",1
"t147",1
"t148",1
"t149",1
"t150",1
"t151",1
"t152",1
"t153",1
"t154",1
"t155",1
"t156",1
"t157",1
