,0,1,2,3,4,5,6,7,8,9,10,11
t1,-0.7031508,3.6966054,-0.38308266,1.2672235,-0.03159876,0.739518,-0.06791447,9.210717,0.032078054,4.7156787,4.9887753,1.2241985
t2,-0.816375,2.9935234,-0.523657,0.75441366,-0.026940493,2.0521536,0.6397622,4.3087916,1.6637646,5.879533,4.392865,5.477147
t3,-0.44237342,-0.0005653273,3.8400803,1.4084308,3.3663735,0.10014418,-0.13329317,11.182578,0.2493732,3.2538922,0.99872255,-0.9338495
t4,-0.43874562,-0.04385878,-0.31100592,0.16059026,-0.053449553,-0.1863797,-0.15193678,4.289653,0.059431266,-0.2539425,15.295962,3.1959848
t5,-1.0397445,-0.0021622458,-0.59861726,1.4373904,-0.07088636,-0.022929942,-0.0958843,10.154742,0.03339759,4.311054,15.458618,5.6206036
t6,-0.7608804,-0.036357425,-0.46594432,0.7714102,-0.07017324,-0.21463707,-0.17315175,7.0740066,0.07791189,-0.046477642,18.878942,4.8523207
t7,-1.0168151,-0.022966538,-0.567695,1.2285454,-0.08132316,-0.14320233,-0.12895332,9.633151,0.057833005,2.167179,19.090057,6.0067344
t8,-0.9297568,0.053156354,-0.39815482,0.5131724,-0.015718702,0.77305984,3.098377,-0.35503,1.8786573,3.6013238,1.3134459,8.102916
t9,-1.468504,5.586561,-0.87120116,0.75345075,-0.066571325,4.3788896,3.3502798,1.7497414,5.9101825,11.24252,2.6415284,10.626966
t10,-1.1956698,2.9717207,-0.6725385,0.53204036,-0.041229326,2.8292925,3.1826289,-0.09141595,4.3108664,7.960429,2.0242693,9.979451
t11,-0.9960649,0.25851405,-0.44955754,0.5682487,-0.008919134,0.9754599,3.2646024,-0.367086,1.9675218,3.9667885,1.15997,8.657115
t12,-0.6172638,-0.03334217,12.312679,0.74667215,11.630067,-0.11914227,-0.27767187,9.328194,0.54228294,5.126992,-0.18571994,-1.8774126
t13,-1.3550062,4.126247,-0.7838612,0.5864583,-0.05406913,3.6607792,3.3874352,0.1299601,5.3536177,9.602183,2.2930994,10.870815
t14,-1.3626579,4.3852596,-0.7829442,0.6235227,-0.058601912,3.8091955,3.3625455,0.42216828,5.4453144,9.881845,2.3351414,10.491041
t15,-1.3354369,4.1453648,-0.7628558,0.60213095,-0.056749046,3.674333,3.3351018,0.17222439,5.31871,9.579612,2.2856512,10.425431
t16,-0.63425696,-0.03256396,12.09692,0.8387097,11.395333,-0.114597715,-0.27767023,9.933067,0.5434813,5.126931,-0.17490953,-1.8789152
t17,-0.6374785,-0.030541172,11.707012,0.96235114,10.974038,-0.11068744,-0.26941964,10.716645,0.53603905,5.131308,-0.15537351,-1.8768103
t18,-1.0355493,0.2858073,-0.47687694,0.6518021,-0.014370945,1.0569462,3.4103315,-0.42145368,2.1983192,4.6870975,1.3861972,9.262883
t19,-0.661182,-0.033977065,-0.44365755,0.49935627,-0.06501747,-0.24408115,-0.16938613,6.277679,0.049344055,-0.042218477,17.05923,4.3459673
t20,-1.2742223,3.8262603,-0.74157,0.52030176,-0.04830825,3.45375,3.2304628,0.08085874,5.0433326,9.007403,2.2592413,10.352801
t21,-1.2541208,3.6543987,-0.72698474,0.507582,-0.046852995,3.3317344,3.19929,-0.010496721,4.916534,8.7733555,2.2375941,10.294526
t22,-1.053745,0.35551232,-0.47419685,0.5920445,-0.008510153,0.98109525,3.2960014,-0.360608,2.0336487,4.0821733,1.1450177,8.909673
t23,-1.0239761,0.1661715,-0.44454288,0.6445869,-0.015067256,0.93250954,3.36803,-0.40891954,1.931163,4.276565,1.1838114,8.688675
t24,-0.9449626,-0.04257832,-0.52326316,0.94525516,-0.09121014,-0.27001306,-0.1783662,8.415599,0.08192819,-0.043630313,22.127747,5.783741
t25,-1.0255511,0.13844122,-0.43588144,0.6103741,-0.02008903,0.903493,3.3377056,-0.4165077,2.0092437,4.1440096,1.271402,8.776409
t26,-0.9104377,-0.045892663,-0.50356776,0.8689065,-0.09105467,-0.29218084,-0.18393289,8.045656,0.08567342,-0.09598841,22.322828,5.666178
t27,-1.0134414,0.2690803,-0.45290098,0.55698836,-0.011293259,1.1080989,3.3870893,-0.36791724,2.0632033,4.249844,1.3457592,8.776216
t28,-0.88606757,-0.049053844,-0.47853154,0.88299054,-0.09084198,-0.30432132,-0.18173268,7.9435596,0.09290716,-0.12686315,22.79173,5.582293
t29,-1.0575731,0.3780889,-0.47646993,0.5860371,-0.006909109,1.1256754,3.4040895,-0.3723584,2.1100585,4.154374,1.1575887,9.058271
t30,-0.73531866,-0.06621795,-0.40305036,0.32358393,-0.09746397,-0.38451338,-0.22607152,5.78429,0.08157237,-0.41660044,23.655855,4.848258
t31,-0.72280055,-0.066961184,-0.39564294,0.30241486,-0.10060206,-0.38045025,-0.23508601,5.683319,0.07758583,-0.43428296,23.536299,4.894628
t32,-1.1031016,0.4147691,-0.5094783,0.6007222,-0.012848593,1.1117083,3.5261366,-0.37419766,2.2431724,4.669863,1.3268807,9.594084
