"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129"
"t1",0,6.35558657831281,4.76773812966134,8.70348265432544,5.76023772673357,7.9938973274647,6.86253930020285,10.2172921368279,6.55382974415748,8.21697554230612,10.2172921368279,8.23519105395909,7.62656557758938,7.36342592354523,7.51709754042426,7.98866331245846,7.5946565589609,10.2172921368279,8.03654527052375,7.78593002353203,7.90360822529911,10.2172921368279,10.2172921368279,8.0605286662419,10.2172921368279,8.29350670334553,10.2172921368279,8.38522408993591,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,9.20163848226799,10.2172921368279,9.45149984442537,8.98695624738314,10.2172921368279,9.7718751817094,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,9.52045026800401,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,9.27837167308011,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,9.32625880202702,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.1270914971769,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279,10.2172921368279
"t2",6.35558657831281,0,8.08606996438563,10.1544763925023,7.2112314649104,9.44489106564152,8.31353303837967,9.62536859089365,5.96190619822323,7.62505199637186,9.62536859089365,11.5535228886834,7.03464203165512,6.77150237761098,6.92517399449,11.3069951471827,10.9129883936852,9.62536859089365,9.48753900870058,7.19400647759777,7.31168467936485,9.62536859089365,9.62536859089365,9.51152240441872,9.62536859089365,9.74450044152236,9.62536859089365,9.83621782811273,9.62536859089365,11.6682858750047,11.6682858750047,9.62536859089365,8.60971493633373,13.5356239715522,12.7698316791497,8.39503270144889,9.62536859089365,13.0902070164337,9.62536859089365,9.62536859089365,9.62536859089365,9.62536859089365,10.9714440061808,11.6682858750047,9.62536859089365,9.62536859089365,9.62536859089365,10.7293654112569,11.6682858750047,9.62536859089365,9.62536859089365,9.62536859089365,13.5356239715522,9.62536859089365,8.73433525609276,9.62536859089365,9.62536859089365,13.5356239715522,13.5356239715522,13.5356239715522,11.6682858750047,11.6682858750047,13.5356239715522,13.5356239715522,9.62536859089365,9.62536859089365,11.6682858750047,11.6682858750047,13.5356239715522,13.5356239715522,13.5356239715522,13.5356239715522,13.5356239715522,13.5356239715522,13.5356239715522,9.62536859089365,9.62536859089365,9.62536859089365,13.5356239715522,11.6682858750047,11.6682858750047,13.5356239715522,13.5356239715522,13.5356239715522,9.62536859089365,13.5356239715522,13.5356239715522,13.5356239715522,13.5356239715522,13.4454233319012,9.62536859089365,9.62536859089365,11.6682858750047,11.6682858750047,9.62536859089365,9.62536859089365,13.5356239715522,9.62536859089365,9.62536859089365,9.62536859089365,13.5356239715522,13.5356239715522,9.62536859089365,9.62536859089365,9.62536859089365,9.62536859089365,13.5356239715522,13.5356239715522,9.62536859089365,13.5356239715522,13.5356239715522,13.5356239715522,9.62536859089365,9.62536859089365,9.62536859089365,9.62536859089365,13.5356239715522,13.5356239715522,9.62536859089365,9.62536859089365,9.62536859089365,13.5356239715522,13.5356239715522,13.5356239715522,13.5356239715522,9.62536859089365,9.62536859089365,9.62536859089365,9.62536859089365
"t3",4.76773812966134,8.08606996438563,0,10.4339660403983,7.49072111280639,9.72438071353752,8.59302268627567,11.9477755229007,8.2843131302303,9.94745892837893,11.9477755229007,5.39736761704884,9.3570489636622,9.09390930961805,9.24758092649707,5.15083987554821,4.75683312205065,11.9477755229007,9.76702865659657,9.51641340960484,9.63409161137193,11.9477755229007,11.9477755229007,9.79101205231472,11.9477755229007,10.0239900894183,11.9477755229007,10.1157074760087,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007,10.9321218683408,7.37946869991765,6.61367640751512,10.717439633456,11.9477755229007,6.93405174479915,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007,11.2509336540768,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007,11.0088550591529,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007,7.37946869991765,11.9477755229007,11.0567421880998,11.9477755229007,11.9477755229007,7.37946869991765,7.37946869991765,7.37946869991765,11.9477755229007,11.9477755229007,7.37946869991765,7.37946869991765,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007,7.37946869991765,7.37946869991765,7.37946869991765,7.37946869991765,7.37946869991765,7.37946869991765,7.37946869991765,11.9477755229007,11.9477755229007,11.9477755229007,7.37946869991765,11.9477755229007,11.9477755229007,7.37946869991765,7.37946869991765,7.37946869991765,11.9477755229007,7.37946869991765,7.37946869991765,7.37946869991765,7.37946869991765,7.28926806026662,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007,7.37946869991765,11.9477755229007,11.9477755229007,11.9477755229007,7.37946869991765,7.37946869991765,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007,7.37946869991765,7.37946869991765,11.9477755229007,7.37946869991765,7.37946869991765,7.37946869991765,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007,7.37946869991765,7.37946869991765,11.9477755229007,11.9477755229007,11.9477755229007,7.37946869991765,7.37946869991765,7.37946869991765,7.37946869991765,11.9477755229007,11.9477755229007,11.9477755229007,11.9477755229007
"t4",8.70348265432544,10.1544763925023,10.4339660403983,0,6.39578240741675,8.62944200814787,7.49808398088602,14.0161819510174,10.3527195583469,12.0158653564956,14.0161819510174,13.901418964696,11.4254553917788,11.1623157377347,11.3159873546137,13.6548912231954,13.2608844696978,14.0161819510174,8.78998434611351,11.5848198377215,11.7024980394886,14.0161819510174,14.0161819510174,8.69607334692507,14.0161819510174,8.92905138402871,14.0161819510174,9.02076877061908,14.0161819510174,10.8528368175111,10.8528368175111,14.0161819510174,13.0005282964574,15.8835200475648,15.1177277551623,12.7858460615726,14.0161819510174,15.4381030924463,14.0161819510174,14.0161819510174,14.0161819510174,14.0161819510174,10.1559949486872,10.8528368175111,14.0161819510174,14.0161819510174,14.0161819510174,10.0318107486699,10.9707312124177,14.0161819510174,14.0161819510174,14.0161819510174,15.8835200475648,14.0161819510174,13.1251486162165,14.0161819510174,14.0161819510174,15.8835200475648,15.8835200475648,15.8835200475648,10.8528368175111,10.8528368175111,15.8835200475648,15.8835200475648,14.0161819510174,14.0161819510174,10.8528368175111,10.8528368175111,15.8835200475648,15.8835200475648,15.8835200475648,15.8835200475648,15.8835200475648,15.8835200475648,15.8835200475648,14.0161819510174,14.0161819510174,14.0161819510174,15.8835200475648,10.8528368175111,10.8528368175111,15.8835200475648,15.8835200475648,15.8835200475648,14.0161819510174,15.8835200475648,15.8835200475648,15.8835200475648,15.8835200475648,15.7933194079138,14.0161819510174,14.0161819510174,10.8528368175111,10.8528368175111,14.0161819510174,14.0161819510174,15.8835200475648,14.0161819510174,14.0161819510174,14.0161819510174,15.8835200475648,15.8835200475648,14.0161819510174,14.0161819510174,14.0161819510174,14.0161819510174,15.8835200475648,15.8835200475648,14.0161819510174,15.8835200475648,15.8835200475648,15.8835200475648,14.0161819510174,14.0161819510174,14.0161819510174,14.0161819510174,15.8835200475648,15.8835200475648,14.0161819510174,14.0161819510174,14.0161819510174,15.8835200475648,15.8835200475648,15.8835200475648,15.8835200475648,14.0161819510174,14.0161819510174,14.0161819510174,14.0161819510174
"t5",5.76023772673357,7.2112314649104,7.49072111280639,6.39578240741675,0,4.44981371166043,3.31845568439857,11.0729370234255,7.40947463075507,9.0726204289037,11.0729370234255,10.9581740371041,8.48221046418696,8.21907081014282,8.37274242702184,10.7116462956035,10.3176395421059,11.0729370234255,5.84673941852165,8.64157491012961,8.7592531118967,11.0729370234255,11.0729370234255,4.51644505043763,11.0729370234255,4.74942308754126,11.0729370234255,4.84114047413163,11.0729370234255,6.67320852102363,6.67320852102363,11.0729370234255,10.0572833688656,12.9402751199729,12.1744828275704,9.84260113398073,11.0729370234255,12.4948581648544,11.0729370234255,11.0729370234255,11.0729370234255,11.0729370234255,5.97636665219973,6.67320852102363,11.0729370234255,11.0729370234255,11.0729370234255,7.088565821078,8.0274862848258,11.0729370234255,11.0729370234255,11.0729370234255,12.9402751199729,11.0729370234255,10.1819036886246,11.0729370234255,11.0729370234255,12.940275119973,12.9402751199729,12.9402751199729,6.67320852102363,6.67320852102363,12.9402751199729,12.9402751199729,11.0729370234255,11.0729370234255,6.67320852102363,6.67320852102363,12.9402751199729,12.9402751199729,12.9402751199729,12.9402751199729,12.9402751199729,12.9402751199729,12.9402751199729,11.0729370234255,11.0729370234255,11.0729370234255,12.9402751199729,6.67320852102363,6.67320852102363,12.9402751199729,12.9402751199729,12.9402751199729,11.0729370234255,12.9402751199729,12.9402751199729,12.9402751199729,12.940275119973,12.8500744803219,11.0729370234255,11.0729370234255,6.67320852102363,6.67320852102363,11.0729370234255,11.0729370234255,12.9402751199729,11.0729370234255,11.0729370234255,11.0729370234255,12.9402751199729,12.9402751199729,11.0729370234255,11.0729370234255,11.0729370234255,11.0729370234255,12.9402751199729,12.9402751199729,11.0729370234255,12.940275119973,12.940275119973,12.9402751199729,11.0729370234255,11.0729370234255,11.0729370234255,11.0729370234255,12.9402751199729,12.9402751199729,11.0729370234255,11.0729370234255,11.0729370234255,12.9402751199729,12.9402751199729,12.9402751199729,12.9402751199729,11.0729370234255,11.0729370234255,11.0729370234255,11.0729370234255
"t6",7.9938973274647,9.44489106564152,9.72438071353752,8.62944200814787,4.44981371166043,0,4.66641380232438,13.3065966241566,9.6431342314862,11.3062800296348,13.3065966241566,13.1918336378353,10.7158700649181,10.4527304108739,10.606402027753,12.9453058963346,12.5512991428371,13.3065966241566,8.08039901925278,10.8752345108607,10.9929127126278,13.3065966241566,13.3065966241566,5.86440316836343,13.3065966241566,6.09738120546706,13.3065966241566,6.18909859205744,13.3065966241566,8.02116663894943,8.02116663894943,13.3065966241566,12.2909429695967,15.1739347207041,14.4081424283015,12.0762607347119,13.3065966241566,14.7285177655856,13.3065966241566,13.3065966241566,13.3065966241566,13.3065966241566,7.32432477012554,8.02116663894943,13.3065966241566,13.3065966241566,13.3065966241566,9.32222542180913,10.2611458855569,13.3065966241566,13.3065966241566,13.3065966241566,15.1739347207041,13.3065966241566,12.4155632893557,13.3065966241566,13.3065966241566,15.1739347207041,15.1739347207041,15.1739347207041,6.80697893077385,6.80697893077385,15.1739347207041,15.1739347207041,13.3065966241566,13.3065966241566,6.80697893077385,6.80697893077385,15.1739347207041,15.1739347207041,15.1739347207041,15.1739347207041,15.1739347207041,15.1739347207041,15.1739347207041,13.3065966241566,13.3065966241566,13.3065966241566,15.1739347207041,8.02116663894944,8.02116663894944,15.1739347207041,15.1739347207041,15.1739347207041,13.3065966241566,15.1739347207041,15.1739347207041,15.1739347207041,15.1739347207041,15.0837340810531,13.3065966241566,13.3065966241566,8.02116663894943,8.02116663894943,13.3065966241566,13.3065966241566,15.1739347207041,13.3065966241566,13.3065966241566,13.3065966241566,15.1739347207041,15.1739347207041,13.3065966241566,13.3065966241566,13.3065966241566,13.3065966241566,15.1739347207041,15.1739347207041,13.3065966241566,15.1739347207041,15.1739347207041,15.1739347207041,13.3065966241566,13.3065966241566,13.3065966241566,13.3065966241566,15.1739347207041,15.1739347207041,13.3065966241566,13.3065966241566,13.3065966241566,15.1739347207041,15.1739347207041,15.1739347207041,15.1739347207041,13.3065966241566,13.3065966241566,13.3065966241566,13.3065966241566
"t7",6.86253930020285,8.31353303837967,8.59302268627567,7.49808398088602,3.31845568439857,4.66641380232438,0,12.1752385968948,8.51177620422435,10.174922002373,12.1752385968948,12.0604756105734,9.58451203765624,9.3213723836121,9.47504400049112,11.8139478690728,11.4199411155752,12.1752385968948,6.94904099199092,9.74387648359889,9.86155468536598,12.1752385968948,12.1752385968948,2.81338798040893,12.1752385968948,3.04636601751256,12.1752385968948,3.13808340410293,12.1752385968948,4.97015145099493,4.97015145099493,12.1752385968948,11.1595849423349,14.0425766934422,13.2767844010397,10.94490270745,12.1752385968948,13.5971597383237,12.1752385968948,12.1752385968948,12.1752385968948,12.1752385968948,4.27330958217103,4.97015145099493,12.1752385968948,12.1752385968948,12.1752385968948,8.19086739454728,9.12978785829507,12.1752385968948,12.1752385968948,12.1752385968948,14.0425766934422,12.1752385968948,11.2842052620939,12.1752385968948,12.1752385968948,14.0425766934422,14.0425766934422,14.0425766934422,6.88980861168758,6.88980861168758,14.0425766934422,14.0425766934422,12.1752385968948,12.1752385968948,6.88980861168758,6.88980861168758,14.0425766934422,14.0425766934422,14.0425766934422,14.0425766934422,14.0425766934422,14.0425766934422,14.0425766934422,12.1752385968948,12.1752385968948,12.1752385968948,14.0425766934422,4.97015145099493,4.97015145099493,14.0425766934422,14.0425766934422,14.0425766934422,12.1752385968948,14.0425766934422,14.0425766934422,14.0425766934422,14.0425766934422,13.9523760537912,12.1752385968948,12.1752385968948,4.97015145099493,4.97015145099493,12.1752385968948,12.1752385968948,14.0425766934422,12.1752385968948,12.1752385968948,12.1752385968948,14.0425766934422,14.0425766934422,12.1752385968948,12.1752385968948,12.1752385968948,12.1752385968948,14.0425766934422,14.0425766934422,12.1752385968948,14.0425766934422,14.0425766934422,14.0425766934422,12.1752385968948,12.1752385968948,12.1752385968948,12.1752385968948,14.0425766934422,14.0425766934422,12.1752385968948,12.1752385968948,12.1752385968948,14.0425766934422,14.0425766934422,14.0425766934422,14.0425766934422,12.1752385968948,12.1752385968948,12.1752385968948,12.1752385968948
"t8",10.2172921368279,9.62536859089365,11.9477755229007,14.0161819510174,11.0729370234255,13.3065966241566,12.1752385968948,0,4.36104026452662,8.08845230598203,10.0887689005038,15.4152284471985,7.4980423412653,5.17063644391437,5.3243080607934,15.1687007056978,14.7746939522003,8.02450265719704,13.3492445672157,7.65740678720794,7.77508498897503,10.0887689005038,8.02450265719704,13.3732279629338,8.02450265719704,13.6062060000374,8.02450265719704,13.6979233866278,10.0887689005038,15.5299914335198,15.5299914335198,10.0887689005038,7.00884900263713,17.3973295300673,16.6315372376647,8.85843301105906,10.0887689005038,16.9519125749488,8.02450265719704,8.02450265719704,8.02450265719704,10.0887689005038,14.8331495646959,15.5299914335198,10.0887689005038,10.0887689005038,8.02450265719704,14.591070969772,15.5299914335198,8.02450265719704,8.02450265719704,8.02450265719704,17.3973295300673,8.02450265719704,7.13346932239616,10.0887689005038,8.02450265719704,17.3973295300673,17.3973295300673,17.3973295300673,15.5299914335198,15.5299914335198,17.3973295300673,17.3973295300673,8.02450265719704,8.02450265719704,15.5299914335198,15.5299914335198,17.3973295300673,17.3973295300673,17.3973295300673,17.3973295300673,17.3973295300673,17.3973295300673,17.3973295300673,8.02450265719704,8.02450265719704,8.02450265719704,17.3973295300673,15.5299914335198,15.5299914335198,17.3973295300673,17.3973295300673,17.3973295300673,8.02450265719704,17.3973295300673,17.3973295300673,17.3973295300673,17.3973295300673,17.3071288904163,8.02450265719704,8.02450265719704,15.5299914335198,15.5299914335198,8.02450265719704,8.02450265719704,17.3973295300673,10.0887689005038,10.0887689005038,10.0887689005038,17.3973295300673,17.3973295300673,10.0887689005038,10.0887689005038,8.02450265719704,8.02450265719704,17.3973295300673,17.3973295300673,8.02450265719704,17.3973295300673,17.3973295300673,17.3973295300673,10.0887689005038,10.0887689005038,8.02450265719704,8.02450265719704,17.3973295300673,17.3973295300673,8.02450265719704,8.02450265719704,10.0887689005038,17.3973295300673,17.3973295300673,17.3973295300673,17.3973295300673,10.0887689005038,10.0887689005038,10.0887689005038,10.0887689005038
"t9",6.55382974415748,5.96190619822323,8.2843131302303,10.3527195583469,7.40947463075507,9.6431342314862,8.51177620422435,4.36104026452662,0,4.42498991331161,6.4253065078334,11.751766054528,3.83457994859488,1.43414004976619,1.58781166664522,11.5052383130274,11.1112315595299,3.7305565467146,9.68578217454525,3.99394439453752,4.11162259630461,6.4253065078334,4.28800626304886,9.7097655702634,4.28800626304886,9.94274360736703,4.28800626304886,10.0344609939574,6.4253065078334,11.8665290408494,11.8665290408494,6.4253065078334,2.71490289215469,13.7338671373969,12.9680748449943,5.19497061838864,6.4253065078334,13.2884501822784,3.7305565467146,3.7305565467146,3.7305565467146,6.4253065078334,11.1696871720255,11.8665290408494,6.4253065078334,6.4253065078334,3.7305565467146,10.9276085771016,11.8665290408494,3.7305565467146,3.7305565467146,3.7305565467146,13.7338671373969,3.7305565467146,2.83952321191372,6.4253065078334,4.28800626304886,13.7338671373969,13.7338671373969,13.7338671373969,11.8665290408494,11.8665290408494,13.7338671373969,13.7338671373969,3.7305565467146,3.7305565467146,11.8665290408494,11.8665290408494,13.7338671373969,13.7338671373969,13.7338671373969,13.7338671373969,13.7338671373969,13.7338671373969,13.7338671373969,4.28800626304886,4.28800626304886,4.28800626304886,13.7338671373969,11.8665290408494,11.8665290408494,13.7338671373969,13.7338671373969,13.7338671373969,3.7305565467146,13.7338671373969,13.7338671373969,13.7338671373969,13.7338671373969,13.6436664977458,3.7305565467146,3.7305565467146,11.8665290408494,11.8665290408494,4.28800626304886,4.28800626304886,13.7338671373969,6.4253065078334,6.4253065078334,6.4253065078334,13.7338671373969,13.7338671373969,6.4253065078334,6.4253065078334,3.7305565467146,3.7305565467146,13.7338671373969,13.7338671373969,3.7305565467146,13.7338671373969,13.7338671373969,13.7338671373969,6.4253065078334,6.4253065078334,4.28800626304886,4.28800626304886,13.7338671373969,13.7338671373969,3.7305565467146,3.7305565467146,6.4253065078334,13.7338671373969,13.7338671373969,13.7338671373969,13.7338671373969,6.4253065078334,6.4253065078334,6.4253065078334,6.4253065078334
"t10",8.21697554230612,7.62505199637186,9.94745892837893,12.0158653564956,9.0726204289037,11.3062800296348,10.174922002373,8.08845230598203,4.42498991331161,0,5.34258750022002,13.4149118526767,2.84682980365518,5.23458609269936,5.38825770957839,13.1683841111761,12.7743773576785,8.08845230598203,11.3489279726939,2.85983988902034,2.97751809078743,5.34258750022003,8.08845230598203,11.372911368412,8.08845230598203,11.6058894055157,8.08845230598203,11.697606792106,5.34258750022003,13.529674838998,13.529674838998,5.43755636289371,7.07279865142212,15.3970129355455,14.631220643143,4.11225161077527,5.34258750022003,14.951595980427,8.08845230598203,8.08845230598203,8.08845230598203,5.43755636289371,12.8328329701741,13.529674838998,5.43755636289371,5.34258750022003,8.08845230598203,12.5907543752502,13.529674838998,8.08845230598204,8.08845230598203,8.08845230598203,15.3970129355455,8.08845230598203,7.19741897118115,5.43755636289371,8.08845230598203,15.3970129355455,15.3970129355455,15.3970129355455,13.529674838998,13.529674838998,15.3970129355455,15.3970129355455,8.08845230598203,8.08845230598203,13.529674838998,13.529674838998,15.3970129355455,15.3970129355455,15.3970129355455,15.3970129355455,15.3970129355455,15.3970129355455,15.3970129355455,8.08845230598204,8.08845230598203,8.08845230598203,15.3970129355455,13.529674838998,13.529674838998,15.3970129355455,15.3970129355455,15.3970129355455,8.08845230598203,15.3970129355455,15.3970129355455,15.3970129355455,15.3970129355455,15.3068122958945,8.08845230598203,8.08845230598203,13.529674838998,13.529674838998,8.08845230598203,8.08845230598203,15.3970129355455,5.43755636289371,5.43755636289371,5.43755636289371,15.3970129355455,15.3970129355455,5.29120200231622,5.29120200231622,8.08845230598204,8.08845230598204,15.3970129355455,15.3970129355455,8.08845230598204,15.3970129355455,15.3970129355455,15.3970129355455,5.43755636289371,5.43755636289371,8.08845230598204,8.08845230598204,15.3970129355455,15.3970129355455,8.08845230598203,8.08845230598203,5.34258750022003,15.3970129355455,15.3970129355455,15.3970129355455,15.3970129355455,5.34258750022003,5.34258750022003,5.34258750022003,5.34258750022003
