,0,1,2,3,4,5,6,7,8,9,10,11
t1,9.796395,7.401709,6.5893364,6.0975733,1.5173982,4.990777,4.4646015,5.2131515,3.7066612,8.061779,7.8366327,4.598171
t2,10.02921,7.469786,6.6209884,6.1488466,1.450765,5.178433,4.514058,5.2263985,3.588185,8.06152,8.012403,4.538595
t3,0.37924704,10.409815,6.759694,5.3792925,5.3266935,2.5336404,4.1062126,4.8021817,4.0340333,7.551729,4.9831963,2.8221855
t4,8.681972,4.928723,6.4619436,5.5089917,1.5739658,3.3610556,2.2238107,5.7896605,5.9616675,7.1302986,6.437817,4.433051
t5,8.864678,5.232998,6.460918,5.59142,1.5760198,3.5680764,2.5782213,5.6763563,5.723362,7.265154,6.765302,4.4495616
t6,8.787445,5.112614,6.431719,5.6641197,1.5905914,3.4852972,2.3961093,5.6158967,5.8685894,7.1397476,6.659057,4.4685006
t7,8.845795,5.202161,6.4766297,5.699522,1.6501515,3.5675473,2.4974213,5.5600815,5.8219204,7.1718416,6.8159604,4.5341682
t8,9.624771,8.266091,5.517257,7.4236965,4.7110686,4.949561,5.8176303,2.9369736,3.112243,6.6455445,3.645358,5.831501
t9,10.013522,7.792322,6.4729795,6.098642,1.543127,5.236631,4.890275,4.9994264,3.5637043,8.140429,7.8312693,4.678267
t10,10.288651,7.5893474,6.5714364,6.2525434,1.4413524,5.415369,4.6494393,5.1457276,3.4902723,8.020106,8.115127,4.4652205
t11,10.925702,7.5422015,6.421912,6.6957517,1.3537799,5.9730253,4.704315,5.185419,3.3454552,7.9482503,8.548148,4.193043
t12,0.33393997,10.45012,6.747679,5.3719344,5.3710184,2.471143,4.0909142,4.8324127,4.0636663,7.5729527,4.9931254,2.7904048
t13,10.22767,7.64798,6.635338,6.160372,1.3953264,5.380545,4.71264,5.2030716,3.4628122,8.108704,8.087744,4.5251045
t14,10.111659,7.7057557,6.5376673,6.1875315,1.5245451,5.311569,4.802378,5.0685835,3.5141532,8.05714,7.907849,4.596313
t15,10.03585,7.770554,6.487005,6.1962924,1.5719317,5.23664,4.8731184,5.0171714,3.477777,8.057902,7.841479,4.68745
t16,0.2651546,10.409049,6.8511977,5.3907256,5.2427726,2.588418,4.1863165,4.7412996,4.054085,7.5237856,4.9338064,2.68861
t17,0.37969026,10.511122,6.6566787,5.3334603,5.3922586,2.4936314,4.1727786,4.866608,4.094821,7.4259315,5.003445,2.7954836
t18,8.378407,9.106383,5.200834,7.24389,4.9952784,6.4648576,6.6042585,3.6526344,3.4508462,6.0123982,3.3854327,6.7310066
t19,8.755516,4.988103,6.4213433,5.4500194,1.5136081,3.3263185,2.2851238,5.812297,5.8412313,7.248151,6.484537,4.3300953
t20,10.212744,7.6177964,6.720712,6.2752156,1.3846718,5.2961445,4.6693892,5.3177276,3.3510838,8.09697,8.010982,4.5308437
t21,10.217621,7.6429496,6.6281114,6.140949,1.3846129,5.376308,4.712011,5.201928,3.4731865,8.125495,8.096322,4.5316157
t22,10.93068,7.584068,6.3598027,6.720177,1.3018662,5.9259043,4.760433,5.235363,3.3682082,7.9268327,8.544902,4.2097173
t23,9.624671,8.176077,5.4941955,7.3986053,4.6186013,4.8038716,5.690541,2.7986195,3.0885563,6.8177066,3.6381834,5.7272663
t24,8.781878,5.1277614,6.527511,5.7932224,1.7284088,3.6141205,2.3517218,5.4953732,5.9502826,7.0492725,6.8745556,4.622058
t25,9.651527,8.209142,5.517004,7.39113,4.582387,4.848661,5.713233,2.8857157,3.0383828,6.744737,3.7132616,5.6567
t26,8.783019,5.083557,6.5048304,5.720797,1.6961603,3.5145905,2.3429399,5.562685,5.96103,7.0771127,6.7995534,4.5755095
t27,9.779527,8.206577,5.5806623,7.494629,4.719979,4.8464947,5.784483,2.9936905,3.043609,6.563869,3.6918156,5.767156
t28,8.76087,5.0960846,6.5531454,5.748771,1.7345222,3.546717,2.3503487,5.5304823,5.9871144,7.054525,6.8585877,4.6189127
t29,10.889289,7.6618032,6.4847927,6.662154,1.2331603,5.8248215,4.800036,5.263736,3.319133,7.987914,8.501847,4.28733
t30,8.46645,4.8419433,6.7809505,5.565489,1.844593,3.4123716,2.1255622,5.664991,6.3223248,6.87731,6.769628,4.7545004
t31,8.472903,4.83525,6.8047028,5.6179724,1.8674977,3.4051483,2.1507142,5.6793447,6.336025,6.909041,6.7923846,4.748598
t32,11.284095,7.4417996,6.6324925,6.912509,1.4457303,6.590316,4.779649,5.228989,3.6385999,7.3808594,8.863696,3.6615243
t33,8.107155,9.194845,5.0791965,7.3882737,5.179155,6.6221056,6.734275,3.5403526,3.76042,5.7160425,3.235243,6.842119
t34,-2.070362,9.800657,5.714449,6.0774503,3.9670682,2.3952115,5.848117,6.4105744,4.9431386,7.6245866,4.488306,1.1882994
t35,-1.9399534,9.875832,5.8368425,6.10864,4.0077844,2.386799,5.6841044,6.4252625,4.8894525,7.5671453,4.508106,1.3051928
t36,10.525117,7.657211,6.540905,6.352645,1.3581272,5.595139,4.7248015,5.176288,3.3877788,8.06185,8.274301,4.4563413
t37,10.914802,7.6955895,6.5304956,6.6590815,1.2755581,5.785201,4.6787596,5.2095923,3.2948616,7.9885683,8.428388,4.3025317
t38,0.754814,10.564532,6.5667787,5.3937407,5.687076,2.1667962,3.896159,4.875049,4.025187,7.611382,5.051254,3.026213
t39,8.260926,9.166379,5.1662827,7.1728387,5.0012703,6.662794,6.617528,3.8177657,3.4627,5.9705076,3.2792273,6.8619776
t40,17.955557,9.583386,-0.3981631,1.3820661,2.7590795,4.7745705,8.412324,9.091264,7.3587074,8.521569,2.1346798,8.4087305
t41,17.9069,9.65043,-0.3236848,1.4311255,2.8121948,4.8321185,8.3404,9.134137,7.323008,8.607431,2.1217773,8.312489
t42,11.324725,7.328169,6.582373,6.9705687,1.5390892,6.77349,4.7017717,5.264606,3.7623186,7.2100625,8.918691,3.542131
t43,8.599926,4.937309,6.6812525,5.737042,1.8579497,3.497706,2.277824,5.601354,6.182278,6.9652276,6.8354692,4.7761474
t44,8.506591,4.918875,6.683309,5.708111,1.9144981,3.4557314,2.2365842,5.683627,6.2176867,6.9711537,6.6034646,4.906369
t45,11.3121195,7.4342155,6.566958,6.949394,1.4241569,6.629156,4.6172233,5.4063544,3.63124,7.355935,8.94232,3.5888534
t46,11.060458,7.7047157,6.612426,6.7018256,1.1278605,5.9984326,4.7895236,5.3004274,3.0723896,8.09882,8.592642,4.46041
t47,17.899052,9.689216,-0.3302223,1.4538983,2.933199,4.9505873,8.246248,9.264404,7.4427476,8.431688,2.023323,8.381538
t48,8.695928,4.846069,6.4427624,5.3906913,1.5382893,3.2162988,2.1469615,5.899991,5.9436426,7.2269754,6.384466,4.333988
t49,8.629176,4.820392,6.5374045,5.3317103,1.6008607,3.2327986,2.0836792,5.877096,6.037817,7.1419334,6.419881,4.400625
t50,17.93454,9.629556,-0.3554537,1.4082656,2.8170063,4.8356843,8.346512,9.132036,7.4534063,8.618882,2.0133767,8.29103
t51,17.90849,9.666607,-0.35746813,1.4418677,2.8882997,4.905421,8.283908,9.214261,7.4530873,8.496272,2.0156069,8.36126
t52,17.927492,9.588658,-0.37872246,1.4033123,2.7394705,4.7567577,8.426296,9.066367,7.3108974,8.590424,2.1813123,8.3870125
t53,-0.31274277,9.993776,5.750343,4.2199345,4.3596387,3.376794,5.1353416,5.6671176,4.875707,4.365203,6.3998895,2.5708022
t54,17.85336,9.681789,-0.27937993,1.4794918,2.8202496,4.8367558,8.338702,9.148934,7.3927665,8.569524,2.0697777,8.249233
t55,17.837257,9.670528,-0.26543662,1.4891517,2.792384,4.8154545,8.352059,9.105518,7.254089,8.677034,2.1968598,8.25576
t56,11.307251,7.3598585,6.5986514,6.9505806,1.51418,6.7324724,4.7126446,5.2855797,3.724068,7.2531443,8.904552,3.5637772
t57,9.876813,8.14798,5.6247635,7.538009,4.7027106,4.7694383,5.733535,2.9976423,2.9923952,6.545735,3.70571,5.6990185
t58,0.9253586,10.637908,6.588307,5.4629574,5.701292,2.1259356,3.9074728,4.793981,4.0422845,7.6906548,4.9760556,3.0084748
t59,-0.33019796,10.0042,5.823879,4.135426,4.469217,3.3686469,5.1560335,5.6649365,4.8266687,4.282342,6.3088136,2.525412
t60,-0.27645817,10.017597,5.7184224,4.20752,4.3996363,3.3547847,5.08704,5.7427735,4.8079305,4.2766557,6.3746147,2.642264
t61,8.497611,4.822667,6.55961,5.5588136,1.6717361,3.4605532,2.1395586,5.8249745,6.126894,6.9692254,6.2511725,4.6265516
t62,8.418573,4.7400393,6.5573235,5.478346,1.5133446,3.477365,2.0722644,5.9327397,6.1499,6.956491,6.1399975,4.4664927
t63,-2.0729465,9.806258,5.7332354,6.223747,3.935205,2.3695724,5.783971,6.4784827,4.9031096,7.6176524,4.626349,1.1731958
t64,-2.1551507,9.776523,5.7328525,6.26324,3.8072731,2.3587246,5.7938523,6.567284,5.0489383,7.5590577,4.5656424,1.0952525
t65,8.059236,9.219813,5.094194,7.312929,5.0476403,6.7112846,6.735255,3.671662,3.6678717,5.879855,3.3273737,6.8208685
t66,8.184703,9.169087,5.1060476,7.308177,5.178837,6.564263,6.7661977,3.590451,3.611137,5.7880197,3.321531,6.776421
t67,8.503906,4.820893,6.5518317,5.5396,1.638889,3.432875,2.1331854,5.8363643,6.106087,6.9881697,6.243123,4.5784054
t68,8.449645,4.772589,6.5509534,5.5067925,1.5955964,3.4362578,2.0893927,5.878384,6.1437645,6.940381,6.2023673,4.547464
t69,-0.26963186,10.100168,5.791484,4.137034,4.5237036,3.2576404,5.126582,5.7242904,4.788046,4.4425282,6.3061676,2.6074362
t70,0.9860439,10.731027,6.479691,5.421633,5.880429,1.9643312,3.7709165,4.933452,3.999035,7.733475,5.0790815,3.1776776
t71,-0.33055463,10.044545,5.837438,4.1395802,4.4852915,3.332221,5.212063,5.6257286,4.816281,4.3563194,6.2879553,2.479731
t72,-0.09906152,10.417039,7.073476,5.4131765,5.176713,2.400469,3.8210514,4.8889112,4.0997357,8.187914,4.9895086,2.4855697
t73,-0.16315196,10.344124,7.0452213,5.4014597,5.1836543,2.4905827,3.8900354,4.985866,4.1578693,8.185105,5.0489907,2.5413156
t74,-0.29297712,10.056031,5.730287,4.1577325,4.4075527,3.316867,5.2178793,5.681132,4.8395224,4.393329,6.381113,2.5471923
t75,-0.28968886,10.050167,5.7529736,4.1756697,4.4234433,3.3339493,5.119953,5.68969,4.78663,4.320056,6.3340545,2.578738
t76,9.62044,8.136893,5.617633,7.267152,4.537495,4.6761994,5.67789,2.9317095,3.0414271,6.764424,3.7814064,5.568992
t77,9.80471,8.143285,5.5858746,7.435179,4.5135946,4.700272,5.6212273,3.002034,2.942541,6.646339,3.7857404,5.499978
t78,9.665294,8.144199,5.531799,7.3707023,4.472476,4.7559814,5.5926075,2.8803232,2.969177,6.7526264,3.735066,5.538455
t79,-0.30749437,10.219962,7.169458,5.5115466,5.02215,2.4257865,3.7915614,4.9695334,4.19515,8.306384,5.202978,2.4719858
t80,8.650817,4.7320123,6.754236,5.624599,1.864553,3.3779318,2.1141973,5.870325,6.373545,7.0242543,6.595609,4.6743226
t81,8.693428,4.816993,6.6591706,5.58332,1.8725452,3.4102914,2.084144,5.7693834,6.240669,6.9912767,6.588228,4.6874523
t82,-0.43382952,9.7951565,5.774406,4.096546,4.281724,3.6946301,5.448764,5.668864,4.839259,3.6594505,6.363363,2.3702428
t83,-2.1892855,9.7468405,5.894944,6.297779,3.9874597,2.233601,5.738877,6.6704497,4.8894515,7.43104,4.4903483,1.1341236
t84,-2.2849984,9.889021,5.813892,6.196125,3.8542726,2.229009,5.71416,6.576055,5.041564,7.3960223,4.4199586,1.1336331
t85,8.305195,9.11321,5.1332245,7.0950775,5.0943475,6.5912385,6.706668,3.8309314,3.4119325,5.942859,3.3147433,6.8030887
t86,-2.1774554,9.908514,5.8987017,6.395973,3.909901,2.256996,5.623235,6.654065,4.9136777,7.489141,4.615687,1.1718057
t87,-2.2805376,9.8933115,5.8133874,6.309567,3.809646,2.1958983,5.6475725,6.559857,5.010984,7.4544735,4.4985895,1.155425
t88,-2.2386231,9.87842,5.8296084,6.2657795,3.8789089,2.2369921,5.687392,6.582321,4.9906344,7.4576693,4.4898887,1.1451899
t89,0.8538031,10.605211,6.444344,5.4325514,5.790055,2.0742803,3.784481,4.913156,4.053366,7.540304,5.111171,3.100661
t90,0.89032596,10.651285,6.476286,5.461105,5.788283,2.0684988,3.8199196,4.917445,4.0666633,7.594108,5.10025,3.0962017
t91,8.197118,9.194038,5.1085925,7.231006,5.006626,6.690966,6.630009,3.7548637,3.5285416,5.9604983,3.255045,6.831923
t92,8.27369,9.045961,5.0399523,7.0764127,5.0623116,6.624683,6.6875033,3.7986188,3.4375625,5.9982967,3.1785479,6.726959
t93,8.48171,4.8303065,6.841883,5.5735693,1.9021742,3.3423336,2.0818188,5.724869,6.392938,6.9337497,6.7499533,4.7220116
t94,8.567965,4.706971,6.7088223,5.577712,1.9006157,3.4614863,2.0560246,5.725753,6.359558,6.82802,6.7113643,4.791941
t95,9.841481,8.174104,5.6166735,7.5376496,4.619694,4.8443007,5.709917,3.122413,2.8981936,6.425824,3.8147771,5.6091127
t96,9.799596,8.033781,5.593266,7.5673985,4.6560454,4.6878786,5.633787,2.8862076,2.900929,6.618403,3.652263,5.6351147
t97,-0.31236047,9.796223,5.6712966,4.118764,4.381959,3.603676,5.3756557,5.7794857,4.8262377,3.7839465,6.4163933,2.4668465
t98,11.255742,7.2928867,6.504195,6.8914914,1.5741885,6.860018,4.65337,5.2899423,3.7647138,7.137869,8.8437605,3.6072445
t99,11.412084,7.345416,6.541736,7.0496993,1.4334451,6.8139305,4.633413,5.3633194,3.8031764,7.18307,9.014575,3.4598467
t100,11.15425,7.391719,6.561159,6.9162006,1.4698725,6.384187,4.5368586,5.5668697,3.582161,7.5367866,8.861255,3.708259
t101,-0.3912863,9.756669,5.7472982,4.0154796,4.275375,3.6134896,5.38017,5.6981163,4.9302993,3.7331028,6.46534,2.4535773
t102,-0.37240705,9.76273,5.7545414,3.9520674,4.3351636,3.530095,5.309857,5.6884165,4.9943995,3.808017,6.5528927,2.5378513
t103,10.988648,7.542775,6.52935,6.713212,1.3710561,6.0863023,4.7196403,5.292289,3.3979318,7.803535,8.579168,4.058622
t104,11.049291,7.4998317,6.4911017,6.7632117,1.3807136,6.18288,4.715423,5.2836337,3.4365654,7.7514296,8.656763,3.9988012
t105,8.331492,9.040234,5.141553,7.2742267,5.0371466,6.456087,6.624239,3.538367,3.5452938,5.921874,3.2837658,6.7145925
t106,8.281045,9.051788,5.0504446,7.2470202,5.0828247,6.491318,6.7325463,3.582856,3.5683131,5.9340377,3.3276293,6.7030263
t107,-0.44377837,9.771452,5.7982535,4.0520043,4.261411,3.6726718,5.4301105,5.642359,4.884968,3.6774547,6.403848,2.392219
t108,-0.4618127,9.821526,5.817021,4.0218463,4.220999,3.6166718,5.381202,5.6285253,4.941693,3.7457826,6.436104,2.420965
t109,8.137947,9.106915,4.9749436,7.28759,5.0190525,6.693662,6.6799126,3.6248133,3.7117567,5.918737,3.0988855,6.8590937
t110,-0.21830672,10.306693,7.0849323,5.4611907,5.118144,2.4404488,3.8467574,4.976167,4.1736627,8.234964,5.1263614,2.5240119
