,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
t1,-0.14508705,-0.11745795,-0.32127333,2.8903432,-0.0002679331,5.6202846,-0.07220422,-0.27829906,-0.035906978,-0.1580517,-0.25270972,6.430597,10.779606,-0.3876678,0.0029359064,0.00074532605,-0.10419812,-0.0010124961,9.808799,-0.78909445,-0.002023595,4.0523906,0.3143475,-0.029248117,-0.10302182,-0.12727863,0.057848755,-0.003160877,-0.09991222,-0.2459234,-0.14455383,5.3028464,-0.3445024,-0.027660215,0.09529727,-0.00050847145,-0.097042225,-0.0025329816,1.307881,0.0002142906,3.8556972,-0.19717078,4.2012763,3.6422338,0.026921863,1.780785,-0.21235599,0.24329787,-0.36455798
t3,-0.15782338,-0.16397832,-0.36114964,3.3644347,-0.00029854,5.5994883,-0.07901752,-0.30115983,-0.031120747,-0.17629963,-0.26554528,7.038815,11.701437,-0.43600574,0.0033297779,0.0008537419,-0.12562329,-0.0011342722,11.11103,-0.8813682,-0.00055639964,3.4451811,0.34485176,-0.04426474,-0.115368426,-0.14861971,0.057357747,-0.018274415,-0.107585855,-0.28483146,-0.15676802,5.9132247,-0.35632962,-0.030417163,0.10015458,-0.0006226593,-0.10973281,0.09016611,2.0705776,0.00022003408,4.2522078,-0.22734512,5.032796,3.9826932,0.06908149,2.2985475,-0.23554361,0.51333946,-0.4112877
t4,-0.16066359,-0.17370152,-0.36806807,3.465704,-0.00030572026,5.5863147,-0.08023303,-0.30593163,-0.02989465,-0.18010843,-0.2687201,7.150745,11.881013,-0.44605997,0.0034129107,0.0008690122,-0.13029398,-0.0011570604,11.384215,-0.8999626,-0.00034920019,3.3104236,0.35115877,-0.047236353,-0.11808243,-0.15305603,0.057298988,-0.022365963,-0.10924002,-0.29333565,-0.1588617,6.036999,-0.35854712,-0.030952876,0.101264864,-0.00065161876,-0.11217067,0.118254185,2.228235,0.00022140486,4.346416,-0.23270726,5.1983123,4.0386143,0.18132989,2.400349,-0.24044016,0.57172793,-0.42053095
t19,-0.13535714,-0.10127758,-0.27565375,2.851447,-0.00023335445,5.233431,-0.06762569,-0.26255044,-0.030599456,-0.15102254,-0.23904616,6.0761595,10.200355,-0.35735178,0.0028026558,0.00067682663,-0.09132942,-0.00095569744,8.915355,-0.74803376,-0.0035580401,3.7733092,0.29528046,-0.017654665,-0.09584598,-0.11154823,0.05755362,0.06492777,-0.08978332,-0.23288473,-0.1357971,4.8617897,-0.31193432,-0.025145976,0.08378075,-0.00047508843,-0.09088667,-0.00762355,1.0892488,0.00019474694,3.7642784,-0.17483017,3.7371292,3.3468378,0.036057986,1.627443,-0.20273727,0.10357645,-0.34077102
t20,-0.15286748,-0.1651085,-0.33593956,3.4960194,-0.00028252503,5.3028154,-0.07734461,-0.2951263,-0.024428885,-0.17599319,-0.25969562,6.953556,11.505118,-0.4271825,0.0032650128,0.000807248,-0.12316571,-0.0011215571,10.80155,-0.8726676,-0.0010286964,3.031077,0.33825848,-0.04086732,-0.112693146,-0.14487828,0.058068685,-0.02206586,-0.10104012,-0.28542686,-0.15294111,5.7475705,-0.33356965,-0.02926342,0.09229803,-0.00059809006,-0.10919943,0.028279372,2.1172988,0.00020582588,4.306815,-0.21784137,4.891658,3.8185554,0.08246351,2.3185284,-0.23508821,0.4707982,-0.40643728
t14,-0.17619693,-0.24644446,-0.42044175,4.266787,-0.00033984135,5.2882113,-0.089041606,-0.33513653,-0.014669705,-0.2080082,-0.28321737,8.039028,13.0889225,-0.51801825,0.0039812275,0.0010062619,-0.16347079,-0.0013311888,13.256888,-1.0296011,0.20016721,2.0260787,0.39431062,-0.0638038,-0.13497673,-0.18430403,0.057255756,-0.05765238,-0.116728224,-0.35171318,-0.17372312,6.830158,-0.3621286,-0.034660503,0.10479942,-0.0008428591,-0.12992105,0.27838787,3.4275386,0.00022026265,4.991186,-0.27416936,6.4147387,4.499415,0.9645783,3.1673284,-0.27756718,0.98532987,-0.49539745
t33,-0.111477606,-0.2793026,-0.3890538,1.9725921,-0.00035853297,2.6015592,-0.07702313,-0.27332956,-0.025151612,-0.14841188,-0.32171947,5.4915314,8.897543,-0.40317714,0.0035035794,0.0009450424,-0.1832558,-0.0011132114,12.29588,-0.93200856,1.5311869,0.3605428,0.27595297,-0.26526546,-0.12610824,-0.200257,0.074542545,-0.073410206,-0.07986656,-0.37515062,-0.16438498,6.7227287,-0.1992196,-0.031035602,0.07275592,-0.00068231043,-0.1346915,1.8358864,4.360166,0.00019722166,2.6765163,-0.2487487,8.083902,2.2870545,2.4092734,5.147883,-0.1623312,2.6813543,-0.37608305
t38,-0.10146745,-0.303002,-0.37277904,1.4636416,-0.00037614154,1.6541196,-0.07568734,-0.2689164,-0.027618257,-0.13793987,-0.3208242,4.789193,7.9064465,-0.38486096,0.0037499834,0.0009969935,-0.19728984,-0.0010562774,12.650465,-0.9534347,1.9092436,-0.024000887,0.25455108,-0.34095034,-0.13126773,-0.21135856,0.084798954,-0.08470274,-0.07101542,-0.40041932,-0.16848937,7.096862,-0.1515974,-0.030768706,0.060474385,-0.000721965,-0.13972475,2.416208,5.0799575,0.00018356327,2.1590219,-0.2498012,9.002211,1.7319105,3.20244,6.1086693,-0.14010242,3.367672,-0.35738447
t49,-0.07876032,-0.32437524,-0.29950884,0.3039473,-0.0003965021,0.15052335,-0.06728062,-0.24973492,-0.030981416,-0.09689826,-0.27948597,3.1481164,6.0116796,-0.35252944,0.0035084598,0.0012445456,-0.20233633,-0.00086845056,12.174261,-0.9226413,2.4719365,-0.082682304,0.20121926,-0.44804928,-0.12546857,-0.22664869,0.09457623,-0.09837239,-0.055276725,-0.42246655,-0.16260041,7.3232675,-0.06842006,-0.029950196,0.04559783,-0.00055584306,-0.13847548,3.1230001,6.189822,0.00014638677,1.2090887,-0.22687091,10.04209,0.87532437,3.8368695,7.2035894,-0.09236527,4.642172,-0.30286565
t50,-0.06896565,-0.29333827,-0.26685375,-0.00016455776,-0.0003765712,0.08554525,-0.062324878,-0.23326528,-0.033482783,-0.08324922,-0.2688708,2.7586637,5.4435186,-0.32092264,0.0031465988,0.001191258,-0.18479834,-0.00079363096,11.100325,-0.85446346,2.3771183,-0.07081028,0.17905685,-0.43229258,-0.115694344,-0.21073967,0.091834016,-0.08273693,-0.04992972,-0.3940985,-0.15172815,6.83324,-0.058533754,-0.027779255,0.039426953,-0.00047477012,-0.13074991,2.9612198,5.676002,0.00013610546,0.9149745,-0.20615822,9.388917,0.630466,3.4755905,6.819328,-0.07456514,4.4513273,-0.26829648
t61,-0.035802267,-0.34760442,-0.15086767,-0.03778037,-0.00039984568,0.042076807,-0.061337344,-0.2529439,-0.040826205,-0.05205544,-0.1877157,1.5723858,4.1342034,-0.3537805,0.0031611482,0.0013928226,-0.22642623,-0.0005555806,11.719646,-0.8975826,3.1638427,-0.16792142,0.13178957,-0.584541,-0.11426895,-0.25885954,0.10239984,-0.107682325,-0.044346947,-0.4333603,-0.14530909,7.0095086,0.29412875,-0.0312176,0.026324822,-0.0006468802,-0.13500808,4.573074,8.358901,0.000103595885,0.10342037,-0.19751167,11.274376,0.0016420999,4.3085237,7.5498915,-0.04867097,6.7762995,-0.28998286
t63,-0.019356173,-0.31623343,-0.103078626,-0.04808538,-0.0003805261,0.04635922,-0.055813298,-0.23662922,-0.04625744,-0.034461908,-0.14473048,1.151026,3.4358268,-0.32455608,0.0030766486,0.0013032743,-0.21537186,-0.00047969402,10.523096,-0.829797,3.0002105,-0.16422543,0.099746585,-0.5788648,-0.10181916,-0.24806868,0.10221754,-0.09711235,-0.039353367,-0.40614322,-0.131795,6.521347,0.6152078,-0.028900871,0.020611532,-0.0006431353,-0.123756275,4.7091517,8.257676,9.489161e-05,-0.004681756,-0.16767003,10.748293,0.0031849318,3.9393508,7.136586,-0.032250416,6.752965,-0.2577709
t64,-0.017650763,-0.3094347,-0.09792581,-0.049405403,-0.00037886758,0.04607777,-0.05487863,-0.23373534,-0.046859987,-0.032208815,-0.13822597,1.0977155,3.3474803,-0.31821257,0.0030487475,0.0012851841,-0.21302837,-0.00047418388,10.3156,-0.8170755,2.9620898,-0.16189252,0.0946122,-0.57479376,-0.1000865,-0.24520978,0.10152039,-0.09384779,-0.03845346,-0.4008008,-0.12964174,6.4453163,0.62683296,-0.028372314,0.02026641,-0.0006476983,-0.12177603,4.6996627,8.180919,9.507034e-05,-0.005899417,-0.16299734,10.6400585,0.0033823461,3.874012,7.0568676,-0.029367372,6.7179127,-0.25169632
t67,-0.008106022,-0.35330173,-0.018290168,-0.05359445,-0.00045374958,0.06750277,-0.052295722,-0.24288759,-0.06020618,-0.015904585,-0.044969033,0.8332713,2.774079,-0.34112686,0.0033963288,0.0012943065,-0.2440293,-0.00047646114,10.830683,-0.82541645,3.210105,-0.20680983,0.05984695,-0.62836325,-0.10436332,-0.27054822,0.097722106,-0.10683129,-0.04155715,-0.4134864,-0.118175,6.4868765,1.2163701,-0.029105294,0.026963944,-0.0006087835,-0.11563581,5.8146787,9.810308,8.490493e-05,-0.011841223,-0.14582002,11.633227,0.005542097,4.174077,7.000598,-0.015799485,7.7098775,-0.27422187
