,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,-3.158142,12.996949,-0.0998545,0.19230382,-0.013443513,-1.4067419,13.767019,4.0740685,-0.02460184,-0.8301077,21.270498,-0.16644403,-0.47669268,-0.13891448,0.026482154,-0.059120547,2.5325997
t2,-3.342811,14.714636,-0.11782897,-0.0036274919,-0.010902834,-1.4545361,14.575096,3.4312959,-0.07194138,-0.94499314,23.204174,-0.19547313,-0.4322937,-0.14203265,0.042642675,-0.082972914,3.0620718
t3,-2.4236877,14.099463,-0.15292524,-0.017863909,-0.0028540168,-1.0454278,13.599394,0.01063258,-0.272213,-1.055382,19.006914,-0.19519629,-0.13093925,-0.07718259,0.121131,-0.16272315,8.305182
t4,-2.491566,5.228164,-0.056752447,1.8686391,-0.02327767,-1.5202808,11.659312,8.065399,0.9377607,-0.4667508,12.655646,0.6085071,-0.69086766,-0.12463155,2.0002635,2.3708115,-0.047570337
t5,-2.6127086,5.4403114,-0.06185672,2.0129106,-0.024606172,-1.6070906,12.105399,8.398761,0.91242516,-0.4899174,13.2920685,0.75709283,-0.7208826,-0.12846614,1.978974,2.5165505,-0.04767417
t6,-1.9639772,3.4124243,-0.05509812,1.861294,-0.019590637,-1.3061208,9.066758,7.1363163,0.6487005,-0.33669823,9.570123,1.1316359,-0.5743335,-0.10234907,1.7658782,2.8437452,-0.0630106
t7,-2.1923203,3.604992,-0.064337954,2.198402,-0.022795735,-1.544935,9.777597,8.484083,0.49082702,-0.39516434,10.376263,1.8849671,-0.6761039,-0.11743376,1.8695217,3.836071,-0.081310794
t8,-2.3285685,13.744492,-0.33821344,-0.037871975,8.751478,-0.565191,7.4863334,0.038952187,-0.52612746,-1.1099141,21.281082,-0.21112914,5.7425647,-0.08374362,0.11858878,-0.22064349,2.7396936
t9,-1.4814076,11.156838,-0.40167186,-0.037590254,12.873432,-0.16980453,3.9441292,0.03819531,-0.4297403,-1.1008718,17.0121,-0.14145221,10.707487,-0.07135831,0.15487474,-0.26743478,6.8786674
t10,-2.936529,15.749225,-0.30060074,-0.034073114,6.1383324,-0.9313012,10.340873,0.016835777,-0.49285406,-1.192114,24.876171,-0.22375067,2.3434324,-0.12011509,0.10001434,-0.19060646,1.912617
t11,-1.6978865,13.504091,-0.18827552,-0.034430526,0.22396727,-0.80837935,13.39159,0.03803318,-0.36003858,-1.2109803,15.699065,-0.16534145,0.10390515,-0.031953085,0.19946618,-0.22650018,14.174764
t12,-2.497694,14.426083,-0.3281694,-0.0379881,7.969773,-0.69526505,8.07486,0.033948123,-0.52366894,-1.1265209,21.980246,-0.22149408,4.8709764,-0.089130305,0.11681824,-0.21518339,2.5472643
t13,-1.9527959,12.086435,-0.37458128,-0.035790063,11.046047,-0.33568677,5.880242,0.041812304,-0.4244489,-1.0573734,19.583668,-0.17418149,8.346349,-0.084048204,0.1304356,-0.24283677,4.541244
t14,-2.3517334,13.636596,-0.35376677,-0.033381525,9.250747,-0.5020154,7.4639487,0.039572474,-0.4836408,-1.0889013,21.25566,-0.21675882,6.372734,-0.08460438,0.11923578,-0.22857554,3.0872052
t15,-2.468806,13.921471,-0.41708282,-0.034264594,11.9139805,-0.4501464,6.646277,0.04144442,-0.61258733,-1.2270738,23.218138,-0.21901011,8.037022,-0.09973205,0.11877083,-0.2560602,2.5860202
t16,-2.6809504,14.712573,-0.40244508,-0.03488723,10.731155,-0.5604986,7.642925,0.041108184,-0.6575388,-1.246068,24.525383,-0.23639973,6.742142,-0.10306942,0.114283964,-0.24362653,1.8182313
t17,-0.40362614,-0.021082092,-0.036092814,0.27051818,-0.0011678272,-0.1288711,3.8904529,1.1516397,0.8611431,-0.033979967,2.9744837,-0.0061079883,-0.06543649,-0.03656342,1.2261851,-0.024327306,-0.00076964305
t18,-0.9677593,-0.2064708,-0.047910713,4.135606,-0.018459793,-1.2164305,1.8000735,8.7655,-0.3274284,-0.22350392,1.9844928,7.0809445,-0.44112384,-0.09591278,0.17701846,5.7609696,-0.06966674
t19,-2.3493195,13.770407,-0.35318577,-0.036667924,9.398509,-0.5843831,7.1644144,0.040566713,-0.5068567,-1.1169486,20.992413,-0.21750936,6.709953,-0.07918807,0.12206109,-0.23773001,3.4472568
t20,-1.4058471,10.123935,-0.42797413,-0.041408695,13.263791,-0.15309112,3.777896,0.03999191,-0.4211246,-1.053968,16.402819,-0.135802,11.050473,-0.0657526,0.15721335,-0.2802301,7.260474
t21,-1.3486885,2.1019955,-0.033345155,0.9326683,-0.010383877,-0.69466984,7.8072205,4.441147,1.3783704,-0.18201248,7.32745,-0.024401736,-0.32906625,-0.07249619,2.1743078,0.8590115,-0.005001009
t22,-1.3043766,1.9722534,-0.033480015,0.93067145,-0.010039943,-0.6707224,7.6810126,4.3694215,1.4043211,-0.17416494,7.130757,-0.024870442,-0.31546074,-0.07070992,2.221755,0.81584525,-0.0037474385
t23,-1.6874278,11.35522,-0.39611265,-0.04064524,12.46684,-0.25086442,4.3621798,0.04202989,-0.43975952,-1.0696715,17.163221,-0.16138032,10.067884,-0.068827465,0.1484959,-0.27195743,6.1209474
t24,-2.2042224,13.163431,-0.362499,-0.036911942,10.081771,-0.50912476,6.573118,0.040707834,-0.49276492,-1.1049247,20.090109,-0.20623936,7.4330354,-0.07601245,0.12801231,-0.24573725,3.9988182
t25,-1.8105907,-0.05005663,-0.08522036,5.1120667,-0.030459546,-2.2165112,4.8140917,14.243601,-0.2737106,-0.41529855,4.894871,8.376119,-0.7291003,-0.14714934,1.6101955,9.563337,-0.14438541
t26,-1.1880391,-0.18959484,-0.056543864,4.526434,-0.02206561,-1.5042571,2.4053726,10.47682,-0.34033328,-0.29066214,2.3811162,7.4671116,-0.51744527,-0.107453,0.48539641,6.6817513,-0.08312686
t27,-1.4014122,13.740866,-0.22365259,-0.04130259,0.2492204,-0.78290397,15.096871,0.04816471,-0.38173518,-1.4124173,14.443949,-0.13178888,1.0700213,-0.018232785,0.2640333,-0.2944729,20.317245
t28,-1.2089566,13.699775,-0.2281979,-0.04397808,0.44960198,-0.7132737,15.512364,0.053998653,-0.3520836,-1.478907,13.635694,-0.11468287,1.5190567,-0.0114983935,0.28860506,-0.32021558,22.99888
t29,-1.5268941,10.443071,-0.5860748,-0.043525577,21.447128,1.2473423,1.2259201,0.029844394,-0.5580944,-1.259138,20.463715,-0.14686881,16.400753,-0.12373934,0.15620054,-0.3262618,7.1282086
t30,-1.9309837,13.015607,-0.41213906,-0.040869776,12.102293,-0.3250278,5.6097608,0.049698208,-0.4567986,-1.1258062,20.62719,-0.1780889,10.051977,-0.08534925,0.13523746,-0.25016543,3.9833171
t31,-1.3722942,-0.12702858,-0.06258606,4.168509,-0.024798475,-1.6348553,3.627501,10.973925,-0.25678626,-0.2891925,3.4975567,6.8835506,-0.57572645,-0.11476,0.82529795,7.0098786,-0.091622986
t32,-1.5519938,-0.17497905,-0.08057572,5.5234394,-0.028959379,-2.0594628,2.9196315,13.553405,-0.3601627,-0.37198907,3.2998595,9.0500345,-0.6706844,-0.13279058,0.9288496,9.043081,-0.1059629
t33,-0.664397,11.934422,-0.2758886,-0.047153924,2.8009455,-0.41438973,13.676964,0.051775787,-0.33337384,-1.4433266,11.134065,-0.07061217,3.9914334,-0.00891136,0.3103586,-0.34660146,25.980734
t34,-0.9260715,12.77908,-0.24514991,-0.04525139,1.4915301,-0.5849625,14.769298,0.053891353,-0.350539,-1.492673,12.185136,-0.086767554,2.6924877,-0.006950936,0.30354902,-0.33683038,24.7967
t35,-0.6823636,11.988394,-0.27354956,-0.04691208,2.7147722,-0.44910523,13.978502,0.054224804,-0.33562127,-1.471582,11.238269,-0.068527296,3.9605346,-0.009016394,0.31215885,-0.3501366,26.09685
t36,-1.7519163,11.281171,-0.6067606,-0.044920594,22.265074,1.0731503,1.2432048,0.03585018,-0.64402723,-1.3250008,22.301668,-0.15810914,16.591978,-0.12815008,0.15396442,-0.3364632,6.4943633
t37,-1.2151756,-0.24734409,-0.06945681,5.3387513,-0.023843182,-1.7064149,1.7423007,11.643518,-0.4182772,-0.3200413,2.1105318,9.055028,-0.5579549,-0.112671,0.3362491,7.9476295,-0.073538214
t38,-0.7519251,-0.346048,-0.04090168,4.356332,-0.012860042,-0.9001287,0.16882296,7.06115,-0.5603985,-0.2234396,0.8452722,7.946257,-0.39133552,-0.08140405,0.02756663,4.6359186,-0.06499666
t39,-1.1907235,-0.25433803,-0.06814257,5.1105328,-0.02207688,-1.633517,2.1825018,11.35037,-0.38532722,-0.30728996,2.1076696,8.763493,-0.55270606,-0.11124558,0.49879506,7.8808007,-0.063950956
t40,-0.74500275,-0.3383212,-0.044957113,4.4993434,-0.01061649,-1.008915,-0.08360892,7.0002103,-0.6030458,-0.25566432,0.22394352,8.770928,-0.3943072,-0.065657124,0.034423888,5.1344914,-0.04704813
t41,-0.80681664,-0.39633638,-0.044012375,5.24746,-0.011998883,-1.1910743,-0.24826933,7.82628,-0.7361641,-0.28842723,0.020624215,10.11083,-0.42305207,-0.07373306,0.049527556,5.8735833,-0.0587858
t42,-1.332485,9.323499,-0.6904093,-0.045068715,25.502884,2.7708857,-0.055415474,0.01600843,-0.5059276,-1.2775028,20.46632,-0.13552175,19.749165,-0.14110123,0.16124266,-0.3690518,9.522198
t43,-0.529983,11.960648,-0.2961259,-0.050083432,3.255363,-0.36162546,13.773926,0.051834665,-0.34184492,-1.4931023,10.972148,-0.051940653,4.380308,-0.013221842,0.32154664,-0.35989678,27.320747
t44,-0.5925223,-0.32999337,-0.027675325,3.909216,-0.008126303,-0.65644646,-0.038823206,5.4102483,-0.5800135,-0.20462787,0.4185209,7.584858,-0.31429863,-0.063108265,0.034617785,3.4977355,-0.055699818
t45,-1.8582059,11.713831,-0.56518173,-0.041553337,20.426512,0.35058844,1.6697059,0.039959297,-0.67513204,-1.2962291,22.17301,-0.16194227,15.035843,-0.11970687,0.1554788,-0.31540826,5.380783
t46,-1.5326763,10.217815,-0.60690236,-0.042252466,22.181484,1.5532657,0.77165145,0.030435998,-0.55898356,-1.2329166,20.832455,-0.14156002,16.851479,-0.1264174,0.15708977,-0.3297793,7.1794395
t47,-1.6238687,10.659664,-0.6527678,-0.0475247,24.341845,2.03146,0.53706855,0.027905472,-0.6048153,-1.3172439,22.157923,-0.16091287,18.184748,-0.13950552,0.16000158,-0.3577126,7.9760313
t48,-1.2330731,9.016536,-0.6761386,-0.04471522,24.780107,2.7025263,-0.06158897,0.015078844,-0.47740018,-1.2270085,19.819262,-0.11674409,19.35248,-0.14113763,0.15858997,-0.35967433,9.513082
t49,-1.504078,10.034564,-0.64408934,-0.0457873,23.727459,2.0671709,0.5329766,0.027041582,-0.5796932,-1.2778267,21.162016,-0.13749292,17.999165,-0.13666241,0.15647249,-0.34772107,7.87626
t50,-1.3082134,-0.2548923,-0.07822009,5.6559973,-0.025816232,-1.8469168,1.3942837,12.33958,-0.4529401,-0.3435351,2.234636,9.675843,-0.6090263,-0.11439673,0.16177192,8.330696,-0.081979066
t51,-0.17988949,9.827718,-0.3737794,-0.054181725,6.3774567,-0.09956905,11.133117,0.03470316,-0.31480077,-1.34903,9.164886,-0.030721972,7.076063,-0.024359183,0.3022727,-0.35976237,27.257088
t52,-0.6370493,11.217504,-0.29102293,-0.0455846,3.5979319,-0.4060887,12.463271,0.044633288,-0.3596662,-1.3899701,10.582714,-0.06431753,4.6859903,-0.01375464,0.29476002,-0.33433738,24.627396
t53,-0.08535638,10.389826,-0.3705323,-0.06161466,5.7197595,-0.108078256,12.274035,0.042834304,-0.2514886,-1.3933078,9.090472,-0.02940117,6.57449,-0.011093839,0.325894,-0.37345532,29.54902
t54,-0.10873658,10.469367,-0.36719078,-0.061421085,5.9108405,-0.124021485,12.239489,0.041784,-0.26053813,-1.4047295,9.186059,-0.028060678,6.582021,-0.016219405,0.3255687,-0.37184912,29.544258
t55,-0.83811605,-0.33792135,-0.036200456,5.0526986,-0.01295981,-1.1593567,-0.07778316,8.130618,-0.6149523,-0.25669104,0.5108247,9.519853,-0.39707804,-0.08347824,0.030741204,5.784431,-0.05951567
t56,-0.7524565,-0.3607423,-0.030201584,4.9370484,-0.010285109,-1.0063815,-0.17328562,7.0914984,-0.689592,-0.25044546,0.06453931,9.622821,-0.3643295,-0.07218951,0.043259554,4.934176,-0.054079544
t57,-0.9035963,-0.3145206,-0.044761892,4.8614407,-0.014921265,-1.2432411,0.14039628,8.711124,-0.5508618,-0.2593823,0.88094443,9.142788,-0.42257357,-0.08608366,0.020177934,6.1628513,-0.051835097
t58,-1.0612572,-0.3321829,-0.055249084,5.4977374,-0.019855555,-1.5682664,0.44096002,10.779764,-0.53621703,-0.31159493,1.268552,9.915467,-0.51358247,-0.107339755,0.012129125,7.8526597,-0.05907769
t59,-0.33574116,-0.3413357,-0.019536719,3.135532,-0.0027136323,-0.19914794,-0.117358655,2.6588924,-0.5699698,-0.13052686,0.010851111,6.06962,-0.21405706,-0.03754855,0.045731243,1.0101222,-0.01584567
t60,-0.33078402,-0.32172596,-0.01794051,3.0464652,-0.0027194524,-0.2046241,-0.10390078,2.6567986,-0.5384774,-0.117444694,0.005963061,5.759157,-0.19502752,-0.03709034,0.0427801,0.94169533,-0.022100626
t61,-1.18355,-0.29613158,-0.072257265,5.496832,-0.022359902,-1.6697834,0.6577748,11.18291,-0.5117773,-0.32222354,1.70117,9.706184,-0.5702548,-0.10325464,0.009104012,7.6771975,-0.07266386
t62,-1.8490536,11.668729,-0.63732773,-0.04902631,23.673399,1.3676062,1.0255353,0.03502526,-0.6926079,-1.3838868,23.333841,-0.17519298,17.380875,-0.13747549,0.15968779,-0.3538515,6.779588
t63,-0.11277548,10.890606,-0.3800038,-0.060762957,5.9322124,-0.10082966,12.500714,0.04184202,-0.28047785,-1.4574953,9.671111,-0.018845212,6.88036,-0.024199393,0.3291175,-0.38595423,29.832329
t64,-0.57033587,12.075706,-0.2946031,-0.049437657,3.2441833,-0.38616934,13.796607,0.05298915,-0.33064926,-1.4875472,11.074866,-0.057122696,4.4769945,-0.013068053,0.32031772,-0.35950837,27.208992
t65,-0.81341857,-0.35350898,-0.046757262,4.7860675,-0.013076256,-1.094182,-0.012413302,7.8824115,-0.5904895,-0.2631103,0.60304046,8.925724,-0.41844392,-0.07980088,0.0259465,5.5306697,-0.04168998
t66,-0.50220317,-0.38020122,-0.029361267,3.6061108,-0.006280313,-0.4948413,-0.18343367,4.2103105,-0.61534035,-0.1583543,0.0019074848,7.3906465,-0.30686146,-0.047838707,0.04893779,2.4725883,-0.015061994
t67,-0.73980784,-0.37009645,-0.028602174,4.979749,-0.009942229,-1.0074716,-0.18648016,7.055042,-0.7037573,-0.265809,0.006089456,9.774695,-0.37020603,-0.07316718,0.045749534,5.0956044,-0.06149648
t68,-0.6467228,-0.38083285,-0.03727197,4.5457177,-0.008515565,-0.84684384,-0.17859113,6.0482926,-0.6839824,-0.24658124,0.017768394,8.78347,-0.35900608,-0.060848102,0.045528967,4.269416,-0.041600272
t69,-0.6547147,-0.3778702,-0.037975892,4.5054293,-0.008768692,-0.84988624,-0.18124051,6.043373,-0.6864835,-0.23982853,0.010736502,8.842136,-0.3613589,-0.061225265,0.045731705,4.279359,-0.04208867
t70,-0.5565886,-0.40136778,-0.02610353,3.992232,-0.0066288784,-0.56080544,-0.13127086,4.894132,-0.69636023,-0.21008024,0.013366716,7.989261,-0.3164695,-0.05799005,0.053931866,3.0246398,-0.06609251
t71,-0.76221246,-0.39413992,-0.034681678,5.0228896,-0.011564974,-1.0960426,-0.22700042,7.4820056,-0.71536523,-0.28851038,0.012039127,9.89509,-0.41203025,-0.07467468,0.04808954,5.525948,-0.050281372
t72,-0.7695032,-0.39420608,-0.0348219,5.0775757,-0.011770895,-1.1119105,-0.24254227,7.551455,-0.7144893,-0.2821639,0.015705844,9.873724,-0.40715507,-0.07449259,0.04846397,5.5052943,-0.04479013
t73,-0.66273564,-0.37990627,-0.03760058,4.602152,-0.00843182,-0.8479241,-0.1423781,6.1519017,-0.6848515,-0.25240067,0.008727958,8.936809,-0.36553076,-0.06192885,0.043307446,4.2982016,-0.045109265
t74,-1.4705858,10.011552,-0.6865844,-0.049668234,25.743925,2.6174006,-0.02152503,0.021193435,-0.5719316,-1.3311086,21.83108,-0.14808634,19.449244,-0.14670326,0.16248912,-0.37160006,9.221364
t75,-0.54388523,-0.3972988,-0.027364008,3.947692,-0.0064694853,-0.54065984,-0.1109918,4.782304,-0.68972427,-0.21335785,0.0063716667,7.943318,-0.32259616,-0.058768835,0.051433858,3.071442,-0.07017149
t76,-0.550895,-0.39061028,-0.025209112,3.9280639,-0.0065163923,-0.5555569,-0.12349157,4.8275137,-0.7004951,-0.21703194,0.010599933,8.029731,-0.3160861,-0.058275826,0.053342674,3.117224,-0.074476846
t77,-0.84521884,-0.32336202,-0.045732394,4.515618,-0.015061715,-1.0162464,0.76639605,7.8751655,-0.53486615,-0.24167891,1.2425867,8.046434,-0.42412004,-0.090581596,0.021279128,5.1557193,-0.08922241
