"accepted_species","trait_ARD"
"t20","0"
"t66","0"
"t67","0"
"t54","0"
"t79","0"
"t80","0"
"t58","0"
"t47",NA
"t25","0"
"t5",NA
"t22",NA
"t31","0"
"t32","0"
"t85","0"
"t86","0"
"t8","0"
"t33","0"
"t55","0"
"t56","0"
"t71","0"
"t72","0"
"t63","0"
"t77","0"
"t78","0"
"t50","0"
"t61","0"
"t13","0"
"t18","1"
"t19","1"
"t41","1"
"t42","1"
"t59","0"
"t60","0"
"t40",NA
"t23","1"
"t24","1"
"t36","1"
"t37","1"
"t4","1"
"t1","0"
"t83","0"
"t84","0"
"t53","0"
"t76","0"
"t87","0"
"t88","0"
"t11","1"
"t12","1"
"t3","0"
"t6","0"
"t65","1"
"t81",NA
"t82","1"
"t14","0"
"t15","0"
"t16",NA
"t17","0"
"t2","0"
"t51","1"
"t52","1"
"t43","1"
"t21","0"
"t34","0"
"t35",NA
"t28","0"
"t29","0"
"t7","0"
"t10","0"
"t38","0"
"t39","0"
"t64","0"
"t73","0"
"t74","0"
"t57",NA
"t45",NA
"t46","0"
"t90","1"
"t99","1"
"t100","1"
"t96","1"
"t89","1"
"t44","1"
"t69","0"
"t70","0"
"t93","0"
"t68","0"
"t91","0"
"t92","0"
"t75","0"
"t94","0"
"t95","0"
"t48","0"
"t49","0"
"t9","0"
"t97","0"
"t98","0"
"t62",NA
"t30","0"
"t26","0"
"t27","0"
