"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",0
"t5",0
"t6",1
"t7",1
"t8",0
"t9",1
"t10",0
"t11",0
"t12",1
"t13",1
"t14",0
"t15",0
"t16",1
"t17",1
"t18",0
"t19",0
"t20",0
"t21",0
"t22",0
"t23",0
"t24",0
"t25",1
"t26",0
"t27",0
"t28",0
"t29",1
"t30",0
"t31",1
"t32",0
"t33",1
"t34",0
"t35",1
"t36",0
"t37",1
"t38",0
"t39",1
"t40",0
"t41",0
"t42",1
"t43",0
"t44",1
"t45",1
"t46",0
"t47",0
"t48",1
"t49",1
"t50",1
"t51",0
"t52",0
"t53",0
"t54",1
"t55",1
"t56",0
"t57",0
"t58",0
"t59",1
"t60",1
"t61",1
"t62",1
"t63",1
"t64",1
"t65",0
"t66",1
"t67",0
"t68",1
"t69",1
"t70",1
"t71",1
"t72",1
"t73",1
"t74",0
"t75",0
"t76",0
"t77",0
"t78",0
"t79",1
"t80",0
"t81",0
"t82",0
"t83",0
"t84",1
"t85",1
"t86",1
"t87",0
"t88",1
"t89",0
"t90",0
"t91",0
"t92",0
"t93",0
"t94",0
"t95",0
"t96",0
"t97",0
"t98",0
"t99",1
"t100",0
"t101",0
"t102",0
"t103",0
"t104",0
"t105",1
"t106",0
"t107",1
"t108",0
"t109",0
"t110",0
"t111",1
"t112",0
"t113",0
"t114",0
"t115",0
"t116",0
"t117",0
"t118",0
"t119",1
"t120",0
"t121",0
"t122",1
"t123",0
"t124",1
"t125",0
"t126",1
"t127",1
"t128",0
"t129",0
"t130",1
"t131",1
"t132",1
"t133",1
"t134",0
"t135",1
"t136",0
"t137",0
"t138",0
"t139",0
"t140",1
"t141",0
"t142",0
"t143",0
"t144",1
"t145",0
"t146",1
"t147",0
"t148",1
"t149",1
"t150",1
"t151",0
"t152",0
"t153",1
"t154",0
"t155",0
"t156",0
"t157",0
"t158",0
"t159",0
"t160",0
"t161",0
"t162",0
"t163",0
"t164",0
"t165",0
"t166",0
"t167",0
"t168",1
"t169",1
"t170",0
"t171",0
"t172",1
"t173",1
"t174",0
"t175",0
"t176",1
"t177",1
"t178",1
"t179",0
"t180",1
"t181",0
"t182",0
"t183",0
"t184",0
"t185",0
"t186",0
"t187",1
"t188",1
"t189",1
"t190",0
"t191",0
"t192",0
"t193",0
"t194",0
"t195",0
"t196",0
"t197",0
"t198",1
"t199",0
"t200",0
"t201",0
"t202",0
"t203",0
"t204",0
"t205",0
"t206",0
"t207",1
"t208",1
