"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115"
"t12",-0.133687540113088,0.0123643542027584,-0.00445331697427475,0.00378835783002701,-0.0019599435579676,-0.00760852204928402,2.85017707188308e-05,-0.00379660924271032,0.00135785967345891,-0.00201013616219592,1.84305794405348e-05,-0.00745963066940188,0.00437503245498858,-0.00153484907280997,0.00026428932515969,0.0246766749196204,-0.0107235644738989,0.0838451760247728,-0.187563061103618,0.000256124287162237,3.13137265484668e-05,-2.57551781518209e-05,0.0260564958464337,-0.0315601354769238,0.0148724282764471,-0.124273363774458,0.00112416599185733,-0.714836917951995,0.00201654241446794,-0.552332096081788,0.0236618763337711,-0.00163063932750058,0.00743859642642351,-0.241631162178756,1.14178409398842e-15,0.024087133104544,-0.00892750679120452,0.00128698445765276,-0.0731242659243854,3.22397070619728e-06,0.00117081691976168,-0.0293163510916264,0.0971217528700383,-0.00332881429978484,-7.26608493109797e-16,0.0524366959541002,0.0058949298659115,-0.136440626309701,-0.0035365422458905,0.000385992532614893,4.51534797432305e-17,8.2141206025722e-05,0.00025228139192816,0.000862460389086365,0.000702490735243954,-0.00514073450786531,-0.000210894167008389,0.00108064515262907,0.000652694454378518,-0.00693401006347872,-1.41768686556288e-05,-3.95902561970734e-05,-1.7944661667093e-05,-0.000500463694735732,0.00212671167080845,7.74879957336274e-17,0.000340136173240593,-0.000453679503483284,0.00136330239423578,1.06618976368869e-05,1.87966634861878e-06,9.88221254577148e-06,0.000159866159668781,8.84709092698976e-05,-0.00130245858369354,-6.84256879739468e-06,-0.000310409849602452,7.81062409571616e-05,1.00956243438239e-07,3.52463436240904e-06,5.70954925776478e-06,5.75418918124273e-17,-0.00068649343316604,1.41766231272943e-05,-1.69123187007622e-17,1.51342736817276e-06,-0.00123066536132146,-4.16130350282926e-07,-6.15539311779244e-08,-7.02496151978246e-18,-4.24623805014866e-17,7.02714535473505e-06,3.7059024267862e-17,-1.97146946091723e-17,2.18747368973696e-08,-0.000881089882338967,-5.57981687730074e-17,-3.87289893293265e-17,6.14568963088166e-18,-2.4396832362046e-16,-1.90235500276071e-17,2.97844187911635e-17,-3.65496381899984e-18,8.60639257355986e-17,-4.2111013280304e-17,1.39483001172192e-19,-1.00286650762184e-16,4.56036064819285e-17,1.82619705784369e-17,-1.21500411136747e-16,-1.06067119569225e-17,-5.13735583245497e-17,4.43644749816264e-17,6.65143670967685e-07,-2.90921979710217e-17
"t43",-0.169520739415955,0.0169646846716277,-0.0108320751711317,0.0113741282295928,-0.00802166887456731,-0.236132073798009,-0.00015427075869751,0.00986872917959593,-0.00172031860547161,0.00164425824073237,-1.39553753312114e-05,0.00448053886030541,-0.00232475789921963,0.000622215100091428,-0.00010668568229064,-0.00762356912208471,0.00280697959966604,-0.0199753299051793,0.04275196798059,0.000285990128652569,-3.20253583204338e-06,2.61828675565547e-06,-0.00123234422161674,0.00136544277625262,-0.000528714309820372,0.00386652807656468,-3.24259386437651e-05,0.0185890725196259,-5.05346852841336e-05,0.012740694172655,-0.000347182450138272,3.91758631893479e-06,1.98687515638018e-05,-0.00175487937510063,2.85650336069538e-17,-0.00039051039985534,0.192285050182576,4.82222961847156e-05,-0.0016930576820129,5.30238199896352e-08,-2.39847560846301e-06,0.000558960605014218,-0.00552015718848312,8.61467856912396e-05,2.05187249321747e-15,-0.230635146184495,0.00377425300163174,-0.0768541715009652,-0.00167121781888469,0.000142876384810289,-1.58316205605945e-16,3.41715790034227e-05,0.000146925136238741,0.000582136598187335,0.552994492630268,0.00156933714204955,-0.296360737454178,8.05482104802383e-05,0.0603521807070036,-0.000755838913978259,-2.63864357819548e-06,-7.81722740490195e-06,-4.92150880728862e-06,-0.640255612225684,-0.000167975655965723,4.85156854454057e-15,0.00199590312875268,-4.64877530519579e-05,0.000180887445049971,1.15845526169482e-06,2.2287737753135e-07,1.17653541633054e-06,2.01192162848036e-05,1.121497279172e-05,-0.000196001453385016,-8.82404782179958e-07,-4.7292537978762e-05,1.02872385823314e-05,1.34826938841693e-08,4.84812606989783e-07,7.88644572479013e-07,8.1051861449665e-16,-9.66774976248865e-05,2.03026145838803e-06,1.13364501812186e-17,2.17132352551066e-07,-0.000207485524622921,-6.13397804913837e-08,-9.15599428928874e-09,-4.48713724524838e-16,-2.04548390375739e-17,1.05788329125181e-06,1.02811687253148e-17,7.45667369711619e-17,3.30851834203014e-09,-0.000154561417199935,-1.73162807660761e-16,1.69934831258331e-17,1.90945025312222e-16,-2.05751614084106e-16,-9.96603325736042e-18,-1.45165898044098e-17,-3.04326224582706e-16,2.78731043833696e-16,-7.6005422358205e-17,-4.77582798177935e-17,-9.28009495542083e-16,5.00713344245167e-18,4.57588172586812e-18,-7.45010112625507e-17,-6.08214387116713e-17,-3.59092832980986e-17,3.45082382856529e-17,1.06243259343844e-07,3.99726912733493e-19
"t44",-0.169368861869428,0.0169453446733349,-0.0108064002010979,0.0113439350293316,-0.00799786910353158,-0.235187117415707,-0.000153571370182993,0.00981794854060582,-0.00170940977702167,0.00163188505920422,-1.38467999556504e-05,0.00444182860097507,-0.00230347351659575,0.00061570758149456,-0.000105567505961941,-0.00753192421478244,0.00277010899238779,-0.019698445972126,0.0421427068516968,0.000281269344838725,-3.14361613379378e-06,2.569871148415e-06,-0.00120169654679022,0.0013306348280525,-0.000514437678073365,0.00375968993512984,-3.15152252547528e-05,0.0180556695627003,-4.90716558356597e-05,0.0123677035648768,-0.000336270245644662,3.77810298434963e-06,1.91114380686328e-05,-0.0016760425453934,5.24425727320925e-17,-0.000371503467023863,0.182543643334794,4.54478329593995e-05,-0.00157685791397556,4.91736568571588e-08,-2.20640026459722e-06,0.000511632473205023,-0.00501588513032603,7.80297391717703e-05,1.00201107534201e-15,-0.203520311414345,0.00327154535845052,-0.0663627206471197,-0.00143118757017925,0.000121142369260613,-2.24021283110198e-16,2.80464429721856e-05,0.000117512932196389,0.000463269999166566,0.431892036321571,0.00120752989108401,-0.222531245945866,5.71798289905319e-05,0.0358545020689378,-0.00042340972427311,-7.82701538403888e-07,-1.80364688471874e-06,6.44030058173403e-07,0.766166883598338,0.000855230917307935,-6.61617178221298e-15,0.0197474031114327,-8.67191937159222e-05,0.000298039847250131,1.90721758600317e-06,3.35203858293959e-07,1.75910834257258e-06,2.78120305763853e-05,1.53566517852904e-05,-0.000265993525432279,-1.17908644108676e-06,-6.30190746442365e-05,1.33750137609956e-05,1.72280661072229e-08,5.98368527436278e-07,9.68853720696796e-07,-4.92050252258424e-16,-0.000116363309458893,2.404225069141e-06,-1.11907847129398e-16,2.56701531890545e-07,-0.000242988138635442,-7.08409050112624e-08,-1.05011602182541e-08,5.54590477922345e-16,3.34158499867067e-17,1.20295367588637e-06,9.1085278258645e-17,-8.70505403703759e-17,3.7505569161851e-09,-0.000174800360692662,-2.47679011588523e-17,2.30505896317297e-16,-1.60571181021983e-16,7.65621733917419e-16,-3.33470942874974e-17,-8.58208712305205e-17,-2.38951035496686e-16,-9.07082280455731e-17,-1.50494403154624e-16,1.06314898623786e-16,6.39017442269638e-16,-5.85998415015326e-17,2.03241247895786e-16,-3.77706292271249e-16,-5.73192892647389e-18,-1.89674812985965e-16,-3.66238239970974e-17,1.16819754032666e-07,2.52158676941677e-17
"t110",-0.171119949621994,0.0171689650176129,-0.0111076187554028,0.0116993666801507,-0.00827908999516014,-0.246493694784194,-0.000161994367860894,0.0104341600878341,-0.00184378157620593,0.00178661001071987,-1.52089865996938e-05,0.00493293692762033,-0.00257533738114068,0.000700281155802954,-0.000120104021908025,-0.00874855784113736,0.00326722193788829,-0.0234699892319382,0.0504878534271705,0.00034808787106841,-4.00167692255008e-06,3.27596979926827e-06,-0.00169751294617163,0.00189987496104473,-0.000754250219502308,0.00557487085251647,-4.71175446087192e-05,0.0272974423445758,-7.45419731031194e-05,0.0189009364485655,-0.000535523776127795,6.55498593340564e-06,3.50611880060971e-05,-0.00364933468419648,-2.9540134782053e-16,-0.000903031406311358,0.473164550283515,0.000153389564884129,-0.0106362389057443,5.22710737366947e-07,0.000237399158787003,-0.00692331292320518,0.0295954719478532,-0.000369512640823177,-2.52593323909431e-15,0.360911432497538,-0.00401267231942497,0.0762446131495258,0.00144460023602932,-0.00010641717464636,-7.46248113793691e-17,-1.70706868877536e-05,-5.67123810784373e-05,-0.00021460599452451,-0.173244002154119,-0.0004358062903839,0.0684034656885357,-1.26553593398601e-05,-0.00310993673723463,2.57873098160385e-05,-8.13178811393085e-08,-2.95681337905626e-07,-2.64477583022777e-07,-0.0226100405506331,2.1370719569729e-05,6.72704316852879e-16,0.00118581832233715,-1.30131220803653e-05,5.2568934470726e-05,3.36784899363089e-07,6.82485618991404e-08,3.61829211600229e-07,6.64507621753242e-06,3.74389450359306e-06,-6.61241184594045e-05,-3.03526300119566e-07,-1.63264168569842e-05,3.67625716990984e-06,4.95072208646921e-09,1.89461342099242e-07,3.11066512249852e-07,2.86083690142424e-16,-3.98401733766034e-05,8.69674942251659e-07,3.41960989308392e-16,9.33968545916338e-08,-9.14618670532322e-05,-2.81101400130225e-08,-4.28331942387284e-09,2.75838900151698e-16,-5.35219094686249e-16,5.08336484007409e-07,2.90237164478857e-16,-6.68732155423217e-16,1.60595443768956e-09,-7.56101556988001e-05,-1.56722329147768e-16,-9.25819039359149e-16,7.048877502992e-16,-9.44518692798646e-16,-1.34491858599351e-17,5.38158332162147e-15,1.20089687490017e-17,-7.4640574577494e-16,-1.39431339759214e-15,-5.5125665391348e-15,-0.707106781186549,-4.87352801123854e-15,-4.83708681076406e-15,-2.39418362115358e-15,-2.45011144543963e-16,-8.81299880208357e-17,4.37718705017669e-16,5.76601560881945e-08,-4.0362180141233e-16
"t111",-0.171119949621994,0.0171689650176128,-0.0111076187554027,0.0116993666801506,-0.00827908999516003,-0.246493694784194,-0.000161994367860952,0.0104341600878342,-0.00184378157620604,0.00178661001071988,-1.52089865999541e-05,0.00493293692762013,-0.00257533738114049,0.000700281155802706,-0.000120104021907942,-0.00874855784113719,0.00326722193788816,-0.0234699892319382,0.0504878534271708,0.000348087871068414,-4.00167692265383e-06,3.2759697992659e-06,-0.00169751294617181,0.00189987496104483,-0.000754250219501641,0.00557487085251641,-4.7117544609156e-05,0.0272974423445756,-7.45419731028479e-05,0.0189009364485659,-0.000535523776127786,6.55498593349715e-06,3.50611880060416e-05,-0.00364933468419659,-3.07558561694693e-16,-0.00090303140631089,0.473164550283516,0.000153389564883983,-0.0106362389057442,5.22710737431897e-07,0.000237399158786871,-0.00692331292320518,0.0295954719478532,-0.000369512640823374,-2.68753707513067e-15,0.360911432497538,-0.00401267231942503,0.0762446131495253,0.00144460023602928,-0.000106417174646038,4.0744080769633e-17,-1.70706868874389e-05,-5.67123810783249e-05,-0.00021460599452524,-0.173244002154119,-0.000435806290383756,0.0684034656885353,-1.26553593400142e-05,-0.00310993673723537,2.57873098158355e-05,-8.13178812691857e-08,-2.95681337973955e-07,-2.64477583681833e-07,-0.022610040550634,2.13707195702033e-05,2.55262304612955e-16,0.00118581832233591,-1.30131220805978e-05,5.25689344695621e-05,3.36784899099749e-07,6.82485616650383e-08,3.61829211009615e-07,6.64507621797384e-06,3.74389450328881e-06,-6.61241184592252e-05,-3.03526300462587e-07,-1.63264168572079e-05,3.67625717010899e-06,4.95072201994938e-09,1.89461342230442e-07,3.11066512272357e-07,-2.20105998846526e-16,-3.98401733766292e-05,8.69674941902354e-07,-2.66534621499801e-16,9.33968537141317e-08,-9.14618670513138e-05,-2.81101406701338e-08,-4.28331957036544e-09,-2.70388607869441e-16,3.68440667582396e-16,5.08336482114852e-07,-1.51937695905495e-16,3.89168333682292e-16,1.60595446282569e-09,-7.56101556996437e-05,2.66092251026019e-16,7.22345724770701e-16,-6.87022123674836e-16,5.71057409256042e-16,1.43692535747945e-16,-4.67942452406252e-15,1.51741419850104e-16,3.05033762230477e-16,1.33734984219857e-15,5.38291375588574e-15,0.707106781186548,4.86844385062857e-15,4.72425679052413e-15,2.41975700931983e-15,1.65946223590317e-16,6.9338360095204e-17,-2.74901626085105e-16,5.7660159282211e-08,8.50392632285274e-18
"t45",-0.16998632272701,0.0170243639540155,-0.0109140101076258,0.0114712416615122,-0.00809888510790022,-0.239288217948218,-0.000156642266864338,0.0100439676701242,-0.00175929795968339,0.00169005489312522,-1.43603453513836e-05,0.00462875167005089,-0.00240755866782558,0.000648588653108096,-0.0001112206405093,-0.00801424805727578,0.00297009923217155,-0.0212309103730707,0.0455521188748059,0.000309499878997128,-3.51754941121636e-06,2.87807586260097e-06,-0.00144840762709472,0.00161833650882658,-0.000640666501012421,0.00473267148453942,-3.99934059099433e-05,0.0231739165993459,-6.32947247430116e-05,0.0160552150613853,-0.000457918853057944,5.85643173547598e-06,3.33582812117412e-05,-0.00774363409021789,1.35461845354506e-16,0.00125788683398245,-0.191256966119086,1.51072014723359e-05,-0.00161811380108669,7.24043567280533e-08,2.33356634184066e-05,-0.000473042743462118,0.000619120241311166,1.17983189442186e-07,1.46698301280025e-15,-0.0639003474773362,0.0011541586653401,-0.023576846005307,-0.00050921175251904,4.2288918714764e-05,1.7704383893571e-16,7.89899032369027e-06,2.06333585558897e-05,6.8483329085969e-05,0.00553205968265356,-0.000182188602839207,0.165474287590537,3.8222883985086e-05,-0.824656495219425,-0.0048187481725559,-3.4604662407959e-06,-9.31406679312976e-06,-3.98422111225308e-06,-0.0271847619327188,0.000540339123231954,9.43664974797934e-15,0.389287690977736,-5.8115435411909e-05,0.000215901524491133,1.38223177181885e-06,2.5517589556665e-07,1.3431406238512e-06,2.20459530692338e-05,1.22245439292042e-05,-0.000212577235461972,-9.48631939093444e-07,-5.07614599850821e-05,1.0884552117999e-05,1.41189173563021e-08,4.97099258073278e-07,8.06325904113065e-07,-2.97942942869842e-16,-9.76066939648171e-05,2.02937256382593e-06,6.51056573941744e-17,2.16817505566326e-07,-0.000205995567747875,-6.03926519602816e-08,-8.9780371043834e-09,1.00527224131739e-16,-1.98552370337963e-17,1.03223496118718e-06,-1.02852227466583e-16,-8.47159269496995e-17,3.22267171482668e-09,-0.000150354399673123,-1.36736444822723e-16,1.12822602235165e-16,-2.8852400625808e-16,4.30180981724297e-16,-2.12857842603071e-16,7.13628749484955e-17,1.3251981525298e-17,2.75124710546399e-16,-1.89512212943215e-17,-5.73389631164946e-17,6.4124784152369e-17,6.5249410784747e-17,-3.45409308695927e-17,1.68686472940829e-16,9.34941203345957e-17,-5.40188641848562e-17,7.94694010396198e-17,1.01889047708028e-07,-3.81269499357693e-16
"t100",-0.171718487416627,0.0172456806917698,-0.0112129251490633,0.0118241827453217,-0.00837833667597049,-0.250551530271132,-0.000165044198614948,0.0106596106461018,-0.00189398303637521,0.00184567646040239,-1.57314880887025e-05,0.00512442510765751,-0.00268241323522131,0.000734478809625044,-0.000125984641672196,-0.00925713929452932,0.00348027277738175,-0.0251138230089869,0.0541588560485834,0.000379186687529904,-4.42216439568436e-06,3.62291071828836e-06,-0.00199861674087723,0.00225416504360281,-0.000913250885073292,0.00681254444752035,-5.79804900304965e-05,0.0339205738054946,-9.30252167118833e-05,0.0237190390116259,-0.000700607758293346,9.6215007564693e-06,5.73398961069074e-05,-0.0152074654658094,1.93422044745554e-16,0.00267916634856039,-0.426429357138924,4.01453477242592e-05,-0.00620247741958918,3.29374796911566e-07,0.000162984388903753,-0.00490893804942376,0.0216563374634731,-0.00027299439661113,-1.47204011699258e-15,0.273446699559257,-0.00297812485261282,0.056136340877771,0.00104057768881881,-7.39639079955618e-05,5.54590330744888e-17,-9.48812092915551e-06,-1.99997517335662e-05,-6.40262697107117e-05,-0.00457407689216727,0.000138207694705,-0.110859610621028,-2.03646601795774e-05,0.2769632755354,0.00145581970957433,5.522095542788e-07,1.29854675231947e-06,2.66349657951112e-07,-0.000792557998110773,7.82685245033481e-05,4.73980508869952e-15,0.208152971472496,3.2369917000116e-06,1.57763779430305e-06,1.06779285485963e-08,1.4919277607841e-08,8.33573661082386e-08,2.54799995378404e-06,1.50318381794316e-06,-2.76689004407088e-05,-1.3585363010713e-07,-7.39170332087207e-06,1.83227357640511e-06,2.62508715018459e-09,1.12346965043878e-07,1.87042340941307e-07,3.42788510017886e-16,-2.54040837585903e-05,5.79450129528963e-07,-2.52097466714847e-17,6.24996942287749e-08,-6.27154998220237e-05,-1.99561545677102e-08,-3.0922160861031e-09,-7.36831414906426e-16,5.09198401432812e-16,3.74495499209783e-07,6.90270847049212e-17,-1.16709261731722e-16,1.19171852668244e-09,-5.641358339296e-05,9.58254622509801e-16,7.99072335007994e-16,5.15117456494025e-16,5.01023099342659e-15,-1.16508428708227e-16,-0.707106781186548,8.00689887666757e-15,3.56549761837712e-15,-1.68101273834516e-16,-3.96888889773263e-16,-4.79854167043152e-15,3.03931209869485e-16,3.15663964651148e-16,-1.83016332273176e-16,2.31972933199644e-16,-3.81459888444619e-16,6.48776193188534e-16,4.58180178148725e-08,1.55992144497024e-16
"t101",-0.171718487416627,0.0172456806917698,-0.0112129251490633,0.0118241827453215,-0.00837833667597043,-0.250551530271132,-0.000165044198614919,0.0106596106461017,-0.00189398303637511,0.00184567646040227,-1.57314880878546e-05,0.00512442510765754,-0.00268241323522143,0.000734478809625245,-0.000125984641672185,-0.00925713929452934,0.00348027277738193,-0.0251138230089873,0.0541588560485833,0.000379186687529798,-4.42216439577261e-06,3.62291071825507e-06,-0.00199861674087725,0.00225416504360288,-0.000913250885073439,0.00681254444752046,-5.79804900306628e-05,0.0339205738054944,-9.30252167121149e-05,0.0237190390116258,-0.000700607758293415,9.62150075638283e-06,5.73398961069209e-05,-0.0152074654658092,1.38464415074622e-16,0.00267916634856012,-0.426429357138924,4.01453477244988e-05,-0.00620247741958885,3.2937479705588e-07,0.000162984388903772,-0.00490893804942356,0.0216563374634733,-0.000272994396610592,-2.0952375476934e-15,0.273446699559256,-0.00297812485261269,0.0561363408777705,0.00104057768881853,-7.3963907995555e-05,4.24160998770576e-17,-9.48812092920701e-06,-1.99997517333546e-05,-6.4026269710456e-05,-0.0045740768921673,0.000138207694705251,-0.110859610621028,-2.0364660179681e-05,0.276963275535401,0.00145581970957397,5.52209554042722e-07,1.29854675277534e-06,2.66349658137324e-07,-0.000792557998111101,7.82685245035416e-05,5.3719608872926e-15,0.208152971472498,3.23699169963723e-06,1.57763779420027e-06,1.06779289768019e-08,1.49192774025389e-08,8.33573660992058e-08,2.54799995342897e-06,1.50318381803407e-06,-2.76689004407391e-05,-1.35853630069732e-07,-7.39170332112512e-06,1.8322735767153e-06,2.62508708417431e-09,1.12346965104075e-07,1.87042340839798e-07,-6.62595311183119e-17,-2.54040837591883e-05,5.79450129704993e-07,-2.59121048894589e-16,6.2499694265689e-08,-6.27154998231944e-05,-1.99561546919781e-08,-3.09221533049136e-09,5.60507637157537e-16,-5.69851151279389e-16,3.74495497356307e-07,-3.34016094963337e-16,1.78194033681841e-16,1.19171779519435e-09,-5.64135833944737e-05,-1.04066731586902e-15,-9.57503436968773e-16,-2.22761796181892e-16,-5.27461327334555e-15,-1.18365334062727e-18,0.707106781186547,-8.13902752887255e-15,-3.25135018570033e-15,-5.73964794899113e-17,3.50494302331077e-16,5.16302394444079e-15,3.95150145881166e-17,-2.57361201938483e-17,6.19998220701677e-16,-1.93481468976769e-16,5.91592598411744e-16,-4.82731213811396e-16,4.58180181595636e-08,1.89571804951745e-16
"t55",-0.170619608159821,0.0171053038754309,-0.0110235045265901,0.0116005739557353,-0.00820132937407164,-0.24342279181924,-0.000159728602762805,0.0102702951706773,-0.00180888857186159,0.00174744189258053,-1.48661341956616e-05,0.00481179885188981,-0.00250912707431195,0.000680381261962661,-0.000116685755822375,-0.00847523193386579,0.00315959055376505,-0.0226744596556395,0.0487534345343852,0.00033549475001845,-3.8558033099265e-06,3.1566177171689e-06,-0.00165582655932196,0.0018582194766284,-0.000743700560684995,0.00551945944970558,-4.68015359222747e-05,0.0272446235095133,-7.45598833085573e-05,0.0189602823460884,-0.000550159746796623,7.29485637709058e-06,4.25486645781519e-05,-0.0106278368918285,4.60151768874043e-16,0.00180959999114667,-0.282765388828183,2.4930304575411e-05,-0.00344038411153955,1.75024429051791e-07,7.95875578651521e-05,-0.00226928520676184,0.00920267690228972,-0.000111678310837354,-1.04347951852369e-15,0.0778024582393165,-0.00061102807330026,0.0105942666634276,0.000160141957720054,-8.36672616136411e-06,-2.49928123173332e-16,1.10999075508979e-07,2.05434968005588e-06,7.65967788095376e-06,0.000827129240785061,-3.14001005978885e-05,0.0331786642332571,9.13458978409271e-06,-0.223998234565176,-0.00131025915590018,-8.0392364961261e-07,-2.02965421738357e-06,-5.35786171777351e-07,0.00212058387451523,-0.000260019630138515,-2.07733851903733e-14,-0.87207825720235,-6.58492906500917e-05,0.000212826103377921,1.36144717036464e-06,2.31111229757358e-07,1.21052424825804e-06,1.87512721067062e-05,1.0335771201158e-05,-0.000178766073268857,-7.90773901765606e-07,-4.22516623421229e-05,8.95068059781389e-06,1.15266457786665e-08,4.01517042530925e-07,6.50636210956722e-07,4.56154095736647e-16,-7.85253061558193e-05,1.63174278352691e-06,2.35153430505511e-16,1.7434258033045e-07,-0.000165746294628484,-4.87010918435515e-08,-7.25255435123461e-09,1.98255115913526e-16,-1.07322865793718e-16,8.36176144900391e-07,6.82778020250345e-16,5.75124442624498e-17,2.61369241178753e-09,-0.000122061055980373,-1.58147420197052e-16,2.36289829516099e-16,1.49346376636747e-16,-3.67744458739185e-16,2.04503188859997e-17,1.02334313421765e-15,2.50782238433441e-16,2.39883445405689e-16,3.67870068384567e-16,1.72380465396305e-16,-7.0027439324286e-16,-1.30325987517591e-16,-1.26902849115631e-16,-1.48830232569612e-16,-4.64452369797585e-17,-4.68090974247486e-16,8.88120981099479e-17,8.41250257016828e-08,-1.60509912355338e-16
"t41",-0.168757519770237,0.0168673001673808,-0.0107014588187331,0.0112201591592492,-0.00789998316288365,-0.231258052238649,-0.000150646948950745,0.00960422885231454,-0.00166290723070351,0.00157846286373226,-1.3376720540423e-05,0.00427265947187272,-0.00220993295502478,0.000586696880555279,-0.000100581415894749,-0.00711626018042222,0.00260079848052506,-0.0184166752328042,0.0393099936884937,0.000258760743932326,-2.85670678529633e-06,2.33386653447888e-06,-0.00104175570152047,0.00114786584813389,-0.000438407335169077,0.00318758357931798,-2.66198717812915e-05,0.015174568421316,-4.11539459380248e-05,0.0103443497666623,-0.000276332330005491,3.01644578156552e-06,1.51789652234214e-05,-0.00200672223389481,1.74364470999088e-16,0.000156805594745256,-0.00828833911253355,-4.6702371216097e-06,0.00209812344066446,-1.37947768093546e-07,-9.31762740303908e-05,0.00327328774835849,-0.0174783468378987,0.000236998333420197,2.71155759190886e-15,-0.378719847690113,0.00523534928290208,-0.103330503069574,-0.00210537351520805,0.000166521154104105,7.48567676375521e-17,2.92374715016919e-05,7.77148503523711e-05,0.000260215358183537,0.0220590101825279,-0.00076910227059275,0.802622594350283,0.000420276991871367,0.325269654085306,-0.00034930053846223,-3.01760634752879e-06,-8.53065313759522e-06,-3.98772670153941e-06,-0.0266707907227206,0.000450450752359836,1.49744761648819e-15,0.0261818729263407,-9.41598437664967e-05,0.000336337848583386,2.15281071978639e-06,3.88396904908278e-07,2.04151501019301e-06,3.29053271902024e-05,1.82054740078528e-05,-0.000315909194227908,-1.40445208532882e-06,-7.51010862940157e-05,1.60017796404059e-05,2.06568613914177e-08,7.19337824220025e-07,1.16488011122517e-06,-1.80469115692275e-16,-0.000139887318280234,2.88707046312813e-06,-8.40980184285192e-17,3.08203277068769e-07,-0.000291392053863632,-8.47390878128694e-08,-1.2540853872029e-08,-3.42596203148638e-17,8.49792289712276e-17,1.43313866855142e-06,-2.0770412667352e-16,4.07073081310882e-17,4.46377926481171e-09,-0.000207875350145293,-8.25809124764996e-17,-3.44768326633038e-16,-2.18982791269536e-16,5.00628965153434e-18,1.00714086005676e-16,-2.25651173330885e-16,1.43144842634532e-16,-1.50734285468463e-16,-3.02313830304047e-16,5.91376397020274e-17,3.45902753374053e-16,3.4366779711611e-17,-3.10153051110545e-17,-2.58283264780898e-16,-6.33512962700002e-17,-2.64848317219817e-16,2.39958759717806e-17,1.37120128848595e-07,2.86264045389445e-16
