"accepted_species","trait_ARD"
"t2","0"
"t38","0"
"t39","0"
"t52","0"
"t53","0"
"t61","0"
"t62","0"
"t93","0"
"t94","0"
"t47","0"
"t48","0"
"t17","0"
"t1","0"
"t58","0"
"t59","0"
"t88","0"
"t89","0"
"t49","0"
"t50","1"
"t32","0"
"t16","0"
"t7","0"
"t26","0"
"t27","0"
"t24","0"
"t23","0"
"t28","0"
"t40","1"
"t41","1"
"t86","0"
"t87","0"
"t25","0"
"t91","0"
"t92","0"
"t31","0"
"t11","0"
"t12","0"
"t55","0"
"t56","0"
"t20","0"
"t18","0"
"t19","0"
"t74","1"
"t79","1"
"t80","1"
"t81","1"
"t60","1"
"t34","0"
"t90","0"
"t97","0"
"t98","0"
"t99","0"
"t100","0"
"t72","0"
"t73","0"
"t67","0"
"t63","0"
"t64","1"
"t35","0"
"t70","0"
"t71","0"
"t54","0"
"t57","1"
"t82","1"
"t83","1"
"t42","1"
"t9","0"
"t75","0"
"t76","0"
"t3","0"
"t14",NA
"t15",NA
"t65",NA
"t66",NA
"t43",NA
"t44",NA
"t45","1"
"t46",NA
"t8","1"
"t13","1"
"t36","1"
"t37","0"
"t21",NA
"t10",NA
"t6",NA
"t4","1"
"t22","1"
"t30","1"
"t95","1"
"t96","1"
"t5","0"
"t29","0"
"t68","0"
"t69","0"
"t33","1"
"t51","1"
"t84","1"
"t85","1"
"t77","0"
"t78","0"
