"accepted_species","traits"
"t1",NA
"t2",0
"t3",1
"t4",1
"t5",1
"t6",NA
"t7",1
"t8",1
"t9",0
"t10",1
"t11",1
"t12",0
"t13",NA
"t14",0
"t15",1
"t16",1
"t17",1
"t18",NA
"t19",1
"t20",NA
"t21",1
"t22",1
"t23",1
"t24",1
"t25",0
"t26",0
"t27",0
"t28",1
"t29",1
"t30",0
"t31",1
"t32",1
"t33",1
"t34",1
"t35",NA
"t36",1
"t37",1
"t38",1
"t39",1
"t40",1
"t41",1
"t42",1
"t43",0
"t44",1
"t45",0
"t46",1
"t47",1
"t48",1
"t49",1
"t50",0
"t51",1
"t52",1
"t53",1
"t54",1
"t55",1
"t56",1
"t57",1
"t58",1
"t59",1
"t60",1
"t61",1
"t62",1
"t63",0
"t64",1
"t65",1
"t66",1
"t67",1
"t68",0
"t69",1
"t70",1
"t71",1
"t72",1
"t73",NA
"t74",1
"t75",1
"t76",0
"t77",NA
"t78",1
"t79",1
"t80",1
"t81",1
"t82",1
"t83",1
"t84",1
"t85",1
"t86",0
"t87",1
"t88",1
"t89",1
"t90",1
"t91",1
"t92",1
"t93",1
"t94",1
"t95",1
"t96",1
"t97",1
"t98",1
"t99",1
"t100",1
"t101",1
"t102",NA
"t103",1
"t104",1
"t105",1
"t106",0
"t107",0
"t108",1
"t109",NA
"t110",1
"t111",NA
"t112",1
"t113",1
"t114",1
"t115",0
"t116",0
"t117",1
"t118",NA
"t119",1
"t120",1
"t121",1
"t122",1
"t123",1
"t124",0
"t125",0
"t126",0
"t127",1
"t128",1
"t129",1
"t130",1
"t131",0
"t132",0
"t133",0
"t134",0
"t135",NA
"t136",0
"t137",0
"t138",NA
"t139",1
"t140",0
"t141",0
"t142",0
"t143",0
"t144",NA
"t145",0
"t146",0
"t147",1
"t148",1
"t149",0
"t150",NA
"t151",0
"t152",1
"t153",0
"t154",1
"t155",1
"t156",1
"t157",NA
"t158",0
"t159",1
"t160",1
"t161",0
"t162",0
"t163",0
"t164",0
"t165",1
"t166",1
"t167",0
"t168",1
"t169",NA
"t170",1
"t171",1
"t172",1
"t173",1
"t174",0
"t175",0
"t176",0
"t177",0
"t178",0
"t179",0
"t180",1
"t181",0
"t182",0
"t183",0
"t184",NA
"t185",0
"t186",0
"t187",0
"t188",0
"t189",0
"t190",NA
"t191",1
"t192",1
"t193",0
"t194",0
"t195",0
"t196",NA
"t197",0
"t198",0
"t199",1
"t200",1
"t201",0
"t202",0
"t203",0
"t204",0
"t205",0
"t206",0
