accepted_species,estimate
t134,0.35883456
t1,2.573193
t46,1.1858984
t307,-0.9631134
t85,0.73438156
t112,0.08715502
t66,0.9707785
t226,-0.48588127
t49,1.2459761
t142,0.42571387
t329,-0.65828663
t136,-0.10227113
t15,0.882757
t314,-0.47700775
t263,-0.17534184
t325,-0.41882077
t52,1.5078692
t9,1.9365053
t141,-1.197229
t78,-1.1619806
t62,0.6842322
t53,0.89174867
t13,1.2999252
t12,2.1280627
t278,-0.8882236
t92,0.6921124
t18,2.2162127
t202,-0.30375016
t308,-1.0218655
t123,0.5118691
t319,-0.78685343
t37,1.3892643
t242,-1.4752052
t298,-1.4365405
