"accepted_species","trait_ARD"
"t69","1"
"t87",NA
"t88","1"
"t64","1"
"t65","1"
"t29","1"
"t31",NA
"t71","0"
"t72","0"
"t56",NA
"t97","0"
"t98","0"
"t40","0"
"t30","1"
"t34","1"
"t60","1"
"t89","1"
"t90",NA
"t3","0"
"t6","1"
"t10","1"
"t57","1"
"t58",NA
"t9","1"
"t47","1"
"t48","1"
"t51","0"
"t61","0"
"t67","0"
"t68","1"
"t93",NA
"t94","1"
"t12","1"
"t13","1"
"t49","0"
"t44","1"
"t73","0"
"t78","0"
"t81","0"
"t82","0"
"t5","1"
"t25","1"
"t26","1"
"t18",NA
"t37","1"
"t85","0"
"t86","0"
"t23",NA
"t50","0"
"t41","0"
"t54","0"
"t55","0"
"t27","0"
"t42","1"
"t43","1"
"t99","0"
"t100","0"
"t70","0"
"t66","0"
"t28","0"
"t11","1"
"t79","1"
"t80","1"
"t33","1"
"t76","1"
"t77","1"
"t52","0"
"t53","0"
"t35","0"
"t22","0"
"t16",NA
"t17","1"
"t7","0"
"t8","0"
"t4","1"
"t14",NA
"t19","1"
"t95","1"
"t96","1"
"t62","1"
"t63","1"
"t74","1"
"t75","1"
"t59","1"
"t38","0"
"t39","0"
"t24","0"
"t15","0"
"t21","0"
"t32","1"
"t45","0"
"t46","0"
"t36","1"
"t20","0"
"t2","0"
"t83","1"
"t84","1"
"t91","1"
"t92","1"
"t1","1"
