accepted_species,estimate
t110,0.26326057
t169,0.23658963
t221,-0.64979535
t286,0.018818812
t103,0.60204035
t72,0.61712265
t227,-0.94493204
t219,-0.88354605
t140,-0.14901942
t192,-0.24584576
t160,-0.24584576
t151,0.6846399
t152,0.6846399
t46,0.28021926
t37,0.18274853
t7,0.20034112
t28,0.105408125
t209,1.662329
t301,1.3284411
t310,1.0674218
t130,1.1802413
t174,-0.28828567
t184,0.5471778
t96,0.41083425
t248,-0.016629899
t91,0.71412796
t127,0.331382
t79,0.7021894
t60,0.09942531
t58,0.37977394
t34,0.2812286
t30,0.2707344
