,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
t4,-0.06224493,10.582823,3.053001,3.7466154,1.4150814,9.462587,0.86642617,3.3275447,-0.16397814,-0.105527826,0.04596958,-0.02880496,0.007467616,4.9914446,0.31880915,-0.012985106,0.0021539235,-0.016332421,-0.4719284,0.13278817,-0.12608257,6.455398,-0.105407245,8.938889,0.020597085,1.8364447
t6,-0.009113846,10.315585,3.0315862,3.3036976,1.8893676,9.6298,1.0568625,2.7268562,-0.11668002,-0.089358024,0.04350644,-0.03532425,0.0083053345,5.128104,0.37325072,0.09158044,0.010163045,-0.01593132,-0.4694377,0.14057443,-0.12794052,6.0798097,-0.10170865,8.369969,0.06485328,1.1100833
t7,-0.45298254,14.036049,2.5494227,7.895571,-0.09186278,10.228111,-0.05573652,6.867886,-0.5117058,-0.21051054,0.08588391,2.6134253,0.003385759,3.5811098,0.8274827,-0.0425423,1.493362,-0.020780932,-0.5770562,0.11225743,-0.20111698,8.893173,-0.14528768,13.406352,3.543413,4.957702
t99,10.501741,9.582796,1.3638501,7.0871696,22.387798,10.617612,-0.04311162,-0.36548123,6.6059556,11.938485,4.8894563,-0.330418,0.011180769,13.980224,-0.071490355,9.165186,0.09253039,-0.013847109,-0.14002863,0.23391542,-0.057597723,2.580279,-0.47479716,1.1320833,0.15752631,-0.29802546
t117,12.241399,9.931245,0.8804518,7.7093887,25.30244,10.553662,-0.070109926,-0.46637222,7.4931645,13.469656,5.149875,-0.37643337,0.01083638,16.05162,-0.07027515,10.79121,0.093293704,-0.01684065,-0.08376222,0.26762766,-0.03547359,2.3001237,-0.56879896,-0.015833432,0.097397,-0.32631588
t118,11.434409,9.802037,1.1037818,7.436363,23.98147,10.60923,-0.057768606,-0.41983324,7.1009903,12.789273,5.012893,-0.35541162,0.011008367,15.078485,-0.07122106,10.024166,0.09340184,-0.015510831,-0.110839985,0.25392413,-0.046582565,2.41567,-0.52628714,0.45649177,0.1265659,-0.31299657
t158,14.225073,10.306692,0.1929076,8.35098,28.54172,10.479905,-0.11600591,-0.5759333,8.5495205,15.103719,5.416835,-0.42578813,0.010601409,18.250263,-0.070353955,12.661873,0.093863055,-0.01948015,-0.008576747,0.29184675,-0.014012237,1.990341,-0.6666794,-0.15452468,0.022564536,-0.36168247
t195,14.54156,10.390674,0.13856633,8.505391,28.998297,10.480909,-0.121469446,-0.5926623,8.6242285,15.347007,5.4532313,-0.43373471,0.010591402,18.63879,-0.06904011,12.945095,0.09385978,-0.020021595,-0.0006228499,0.2957842,-0.009360707,1.966528,-0.6800488,-0.17429452,0.013783235,-0.36668736
t196,14.531009,10.360817,0.12690526,8.504357,28.998367,10.465553,-0.12404275,-0.5915739,8.616902,15.309971,5.4455886,-0.4317639,0.010566734,18.616436,-0.069253944,12.951907,0.09390848,-0.019792132,-0.0005134701,0.29356122,-0.009746565,1.9790156,-0.6801542,-0.17184582,0.012984204,-0.3675246
t181,14.678546,10.418682,0.13620578,8.657524,29.29625,10.511655,-0.11236311,-0.6018851,8.717938,15.497979,5.4998302,-0.4417167,0.010694024,18.83207,-0.07112611,13.066306,0.094424814,-0.020504016,-0.008355899,0.3018781,-0.007319864,1.8983504,-0.69726044,-0.17138055,0.015019747,-0.36146525
t231,14.266839,10.372532,0.24194983,8.534786,28.65402,10.558325,-0.10118147,-0.580993,8.486836,15.153212,5.4629235,-0.43336624,0.010935199,18.397564,-0.07135615,12.682509,0.094765894,-0.01993521,-0.027125468,0.29327202,-0.00949922,1.9359239,-0.67306316,-0.1424841,0.03611459,-0.35568324
t232,14.705918,10.447306,0.10436701,8.686164,29.378534,10.53193,-0.10854328,-0.60675037,8.700252,15.516478,5.5303817,-0.44507757,0.010885794,18.923553,-0.07104947,13.108351,0.09482968,-0.020628257,-0.012598393,0.30066282,-0.00330624,1.8628016,-0.69605476,-0.17380208,0.020949567,-0.36270073
t186,14.703437,10.446,0.11717847,8.682121,29.366507,10.56725,-0.106521465,-0.6055618,8.694206,15.489523,5.5173774,-0.44499788,0.010747145,18.931946,-0.071461156,13.111335,0.094604194,-0.020764437,-0.011582899,0.30278492,-0.004349448,1.8945922,-0.69626606,-0.1735398,0.017786315,-0.3629813
t137,14.692552,10.432916,0.14457043,8.582543,29.184462,10.503325,-0.11137143,-0.60066366,8.72966,15.433499,5.4782133,-0.4414825,0.010512316,18.804144,-0.07130907,13.109245,0.09371475,-0.020628057,-0.0030496994,0.30736098,-0.007523266,1.8985009,-0.6956938,-0.17551811,0.014983397,-0.3615609
t133,12.342765,9.9446535,0.8800061,7.7437444,25.345583,10.545941,-0.06888571,-0.4674644,7.4344783,13.397557,5.2314286,-0.3819578,0.010850807,16.130474,-0.07076591,10.946854,0.093294434,-0.016482826,-0.08771359,0.26876524,-0.032737076,2.3626842,-0.5751049,-0.010925572,0.09708442,-0.3298054
t264,14.598228,10.337981,0.2168622,8.56853,29.002216,10.464306,-0.1041985,-0.59702176,8.445041,15.225105,5.6603255,-0.4418096,0.010486062,18.797224,-0.07013596,13.149952,0.0943313,-0.019907108,-0.021475079,0.30584738,-0.0022191808,2.1084158,-0.69210035,-0.15936656,0.016652979,-0.36951208
t265,14.598158,10.338081,0.21684277,8.568472,29.002104,10.464306,-0.1041962,-0.597037,8.445062,15.225047,5.660282,-0.44180164,0.010486183,18.797155,-0.07013543,13.15002,0.09433048,-0.01990711,-0.02147961,0.30582473,-0.0022284577,2.1084673,-0.692083,-0.15937342,0.016654605,-0.36951548
t47,6.8958526,9.704433,1.5086254,5.7210894,15.685208,10.415099,-0.031465646,-0.18196371,4.645419,7.99522,2.921578,-0.21425094,0.009955652,10.126076,-0.053842764,5.8959913,0.077335574,-0.011288278,-0.2576106,0.15620747,-0.07122844,3.5499532,-0.2920198,3.8640018,0.19468784,-0.18804719
t41,5.5927095,9.966645,1.3922904,5.491311,13.602129,10.192122,-0.041695565,-0.10816564,3.9433496,6.884462,2.0036776,-0.17686652,0.00989606,9.053782,-0.040670477,4.830418,0.07076674,-0.010787731,-0.31057316,0.13825163,-0.077635705,4.220089,-0.25233763,5.0870543,0.18323632,-0.12610069
t36,8.110808,8.708137,1.4066334,5.645395,17.771788,9.685056,-0.0063128155,-0.27080104,5.132187,9.054999,3.805014,-0.25859624,0.009507054,11.38286,-0.06395912,7.043522,0.07709298,-0.011508421,-0.14846392,0.18430057,-0.0686629,2.523232,-0.3373122,2.2530944,0.16958053,-0.24802315
t22,1.9015732,10.654341,1.6431842,4.18477,6.750491,9.848586,-0.003854223,1.2395661,1.4095215,2.9033916,0.020772986,-0.09903983,0.009029062,6.568826,-0.023949578,1.7602485,0.045572475,-0.016270226,-0.42794967,0.06891744,-0.10688565,6.425581,-0.14245385,8.217835,0.15117447,0.30913153
t20,-0.013524871,11.38235,3.0766785,4.5466466,3.1664214,10.46444,0.53191495,3.1638105,-0.09257011,-0.011966902,0.042816874,-0.030631267,0.0072542354,5.6664677,-0.00044897015,-0.0019439226,0.016649544,-0.018925315,-0.524112,0.07902734,-0.13009113,7.814826,-0.11834028,9.814873,0.090113334,1.7740715
t21,-0.019355977,11.417718,3.0765688,4.5631948,3.11965,10.478041,0.5452254,3.2271955,-0.09712492,-0.017111568,0.04285134,-0.03092811,0.0072040516,5.6616073,-0.0005816143,-0.0031823616,0.015918665,-0.018880818,-0.523703,0.0802559,-0.13090256,7.834968,-0.11979575,9.879249,0.086809866,1.8160666
t16,-0.05855539,11.637648,3.0842953,4.755532,2.7697177,10.3447695,0.47632748,3.3789861,-0.13996604,-0.044016287,0.046103183,-0.020539055,0.007461176,5.5840993,0.10358655,-0.009367204,0.014752045,-0.018266361,-0.54313964,0.08757265,-0.13350518,8.006441,-0.12551254,10.050032,0.07125852,2.029167
t17,-0.2734277,12.966671,3.0377688,6.317169,1.3828812,10.403456,-0.00068236556,5.2229824,-0.3159027,-0.13975431,0.060731024,0.79537696,0.005841485,5.1247334,0.5686354,-0.043294393,0.0018994135,-0.01887998,-0.59223026,0.09630906,-0.15945642,9.224601,-0.13839352,12.027854,0.44686973,3.4536114
t31,-0.9119689,12.5012245,0.05086432,3.6628892,-0.2274342,2.4990702,-0.3767037,11.262584,-0.84394014,3.5064535,0.13757102,2.4747372,0.0033258644,-0.1310059,7.63445,0.57805175,8.625468,-0.006484519,-0.111718945,0.15275218,-0.26512614,5.974932,-0.33757865,13.761565,8.8571,12.536033
t32,-0.8287147,11.080416,0.05055991,2.156073,-0.1553552,1.8669063,-0.3416352,10.05646,-0.7811602,3.75562,0.119942464,1.4894164,0.0027189155,-0.10293069,7.400171,0.2548038,8.311709,-0.005185356,-0.06092303,0.17887653,-0.23933575,5.2021804,-0.3345096,11.963766,7.7202954,11.632514
t75,-0.7712949,10.067904,0.08827715,-0.29002693,3.1471581,0.11310859,-0.29715434,6.690519,-0.73472583,7.287315,0.11659217,0.03667093,0.0036036626,0.9921215,11.306865,2.8713012,8.047049,-0.005552214,-0.04862015,0.34350833,-0.246063,5.4437766,-0.39135253,7.9546247,6.831624,11.683079
t76,-0.6490802,8.768237,0.09750536,-0.49105448,4.9170165,0.17630506,-0.24117191,5.201662,-0.52492523,8.123955,0.104286954,-0.023958733,0.0038786475,1.7676831,11.412318,3.3195486,7.319161,-0.007999919,0.31295455,0.36984727,-0.2318117,5.027136,-0.3964949,5.9188514,6.133719,10.46545
t64,-0.8698074,10.962693,0.08504175,-0.18957162,2.3100271,0.08625254,-0.3329894,7.3229,-0.8849718,6.937801,0.12640439,0.43763053,0.0034720313,0.52724344,11.633225,2.9670653,8.462937,-0.0033111414,-0.11528477,0.34116107,-0.2618481,5.8381166,-0.39722088,9.085713,7.2517633,12.62964
t74,-0.68312055,8.91796,0.106357545,-0.59573144,6.050144,0.24936971,-0.23019962,3.9461236,-0.55069965,8.879927,0.10627082,-0.02039743,0.003840577,2.1697161,12.635191,4.517426,6.9406743,-0.0060207467,-0.038909797,0.42454997,-0.25158417,5.402353,-0.41780975,5.0361786,5.9463067,10.681856
t167,-0.4816215,6.8622503,0.11962232,-0.92662823,9.379602,0.35238773,-0.09787107,1.3314352,-0.22391666,10.208643,0.08155537,-0.06655384,0.0037789424,3.89973,13.116519,5.6504006,5.8371477,-0.008288505,0.62816435,0.5013278,-0.23265728,4.661463,-0.41343483,1.223945,5.0267706,8.503125
t168,-0.37194923,5.907808,0.12623903,-1.0512038,10.952755,0.4171635,-0.016031161,0.34549907,-0.024040857,10.772829,0.0639637,-0.09685998,0.0037101724,5.031472,13.211586,5.975912,5.2635155,-0.010585259,1.6615727,0.55125535,-0.21454608,4.191277,-0.4000114,-0.048644472,4.7877426,7.2081385
t114,-0.45004955,6.595717,0.12292289,-0.9688679,9.873599,0.3733368,-0.07057954,0.97904027,-0.17427693,10.320279,0.07538,-0.07490644,0.0038950888,4.2794156,13.208126,5.861992,5.6626143,-0.009009201,0.92485166,0.5103957,-0.22365041,4.486386,-0.40511903,0.79199123,4.9065475,8.054389
t80,-0.68452865,8.851293,0.109960854,-0.64789623,6.5913954,0.27461943,-0.21665442,3.4178843,-0.5367913,9.205276,0.10595271,-0.020970186,0.0039869263,2.357911,13.04736,4.9258056,6.7938414,-0.0056325044,-0.050294235,0.43991196,-0.25665268,5.4330745,-0.4222289,4.557598,5.844735,10.605184
t101,-0.66264254,8.472316,0.11622797,-0.74803257,7.517884,0.3246009,-0.19490604,2.449152,-0.47721013,9.672252,0.10201105,-0.022267353,0.0038992178,2.7661576,13.539114,5.4783826,6.4085984,-0.0058323555,-0.045541804,0.46330276,-0.257756,5.445878,-0.4301419,3.7099943,5.5186577,10.310594
t147,-0.43453753,6.3992815,0.13219023,-1.0507725,11.057437,0.44590166,-0.029377552,0.116943344,-0.12216567,10.998026,0.067973055,-0.0799389,0.0035785309,5.0539875,14.064043,6.6640778,5.1863484,-0.0095652845,1.0268303,0.5759292,-0.22904682,4.5059543,-0.40574297,-0.004550728,4.7969775,7.676947
t148,-0.43383312,6.406089,0.13196371,-1.0501884,11.039895,0.45389926,-0.028657157,0.1041778,-0.11530675,10.961879,0.06818497,-0.078351915,0.0035350001,5.110693,14.124542,6.6064587,5.222782,-0.009624948,0.9862842,0.5712116,-0.2279722,4.5571585,-0.40620375,-0.0047179223,4.764863,7.7086453
t177,-0.44939414,6.367107,0.13270387,-1.0429718,10.9946575,0.44963726,-0.031927574,0.07288357,-0.12575233,11.008612,0.0683196,-0.07815647,0.0032580034,5.0296826,14.078881,6.6434155,5.152114,-0.0094222985,0.99248976,0.57926077,-0.22905315,4.493666,-0.40975034,-0.0043070083,4.720073,7.7033825
t178,-0.5301839,7.100591,0.1265989,-0.9423773,9.7845955,0.4136943,-0.09117272,0.9057137,-0.2624943,10.552592,0.0805703,-0.056379914,0.0035399497,4.2335815,14.084343,6.290725,5.612645,-0.0076131965,0.33348835,0.5410684,-0.2411635,4.921449,-0.42103148,1.290371,4.9512744,8.693047
t260,-0.43930218,6.4608474,0.13311373,-1.0442685,11.075804,0.4495622,-0.027209315,-0.0033966105,-0.13088734,10.999117,0.06862666,-0.07642426,0.003398853,5.071346,14.15589,6.777583,5.1288004,-0.009614686,0.8944594,0.5786764,-0.22967452,4.5525556,-0.40703166,-0.0020219043,4.773388,7.7115664
t261,-0.43934017,6.460426,0.13311933,-1.0443922,11.076166,0.4495781,-0.02717649,-0.0034015514,-0.13093075,10.998567,0.06863024,-0.076440826,0.0034007295,5.0715437,14.155944,6.7774105,5.129358,-0.009615934,0.8947058,0.57867306,-0.22966525,4.5518317,-0.40700424,-0.002020186,4.773513,7.7113743
t174,-0.49733582,6.9691315,0.124890484,-0.9684463,9.822051,0.38915408,-0.09005213,0.87812436,-0.25103295,10.358867,0.078282796,-0.063228406,0.0036360468,4.2019057,13.638617,6.172346,5.6645064,-0.0072969752,0.4081146,0.52737117,-0.23495996,4.738523,-0.4214563,1.1085768,4.964825,8.456269
t175,-0.41261503,6.275092,0.13121338,-1.0645219,11.07801,0.43370682,-0.030537387,0.11849995,-0.099459715,10.871423,0.06593504,-0.08611011,0.003588287,5.0586724,13.71786,6.444529,5.1943655,-0.009682818,1.2196965,0.5693006,-0.22384754,4.383767,-0.41519272,-0.011905131,4.863507,7.566151
t111,-0.5501584,7.3689246,0.1216115,-0.8796454,8.956206,0.36626333,-0.12902421,1.522437,-0.32933402,10.189608,0.0874975,-0.050131302,0.0037134634,3.6529193,13.6057415,5.879024,5.9260674,-0.0071323575,0.14085087,0.5078035,-0.24170278,5.013836,-0.43046105,2.0244627,5.1469426,9.190225
t229,-0.4752716,6.748452,0.13196714,-1.0462538,11.006348,0.44196123,-0.037960768,-0.004541965,-0.17352815,11.177563,0.07475586,-0.08016391,0.0034921966,4.9953046,14.647983,7.095964,5.2563705,-0.008943169,0.50427485,0.5891939,-0.23676808,4.7773314,-0.4194508,-0.008839694,4.8320017,8.079532
t230,-0.47702685,6.7877274,0.13143058,-1.0429667,10.945975,0.43765432,-0.041360658,-0.001656351,-0.18221164,11.136294,0.07522562,-0.07918224,0.0035002052,4.9526834,14.64831,7.098695,5.2796526,-0.008776587,0.45227343,0.5863295,-0.23682901,4.799523,-0.4200581,-0.0031242433,4.839371,8.121663
t227,-0.4758138,6.8448153,0.13227011,-1.0448493,11.074242,0.4388993,-0.037686676,-0.007288462,-0.17738506,11.201061,0.07511833,-0.079312325,0.0036036572,5.0433097,14.751676,7.1677556,5.2232966,-0.009054617,0.4529056,0.5941129,-0.23792423,4.8078256,-0.4197169,-0.005938627,4.841739,8.085448
t228,-0.47550356,6.843337,0.13226397,-1.0440235,11.073861,0.43868753,-0.03826635,-0.0070362804,-0.17767484,11.20776,0.07513568,-0.078684084,0.0035930222,5.0298996,14.753171,7.1787095,5.215775,-0.0090215,0.45431936,0.59372133,-0.23804648,4.805579,-0.4191603,-0.0049663857,4.8304343,8.086325
t208,-0.49221468,6.9135685,0.13133854,-1.0276624,10.842409,0.4316321,-0.046599332,0.06641265,-0.20891929,11.07674,0.07645969,-0.07620003,0.003603102,4.867941,14.743719,7.119186,5.3055854,-0.008482526,0.34216994,0.58743036,-0.23839718,4.828677,-0.42175388,0.16938457,4.8813806,8.234572
t225,-0.47613764,6.81222,0.1319205,-1.0403349,11.0544195,0.4440394,-0.035946045,-0.003679203,-0.17407691,11.203878,0.07441329,-0.0800855,0.0037188178,5.017095,14.73542,7.1361856,5.2258883,-0.00866103,0.4663759,0.5898687,-0.23878443,4.798729,-0.4193367,-0.0063670003,4.8788247,8.101816
t226,-0.47555152,6.820026,0.13188642,-1.0414777,11.063656,0.44279662,-0.036107495,-0.0026892298,-0.1731542,11.212511,0.07453162,-0.08122155,0.0037624626,5.0176105,14.740915,7.1347117,5.2341638,-0.0087135285,0.491935,0.5899176,-0.23947231,4.789318,-0.41897786,-0.0063680965,4.883521,8.090944
t189,-0.47561023,6.686045,0.13376684,-1.0161177,11.071346,0.45633566,-0.035523273,0.06676956,-0.168635,11.194446,0.07176731,-0.08172205,0.003797198,4.969395,14.640306,7.007088,5.215245,-0.008184751,0.48426378,0.585873,-0.23631692,4.770695,-0.42183724,-0.006855206,4.9138303,8.056348
t262,-0.47579667,6.72477,0.13360763,-1.0133681,11.055489,0.453849,-0.037421063,0.0491582,-0.17046739,11.195404,0.071863905,-0.08048853,0.0037711784,4.94626,14.659123,7.0587354,5.197666,-0.00802031,0.45277214,0.5830011,-0.23659386,4.783543,-0.42016906,-0.0050106477,4.9104624,8.072666
t263,-0.47583008,6.724827,0.13361275,-1.0133632,11.055518,0.45389333,-0.037414152,0.049215328,-0.17048149,11.195649,0.07186472,-0.08048347,0.0037712986,4.946334,14.659615,7.0589,5.1978316,-0.008020572,0.4528064,0.5829981,-0.23659922,4.7836614,-0.42016187,-0.0049945833,4.910423,8.072804
