"accepted_species","trait_ARD"
"t1","0"
"t3","0"
"t4","0"
"t19","1"
"t20","1"
"t14","1"
"t33","1"
"t38","1"
"t49","0"
"t50","0"
"t61","1"
"t63","1"
"t64","0"
"t67","1"
"t72","1"
"t104","1"
"t105","1"
"t88","1"
"t108","0"
"t124","1"
"t125","1"
"t94","0"
"t112","0"
"t113","0"
"t81","0"
"t82","1"
"t126","0"
"t143","0"
"t148","0"
"t152","0"
"t234","0"
"t402","0"
"t403","0"
"t404","0"
"t254","0"
"t258","1"
"t273","1"
"t375","1"
"t376","1"
"t417","0"
"t418","1"
"t367","1"
"t393","1"
"t394","0"
"t340","1"
"t286","1"
"t281","1"
"t282","1"
"t263","1"
"t411","0"
"t450","0"
"t451","0"
"t304","1"
"t305","1"
"t298","1"
"t329","1"
"t382","1"
"t383","1"
"t306","1"
"t293","1"
"t310","1"
"t311","0"
"t353","1"
"t357","1"
"t358","1"
"t351","0"
"t267","1"
"t240","1"
"t253","0"
"t299","1"
"t300","1"
"t248","1"
"t250","1"
"t251","1"
"t238","1"
"t236","0"
"t233","1"
"t230","1"
"t200","1"
"t188","0"
"t189","0"
"t130","0"
"t131","0"
"t110","0"
"t111","0"
"t132","0"
"t133","0"
"t201","0"
"t213","0"
"t214","1"
"t237","0"
"t247","0"
"t261","0"
"t333","0"
"t453","0"
"t454","0"
"t341","1"
"t422","0"
"t423","0"
"t419","0"
"t372","0"
"t398","0"
"t399","0"
"t408","0"
"t446","1"
"t447","1"
"t455","1"
"t456","1"
"t312","0"
"t227","0"
"t207","0"
"t204","0"
"t191","0"
"t180","0"
"t172","0"
"t138","0"
"t164","0"
"t165","0"
"t136","0"
"t119","0"
"t106","1"
"t107","0"
"t137","1"
"t142","1"
"t176","1"
"t177","1"
"t183","1"
"t198","1"
"t199","1"
"t179","1"
"t196","0"
"t197","0"
"t168","1"
"t95","0"
"t96","0"
"t211","0"
"t224","0"
"t225","0"
"t182","0"
"t149","0"
"t144","0"
"t145","0"
"t169","1"
"t171","1"
"t178","0"
"t184","1"
"t222","1"
