"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",1
"t5",0
"t6",0
"t7",0
"t8",0
"t9",0
"t10",1
"t11",1
"t12",1
"t13",1
"t14",1
"t15",0
"t16",1
"t17",1
"t18",1
"t19",1
"t20",0
"t21",1
"t22",NA
"t23",1
"t24",1
"t25",1
"t26",NA
"t27",0
"t28",1
"t29",0
"t30",1
"t31",1
"t32",NA
"t33",1
"t34",1
"t35",0
"t36",1
"t37",NA
"t38",1
"t39",0
"t40",0
"t41",1
"t42",0
"t43",0
"t44",0
"t45",1
"t46",0
"t47",1
"t48",0
"t49",0
"t50",0
"t51",0
"t52",0
"t53",0
"t54",1
"t55",NA
"t56",0
"t57",0
"t58",1
"t59",1
"t60",NA
"t61",1
"t62",0
"t63",0
"t64",0
"t65",0
"t66",1
"t67",0
"t68",0
"t69",1
"t70",0
"t71",0
"t72",0
"t73",0
"t74",0
"t75",1
"t76",0
"t77",0
"t78",NA
"t79",1
"t80",1
"t81",0
"t82",0
"t83",NA
"t84",1
"t85",0
"t86",1
"t87",0
"t88",0
"t89",NA
"t90",NA
"t91",NA
"t92",0
"t93",0
"t94",0
"t95",0
"t96",0
"t97",0
"t98",NA
"t99",0
"t100",0
"t101",0
"t102",1
"t103",0
"t104",NA
"t105",1
"t106",0
"t107",0
"t108",0
"t109",0
"t110",0
"t111",0
"t112",0
"t113",0
"t114",0
"t115",0
"t116",1
"t117",0
"t118",0
"t119",0
"t120",0
"t121",1
"t122",1
"t123",0
"t124",0
"t125",0
"t126",0
"t127",0
"t128",0
"t129",0
"t130",0
"t131",NA
"t132",0
"t133",0
"t134",0
"t135",0
"t136",0
"t137",0
"t138",0
"t139",0
"t140",0
"t141",0
