"accepted_species","trait_ARD"
"t1","0"
"t7","0"
"t12","0"
"t13","0"
"t57","1"
"t92","1"
"t93","0"
"t28","0"
"t140","1"
"t141","1"
"t91","0"
"t53","1"
"t54","0"
"t51","0"
"t21","0"
"t22","0"
"t20","1"
"t37","0"
"t62","0"
"t78","0"
"t207","0"
"t208","0"
"t99","0"
"t15","0"
"t9","0"
"t24","0"
"t100","0"
"t117","0"
"t118","0"
"t79","1"
"t80","1"
"t105","0"
"t185","1"
"t186","1"
"t151","0"
"t226","1"
"t227","0"
"t191","0"
"t153","1"
"t154","1"
"t35","0"
"t36","0"
"t27","0"
"t143","1"
"t144","1"
"t31","0"
"t43","0"
"t44","0"
"t72","0"
"t73","0"
"t74","0"
"t212","0"
"t213","1"
"t156","0"
"t173","0"
"t174","0"
"t155","0"
"t14","1"
"t230","1"
"t231","1"
"t148","1"
"t145","0"
"t116","1"
"t129","1"
"t165","0"
"t166","0"
"t111","1"
"t142","1"
"t152","1"
"t178","1"
"t235","1"
"t244","1"
"t245","1"
"t190","1"
"t114","0"
"t115","1"
"t139","1"
"t162","1"
"t163","1"
"t133","1"
"t69","0"
"t103","0"
"t109","0"
"t110","1"
"t65","1"
"t179","1"
"t180","1"
"t108","0"
"t107","1"
"t193","1"
"t194","1"
"t90","1"
"t96","1"
"t97","1"
"t98","1"
"t183","1"
"t184","0"
"t122","1"
"t199","0"
"t232","0"
"t233","0"
"t177","0"
"t126","1"
"t66","1"
"t64","0"
"t45","1"
"t46","1"
"t42","1"
"t50","1"
"t112","1"
"t113","0"
"t123","1"
"t160","0"
"t161","0"
"t138","0"
"t63","1"
"t188","0"
"t189","0"
"t217","0"
"t236","0"
"t237","0"
"t225","0"
"t204","0"
"t205","1"
"t252","1"
"t253","1"
"t218","1"
"t106","1"
"t60","1"
"t61","1"
"t214","1"
"t215","1"
"t195","1"
"t248","0"
"t249","0"
"t239","0"
"t228","0"
"t229","0"
"t56","1"
"t242","0"
"t243","0"
"t119","1"
"t169","1"
"t181","0"
"t182","1"
"t127","1"
"t134","0"
"t135","0"
"t250","0"
"t251","0"
"t130","1"
"t187","1"
"t202","1"
"t203","1"
"t198","1"
"t192","0"
"t223","1"
"t224","1"
"t219","1"
"t220","1"
"t104","1"
"t85","1"
"t86","1"
"t159","0"
"t211","0"
"t240","0"
"t241","0"
"t216","0"
"t171","1"
"t172","1"
"t170","1"
"t164","1"
"t196","1"
"t197","1"
"t209","1"
"t210","0"
"t158","1"
"t146","1"
"t16","0"
"t17","0"
"t38","0"
"t39","0"
"t70","0"
"t71","0"
"t19","0"
"t4","0"
"t26","0"
"t47","0"
"t48","0"
"t40","0"
"t29","0"
"t59","1"
"t89","1"
"t120","1"
"t121","1"
"t128","1"
"t131","1"
"t132","0"
"t175","0"
"t176","0"
"t157","0"
"t94","1"
"t95","1"
"t136","0"
"t137","1"
"t87","1"
"t88","1"
"t30","0"
"t25","1"
"t32","0"
"t33","1"
"t23","0"
"t41","0"
"t75","1"
"t76","0"
"t18","0"
"t8","1"
"t10","0"
"t11","0"
"t34","0"
"t67","1"
"t68","1"
"t58","1"
"t49","1"
"t200","0"
"t201","0"
"t77","0"
"t101","0"
"t102","0"
"t234","1"
"t246","1"
"t247","1"
"t238","1"
"t221","1"
"t222","1"
"t206","1"
"t124","0"
"t125","1"
"t147","1"
"t167","1"
"t168","1"
"t55","0"
"t52","0"
"t83","0"
"t84","0"
"t149","1"
"t150","1"
"t81","0"
"t82","0"
"t5","0"
"t6","0"
"t3","0"
"t2","1"
