"accepted_species","traits"
"t201",1
"t329",1
"t346",0
"t351",1
"t403",1
"t440",1
"t456",1
"t460",1
"t500",1
"t511",0
"t534",1
"t541",0
"t545",0
"t547",1
"t553",1
"t562",0
"t564",1
"t566",1
"t581",1
"t582",1
"t606",1
"t618",1
"t619",1
"t621",1
"t642",0
"t643",1
"t654",1
"t656",1
"t659",0
"t661",0
"t678",1
"t691",1
"t692",1
"t707",1
"t717",0
"t731",1
"t733",1
"t743",0
"t745",1
"t746",1
"t747",1
"t750",1
"t761",0
"t772",1
"t776",1
"t781",1
"t786",1
"t787",1
"t798",1
"t802",1
"t803",1
"t804",1
"t805",1
"t808",1
"t809",1
"t811",0
"t815",0
"t820",1
"t822",1
"t823",1
"t824",1
"t829",1
"t836",1
"t838",1
"t839",1
"t840",1
"t844",1
"t851",1
"t854",1
"t857",1
"t861",1
"t865",1
"t867",1
"t873",0
"t874",1
"t881",1
"t882",1
"t884",1
"t885",1
"t892",0
"t904",1
"t905",0
"t906",1
"t910",0
"t912",1
"t913",1
"t914",0
"t915",0
"t916",1
"t917",0
"t918",1
"t919",1
"t920",1
"t921",1
"t925",1
"t929",0
"t934",1
"t937",1
"t938",1
"t941",1
"t945",1
"t948",1
"t949",1
"t950",1
"t951",0
"t952",1
"t958",0
"t962",1
"t965",1
"t968",1
"t970",1
"t971",1
"t972",1
"t974",0
"t977",1
"t978",0
"t979",1
"t980",1
"t982",1
"t985",1
"t987",0
"t988",0
"t989",0
"t990",1
"t991",1
"t995",1
"t997",1
"t998",1
"t999",1
"t1004",1
"t1007",0
"t1013",1
"t1014",1
"t1015",1
"t1019",1
"t1020",0
"t1024",1
"t1027",1
"t1028",0
"t1029",1
"t1032",0
"t1033",0
"t1037",1
"t1038",1
"t1042",1
"t1043",1
"t1044",0
"t1045",1
"t1048",1
"t1051",1
"t1056",1
"t1058",0
"t1059",1
"t1060",1
"t1061",1
"t1062",0
"t1063",1
"t1065",1
"t1067",0
"t1068",1
"t1069",1
"t1071",0
"t1074",0
"t1075",0
"t1079",1
"t1081",1
"t1082",0
"t1085",0
"t1087",1
"t1088",1
"t1094",1
"t1097",1
"t1100",0
"t1101",1
"t1103",1
"t1106",1
"t1107",1
"t1108",1
"t1112",0
"t1113",1
"t1116",1
"t1118",1
"t1121",1
"t1122",1
"t1126",1
"t1129",1
"t1130",1
"t1133",1
"t1134",1
"t1135",1
"t1137",0
"t1139",0
"t1140",0
"t1141",1
"t1145",1
"t1147",1
"t1148",1
"t1149",1
"t1150",1
"t1151",1
"t1152",1
"t1153",1
"t1155",1
"t1156",0
"t1157",1
"t1158",0
"t1160",1
"t1163",0
"t1166",0
"t1167",1
"t1169",0
"t1171",0
"t1173",1
"t1175",1
"t1178",1
"t1179",1
"t1182",0
"t1183",1
"t1184",1
"t1187",1
"t1188",0
"t1189",1
"t1190",1
"t1192",1
"t1196",1
"t1198",1
"t1199",1
"t1201",0
"t1203",1
"t1204",1
"t1206",0
"t1208",1
"t1209",1
"t1211",1
"t1213",1
"t1215",1
"t1216",0
"t1217",1
"t1218",1
"t1219",0
"t1221",1
"t1222",1
"t1223",0
"t1224",1
"t1225",1
"t1226",0
"t1227",0
"t1231",1
"t1232",1
"t1233",1
"t1234",1
"t1235",1
"t1236",1
"t1237",1
"t1240",1
"t1241",1
"t1243",1
"t1245",1
"t1246",1
"t1247",1
"t1249",1
"t1251",1
"t1254",1
"t1257",1
"t1260",0
"t1261",1
"t1262",0
"t1263",1
"t1264",0
"t1266",0
"t1267",1
"t1268",0
"t1269",1
"t1270",1
"t1272",1
"t1273",0
"t1276",0
"t1278",1
"t1280",1
"t1281",1
"t1283",1
"t1287",1
"t1288",0
"t1291",1
"t1292",1
"t1293",0
"t1294",1
"t1295",1
"t1296",1
"t1297",1
"t1298",0
"t1300",0
"t1301",1
"t1302",1
"t1303",1
"t1304",1
"t1305",1
"t1306",1
"t1308",1
"t1309",0
"t1310",1
"t1311",1
"t1312",1
"t1313",1
"t1314",1
"t1315",1
"t1316",1
"t1317",1
"t1318",1
"t1319",1
"t1321",0
"t1322",1
"t1323",1
"t1326",1
"t1327",1
"t1328",1
"t1330",1
"t1331",0
"t1334",1
"t1336",1
"t1338",0
"t1339",0
"t1340",1
"t1342",1
"t1343",1
"t1344",1
"t1345",1
"t1346",1
"t1347",1
"t1348",1
"t1349",0
"t1350",1
"t1351",1
"t1352",1
"t1353",0
"t1356",1
