"accepted_species","trait_ARD"
"t20","0"
"t84","0"
"t172","1"
"t173","1"
"t134","0"
"t135","0"
"t43","0"
"t70","1"
"t158","1"
"t159","1"
"t81",NA
"t22","1"
"t11","1"
"t1","0"
"t4","0"
"t8","0"
"t25","0"
"t50","0"
"t51","0"
"t95","1"
"t96","0"
"t139",NA
"t140","1"
"t129","1"
"t42","1"
"t23","0"
"t45",NA
"t46","0"
"t32","1"
"t94","0"
"t104","1"
"t306",NA
"t307",NA
"t186","0"
"t302","0"
"t303","0"
"t279","0"
"t253","0"
"t234",NA
"t201","0"
"t153","0"
"t147","0"
"t130","0"
"t131",NA
"t57","0"
"t59","0"
"t60","0"
"t80","0"
"t90","0"
"t91","0"
"t85","0"
"t86","0"
"t117","1"
"t118","1"
"t112","1"
"t304","0"
"t305","0"
"t288","0"
"t289","0"
"t217","1"
"t138","1"
"t150","1"
"t165","1"
"t249","1"
"t250","1"
"t330","1"
"t331","1"
"t120","0"
"t68","0"
"t93","0"
"t108","1"
"t109","0"
"t195","1"
"t311",NA
"t312","1"
"t268","0"
"t269","0"
"t224","0"
"t161","1"
"t67","1"
"t76","1"
"t103","1"
"t290","0"
"t291","1"
"t257","0"
"t198","0"
"t55","1"
"t56","1"
"t65",NA
"t66","0"
"t213","0"
"t214","0"
"t192","0"
"t193","0"
"t127","0"
"t126","0"
"t188","1"
"t189","1"
"t212","0"
"t225","0"
"t226","0"
"t17","1"
"t49","0"
"t110","0"
"t111","1"
"t28","1"
"t77","1"
"t142","1"
"t143",NA
"t122","1"
"t163","1"
"t164","1"
"t33","1"
"t237","0"
"t238","0"
"t181","1"
"t320","1"
"t321","1"
"t125",NA
"t121",NA
"t196","1"
"t197","1"
"t183","1"
"t184","1"
"t160",NA
"t182",NA
"t221","1"
"t222","1"
"t218",NA
"t232","1"
"t233","1"
"t328","1"
"t329","1"
"t240",NA
"t241","0"
"t132","1"
"t128","1"
"t136","1"
"t137","1"
"t119",NA
"t148",NA
"t155","0"
"t156","1"
"t75","1"
"t73",NA
"t74","0"
"t14","1"
"t15","1"
"t27","1"
"t29","0"
"t30","1"
"t44","1"
"t89","0"
"t154","1"
"t204","0"
"t313","0"
"t314","0"
"t322","0"
"t323","0"
"t263","0"
"t324","0"
"t325","0"
"t259","1"
"t260","0"
"t271","0"
"t272",NA
"t316","1"
"t317","1"
"t220","0"
"t133","1"
"t246","1"
"t247","1"
"t215","0"
"t72",NA
"t52",NA
"t2","1"
"t9",NA
"t326","0"
"t327","0"
"t310","0"
"t141","0"
"t178","0"
"t294","0"
"t295","0"
"t236","0"
"t235","0"
"t97","1"
"t78","1"
"t79","0"
"t98","0"
"t99","1"
"t61","0"
"t62","0"
"t19","1"
"t38","1"
"t53","1"
"t54","1"
"t47","1"
"t13","1"
"t12","0"
"t115","0"
"t116","0"
"t190",NA
"t191","1"
"t209","0"
"t210","0"
"t157","0"
"t102","1"
"t146","0"
"t185","1"
"t245","0"
"t255",NA
"t256","0"
"t216","0"
"t166","1"
"t167","0"
"t175","1"
"t176","1"
"t207","1"
"t208","1"
"t162","1"
"t270","1"
"t296","1"
"t297","1"
"t275","1"
"t276","1"
"t174","1"
"t169","1"
"t194","1"
"t277","1"
"t278","1"
"t124","0"
"t92",NA
"t87","0"
"t88","0"
"t16","0"
"t18","0"
"t113","0"
"t114","0"
"t105","0"
"t168","0"
"t251","1"
"t252","0"
"t206","0"
"t144","0"
"t145","0"
"t202","0"
"t203","1"
"t170","0"
"t231","1"
"t308",NA
"t309","1"
"t285","1"
"t286","0"
"t287","0"
"t282",NA
"t264","1"
"t243","1"
"t244","1"
"t205",NA
"t261","0"
"t262","0"
"t123","0"
"t107","0"
"t315","1"
"t318","1"
"t319","1"
"t267","1"
"t283","1"
"t284","1"
"t273","1"
"t199","1"
"t200","0"
"t187","0"
"t179","0"
"t180","0"
"t171","0"
"t227",NA
"t228","0"
"t229","0"
"t230","0"
"t151","1"
"t152","1"
"t41","0"
"t39","0"
"t40","0"
"t34","0"
"t21","1"
"t280","1"
"t281","1"
"t48","1"
"t37","0"
"t69",NA
"t82",NA
"t83","0"
"t100","0"
"t101","1"
"t71","0"
"t26","0"
"t63","0"
"t64","0"
"t58","0"
"t35","0"
"t36","0"
"t31","0"
"t24","0"
"t6","0"
"t7","0"
"t3","0"
"t106","0"
"t211","0"
"t219","0"
"t223","0"
"t334","0"
"t335","0"
"t258","0"
"t254","0"
"t242","0"
"t300","1"
"t301",NA
"t239","1"
"t292","0"
"t293","0"
"t248","0"
"t298","0"
"t299","0"
"t177","0"
"t265","1"
"t266",NA
"t274","1"
"t332","1"
"t333","1"
"t149","0"
"t10","0"
"t5","0"
