accepted_species,estimate
t21,-0.256859
t118,-0.018370802
t161,-0.03300766
t157,-0.033081643
t382,-0.033804752
t182,-0.033543333
t277,-0.032225236
t103,-0.02143243
t95,0.13726686
t109,0.14883147
t123,0.14899227
t206,0.15183207
t384,0.1483125
t214,0.1505264
t205,0.15123822
t263,0.1518557
t156,0.1539712
t304,0.15459125
t173,0.15126675
t36,0.17634962
t37,0.105532154
t47,0.09433598
t61,0.087629415
t229,-0.09113487
t230,-0.091369145
t288,-0.09113487
t327,-0.09097324
t353,-0.091119334
t226,-0.09203434
t192,-0.08174672
t117,-0.07609196
t203,-0.0738549
t342,-0.07463124
t202,-0.071567476
t171,-0.06829249
t168,-0.0696456
t307,-0.06819616
t98,-0.07010511
