"accepted_species","trait_ARD"
"t34","1"
"t74","1"
"t75","1"
"t18","1"
"t61","1"
"t62",NA
"t37","1"
"t67","1"
"t68",NA
"t92","1"
"t93","1"
"t45","1"
"t43","0"
"t72","0"
"t73",NA
"t17","0"
"t80","0"
"t53","0"
"t54","0"
"t46","0"
"t83","0"
"t84","0"
"t59","0"
"t60","0"
"t3","0"
"t44","0"
"t42","0"
"t56","0"
"t50",NA
"t26","0"
"t5","0"
"t7","1"
"t90",NA
"t91",NA
"t14",NA
"t66","0"
"t8","1"
"t76",NA
"t77","1"
"t2","0"
"t95","0"
"t96","0"
"t40","0"
"t41","1"
"t9","0"
"t19",NA
"t38",NA
"t39","1"
"t78","0"
"t79","0"
"t85","0"
"t86","0"
"t57","0"
"t58","0"
"t89","0"
"t64","0"
"t65","0"
"t81","0"
"t82","0"
"t49","0"
"t27","1"
"t71","0"
"t30","1"
"t31","1"
"t97","1"
"t98","1"
"t25","1"
"t15","0"
"t1","0"
"t22","1"
"t11","0"
"t51","0"
"t52","0"
"t47","0"
"t48","0"
"t63","0"
"t55","0"
"t12","0"
"t13","0"
"t4","0"
"t87","0"
"t88","0"
"t94","0"
"t99","0"
"t100","0"
"t23","0"
"t16","0"
"t20","0"
"t28","0"
"t33","0"
"t29","0"
"t36","1"
"t10","0"
"t32","0"
"t35","1"
"t21","1"
"t69","1"
"t70","1"
"t24","1"
"t6","0"
