,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,3.0350237,-0.46742463,-0.7267778,-0.03892305,-0.19047683,4.20761,2.3163111,0.5639644,1.9701909,0.4141884,4.677218,1.6735604,3.1519299,1.0429915,-1.1626141,0.9642839,-0.29807833,-1.2982875
t2,6.3323665,-0.8087873,-0.45262894,-0.012944965,-0.09522712,-0.35723656,-0.07663951,-0.1318955,1.9285483,3.8285782,7.4573283,4.9000697,2.4342363,0.7668603,-0.8549244,0.89622504,-0.18233958,-1.162531
t3,7.582916,-0.6963824,-0.3494281,0.0664526,-0.090292245,-0.6305082,-0.1354034,-0.16095701,1.8836555,4.796539,7.7352047,6.7697077,0.9079473,0.60821664,-0.61682343,0.7006614,-0.099910825,-1.2085549
t4,-0.11153872,0.22211464,-1.5004271,4.449908,-0.20486651,18.33225,12.216477,6.636968,-0.07534339,-1.2725114,0.0017131249,0.48949483,8.823908,1.8451842,-1.9766344,1.7302763,-0.37118772,-2.2922008
t5,6.287126,-0.63604975,-0.31930375,-0.007271198,-0.06360034,-0.5026418,-0.102865435,-0.14036292,1.7638717,3.864164,6.7291875,5.7197394,0.81277317,0.5249909,-0.6017252,0.65580326,-0.086322695,-1.068861
t6,-0.103447355,-0.0002737481,-1.5352135,4.204726,-0.21915396,18.358541,12.250296,6.668544,-0.055679377,-1.2823439,0.0016873371,0.5158754,9.090273,1.8526822,-1.9632268,1.7558509,-0.36880925,-2.29208
t7,-0.09004515,-0.048276313,-1.4866996,3.788957,-0.21162376,17.29671,11.5294485,6.058275,-0.04568045,-1.19413,0.0013727567,0.483838,8.617155,1.775412,-1.9218856,1.6747289,-0.3660008,-2.15747
t8,9.80764,-0.7092491,-0.19158582,0.6276916,-0.033435542,-1.141921,-0.1868556,-0.16936408,2.1169975,6.4135647,8.98717,9.6393385,-0.07040608,0.39224294,-0.3073874,0.61142474,-0.018344035,-1.6115531
t9,5.898624,-0.0931451,-0.271429,1.7675854,-0.16272147,-0.500396,-0.24123487,0.31726766,4.729488,2.085097,0.041062303,7.8841276,-0.12632385,0.26255107,-0.38509837,0.6383962,0.9619029,-0.7598476
t10,12.153883,-0.54714584,-0.21090585,3.0209794,-0.17360786,-1.3753093,-0.39723617,-0.13677616,4.5874104,8.345246,4.9526677,14.172143,-0.07414466,0.30754063,0.032710925,0.7218206,1.620595,-1.2408284
t11,-0.030894175,0.48302737,-0.039691944,3.7606392,-0.1394486,3.7845151,0.9747883,1.8411549,1.171346,-0.22312093,0.0023195273,0.19735998,1.8543642,0.34622175,-0.46420902,0.44643906,-0.04377543,-0.6419118
t12,1.7323444,2.36279,-0.36451876,1.526405,-0.16750842,0.8556099,-0.0605424,1.2255787,4.623063,-0.22569264,0.0031817793,2.5499434,-0.08510473,0.2363853,-0.8818131,0.6797766,1.232048,-0.6801782
t13,6.83508,-0.22837153,-0.294017,2.102306,-0.117480844,-0.833571,-0.28643316,-0.06938919,4.7603893,3.6315546,0.8520167,10.386309,-0.13568626,0.23133463,-0.18401237,0.6612169,0.98857963,-0.79912025
