,0,1,2,3,4,5,6,7,8,9,10,11
t1,10.0530815,2.964192,4.976957,5.2110815,4.589494,3.3480878,4.8369503,2.6952586,2.5904882,5.2527037,7.9202857,9.95022
t2,10.018459,3.0052896,5.0092745,5.22376,4.5247416,3.336053,4.8434,2.6427794,2.636125,5.2618384,8.002469,10.014341
t3,10.011896,2.9758847,4.807313,5.2228384,4.626751,3.447466,4.906503,2.583043,2.6455352,5.2196374,8.127797,9.988103
t4,9.985433,3.0063386,4.985128,5.2590294,4.512266,3.267496,4.7586775,2.693974,2.57416,5.3352604,8.024071,10.033464
t5,9.614468,4.230166,5.8625445,6.5440693,4.433964,3.2713711,4.255971,3.1045947,1.558223,5.310859,7.3039265,9.836788
t6,10.05913,2.8241441,4.7740955,5.1042385,4.5877814,3.279341,4.825895,2.738872,2.5893717,5.360026,7.7919903,9.994687
t7,10.08858,2.9011378,4.96246,5.118435,4.575889,3.3457272,4.894864,2.6211267,2.7132614,5.2629733,8.032721,10.016407
t8,12.830554,-0.13623996,2.3974142,2.501828,6.360422,3.6027098,5.9049215,3.2223926,3.9076948,6.604286,8.060791,10.732734
t9,9.953747,3.2247677,5.1903796,5.493497,4.479956,3.278339,4.683427,2.7853699,2.3868477,5.2980514,7.8354883,9.978062
t10,9.87997,3.3511722,5.2508755,5.6361423,4.5176873,3.3343909,4.6633554,2.8089118,2.2512217,5.2506948,7.7591314,9.901853
t11,9.636758,4.1469207,5.7828674,6.4024196,4.4491577,3.2568877,4.2306337,3.0784864,1.5451454,5.2729588,7.3980894,9.76333
t12,9.899734,3.3040745,5.2186317,5.5875645,4.5222425,3.335499,4.68112,2.791487,2.2906995,5.25324,7.7875733,9.901269
t13,9.921675,7.102409,3.6437051,2.040825,-0.2772367,2.0467947,6.731253,-0.329684,5.135947,4.05813,4.340783,7.9626637
t14,0.9535486,4.089939,3.6665325,4.056364,3.4055638,2.1415207,5.013642,8.7889385,10.8452215,7.733902,7.8808174,6.493213
t15,13.9965,-1.2629426,1.1560007,1.5215231,6.3298516,3.6285455,5.9144125,3.3079615,4.443741,6.4846683,8.302984,9.983456
t16,10.282442,3.2215044,6.6037827,4.969043,3.5262144,2.2925906,4.335244,2.5341756,3.6126072,6.212976,8.182087,11.03399
t17,13.999089,-1.2784426,1.2057248,1.4975736,6.2905297,3.6819952,5.934694,3.2843976,4.389397,6.4681067,8.379075,9.961924
t18,10.056306,7.2299795,3.5825658,2.1430702,-0.31119853,2.1056416,6.8502836,-0.38431612,5.232751,4.1895905,4.513314,7.9750376
t19,10.419599,7.8274765,3.0035415,2.3759744,-1.0524908,2.958626,6.1160975,-0.46952623,5.0724325,4.2629185,4.5506783,7.368713
t20,10.254593,3.369702,6.7729554,5.072255,3.4772952,2.268118,4.18848,2.659293,3.575251,6.1964684,8.301976,11.140616
t21,10.283088,3.3954277,6.8535233,5.080982,3.3510783,2.2064047,4.1852407,2.6776452,3.604638,6.2821245,8.327668,11.299139
t22,10.195913,3.3027425,6.454618,5.1073003,3.6478076,2.4639413,4.2600255,2.6485507,3.452692,6.0396395,8.267646,10.840851
t23,10.025205,3.5277479,6.3122253,5.3176236,3.6761816,2.667607,4.150894,2.6452265,3.1852407,5.93088,8.354096,10.892726
t24,11.067501,0.8249605,2.1409981,3.8133264,5.8597445,4.429256,5.585023,1.9003329,3.067978,4.699983,7.207042,9.375528
t25,9.925529,7.16483,3.5793896,2.0218644,-0.4447444,1.9855413,6.235581,-0.057436965,4.9713335,3.8562646,3.976313,8.010476
t26,11.068275,0.76049566,2.2031085,3.7304316,5.9447646,4.459659,5.5337048,1.9071711,3.1244948,4.682673,7.2090945,9.37621
t27,9.755431,6.934818,3.7881427,1.99014,-0.14605549,1.9284253,6.7488236,-0.1583901,5.2453218,4.0453143,4.2063365,8.047515
t28,0.9106733,4.004728,3.5896418,3.9580731,3.28456,1.9407676,4.7931194,8.642718,10.51902,7.768923,8.040132,6.4776354
t29,10.969078,0.8625823,2.2065296,3.9424875,5.8543034,4.46937,5.685593,1.8911734,3.0911765,4.6207714,7.203419,9.358101
t30,11.102428,0.8082789,2.104491,3.7872748,5.8550773,4.392854,5.556915,1.9322616,3.0552373,4.7404485,7.218226,9.409701
t31,10.4173,7.9056845,3.003451,2.2136364,-1.0883199,2.9128566,6.1348596,-0.36558026,5.0264745,4.2843623,4.52717,7.4819536
t32,10.242927,7.745777,3.2036867,2.214552,-1.0077574,2.773009,6.015503,-0.23786221,5.0042305,4.2133927,4.532688,7.544676
t33,10.045515,7.2237325,3.6368384,2.1522517,-0.24922994,1.9825068,6.858482,-0.36804295,5.2379456,4.139769,4.496153,8.083267
t34,9.9861145,7.1910543,3.5767894,2.071301,-0.34645635,2.0749495,6.7092676,-0.3285483,5.136961,4.114692,4.4000754,7.922515
t35,10.827121,1.0096245,2.3517153,3.9493673,5.7280645,4.51789,5.6823063,1.8564473,3.0594783,4.7659655,7.071799,9.342983
t36,13.175698,-0.4857939,2.0991476,2.144174,6.467933,3.620129,5.96139,3.2832568,4.055824,6.6891003,8.176036,10.759411
t37,13.161156,-0.4692525,2.116236,2.2165926,6.4134474,3.571533,5.939743,3.3386984,4.0980897,6.6326294,8.112113,10.795324
t38,9.87919,6.8944526,3.6323726,2.0086446,-0.1848589,1.8186063,6.788256,-0.13328682,5.2635646,4.0623274,4.2432213,8.159291
t39,9.604792,4.247752,5.8279543,6.67064,4.5791054,3.4530752,4.360737,3.0935357,1.4768302,5.297947,7.2671695,9.780648
t40,0.72790813,4.043977,3.703617,4.127942,3.2005336,2.1660504,4.919007,8.698563,10.962121,7.738503,7.992166,6.684838
t41,9.799159,6.975798,3.7354243,1.993177,-0.110830985,1.9296436,6.858783,-0.13168293,5.339038,4.145858,4.299199,8.089469
t42,9.799703,6.847236,3.6843724,2.003833,-0.12444944,1.8106288,6.8032956,-0.06898725,5.3606057,4.1363616,4.1684523,8.175547
t43,12.841057,-0.14348362,2.445819,2.442072,6.38253,3.502767,5.888955,3.328301,3.9852395,6.718138,8.079548,11.053583
t44,0.83594,3.9552038,3.6359715,4.23839,3.2887726,1.725586,4.69692,8.588246,10.630462,7.4918027,8.437322,6.5521655
t45,0.8961933,3.9353068,3.589771,4.270614,3.2562106,1.8085577,4.7154117,8.565389,10.769082,7.5279164,8.313661,6.489074
t46,10.921374,0.9616369,2.195841,4.022602,5.7171626,4.5360956,5.754598,1.7944136,3.0103707,4.5946608,7.1683035,9.272245
t47,9.45945,4.395487,5.9605193,6.6862297,4.5510435,3.3821492,4.2223506,3.0580802,1.3142879,5.3831897,7.4119024,9.83745
t48,0.7004885,3.9824367,3.6430993,4.0077915,3.11374,2.1134186,4.856744,8.594252,10.836909,7.8463416,7.84094,6.6275597
t49,10.30698,3.250547,7.0344005,4.9079924,3.4356096,2.0776184,4.2298117,2.4672267,3.8103862,6.3015857,8.169959,11.305575
t50,0.74340856,4.1410894,3.7317724,4.0693088,3.2279623,1.9979744,4.988309,8.769123,10.709174,7.668641,8.057091,6.4736013
t51,0.8963838,4.114528,3.7011483,4.1229196,3.37892,2.0767725,5.015333,8.777806,10.781864,7.638487,7.9244385,6.434628
t52,13.811211,-1.1040848,1.4654967,1.6402657,6.408877,3.6322107,6.055628,3.3446565,4.2557006,6.46415,8.284769,10.13187
t53,14.135249,-1.4136058,1.2178813,1.3478415,6.2407875,3.3984666,6.069074,3.2639446,4.079214,6.465236,8.406789,9.936306
t54,10.388171,3.3003964,6.994689,4.9115396,3.4385934,2.1004167,4.2803698,2.5996313,3.661851,6.3313065,8.2789345,11.352544
t55,10.391434,7.7607565,3.0846436,2.3538344,-1.1000574,2.796287,6.239359,-0.3761737,4.9981685,4.2491426,4.5621147,7.4649296
t56,10.109913,3.4729779,6.2515225,5.232003,3.6776314,2.670313,4.2281604,2.5769503,3.2452607,6.0394173,8.255425,10.944151
t57,10.014747,3.4602447,6.3138237,5.283966,3.6982481,2.6844676,4.1072497,2.6918736,3.2639673,5.919252,8.401138,10.859473
t58,0.92570806,4.0110755,3.6154191,4.2395353,3.3505964,2.081279,4.868281,8.646137,10.886894,7.6171365,7.987141,6.535526
t59,10.421705,3.1843529,7.0354047,4.8896503,3.3669393,2.0780468,4.2979503,2.5207205,3.7428107,6.420097,8.193725,11.335885
t60,0.69518286,4.138079,3.7144086,4.0067835,3.1547246,2.2593646,5.0115256,8.713473,10.860963,7.7823467,7.7623286,6.601635
t61,0.967367,4.026054,3.628443,4.318523,3.4078767,2.1408505,4.923377,8.687712,10.983798,7.56483,7.9704895,6.504166
t62,0.9028304,3.9611528,3.5834212,4.2959456,3.2877192,2.0440755,4.815244,8.591153,10.889079,7.548918,8.045721,6.514097
t63,12.899013,-0.21011935,2.3624656,2.388873,6.393852,3.583428,5.9567747,3.2792525,4.01863,6.7285867,8.161629,11.119505
t64,12.886522,-0.16965118,2.3709657,2.3468876,6.2218113,3.4611814,5.895459,3.3836734,3.9449258,6.6264987,8.182697,10.945532
t65,10.41828,7.9817204,3.0651085,2.3577566,-1.1617687,2.9790032,6.0756993,-0.34025213,5.06205,4.287933,4.676871,7.432876
t66,10.040492,7.1892285,3.6118548,2.1391966,-0.26495117,1.9499512,6.818994,-0.41922343,5.193184,4.092561,4.473079,8.066959
t67,10.015,7.1277547,3.676983,2.1606598,-0.22365616,1.8932592,6.828031,-0.44320455,5.1676607,4.0492425,4.509033,8.144491
t68,9.803073,7.1285386,3.7297254,1.8574123,-0.21034111,1.6225431,6.361212,-0.0016366602,5.0383234,3.9203668,3.7472632,8.098362
t69,9.882168,7.163563,3.6666129,1.9765004,-0.3353563,1.6874654,6.242965,-0.07368646,4.997861,3.7764997,3.715364,8.133187
t70,9.900958,7.1579304,3.6597068,1.9987621,-0.31040886,1.6868799,6.319727,-0.11481609,5.0541043,3.7802777,3.7397459,8.158405
t71,10.37836,7.6667585,3.1025476,2.433219,-1.0209396,2.7261403,6.3450537,-0.4278705,5.0160756,4.1792216,4.5122905,7.4141793
t72,10.356507,7.671459,3.1506977,2.4128776,-1.0666243,2.7340314,6.3162045,-0.43215188,4.9616,4.269478,4.6146646,7.529343
t73,12.864411,-0.1691896,2.4361029,2.4222586,6.3308353,3.4638383,5.8909535,3.3700998,4.020808,6.6762104,8.102473,11.104831
t74,9.544116,4.143733,5.7951922,6.50335,4.5631223,3.4152117,4.4124823,2.9839172,1.5982088,5.365612,7.406269,9.903495
t75,9.646731,4.1315713,5.7725916,6.481003,4.4501314,3.3190887,4.3717456,3.080737,1.6618953,5.2977104,7.339436,9.859137
t76,0.9158775,3.9479673,3.5446167,4.0972023,3.2744327,1.8022672,4.683923,8.55447,10.563899,7.658881,8.195484,6.4479494
t77,0.9486146,3.8980196,3.5136921,3.9498029,3.2541246,1.9153289,4.699874,8.543211,10.572391,7.833736,8.011138,6.5125146
t78,0.5694197,4.1192746,3.7054636,4.014803,3.0246606,2.2905369,5.001074,8.638884,10.956645,7.8467407,7.8438573,6.696656
t79,0.6486403,4.0657954,3.6674066,4.015223,3.08469,2.2241135,4.955465,8.6302595,10.902724,7.8236485,7.8138347,6.6774454
t80,10.934377,0.9040602,2.2478771,3.975216,5.823172,4.4731603,5.687755,1.9011341,3.0851247,4.6678452,7.176066,9.36521
t81,9.811758,7.225839,3.7181933,1.8784082,-0.2794312,1.7390168,6.2656527,-0.02362161,5.0204515,3.881609,3.7957814,8.053953
t82,9.784466,7.17687,3.790358,1.8732619,-0.1893418,1.5933846,6.346926,-0.01945816,4.9812512,3.8093784,3.7155213,8.119852
t83,9.449601,4.454231,6.021135,6.7443953,4.51295,3.32212,4.146819,3.1116369,1.2674394,5.3721333,7.386563,9.794083
t84,9.496836,4.3242793,5.9142246,6.52914,4.4281416,3.292821,4.2605677,3.149197,1.3114842,5.267601,7.455673,9.74254
t85,14.157221,-1.4286429,1.162339,1.3690815,6.38034,3.3550038,6.117754,3.263953,4.1796417,6.5946627,8.3218565,9.998903
t86,14.215487,-1.4900782,1.1776506,1.2944608,6.301513,3.4209273,6.1437488,3.3770125,4.2251177,6.4988213,8.355397,9.918251
t87,14.133327,-1.434658,1.2464154,1.355056,6.2639914,3.5633745,6.2075605,3.2646081,4.121508,6.4975653,8.475002,9.951802
t88,10.399998,3.1773682,6.78935,5.0132,3.2692182,2.1977303,4.268571,2.570501,3.74967,6.4890623,8.235157,11.318163
t89,13.8037615,-1.0913782,1.4594762,1.6424836,6.4488087,3.6490266,6.0874605,3.4044476,4.3307743,6.4323816,8.230682,10.1264105
t90,13.738494,-1.0256287,1.5226103,1.6765904,6.5247617,3.6792932,6.178992,3.4992578,4.407112,6.351411,8.1483135,10.135707
t91,10.088557,3.3886557,6.329648,5.2118506,3.6878228,2.6386867,4.181724,2.6696618,3.3343108,5.996551,8.306797,10.894475
t92,10.045338,3.363468,6.3816257,5.224376,3.7092228,2.623169,4.097495,2.7380195,3.3913312,5.939316,8.395033,10.80397
t93,14.077755,-1.3692597,1.2559923,1.3922055,6.357431,3.6590364,6.0383134,3.3183467,4.3406234,6.4090886,8.395552,9.902862
t94,14.105164,-1.3798275,1.1661794,1.3899915,6.384592,3.6883001,5.977943,3.3564072,4.4492655,6.3358865,8.362175,9.829185
t95,10.39241,7.8251977,3.0568707,2.3033943,-1.1724449,2.9354641,6.189006,-0.45750976,4.9792624,4.353504,4.6319447,7.489461
t96,10.331498,7.782251,3.109038,2.461125,-1.1135635,2.9538891,6.0203786,-0.44894722,5.114997,4.2659965,4.615902,7.334543
t97,14.221655,-1.524071,1.2323031,1.224694,6.3381686,3.551486,6.0281153,3.3192427,4.2802887,6.486557,8.376765,9.946185
t98,14.052738,-1.350927,1.3041011,1.4243804,6.22904,3.5339165,6.1323338,3.20292,4.027392,6.450821,8.517694,9.972942
t99,9.493929,4.3531184,5.9232073,6.6306963,4.4961243,3.335885,4.2611103,3.0687683,1.3552936,5.3635263,7.393956,9.868454
t100,9.548482,4.3102255,5.8743567,6.6695952,4.5631847,3.41176,4.2977295,3.0778008,1.4121503,5.2931104,7.36326,9.761405
t101,10.328835,3.301287,7.057842,4.8731847,3.3061976,2.0023148,4.275106,2.4979873,3.8050253,6.3224173,8.222189,11.449776
