"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121"
"t1",0.0137498441959471,-0.0155053081129656,-0.0724033452721864,-0.00325617925464165,-0.00348524519176988,-0.00187117135601614,-0.00504590884184819,0.0400507931638601,0.0760742272312296,0.00966243185825033,-0.0121967929066527,0.00863399265576769,0.0188140913763043,0.00442019028830376,0.00549817335104261,-0.1402048882169,-0.00160635071330008,0.00742325065712206,-0.000550658485118356,-0.000889179836352585,0.0474578410817724,-0.00133187831854672,0.0160482068934845,-0.0127414669284861,0.00201634864583749,0.00632477946462384,-0.0470915061731075,-0.051614356933689,-0.181115372864688,0.0722225843709684,-3.85535891470735e-05,-0.0380468988728893,0.000947187056205023,0.0713584385475911,-0.0978673274354851,-0.138436375733311,0.0488712105526812,-0.000379195400556828,0.0116772406149122,-0.00442816558341361,-0.0142541930200414,0.0324713950874129,-0.000513608471102989,-0.0195207690763986,-0.00206857791074368,0.673639694915236,0.0536216197114169,-0.00284543464215763,-0.0834492239563037,0.00243912431713259,-0.381728145174153,-0.112227815426254,-0.00111937386815706,-0.00450794210172168,-9.94125134658219e-16,0.00929852041117023,-0.00603847908387922,-0.0231575302198307,1.40982705402261e-15,-0.000434655042591202,0.491606825242265,2.53047946972475e-15,-0.00581891939159928,-0.000216730141800215,0.0482842565687335,-0.0188075218870103,0.000703572649808556,2.51564055319774e-16,-0.000191564857182966,0.00270053679857682,-0.000108692117686495,0.000750390935592035,-2.49402517132204e-05,-1.16126712024893e-15,-0.0683153585045654,0.000371360883080875,-0.0346668070145721,-0.0101779583165841,-8.44208343567027e-16,0.000114132681923077,-7.17213129808674e-06,9.53115898753478e-05,-3.71339488645915e-06,-5.49746182301102e-06,0.000227008056175146,-4.0670885878159e-16,-0.0008980902712598,1.64045930698231e-05,-9.97897623131357e-17,1.92597708735727e-16,8.58495394899224e-16,-0.000280469912066138,0.000219087649666038,-1.25078143702668e-16,0.00011229982034915,-7.14614845507189e-17,4.44084874456951e-16,-3.20828202987377e-05,1.05835359530974e-15,-6.7202281525065e-07,1.47337375021519e-16,7.43940643390691e-16,2.55679845400121e-17,0.00898201580541096,-1.16378900337302e-15,-2.9615129628233e-16,3.07326676208556e-08,-1.25566399584811e-15,1.78286845533309e-15,3.31354987901229e-07,1.27373672265017e-15,5.83514966458639e-06,2.84586269117174e-15,6.37918610626376e-16,3.3469424248502e-15,1.54809769215523e-15,3.3785614937115e-15,-1.69296208809699e-15,-7.39739059001714e-15,-6.35377011350383e-15,-0.0909090909090831
"t74",0.0193921619655504,-0.028862595175392,-0.187956048888147,0.00972164921388506,0.00453850662478369,-0.000999657513264059,-0.0171528056155488,0.149684894321675,0.480428392160541,-0.0417205333958434,0.0414008561867737,-0.0188327243304759,-0.0324048482619135,-0.00757252947706915,-0.0086228212376805,0.197187148677131,0.00219321698021225,-0.0102427002267266,0.000820496782490098,0.00144668388338405,-0.19024790047917,-6.13512589272569e-05,-0.0046714711183586,0.00379518881983377,-0.000699179605857106,-0.00231700378168644,0.0326198165622615,0.041065960446068,0.275067016437164,-0.171461796174121,0.000196839353924278,-0.0565656906805454,0.00129680033491026,0.0476123273394648,-0.0545309147546012,-0.0642348451361181,0.0144513759123045,-0.000106949268762898,0.00254307272907107,-0.000582569430741785,-0.00159635693694595,0.00307963327076064,-3.05832479726557e-05,-0.00108693560444578,-0.000102362702908073,0.0226790929494861,0.00166819177966082,-8.80162444139288e-05,0.000665333769053726,4.79422387098284e-05,-0.00715511836223994,-0.00208117309622055,-1.65038225907985e-05,-4.39335269924493e-05,1.39487560317397e-15,7.75023224815156e-05,-4.37232160984185e-05,-0.000137022030112198,-1.55544601267529e-16,-9.82894324850868e-07,0.000421332707500666,1.61726815826978e-15,4.13910214558722e-05,-5.50335037616533e-08,3.25513373040584e-06,-3.67294971535294e-07,-5.03190713720266e-08,-2.28518516639345e-15,8.93089649639972e-09,1.45133806781416e-07,-1.29480152714068e-08,1.63204832064252e-07,-8.74903871874623e-09,6.22028556653088e-16,-0.00110639700963701,7.28887773934913e-06,-3.62155551287928e-05,-1.21140159830835e-05,3.72322337948432e-15,1.75960769525797e-07,-1.87784816168004e-08,2.75010456873079e-07,-1.09884534387194e-08,-1.64138656962858e-08,8.98338846985386e-07,-3.35841031419178e-15,-4.86799939132076e-06,8.90887646344658e-08,1.30900915614586e-14,-5.85500586996091e-15,0.707106781186548,-2.25224501517745e-06,1.90897615165373e-06,-1.08713081770575e-14,1.07395032605589e-06,4.17708367180328e-15,1.50726876291952e-14,-3.38656456290693e-07,-2.50255669974664e-14,-8.76215044257058e-09,-3.73846914600273e-15,3.82833416221882e-15,9.60667334911593e-16,0.0128828004535302,-2.1352127545397e-15,4.23279073382132e-16,2.5800915177963e-10,-4.0886683506858e-16,4.00828604213056e-15,3.57499953395623e-09,5.10509890432606e-15,6.92224561731728e-08,5.93677909124392e-15,1.64627309427467e-15,2.84633325682104e-15,2.06690927845975e-15,5.12612644599555e-15,1.67035676552691e-16,-7.77773558183732e-15,-1.38994257978465e-14,-0.0909090909090804
"t75",0.0193921619655509,-0.0288625951753921,-0.187956048888145,0.00972164921388524,0.00453850662478349,-0.000999657513263912,-0.0171528056155486,0.149684894321675,0.480428392160541,-0.0417205333958431,0.0414008561867733,-0.0188327243304754,-0.0324048482619128,-0.00757252947706875,-0.00862282123768051,0.197187148677131,0.0021932169802124,-0.0102427002267264,0.0008204967824896,0.00144668388338485,-0.19024790047917,-6.13512589285365e-05,-0.00467147111835806,0.0037951888198328,-0.000699179605856585,-0.00231700378168532,0.0326198165622589,0.0410659604460661,0.275067016437162,-0.171461796174121,0.000196839353924625,-0.0565656906805455,0.00129680033490858,0.0476123273394633,-0.0545309147546007,-0.0642348451361174,0.0144513759123044,-0.000106949268762767,0.00254307272907105,-0.000582569430741894,-0.00159635693694671,0.00307963327075973,-3.05832479745606e-05,-0.00108693560444875,-0.000102362702908164,0.0226790929494888,0.00166819177966013,-8.80162444120087e-05,0.000665333769048524,4.79422387117094e-05,-0.00715511836224442,-0.00208117309622235,-1.6503822590426e-05,-4.39335269918925e-05,-3.49821258140198e-16,7.7502322479884e-05,-4.37232160960359e-05,-0.000137022030111618,-6.65050005915806e-16,-9.82894322877695e-07,0.000421332707491402,-1.5176098831764e-15,4.13910214465962e-05,-5.50335035241046e-08,3.25513372542111e-06,-3.67294968785757e-07,-5.0319073168963e-08,2.3800165983224e-15,8.93089786735135e-09,1.45133800828035e-07,-1.294801883259e-08,1.63204841015933e-07,-8.7490387113131e-09,-1.01249881880766e-15,-0.0011063970096494,7.28887774917135e-06,-3.62155551358722e-05,-1.21140159845934e-05,-3.33966586829115e-15,1.75960777150951e-07,-1.87784764942401e-08,2.75010465087474e-07,-1.09884532964062e-08,-1.64138630078295e-08,8.98338832353512e-07,3.07987533220941e-15,-4.86799939082211e-06,8.90887624783606e-08,-1.28828417680394e-14,5.9278206765498e-15,-0.707106781186549,-2.25224494537869e-06,1.90897628937592e-06,1.08843478305905e-14,1.07395032557855e-06,-4.49925206087547e-15,-1.40962208712055e-14,-3.38656472810381e-07,2.70712519225097e-14,-8.7621312230691e-09,4.01671108876366e-15,-1.94210131344878e-15,-1.66578562118942e-15,0.012882800453381,-8.79824544114224e-16,-1.24754711527414e-15,2.58006024399855e-10,-2.50994771911153e-15,-2.96983319610968e-15,3.57500066438923e-09,-2.45153658245028e-15,6.92224535211213e-08,-2.29451232303572e-16,-4.70199821807697e-16,4.24336506497808e-15,1.05592814064968e-15,1.5284135499351e-15,-3.42286231219985e-15,-7.03963725014602e-15,1.66958106126114e-15,-0.0909090909091008
"t9",0.0181359047600515,-0.0260327042884063,-0.164895908196294,0.00796463379246476,0.00366574381027859,-0.000760547559764669,-0.011157497582031,0.0964685228993211,0.296589649947036,-0.0203510907636365,0.0191133918672446,-0.00723667216679053,-0.0101318290005129,-0.00235187484644128,-0.00233912715133685,0.0389878273573053,0.000350983445352475,-0.000725348706228601,1.75560262333731e-05,-1.16491088244497e-05,0.0185156884862843,1.74040991709597e-05,0.00241816738023796,-0.00201342567160557,0.000452857157013548,0.001633428499157,-0.0413790831096325,-0.054807760899414,-0.418751584376479,0.272414804818451,-0.00032449741140558,0.104931267866414,-0.00242199760772835,-0.0964420950698495,0.113536076072339,0.137982341269824,-0.0340223043465988,0.000254534541456332,-0.00644873497129389,0.00170346650783124,0.00490864388468254,-0.00999599395413605,0.000116724280371554,0.00425139680591087,0.000418307032288719,-0.107822905602771,-0.00821618929812385,0.000434711616842102,-0.00355917682161268,-0.000271726085942836,0.0416175864826837,0.0121679744069058,0.000106578982901718,0.000336198129367894,-1.06479801594558e-15,-0.000631978109603831,0.000377438989063667,0.00128316701890888,7.47692842794102e-16,1.34391350126607e-05,-0.00819166884837369,5.35437466756969e-17,-0.00097246143147915,1.53744866679958e-06,-0.000117209289438659,1.47580891955938e-05,3.40867611864258e-06,-1.97234504359173e-16,-1.98672414215384e-06,3.9683735295946e-05,-1.80170462127179e-06,1.41923695491571e-05,-5.38393208860568e-07,-1.80330854497449e-15,-0.023790242038134,0.000121328062852329,-0.000576503029195858,-0.000186784821002374,-2.4917914915318e-15,2.49213997249085e-06,-2.00932500700077e-07,2.74751188396667e-06,-1.07732012617461e-07,-1.5983595981084e-07,6.82303640591608e-06,2.62671333756058e-15,-2.41819917203999e-05,4.41003787493728e-07,-3.2722715514445e-15,-5.91558127406609e-16,7.96862575924706e-14,-9.9211102494717e-07,-1.74408404471735e-06,-4.85984905554072e-15,-2.95335808182216e-06,8.66580814395689e-15,-1.79122447953119e-14,1.72485646622968e-06,-3.05477834290538e-14,9.96158652506156e-08,-5.54474444251841e-15,-4.32039842239214e-14,5.01336284021061e-15,-0.735628643890445,7.5081303592159e-14,2.1345645253317e-14,9.16093706115753e-09,-6.83547501807602e-15,5.13309637497374e-14,7.5618474532727e-08,8.91954390048483e-16,1.21608654356474e-06,4.29762501840619e-15,-1.64858598522329e-15,2.23859589774541e-15,-2.79560412363883e-15,-7.49681256566574e-15,-5.94049671969398e-15,-7.65823873126494e-15,-2.1235754839523e-14,-0.0909090909090303
"t10",0.0181948922448352,-0.0261605573938471,-0.165907543710474,0.00803632135821154,0.00370082186262428,-0.000769570213106018,-0.0113494255630088,0.0981557162391127,0.302162116071978,-0.0208582593151105,0.0196130932505264,-0.00745189413801407,-0.010466496354507,-0.00242978439762457,-0.00242080546167564,0.0404788572163161,0.00036499946572341,-0.000757189636793035,1.83648489654255e-05,-1.22007953712033e-05,0.0194642192365953,1.84334582211884e-05,0.00258448753520101,-0.00215295601805461,0.000486365070950935,0.00175798768397076,-0.0454149337605342,-0.0602838470050033,-0.463369594196267,0.302068156475048,-0.000360486486907772,0.117298912084651,-0.00270847918172675,-0.108348056659021,0.127758938490418,0.155558611449019,-0.0385756397064591,0.000288801136770977,-0.00734741319488968,0.00196016454115418,0.00566912301645433,-0.0115915143063395,0.000137089656730482,0.00500315972221401,0.000494060829695845,-0.129005571281823,-0.00986083098835905,0.000521856796135005,-0.00430314722288244,-0.000330244188215131,0.0506995574367072,0.0148303302560459,0.000131090520122068,0.000420092179225008,-9.11049328019305e-16,-0.000794365637105783,0.00047694068635784,0.00163368394247031,3.5384603617368e-16,1.76945781190919e-05,-0.0110890292410051,3.33480527031564e-17,-0.00133379733212994,2.13163570124445e-06,-0.000164767391229616,2.08553635001813e-05,4.91280888451937e-06,-7.77594608874671e-18,-2.92770020922941e-06,5.96253009975039e-05,-2.73135454138979e-06,2.17611870334805e-05,-8.36411023655436e-07,1.48783782067239e-15,-0.0408196165354678,0.000219687778797233,-0.00105600053025749,-0.000345134579163905,1.64661110634002e-15,4.72253413726076e-06,-4.24108360218143e-07,5.99383454819391e-06,-2.37281163236497e-07,-3.53273213432366e-07,1.74830489752776e-05,-2.36420945386371e-15,-8.64057463470266e-05,1.58061744932158e-06,2.75114174782358e-15,5.0848297656884e-16,-6.88338275267597e-14,-3.89692780320543e-05,3.36711247786319e-05,4.7190259744624e-15,1.96497686303522e-05,-8.42384479661003e-15,1.69907225104711e-14,-6.5567275469441e-06,2.6599743629587e-14,-2.00037023726459e-07,4.86473449365837e-15,4.00173819103642e-14,-5.36814103840626e-15,0.676948066140315,-6.99500315295028e-14,-1.98729259686903e-14,-2.77129345641614e-09,3.9577231227253e-15,-4.15424794850583e-14,-6.10722957607977e-09,1.80901747622116e-15,2.49636928150067e-08,3.48251816796392e-16,2.78704516292824e-15,3.41337022288236e-15,5.7472077319883e-15,1.38451215642946e-14,2.00705687435722e-15,-7.89979369070632e-15,6.66644513465996e-15,-0.0909090909091503
"t11",0.0191697032836144,-0.0289799591241353,-0.195110611286749,0.0139985831408018,0.00805982176541109,0.000740592289174286,-0.00373810540869174,0.0326258199251703,0.10011603886265,-0.00188762816446774,-0.000110494556016462,0.00320879033933162,0.0117962193617925,0.0028041855564387,0.00428376353621023,-0.154293477819509,-0.00210800627315553,0.0155364606226691,-0.00159875536223121,-0.00328675608738252,0.724297122999573,0.00443556531624533,-0.0235472755678656,0.0181911338786469,-0.00233768096900959,-0.00676337792310397,0.0362057606446748,0.0406653402113862,0.187740902604844,-0.0997640294150419,9.72165959049247e-05,-0.0115382962615521,0.000242204380596439,-0.00117826671349924,0.00540849229957995,0.0119247227030288,-0.00654737612396869,5.20039115522124e-05,-0.00174824319718942,0.000694993018193831,0.00222346741892919,-0.00499722072980826,7.41851792682428e-05,0.00278910947401086,0.000289973230012606,-0.0912840262281157,-0.0074412704354191,0.000396300892079873,-0.0434335089278773,-0.000194798068721983,0.0327851170137694,0.00971247752653549,9.85663203453757e-05,0.000358768230145084,5.38330444921306e-16,-0.000705243665306595,0.000437504714110676,0.00156617625042184,-2.95560021601624e-16,2.02900586571685e-05,-0.0146431548070738,3.52040762422643e-16,-0.00671866596159268,3.16709975697105e-06,-0.000263549865934002,3.43170374731239e-05,9.02195582292066e-06,-2.55648384192064e-15,-6.13941641004024e-06,0.000141910818053797,-6.91966000993753e-06,5.996887907049e-05,-2.5594995584018e-06,-4.25716851986956e-15,-0.575176928219512,0.00562272518656486,0.0124698971057461,0.00329176041249609,7.1060475199875e-15,-2.9066044726811e-05,1.06615268811391e-06,-1.28452828192112e-05,4.87943552573488e-07,7.15929115530989e-07,-2.23401454101941e-05,-2.37156423935652e-15,6.43185355762231e-05,-1.1725269086871e-06,2.6425410507762e-16,1.44803194278777e-15,6.10622663543836e-15,1.30727401976085e-05,-9.30749441824328e-06,5.99554372981857e-16,-4.30194374069853e-06,-1.02686894344887e-15,1.85359986054391e-15,1.10909959519812e-06,-5.07415657874455e-16,1.95274156523578e-08,-7.65266042658821e-16,-8.0130607415923e-16,2.14299477820477e-15,-0.00134199531657118,5.10419307752109e-16,8.19158748234176e-16,-3.44829798783278e-10,-1.17612330567331e-15,3.66812440023879e-15,-1.94343980894451e-09,1.56177022106171e-15,-1.58592530066727e-08,2.82441706172755e-15,3.73324872814437e-16,2.20991412556302e-15,9.57024822290554e-16,4.18838281735192e-15,-1.66215683848776e-15,-6.97245069479959e-15,-8.00463960385068e-15,-0.0909090909090841
"t12",0.0187947408585792,-0.0281255841081356,-0.187934820225955,0.0132456227764139,0.00759920617048547,0.000688251755103623,-0.00335725782987617,0.0292472478450282,0.0889942108546079,-0.00161132438024864,-9.35492962191786e-05,0.00265115744214866,0.00952739727643231,0.00226334256663211,0.00341452857034679,-0.120124735451818,-0.00162142414311341,0.0116107520362003,-0.00117575383610653,-0.0023940428740788,0.512358116063475,0.00294940996942704,-0.0144632559345898,0.0111240624848876,-0.00137267449749415,-0.00389263494546168,0.0169675383276248,0.0185825010622202,0.0797331422052708,-0.0412620009168745,3.9250441476651e-05,-0.0042766902498515,8.92943516290678e-05,-0.000405794200158485,0.00181677046229927,0.00388878964964594,-0.00194046087092632,1.52243424243628e-05,-0.000474141060943318,0.000153177391536598,0.000448464725667355,-0.000905282302159088,8.69894766905124e-06,0.000299276226679826,2.59079412037787e-05,-0.00236276157886124,-8.04381208476822e-05,3.80974031002765e-06,0.00107480791274932,9.70150931849492e-06,-0.00200197674539722,-0.0006149773146855,-1.05123571086677e-05,-6.47190313817634e-05,-1.86094800327943e-16,0.000146480749128867,-0.000101494140767978,-0.00041696791483696,-7.15497932028918e-17,-8.43083770513219e-06,0.00782794155874293,-2.0636138901819e-16,0.00396093914735393,-2.00864840190659e-06,0.000181979655242842,-2.44214069728668e-05,-7.12673945302602e-06,3.58167890662244e-15,5.37872727885426e-06,-0.000134763573579902,6.80143569515019e-06,-6.14549955606415e-05,2.74487778819708e-06,5.75810185009757e-15,0.811909227694385,-0.00888468758439664,-0.0201392069574228,-0.00540191731435697,-9.68162418732231e-15,4.98470457851277e-05,-2.14155528622348e-06,2.68708647603037e-05,-1.03221194006852e-06,-1.52061695250695e-06,5.48950965815809e-05,3.3235439912656e-15,-0.000195460474908473,3.56848895697056e-06,-2.64241404032197e-17,-1.88533831704985e-15,-7.13318293321663e-15,-5.66385659492911e-05,4.38663769205608e-05,-8.57618421572538e-16,2.23273196399143e-05,1.04417885791136e-15,-2.12688872137227e-15,-6.35005507609982e-06,2.73631363151936e-15,-1.32890345827296e-07,1.34170379366233e-15,2.60011595322936e-15,-2.65391134521209e-15,0.0125053811547804,-2.64640355590435e-15,-1.45458170428992e-15,5.81370010860265e-09,-1.69456832116508e-15,-1.33466739147575e-15,6.307056006931e-08,7.19448958719318e-16,1.11382770977907e-06,2.57131513551489e-15,1.13299554732942e-15,5.12933363166883e-15,2.53752787030971e-15,1.77081195323493e-15,-1.8475686761648e-15,-7.60031377948254e-15,-4.03772609086893e-15,-0.0909090909091034
"t39",0.0235517650769923,-0.040990861232707,-0.3135690986838,0.0348227377374981,0.0227455428525891,0.00503568601196325,0.00838498466607641,-0.0675513961959072,-0.152067012914837,0.0011163281371275,5.67638602511607e-05,-0.00113622377771359,-0.00307805498105448,-0.000725515820215498,-0.000946984831735717,0.025713625126669,0.000305131480548058,-0.00161796484877734,0.000138714717105156,0.000255554148009189,-0.0400740571220447,-0.000111696378005137,0.000152665977688166,-0.000106770953149036,4.16962145664504e-06,4.44377228514268e-06,-0.000381307438513459,-0.000552510261008136,-0.0045089920007637,0.00282388401905253,-3.15238976643048e-06,0.000560497809268212,-1.20286166711138e-05,7.56560461805337e-05,-0.000377872493545589,-0.000915792448057003,0.000659834959855385,-5.41011728672389e-06,0.000218812279735499,-0.00013215671289262,-0.00049233577018894,0.00131020139021879,-3.42332366135891e-05,-0.00141997156835008,-0.000178337776186546,0.139764685951403,0.016118437176445,-0.000886589595284948,0.784467718824683,-0.000980067831356558,0.107289943582961,0.0297513470953355,0.000141130423146306,0.000292150326105646,2.04887569194301e-15,-0.000504364784649391,0.000284136135027081,0.000908074900377305,5.34109076754629e-16,8.74873396262923e-06,-0.00696379264392734,3.6103473902671e-15,-0.458636310227896,1.57930327564538e-07,-3.88778750594512e-05,5.37438515528846e-06,1.46678194347554e-06,-1.40518499555022e-15,-9.39399756371223e-07,2.00489815672657e-05,-9.38115198332705e-07,7.6900201020244e-06,-3.0657000315475e-07,5.90093474508557e-16,-0.0347741013508138,-0.01239536705775,0.000319196800431715,7.10759999285995e-05,-7.92388550906766e-16,-2.82346058410431e-07,-3.96213941604712e-08,6.45199177257674e-07,-2.63053141461269e-08,-3.95514917027982e-08,2.3842570290746e-06,-8.33016576940558e-16,-1.25236463247602e-05,2.29091829195342e-07,3.11231279086597e-16,-1.33704024249317e-16,1.56819002228303e-15,-5.04968151411748e-06,4.1145795595247e-06,1.89349789101049e-16,2.20189973522677e-06,-7.3928245382163e-16,1.01001738813484e-15,-6.54305983873676e-07,-3.93182992999702e-15,-1.45885310925356e-08,4.59634726240784e-16,-3.13677745290673e-16,2.11349869135054e-16,0.00149179885137458,-1.67288353712861e-16,-4.89775897708489e-17,7.59486030397161e-10,-1.79271193573635e-15,3.75612275124831e-16,8.65887839579427e-09,4.2520068387481e-16,1.57195991139479e-07,2.54137303944391e-15,2.78152248831207e-16,3.24094029581503e-15,1.94694817957e-15,3.21604101699553e-15,-1.59691541799591e-15,-7.15799295642155e-15,-5.24497431588287e-15,-0.0909090909090895
"t47",0.0238403429532824,-0.041766172866023,-0.321101611998575,0.0360998589777412,0.0236396096409527,0.00528937766936884,0.00904958805765324,-0.0730202120583486,-0.165572113273228,0.00126236047998677,6.472874816587e-05,-0.00133037019805834,-0.00370231646686635,-0.000873375900040001,-0.00115831383678496,0.0324845966055484,0.00039245468887586,-0.00218064682056585,0.000192440429995786,0.000361116169949482,-0.0602468122543843,-0.000199065644634578,0.000390456996072827,-0.000280991521568162,1.5461773967659e-05,2.1343989421577e-05,0.000410749871199721,0.000464271555364094,0.00193428287259674,-0.000946108627655217,8.3316661860716e-07,-4.85277579654799e-05,9.39769186283175e-07,8.74257690307995e-07,-1.42891803030839e-05,-5.99659811857303e-05,8.93485772625866e-05,-7.72154251150199e-07,3.98165916113862e-05,-3.33121612027916e-05,-0.000133907132093329,0.00038135832976646,-1.15017356384475e-05,-0.000484764067191001,-6.24614992867702e-05,0.0522043076399735,0.00608366444843879,-0.000334884477668236,0.301635702450597,-0.000380026479492085,0.0417099584962163,0.0115710930640089,5.50358862996266e-05,0.000111518091531724,2.84664680281455e-15,-0.000189154603868799,0.000104320955368404,0.000319996739607295,-3.18785439224955e-17,1.73412511836489e-06,0.00246464644171317,-1.14144475792393e-14,0.865250270493271,1.69904985983689e-06,-7.97286041991619e-05,9.20380109920558e-06,1.78962933555759e-06,-9.48744505497252e-16,-9.74467829938142e-07,1.92528183139611e-05,-8.78427744238637e-07,7.01601420129771e-06,-2.73143194010742e-07,9.88995243736717e-16,-0.0286830468030168,-0.0421310802228006,0.000237406976025333,5.43773736661063e-05,-8.1525255424681e-16,-2.19545955966604e-07,-3.07428589194944e-08,4.99719235109432e-07,-2.03640493435529e-08,-3.06131483287752e-08,1.83531504415196e-06,4.65142678086687e-16,-9.59059786856414e-06,1.75433805887714e-07,2.93212694688881e-16,1.46931703507429e-15,-5.89805981832114e-15,-3.85312557782831e-06,3.13862057031479e-06,1.02716628679081e-16,1.67928030622413e-06,1.85891601158346e-16,-1.31184178603971e-15,-4.98970384900419e-07,9.83939668367792e-15,-1.11262371008979e-08,-2.76442034727893e-16,-2.35720212524148e-16,-4.72850279517436e-16,0.00113841314182397,-3.96474891178391e-16,1.560748002273e-15,5.80380145845267e-10,-3.09350351540522e-16,3.63168891394716e-15,6.62476519359599e-09,1.06947785257156e-15,1.20365446048344e-07,3.45738346243e-15,5.72565872311965e-16,2.32211344477537e-15,1.45159945949346e-15,3.36547311073913e-15,-1.51814354121411e-15,-8.39771037012557e-15,-7.37423346667799e-15,-0.0909090909090896
"t99",0.0243458166575582,-0.0431220828328531,-0.33425956736458,0.0383246194776445,0.0251962257890678,0.00573007836407629,0.010197976474163,-0.0824671941702427,-0.188870435935521,0.00151269315079689,7.83647560091399e-05,-0.00166147562271962,-0.00476314742361496,-0.00112461375386291,-0.00151668510630112,0.0439240798829623,0.000539703220583622,-0.00312513601265389,0.000282391765694763,0.000537585774174978,-0.0938132283219731,-0.000343017862421117,0.000777331110207823,-0.000564240379469319,3.3702734270356e-05,4.85574773674062e-05,0.00164577061265318,0.00204354579090026,0.0118308860513414,-0.00671355959586587,6.90837507414959e-06,-0.000965196087303244,2.0443734189345e-05,-0.000110492461539366,0.000525244484804652,0.00120472295508894,-0.000742610391527441,5.98028707169676e-06,-0.000218144533019491,0.000105483024957794,0.00036420838731228,-0.00089420564954327,1.84581744464818e-05,0.000739193736766547,8.7209250019118e-05,-0.0551410530996023,-0.00604878028251323,0.000331395426686518,-0.261769922590512,0.000301075697539645,-0.0317529240843452,-0.00873942215143321,-3.5854169920272e-05,-5.72784286727097e-05,-5.87569142143154e-16,8.92324410447988e-05,-4.56680446744079e-05,-0.000126180750985787,-3.12114815588351e-16,-4.3239072743617e-07,-0.000412584784761139,2.31611544832071e-15,-0.117715523723631,-1.91729571931338e-07,6.85972862540449e-06,-7.04674286728366e-07,-7.84260350120665e-08,-1.05051079139351e-15,1.07955092692435e-08,2.90670642370968e-07,-2.34045067909514e-08,2.88228613018525e-07,-1.57403637180573e-08,1.0359413976544e-16,-0.00715389608310548,-0.485053485401467,-0.000233932026877927,-2.74605236105964e-05,-1.49144019055659e-14,3.70196593051022e-08,-1.10370208333657e-09,2.76757387984527e-08,-1.22341208436067e-09,-1.88907930965208e-09,1.96406496873955e-07,-6.49008102031821e-17,-1.43640757061137e-06,2.63180810374813e-08,1.24738651955743e-15,-1.09619297946898e-15,3.09474668114262e-15,-7.59270029032338e-07,6.45614726940519e-07,-9.82016368853612e-16,3.60554776015855e-07,2.14006173572335e-15,-1.82390249800824e-15,-1.11273791090669e-07,-2.47516738518783e-14,-2.62314497019917e-09,-2.25777006727098e-15,-1.72722394751306e-15,3.85129819778323e-15,0.000289209998810863,3.59837686563602e-15,-2.17488708978224e-14,1.60352406569325e-10,3.71993036565543e-14,-0.707106781186549,1.91986742670777e-09,-1.90812090181156e-14,3.58290220108966e-08,-5.10184746967787e-16,2.53286287240116e-15,1.03313628151351e-14,1.88888936199654e-15,4.31606164049224e-15,-2.72597547586565e-15,-5.02944157972247e-15,-2.46438290130014e-14,-0.0909090909091075
