accepted_species,estimate
t22,-0.6624366
t62,-1.2554053
t15,-0.99434674
t28,-0.09229817
t76,-0.7798233
t247,0.15851791
t248,-0.01770575
t192,0.15021595
t164,0.1419881
t253,0.5073101
t254,0.76312816
t236,0.67310596
t350,0.61539716
t267,0.54683924
t268,0.54683924
t215,0.39879128
t97,-0.6767712
t105,-1.2029988
t116,-0.7574385
t150,-0.5632169
t119,-1.1735148
t78,-1.0287987
t187,1.8071687
t315,1.8168677
t327,1.8662859
t342,-0.3636835
t320,-0.45722362
t250,-0.26650032
t317,0.76594776
t344,0.689037
t227,0.9096201
t162,0.45543694
t121,-0.43926084
t95,0.19668816
t1,-0.88686544
