"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104"
"t114",0.236880168069434,-0.152682972772287,0.00644965987106124,-0.0931267352509928,0.0228870197621331,3.5669297557935e-05,-3.33657460715717e-05,0.00957729100862388,-0.00501169201061645,0.0427030904384782,-0.236154316688996,0.0156634498709051,-0.00202852769065413,6.38752163428734e-05,0.000122177483135576,-0.00123756422302591,0.006558184054704,-0.000149587667976267,-4.11697234556234e-05,0.00102590583957806,-0.00217925832160349,0.280193312044284,-1.80322301054478e-05,0.000349181955650475,-0.000321233575751915,0.000122700977932436,-0.00034197563331489,0.0141988628184979,-9.65377899444502e-05,5.22053765709878e-05,-0.000671461116106877,0.00848756892060001,-0.000625926634901185,0.00033511450698601,0.000465486560013141,-2.15032556551768e-07,-8.89606645053878e-05,-0.000135702214480953,0.00306160944319026,-0.000266492055627821,-1.55153321627766e-05,-4.7339973985042e-05,7.18203303856659e-05,-1.89508848100631e-05,-9.23793621621219e-06,-1.19385569596315e-05,1.04415267668304e-06,1.70073520349031e-16,8.27274460401044e-07,3.66350900170583e-06,2.54973830191601e-06,3.95798725231498e-17,1.39441173070071e-16,6.31193853988809e-05,-0.000453807313690371,0.000292333683530315,1.9186167741731e-05,9.80162795328278e-06,2.68639447269888e-05,1.30716834482423e-06,-3.03522178124106e-06,-2.90532810256336e-16,-0.165831224219435,0.000226129499271864,0.453133936261663,-3.40285220580943e-05,-2.09397412100496e-07,-0.000243982613226275,0.729267311534914,-9.28727590099704e-08,-2.68261571632704e-16,-1.90924256492221e-08,-3.70152214065749e-16,-1.8285433663001e-05,0.00040459760967037,2.38715641216827e-16,6.48859779712407e-15,1.28285151408129e-16,2.82786089851845e-16,2.42081171202941e-16,-2.58033685917152e-05,-1.17566667391617e-16,-3.06776324090851e-06,-2.57212745780732e-17,2.68031766576244e-07,-0.0187103483120601,-1.12849345775623e-16,-3.29878722639987e-09,-2.48999166143498e-16,6.1104646947877e-09,5.87533866625586e-17,1.21663959437201e-17,3.17691906296242e-17,9.6327781259303e-17,-3.04961770879057e-16,4.85941173790965e-17,-4.55446063127497e-08,4.163517122949e-17,2.2180895884658e-17,-5.94444109591579e-17,-6.86463499447572e-17,-4.25482784177018e-17,3.76877892811602e-17,3.49394036053767e-17
"t72",0.237726576150744,-0.153607787778909,0.00649687888875768,-0.0940281190936749,0.0231210763729686,3.60830416620649e-05,-3.37950318056657e-05,0.00980606030545409,-0.00515402339759313,0.0439345873957911,-0.243649740882458,0.0161672543116614,-0.00210420440888184,6.63124316111666e-05,0.000126922092380339,-0.00129244914431246,0.00685475019387458,-0.000157836235272376,-4.42661365485993e-05,0.00110940027191766,-0.00236240303934797,0.304817590377493,-1.96607420610167e-05,0.000382009548665318,-0.000352254208398709,0.000137393938852425,-0.000387385223732917,0.0161789929557111,-0.000111534227101222,6.16103944417551e-05,-0.000794227656229152,0.0101259315822287,-0.000758129952027204,0.00040871720588165,0.000578054461547727,-2.700010073506e-07,-0.000113202879802288,-0.000173345749317768,0.00398332314161964,-0.000346755718330773,-2.07118147896141e-05,-6.42542635776437e-05,0.000100069552246291,-2.80643738129767e-05,-1.43227967337534e-05,-1.98537798550212e-05,1.77958383109533e-06,-2.57211059854201e-16,1.49264863954641e-06,6.69693199670863e-06,4.82625915231019e-06,-3.26032484895247e-17,6.34670060716227e-17,0.000168982673755561,-0.00148411102233797,0.00115157914344898,8.48529099588153e-05,6.38492648112219e-05,0.000209822209728581,1.37506671660618e-05,2.04562830220494e-05,-6.45630225132454e-16,0.27881262902421,-0.000285600002932769,-0.373036156670344,2.31510693247196e-05,4.4007409482174e-08,3.18014498980384e-05,-0.0210171350488309,-2.65022160631018e-09,-6.46066227181667e-16,-1.89159583390477e-09,1.72570694941163e-16,-3.32584799955073e-06,9.46076155742381e-05,-5.83012918666133e-17,1.84008438611567e-15,-6.55929426598964e-16,-9.42050592334629e-16,-1.25785227413622e-15,-8.53442680657337e-06,-6.38665657613477e-16,-7.87522136053175e-07,-2.41692510272377e-15,6.9267655813666e-09,0.727031767018559,2.6528773808584e-16,-2.91548826744868e-09,2.2387830200965e-16,4.63348637567931e-09,-3.96651754366422e-16,-3.24533793839155e-16,9.28806156741068e-17,6.15099628669203e-17,-7.50591452568844e-16,4.46995692434862e-16,-3.43490203235511e-08,-3.37012956538025e-16,-7.62275276118162e-17,9.56236488458847e-18,-1.00404793897061e-16,-5.22432467500446e-17,2.75065439271732e-17,1.76206360038557e-16
"t73",0.237903539210553,-0.153800454881628,0.0065066983251025,-0.0942149414693958,0.0231695499568549,3.61685639642792e-05,-3.38836098354927e-05,0.00985255986579367,-0.00518278115782638,0.0441832655288244,-0.24515758594235,0.0162685481994557,-0.00211931970927786,6.67987041955672e-05,0.000127867923325754,-0.00130331505109105,0.00691339988485382,-0.000159447944888756,-4.48572965628669e-05,0.00112523245162036,-0.00239703064428393,0.309454118848647,-1.99665829002523e-05,0.000388150636150049,-0.000358041782641042,0.000140072105858164,-0.000395560252984192,0.0165332830711622,-0.000114179582149073,6.32350247912226e-05,-0.000815388268621965,0.0104060354569773,-0.000780418013116047,0.000421048345136147,0.000596616537648271,-2.7897991905811e-07,-0.000117118930723534,-0.000179407534996628,0.00412958036246109,-0.000359490922578928,-2.15202742363897e-05,-6.68536990865446e-05,0.000104331075831518,-2.93853430699136e-05,-1.50399098170579e-05,-2.09284149010213e-05,1.87820783361744e-06,-6.73132639463123e-17,1.57951127248255e-06,7.09063265591771e-06,5.11731712207259e-06,-3.87655240325883e-16,9.81308833329716e-17,0.000181044738820983,-0.00159621526997894,0.00124196363616242,9.16402000875394e-05,6.91929406208446e-05,0.000227640319016869,1.49395203735085e-05,2.24261825329248e-05,-4.52443256358012e-16,0.309327483284781,-0.000318129283578343,-0.418402231540139,2.60533151889793e-05,5.05434639355676e-08,3.67623373593418e-05,-0.024568096737292,-3.12447969265136e-09,4.93886446349049e-17,-2.26169695736662e-09,-3.1285399300668e-17,-4.08000115088791e-06,0.000119184341181366,-4.19948001979622e-16,2.29180305304509e-15,6.540054314242e-16,1.0569817563453e-15,9.48780161343475e-16,-1.43498718494652e-05,5.62047336118198e-16,-2.19551495867503e-06,2.14696629811726e-15,2.61072058444035e-07,-0.686111518802415,-6.8076863883227e-17,-9.90434795779706e-10,-8.71959403253841e-18,3.01679698044382e-09,5.200131473412e-17,7.30201132252251e-17,-5.41951108442276e-17,-1.57760419641669e-16,4.86542722682953e-16,-4.03705671132492e-16,-2.84145862000666e-08,5.09319592992038e-16,-7.19293169646058e-17,7.38507955885755e-17,2.33052612371088e-16,3.9107520714643e-18,-7.56835727453842e-17,-1.15962358653393e-16
"t48",0.236821172381751,-0.15261852980744,0.006446370011915,-0.0930639498192578,0.0228707176294645,3.56404843581528e-05,-3.3335854572588e-05,0.00956137960294627,-0.00500179692525361,0.042617478602318,-0.2356333904853,0.0156284372596534,-0.00202327094997585,6.37059329643801e-05,0.000121847953863489,-0.00123375416475521,0.0065375983016806,-0.000149015590576315,-4.09553129246934e-05,0.00102012691797357,-0.00216658470637264,0.278489776666427,-1.79195869206677e-05,0.000346911869209979,-0.000319088815010079,0.00012168660715364,-0.000338843037157954,0.0140623136607487,-9.55045102670433e-05,5.15581331671904e-05,-0.000663013485188581,0.00837488331397856,-0.000616840682467922,0.000330057692847849,0.000457759065153928,-2.11260921348628e-07,-8.7298214541574e-05,-0.000133121143553051,0.00299845564990712,-0.000260992586669779,-1.51596044727515e-05,-4.61827285431286e-05,6.98891053772275e-05,-1.8328840713531e-05,-8.89121224032574e-06,-1.13995124936145e-05,9.94086896835774e-07,1.55179545541337e-16,7.8201241126227e-07,3.45719263106573e-06,2.39496169664931e-06,1.48720332411005e-16,1.9471125802406e-16,5.59376532355801e-05,-0.000383946637310323,0.000234085047425868,1.47349123711622e-05,6.13813580325507e-06,1.44621561164779e-05,4.63625882391273e-07,-4.63013265227286e-06,3.67285910818003e-16,-0.196199009980419,0.00026120099636997,0.510249655855017,-3.80047088046554e-05,-2.28786993629002e-07,-0.000267368717169363,-0.683464524127116,-9.57245189009894e-08,6.76649518367494e-16,-1.99398453681042e-08,5.10554114396873e-16,-1.90968955811251e-05,0.000421693269779761,4.38255999810859e-16,7.25214536023461e-15,-7.79097354000973e-16,-3.203460936395e-16,7.82142874912341e-18,-2.66552280449771e-05,2.10275266339557e-16,-3.16000680071003e-06,3.51271804539991e-16,2.75571258408802e-07,-0.0176560173422207,3.06733365117459e-16,-3.38589655216465e-09,-3.91076780267295e-17,6.25484575882908e-09,2.00102945658482e-16,1.93905986854885e-16,-1.33439548196724e-16,-3.70343328294553e-17,-4.70497337177992e-16,1.911471636945e-16,-4.64335978105588e-08,1.60704019421327e-16,-4.96171403810707e-17,4.80955867960683e-17,-1.6239829651604e-16,2.17353812242104e-17,-2.98111213495406e-17,1.72024551657563e-18
"t92",0.233000736627632,-0.148282083616667,0.0062205962412494,-0.0885930798407681,0.0216998086444686,3.35255328704745e-05,-3.10970931361438e-05,0.00813331671767566,-0.00404200839739429,0.0342494292485893,-0.182030159277312,0.0119980700830478,-0.00142422538496372,4.41032820766659e-05,8.3194853041669e-05,-0.00073588704989602,0.00379975436387985,-5.47476003957194e-05,2.05138809229926e-05,-0.00106264030998293,0.00294733791672812,-0.548709763651517,4.46297974428637e-05,-0.001256914254947,0.00153726974166986,0.00112907657589158,-0.00183930006249577,0.0664133653627179,-0.000369602540693042,0.000171560068467789,-0.00218321625659109,0.0266720072529861,-0.00188551374536444,0.000995517797465837,0.00134827972957412,-6.16817586547932e-07,-0.000253266543732611,-0.000385769172665458,0.00867176265998396,-0.00075481239187137,-4.40341178031998e-05,-0.000134952157228625,0.000206899812758619,-5.65392202728134e-05,-2.8459521624093e-05,-3.88200175669792e-05,3.4631517136558e-06,-1.06680357835866e-16,2.87619840224342e-06,1.28773809349716e-05,9.23071592432689e-06,-1.59489993845125e-16,3.1840613129667e-16,0.000309168565883082,-0.00265609801076261,0.00202280157170638,0.000147459230049835,0.000107602938732047,0.000349470805360166,2.25381540990453e-05,2.88014485820726e-05,-8.00256309752119e-16,0.230029681481474,-0.000144579755022027,0.109782552242417,-1.96315389399121e-05,-5.04931975378133e-07,-0.000774862315159186,5.5822315210341e-05,-7.90626184146586e-07,-6.58717671462154e-17,-4.47410974690759e-06,-1.734226535915e-16,0.000102943060395786,-0.00113476679752549,4.06790532807725e-16,-9.72724641325387e-15,-4.2785253639489e-17,8.22687962754839e-17,5.35544010013509e-16,9.40000788987165e-06,-4.1735346701863e-16,2.25867062509442e-07,-5.10881127083163e-16,1.40249782322071e-08,-7.09142689626387e-05,1.33028944926968e-15,-1.05234759170199e-09,-8.65425230393441e-16,2.88975590825491e-09,1.33434323379128e-15,1.71392892690632e-15,5.63939481991935e-16,2.46703909551443e-15,0.707106781186548,2.4212983439675e-16,-3.11776543719692e-08,-8.64516629127999e-16,-3.10582150574651e-16,-1.48640089717081e-16,-1.83565823127196e-16,-2.28304043884467e-17,-3.00777219028694e-18,2.06466373978965e-16
"t93",0.233000736627632,-0.148282083616668,0.00622059624124893,-0.0885930798407683,0.0216998086444686,3.35255328702073e-05,-3.10970931360682e-05,0.00813331671767567,-0.00404200839739431,0.0342494292485894,-0.182030159277312,0.0119980700830477,-0.00142422538496371,4.41032820768093e-05,8.31948530416981e-05,-0.000735887049895999,0.00379975436387991,-5.47476003956585e-05,2.05138809232751e-05,-0.00106264030998292,0.00294733791672829,-0.548709763651519,4.46297974429991e-05,-0.00125691425494704,0.00153726974166979,0.00112907657589186,-0.00183930006249562,0.0664133653627182,-0.000369602540692963,0.000171560068467367,-0.00218321625659109,0.0266720072529861,-0.00188551374536467,0.000995517797466042,0.0013482797295741,-6.16817586692459e-07,-0.00025326654373223,-0.000385769172665418,0.00867176265998406,-0.000754812391871218,-4.40341178032125e-05,-0.00013495215722856,0.000206899812758259,-5.65392202730551e-05,-2.84595216238992e-05,-3.88200175669878e-05,3.4631517135723e-06,1.66112342453342e-16,2.87619840194075e-06,1.2877380934967e-05,9.23071592452006e-06,-4.7306341414682e-16,2.11475995028193e-16,0.000309168565883045,-0.00265609801076286,0.00202280157170654,0.000147459230049818,0.000107602938732216,0.000349470805360516,2.25381540995731e-05,2.88014485821173e-05,-1.02151935690525e-15,0.230029681481474,-0.00014457975502201,0.109782552242416,-1.96315389399395e-05,-5.04931975426395e-07,-0.000774862315159192,5.5822315210674e-05,-7.9062618419225e-07,1.10414107879722e-16,-4.47410974768195e-06,3.53426258346756e-16,0.000102943060395828,-0.00113476679752481,-7.12502707929531e-18,-1.01153857097695e-14,2.22616795864059e-16,3.01437975436236e-17,2.12156519874378e-16,9.40000789009783e-06,4.24823621670353e-16,2.25867062626812e-07,5.82644325043397e-16,1.40249784174881e-08,-7.09142689640264e-05,-1.31507076376119e-15,-1.05234653953190e-09,6.30870442545926e-16,2.8897549178831e-09,-1.3709514240746e-15,-1.69572744136602e-15,-5.77249786167574e-16,-2.51456501132529e-15,-0.707106781186547,-2.1191341534459e-16,-3.11776529852604e-08,1.08389131335933e-15,2.07080416846976e-16,1.26374439772165e-16,9.73978883210291e-17,2.69090426706717e-17,-7.06910655836968e-17,-2.09891847373582e-16
"t27",0.226058202339239,-0.140836532086121,0.00584418991129554,-0.0815450430972336,0.0198781681165085,3.03435871422983e-05,-2.78330015329924e-05,0.00658794554648714,-0.0031381255844791,0.0264798088648472,-0.136874756884391,0.00898476768279653,-0.00101402456552303,3.11356182962553e-05,5.83353572239636e-05,-0.000487749726530325,0.00249576212732559,-3.23150177325085e-05,9.51182158520812e-06,-0.000453473774396599,0.00121177698065695,-0.213358294304182,1.67323470664833e-05,-0.00044486922650351,0.000522110124081912,0.000243783017729407,-0.000277315201600697,0.00787616540504652,-1.65918410053964e-05,-1.07444603141907e-05,0.000160969323816868,-0.00306988278082553,0.000350044966045424,-0.000216043804619108,-0.00039905678718936,2.11286691847268e-07,0.000100561457973188,0.000159086645104658,-0.00419432625798495,0.000365372640467029,2.54623704168115e-05,8.58756700507799e-05,-0.000149686642650166,5.12921121295377e-05,2.9322224538169e-05,4.64791641107814e-05,-4.33077178424577e-06,9.14030244628364e-17,-3.92577515033374e-06,-1.78925960731313e-05,-1.34047329158571e-05,7.96633629847087e-16,-7.73167798292748e-16,-0.000590828709213582,0.00553511225061185,-0.00446420396002951,-0.000334673784493187,-0.000260868616755154,-0.000865202571310197,-5.72503226836062e-05,-8.50649648792046e-05,3.18759985920266e-15,-0.807220299867887,0.000534695925407823,-0.442093194340608,8.22008033406552e-05,2.61771657985428e-06,0.00426852924955684,-0.000339094378121296,5.14983320717415e-06,4.77585762570267e-17,3.24502804032012e-05,-1.03896294687164e-16,-0.00089020163928419,0.0115234900580356,-6.67607296070851e-16,1.27780025595815e-13,-3.20639481870863e-15,-1.51433303406157e-16,-6.3293737571729e-16,-0.000302613321777527,1.30996483400107e-16,-3.01635581298838e-05,-6.79525101364983e-16,2.40622483051293e-06,-0.00372637362078114,-3.07589242445515e-16,-2.47603409066635e-08,1.79798336712423e-16,3.98621593398035e-08,-9.99454571414207e-17,-1.69878789132696e-16,-6.36959766488872e-17,1.63135570846244e-16,4.63831923233267e-16,-2.04710337424715e-16,-2.37412251183177e-07,3.08758406691354e-16,9.05365461521901e-17,-1.59192770570109e-17,-1.16004566762169e-16,-1.38020723519887e-16,1.60438853780886e-17,1.63778560447483e-16
"t23",0.211441599209193,-0.123498756199689,0.00491995369615034,-0.0623714142231721,0.0147994979411191,2.08972549973914e-05,-1.75459790044625e-05,-0.00251044351949253,0.0043778752007044,-0.0406390061180738,0.37975551401057,-0.0271210645416623,0.00925876734271227,-0.000355872937044318,-0.000812589036457412,-0.0400052503053166,0.122984377542137,-0.000590945133519102,-5.79776686933552e-05,0.000872025656182247,-0.00125242528765678,0.0279255790177625,4.95756437235893e-06,-0.000363626169889767,0.000582221649451464,0.000760849324068819,-0.00130655742833872,0.049945771276288,0.000115012808198439,2.13734650152765e-05,-0.00021717242195047,-0.000537312156952123,0.000614588906681632,-0.000514778779689258,-0.00171793796315444,1.29467802381922e-06,0.00104272014854749,0.00200650891265103,-0.86726522586317,0.0820171548591152,-0.000292614594471269,-0.000604052497709435,0.000664772153751809,-0.000125819571482701,-5.43553122217167e-05,-6.32371704280641e-05,5.39879795602136e-06,2.47020900010465e-16,4.10738594882079e-06,1.80635679955888e-05,1.23829657856911e-05,-1.61785363504128e-16,2.49696514541584e-16,0.000305255308620086,-0.00233190010697043,0.0016274315862232,0.000113289280014481,7.33123499291883e-05,0.000228257223794476,1.3934451032477e-05,1.1579907320057e-05,-2.88622718734063e-16,0.0254941206359623,2.0364961366376e-06,0.0105297347409518,1.64880930063737e-06,2.91901373867149e-07,0.00055901563606101,2.00852068753254e-06,9.13845940233596e-07,2.79592132733548e-16,6.57926224243173e-06,-1.06053842325765e-16,-0.000211876820223356,0.00305066779397919,1.15689912855177e-16,3.74708495838428e-14,-9.06888324879275e-16,7.75493328538252e-17,-9.44800227721858e-16,-0.000110742237004984,-1.34843874181469e-16,-1.20664194444116e-05,1.15824263951955e-16,1.00810501915066e-06,-0.000130691572043285,-3.02372870916366e-16,-1.16477703961578e-08,-3.80438480917731e-17,2.03786113518598e-08,-5.88338412953999e-17,-1.03509562414389e-16,-2.71756201905533e-17,6.31896057990167e-17,2.15108184758065e-16,-1.67890920104453e-16,-1.39735741745225e-07,-3.55245598766855e-17,2.47128071578186e-17,6.60618922177087e-17,4.22796142678809e-17,-5.27370212173981e-17,-1.02262291956044e-17,4.52509092047082e-17
"t64",0.214664755225136,-0.126741957162937,0.00507742403755992,-0.0650524112904374,0.0154741078680499,2.19877804627967e-05,-1.8570426308834e-05,-0.00280484059785058,0.00500944863770779,-0.0466125109413851,0.442597692720761,-0.031684452951825,0.0111424545925563,-0.000430447531522333,-0.000986878772587232,-0.0502789338670887,0.155436881834942,-0.000799398941354466,-9.26281671876597e-05,0.00148143989618717,-0.00218866271879094,0.0509529221506244,9.30930124431677e-06,-0.000715140817521522,0.00118441139992691,0.00232984367690697,-0.00584919332700883,0.298536477187116,0.00483966189838668,-9.15241131167693e-05,0.00082221632032611,0.00139113332278445,-0.000976581295348879,0.000682125843368433,0.00151699500341868,-9.18298574146098e-07,-0.000577268813868711,-0.00103675298168141,0.324131513006898,-0.0305990501247962,6.89101153855821e-05,0.000102637112761385,-6.0110232690965e-05,-3.64140353936641e-06,-4.66722268055386e-06,-9.16160201694164e-06,8.66304757669687e-07,-8.71854516941245e-18,7.80163253033409e-07,3.53411258566012e-06,2.59273959498282e-06,-1.32461508230753e-16,4.78882549428495e-16,8.63506873684303e-05,-0.000704967748389932,0.000511527438818255,3.62453274388982e-05,2.43829071336297e-05,7.67961499653979e-05,4.75249931764783e-06,4.23763219139128e-06,1.41437562694977e-16,0.00994915380217103,8.08229208020629e-07,0.00428468913957526,6.78055886626091e-07,1.26158870149557e-07,0.000244508037108761,8.94045594834747e-07,4.11421441607455e-07,-4.67016607454007e-16,3.00923697701275e-06,-2.09278781055061e-16,-9.90710407651412e-05,0.00145052303855271,-7.31580416825106e-17,3.07750318974383e-15,-7.57017972019695e-16,-1.95039670256234e-15,-0.707106781186547,-5.60961757138496e-05,-1.39071863507122e-15,-6.24372310173162e-06,1.55121879248276e-16,5.27854286099723e-07,-6.92308377323279e-05,1.76701458034505e-15,-6.29695400621405e-09,4.6251820323563e-16,1.13010134240636e-08,8.09920284969647e-17,-2.43852701231337e-17,1.8029634892334e-16,-1.32832283205066e-16,5.31492456643508e-16,6.75780346657906e-16,-8.13225801686703e-08,-1.05982116952784e-16,4.1810730569023e-17,-1.98824210939081e-16,9.01890273929254e-17,-1.72840366758987e-16,1.06211150545223e-16,2.20247054662466e-16
"t65",0.214664755225136,-0.126741957162937,0.00507742403755998,-0.0650524112904374,0.0154741078680497,2.19877804628812e-05,-1.85704263088865e-05,-0.00280484059785063,0.00500944863770766,-0.0466125109413851,0.44259769272076,-0.0316844529518249,0.0111424545925562,-0.000430447531522374,-0.000986878772587082,-0.0502789338670888,0.155436881834942,-0.000799398941354311,-9.262816718762e-05,0.00148143989618698,-0.00218866271879067,0.0509529221506247,9.30930124421066e-06,-0.000715140817521485,0.00118441139992666,0.00232984367690695,-0.00584919332700869,0.298536477187116,0.00483966189838683,-9.15241131166115e-05,0.000822216320325957,0.00139113332278418,-0.000976581295348923,0.000682125843368909,0.0015169950034186,-9.18298574228815e-07,-0.000577268813868657,-0.00103675298168174,0.324131513006896,-0.0305990501247956,6.89101153859068e-05,0.000102637112761217,-6.01102326910426e-05,-3.64140353960091e-06,-4.66722268051642e-06,-9.16160201654472e-06,8.66304757331004e-07,-2.30381969364832e-16,7.80163252926573e-07,3.53411258590051e-06,2.59273959510526e-06,2.80765018190156e-16,-5.23675866078836e-16,8.63506873676954e-05,-0.000704967748389992,0.000511527438818625,3.62453274391426e-05,2.43829071331809e-05,7.67961499648738e-05,4.75249931647883e-06,4.23763219108506e-06,-1.66750135657545e-16,0.00994915380217004,8.08229208181335e-07,0.00428468913957447,6.78055886151991e-07,1.26158869630594e-07,0.00024450803710946,8.94045594168613e-07,4.11421441986289e-07,1.87621941727244e-16,3.00923697688312e-06,4.0568529774849e-16,-9.90710407609176e-05,0.00145052303855158,7.27582942173623e-17,3.39369696791162e-14,-4.9954676039935e-16,1.79197541574581e-15,0.707106781186548,-5.60961757227383e-05,1.48529751493958e-15,-6.24372310267706e-06,-2.19240257417234e-16,5.27854287041389e-07,-6.92308377303191e-05,-1.36890557882894e-15,-6.29695525366733e-09,-4.59196482926559e-16,1.13010135603867e-08,-1.07590163048462e-16,5.9519245018881e-17,-2.6863441595561e-16,1.14629390345717e-16,-2.34951245504444e-16,-3.750353099652e-16,-8.13225801523034e-08,4.1221271708755e-16,-1.30946019530859e-16,1.66107926160943e-16,-2.38712832240409e-16,2.02744864336261e-16,-1.26869337484101e-16,-1.63107209306825e-16
