"accepted_species","trait_BM_trend_scaled"
"t19",0
"t73",0
"t74",0
"t91",1
"t92",1
"t76",1
"t83",1
"t84",NA
"t81",0
"t82",0
"t29",1
"t38",1
"t77",1
"t78",1
"t51",1
"t52",1
"t48",1
"t49",1
"t23",1
"t71",1
"t72",1
"t17",1
"t68",1
"t69",1
"t63",1
"t14",0
"t57",1
"t65",1
"t70",NA
"t97",1
"t98",1
"t66",1
"t67",1
"t64",0
"t46",0
"t9",0
"t58",0
"t59",0
"t8",0
"t2",0
"t20",0
"t28",0
"t13",0
"t79",0
"t80",0
"t25",NA
"t16",0
"t55",0
"t56",0
"t85",NA
"t86",1
"t21",0
"t10",1
"t34",0
"t35",0
"t32",0
"t33",1
"t39",1
"t40",1
"t11",1
"t44",0
"t45",0
"t54",0
"t75",0
"t18",NA
"t12",0
"t7",0
"t5",0
"t4",0
"t95",0
"t96",NA
"t6",0
"t27",0
"t36",0
"t37",0
"t24",0
"t1",0
"t87",0
"t88",0
"t50",0
"t47",0
"t31",0
"t60",NA
"t61",0
"t53",NA
"t43",0
"t22",0
"t41",0
"t42",NA
"t93",0
"t94",0
"t26",0
"t15",0
"t62",0
"t99",NA
"t100",0
"t30",0
"t89",0
"t90",0
"t3",0
