"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94"
"t1",-0.0574143337527317,0.0161213324609551,0.0507157769290038,-0.00511285658531099,0.107922512854259,-0.382795942663386,0.113091211714682,-0.0769702706602619,0.00512834668407594,-0.0130332532542134,0.000680851925155656,-0.548361734345773,0.25123925119975,-0.218735140100737,-0.000227929731344276,0.00356419869304056,-0.0531543575160438,0.00244867203129944,-0.00115626577170274,0.0477757071033721,-0.0152884006321966,0.000165543200508612,-0.00162646757442814,0.000980871680280544,-4.99574645193581e-05,0.000915629612460761,0.016670859231704,-1.91309494830898e-05,-0.00100167772385364,0.00225080959501041,-0.00349945404391174,8.69137400516262e-18,-0.00308917187032357,0.000139124439775664,-0.00281919113339206,0.000354067491509861,-0.0010457373486593,-3.27564630826192e-05,-0.00307872559973888,1.63411543259479e-15,0.0251775833532392,-0.00238860592810795,0.623080688229811,1.12143598902341e-16,-2.07571144922837e-16,-2.46732944886418e-16,-1.41398025228561e-16,-2.93870876132988e-05,0.000125862668562603,9.90984578384048e-06,1.39454622979741e-05,-8.22819107370894e-17,-1.52805637270235e-06,-1.54101727656243e-05,0.00134903589043943,1.62259561891202e-17,3.09408174590847e-16,8.12487554204593e-18,2.39416810237632e-16,2.97925502263541e-05,-1.74427157598207e-05,-3.05175412800581e-17,2.9798181245592e-05,3.76706837371092e-07,4.43198712820983e-17,1.0000120134895e-16,-1.22217545694696e-17,2.29260065127004e-17,-2.15470173923709e-17,-7.10795217337409e-06,0.000114634611446034,-2.06354625388697e-05,5.36951098666396e-17,-6.97833192798009e-07,1.12772540540176e-17,7.65163889008342e-17,1.12367794230379e-05,6.70085219397078e-17,4.39714466995389e-17,4.19517236365686e-16,-9.04494357348756e-17,1.56750864895446e-17,7.89173100378916e-17,-1.27919622444875e-16,-6.7870675081659e-06,-1.01968567995697e-16,1.06514331823421e-17,-3.87289951135211e-17,1.94166788416759e-17,-1.0975188911895e-16,2.1960184196259e-06,-8.22108219264917e-17,6.27186619799082e-17,-8.74453360978499e-17
"t11",-0.058132562983487,0.016587878946306,0.0543534386801182,-0.00557134038669688,0.124483304414146,-0.473930925563439,0.141614376742209,-0.10455667469192,0.00758347216482583,-0.0253313776633375,-0.0126345080708119,0.448830712294337,-0.0673387992378909,-0.0549518945385042,-7.58596237319726e-05,0.00160311498522179,-0.0254908024912688,0.00122838995494035,-0.000582312738894335,0.0256167378891374,-0.00824981112802516,9.05429634931554e-05,-0.000887833927354737,0.000533944474258198,-2.65513688724812e-05,0.000485914538762831,0.00864821522927082,-9.69867061785683e-06,-0.000506632624400943,0.00111003389399538,-0.00172291252301732,9.32146154918488e-16,-0.00147183320797438,6.43516000546029e-05,-0.00102477654905321,0.000119995229427753,-0.000316819676634789,-9.62081883951312e-06,-0.000741958871033065,0.707106781186547,0.0035982331201862,-0.000235050742088141,0.0190130575779489,-2.99589769533365e-16,1.36123960439147e-15,-6.20640414792367e-16,9.9316350586242e-17,5.77252733011945e-05,-0.000253786129037183,-0.000686975502856571,0.000263309077083328,1.27258928419135e-16,-1.95361108257959e-05,-0.00011520399013724,0.0063477030481422,-9.29389596822611e-17,-1.15265098040638e-16,-2.5384235384824e-16,1.76691678685379e-17,7.99789624321325e-05,-4.2896609320429e-05,-2.58574458750897e-16,6.54257358727627e-05,7.69971226714022e-07,-2.25959473520337e-16,3.26210355009699e-17,2.07871798649207e-17,-1.04130382428681e-17,6.65775922716934e-17,-1.19615991932423e-05,0.000187239570312456,-3.3131121526637e-05,5.61151979945358e-17,-1.10881320413346e-06,5.57142361632394e-17,-8.23479105619607e-17,1.67756956103583e-05,9.44346412193059e-18,-4.73512558660412e-19,6.13113385035849e-17,-1.23870292168974e-17,-2.03549131317716e-17,1.370938840301e-16,-4.42734618824605e-17,-9.60185838859641e-06,-2.01289382470921e-16,1.7284946720309e-16,-1.70559565344685e-17,-8.86495433524344e-17,-1.90657401148232e-16,3.01180921786877e-06,-1.0455207415611e-17,2.76604877804456e-16,2.05733315877978e-16
"t12",-0.0581325629834872,0.0165878789463059,0.0543534386801182,-0.00557134038669679,0.124483304414146,-0.473930925563438,0.141614376742209,-0.10455667469192,0.00758347216482587,-0.0253313776633372,-0.0126345080708119,0.448830712294336,-0.0673387992378906,-0.054951894538505,-7.58596237319284e-05,0.00160311498522149,-0.0254908024912689,0.00122838995493997,-0.000582312738894466,0.0256167378891376,-0.00824981112802521,9.05429634928912e-05,-0.000887833927354035,0.000533944474258412,-2.65513688726904e-05,0.000485914538762806,0.00864821522927078,-9.69867061719593e-06,-0.000506632624400808,0.00111003389399517,-0.0017229125230177,-5.68912241516099e-16,-0.00147183320797383,6.43516000547415e-05,-0.00102477654905519,0.000119995229428676,-0.000316819676623399,-9.62081884288671e-06,-0.000741958871025777,-0.707106781186548,0.00359823312018514,-0.000235050742084336,0.019013057577953,4.12562691687777e-16,-1.4280152697264e-15,6.07772982428461e-16,-3.61553956484886e-17,5.77252732983875e-05,-0.00025378612903697,-0.00068697550285737,0.00026330907708297,-2.03284455230831e-16,-1.95361108268493e-05,-0.00011520399013746,0.00634770304814259,1.79882509540336e-16,1.53889528424596e-16,1.9681359619109e-16,-8.82464003384187e-17,7.99789624319661e-05,-4.28966093198008e-05,2.13855557052173e-16,6.54257358737489e-05,7.69971227100097e-07,1.87140679298965e-16,-1.56203428314263e-16,-5.80595121946119e-17,-4.99020102241922e-19,-1.26124540711359e-16,-1.19615991929824e-05,0.000187239570312517,-3.31311215269118e-05,-1.47462476170964e-16,-1.10881320426408e-06,4.54399173821583e-17,1.71267048298056e-16,1.67756956105482e-05,1.31871131235897e-16,5.30724230626981e-17,1.72716262661718e-16,-1.21458411393742e-16,-8.20669817628581e-17,-7.36067805311654e-17,-6.53583451723245e-17,-9.60185838883907e-06,9.47440148642264e-18,2.3283871357459e-16,-4.54803949165151e-17,8.30616801269022e-17,8.93211595488363e-17,3.01180921774634e-06,-1.13447495043525e-16,-1.69973599804644e-16,-1.12022648682047e-17
"t3",-0.0218783867534581,0.00935011017764009,0.0482227323694231,-0.00404769555236478,0.0329918604666445,-0.0836823234926916,0.0203630402144432,-0.00880216190190931,-0.00117101326468305,0.00246212769161065,0.00668718910605244,-0.0705864387990776,-0.0742228804634388,0.129727158255342,-0.000115437244645557,-0.0166586386745073,0.123236725154182,-0.0292300590758203,0.00375368980680793,-0.89440524539335,0.360311552782933,0.00178253466076938,-0.033783135607863,0.0169187417856825,-0.000467740049518946,0.00837652826661839,0.0408437535531545,-0.000138865852704522,-0.00712212708787278,0.00448780221040588,-0.00694287304931675,8.00427220287653e-16,-0.0164640210277822,0.000229410000670574,-0.00824939331200473,0.000350578445084966,-0.000897907383305765,-2.70620356715092e-05,-0.00200795689479022,-2.1140064644485e-16,0.0210939357467656,-0.000470622981704864,0.0142309884557867,2.3520184364737e-17,3.85485634612302e-17,1.53517087880244e-16,2.13174676850545e-17,0.000342092501257207,-0.00150161852804434,-0.00159464858697653,0.00139667914568824,1.16254752254011e-16,-0.000102230380718556,-0.000575459678394926,0.0142565586906351,2.83997733412703e-16,1.66027629856026e-16,-9.15610274251222e-19,6.94980055635456e-17,0.000434893548015215,-0.000228504110281041,-8.07215807942384e-18,0.000339666396243724,3.9304839277883e-06,-5.03761058427309e-17,-1.09155145639221e-17,-2.52635225210033e-17,4.84189586836749e-18,-5.43007765914873e-17,-5.78241019477582e-05,0.000381016622829765,-0.000157620465123456,5.08289438940861e-17,-5.25435465743296e-06,1.02136820867275e-16,1.94345032925267e-16,7.74927210400421e-05,1.18203684095e-16,-5.5819955792191e-17,4.90124788057458e-16,-1.16614216977948e-16,-9.58362854603593e-17,3.63609682449727e-17,-4.38286242016844e-17,-1.87467752673343e-05,-1.37012969536665e-16,6.80250837679469e-17,2.58854840574826e-17,1.87098788163031e-17,1.00431891036755e-18,5.81152393443272e-06,-1.0543731685286e-16,5.83056578291968e-17,6.83185463410391e-17
"t75",0.0955590919659639,-0.00727282692339903,-0.0634837917270896,-0.163564220669865,-0.000562472308139494,0.00431419340303418,0.00918336777160536,6.8643236466534e-05,0.000733662592924383,1.14168014213618e-05,0.00305600270972289,-0.00348465785440311,-0.0106184901270108,0.0016586490660838,-0.00010651534838345,-0.0356053819893543,0.00631953665752029,-0.067233800403399,-0.000409971846682398,-0.213022980184207,-0.578155463327512,-5.27604689074181e-06,-0.104021074052698,0.0508912426998588,-0.00124294028096306,0.00288557803289144,0.0023051274399484,-0.000108527880245399,-0.0224032411613788,0.000387372804909776,-0.000618967164829147,8.85769571206756e-17,-0.0559441408435082,3.83417658065654e-06,-0.21569198751933,-6.7141020334879e-05,5.58098663664065e-05,1.35565884385442e-06,2.94948359557392e-05,3.37850661603824e-16,0.00107516102958714,-2.5509421021086e-06,0.000199158689558443,1.98138793251535e-16,1.52929717127538e-18,-8.91035715752805e-17,-2.74425730130755e-16,0.000484883232683519,-0.00213082735697466,-6.89661133730782e-05,0.000339062863246034,1.14059693242248e-17,-0.000152844441681227,-0.00083726046245647,0.000668475201315225,-1.14869959955655e-16,1.73181664833929e-17,-3.17672249713679e-16,-1.11281067962468e-16,0.0114773305930645,-0.000360527730069416,1.09646266572961e-16,0.00851698317049908,6.19839854751723e-06,-1.94826459041501e-16,-3.52594645459619e-16,-5.255998323549e-16,-2.63282205890754e-16,-2.74754103651193e-17,-0.0013241741346486,2.1428429151862e-05,-0.00026126532784831,-1.21643334120443e-16,-0.000117468570346708,-8.92519739055692e-16,2.3197512363337e-15,0.000129770028769678,-3.71908812252255e-15,6.08926747824292e-15,-0.707106781186547,2.95796310809364e-15,6.21763460932917e-16,5.53256534093599e-16,2.6977122731491e-16,-1.14472609368984e-06,3.56198906408311e-16,6.9783818647083e-16,-5.13002703207015e-18,-1.11521834921052e-16,4.17544677043314e-16,3.62763159329622e-07,-1.1237374552355e-16,-1.14904573493997e-15,3.70204018976622e-16
"t76",0.0955590919659638,-0.00727282692339895,-0.0634837917270892,-0.163564220669865,-0.000562472308139595,0.00431419340303452,0.00918336777160533,6.86432364664508e-05,0.000733662592924384,1.14168014213214e-05,0.00305600270972273,-0.00348465785440355,-0.0106184901270108,0.00165864906608371,-0.000106515348383277,-0.0356053819893542,0.00631953665752029,-0.0672338004033993,-0.000409971846682217,-0.213022980184206,-0.578155463327511,-5.27604689092147e-06,-0.104021074052697,0.0508912426998588,-0.00124294028096302,0.00288557803289141,0.0023051274399485,-0.000108527880245521,-0.0224032411613787,0.000387372804909778,-0.000618967164829138,4.28172400801555e-16,-0.0559441408435079,3.83417658052897e-06,-0.21569198751933,-6.71410203348889e-05,5.58098663664676e-05,1.35565884358292e-06,2.94948359558466e-05,6.62204632551533e-17,0.00107516102958702,-2.55094210150708e-06,0.000199158689557444,-2.72920679806211e-17,1.98118632758345e-16,1.06044317005906e-16,2.34753154343449e-16,0.000484883232683662,-0.0021308273569745,-6.89661133732458e-05,0.000339062863246212,-3.64127398895046e-17,-0.000152844441680997,-0.000837260462456359,0.000668475201314913,-8.18972427622771e-17,4.85585864910637e-17,2.28462063896458e-16,7.86573212138875e-17,0.011477330593065,-0.000360527730068626,-2.15435684207394e-16,0.0085169831704977,6.19839854801023e-06,9.27776004780542e-17,3.25084457540656e-16,5.85065404849205e-16,3.06203609274209e-16,-7.32951708179849e-18,-0.00132417413464645,2.14284291521686e-05,-0.000261265327846857,-3.84050930444287e-17,-0.00011746857034837,9.21183338112648e-16,-2.42900532082478e-15,0.000129770028769402,3.90059271833997e-15,-5.94495107945146e-15,0.707106781186548,-3.13217962825985e-15,-9.15409409847308e-16,-5.31358807544891e-16,-3.86748147836824e-16,-1.14472609234962e-06,-3.67938583248536e-16,-3.09942255493379e-16,4.82098887997514e-17,1.00094543616557e-16,-3.84491546811642e-16,3.62763158082887e-07,-9.72937127757813e-17,1.29075992945458e-15,-2.58526980753319e-16
"t51",0.105774911878441,-0.00900772257331712,-0.100356612572665,-0.283287463480195,-0.00131400514620994,0.0146249289850159,0.0331206495574468,0.000402626804473893,0.00848054221038159,-0.000138132366973694,-0.00793537783336655,0.00573664626102266,0.0141439167298195,-0.00131777036119229,7.08799037414549e-05,0.0155115937336511,-0.00229341640597869,0.0202890989668652,0.000121320321242877,0.0378976483726854,0.0927342188676717,5.51084679875961e-07,0.00501493066930915,-0.00197224717189989,8.71180269910408e-07,2.14128218697842e-06,4.07141089401389e-05,-3.14006190744437e-06,-0.000669118648955136,1.48386549869385e-05,-2.4002634260235e-05,-4.24379198163436e-17,-0.00258941499989977,1.95698507944445e-07,-0.0133360777606532,-4.1196312713552e-06,3.32439241093976e-06,7.99036606968498e-08,1.60620796146936e-06,-5.34827866577862e-16,4.68397089544072e-05,-9.70766771098918e-08,5.84554017868388e-06,-4.54874893562901e-17,-1.50306335984135e-16,5.40967507346012e-16,2.71738183849672e-17,-7.26066123073971e-05,0.000324994538321484,2.62489636437348e-05,-0.000157368923893632,5.29245138133233e-17,7.71192055576926e-05,0.000519849431135795,-0.000606562614770123,6.02343201841083e-16,1.45379761289865e-15,8.7861790001217e-16,5.1224268453116e-16,-0.511567660718939,-0.000405586739264867,4.29732597396496e-15,-0.778081162381837,2.44534999560491e-05,1.02974782867733e-15,3.79210253511796e-15,-2.81714806689092e-16,7.49551878586887e-16,-1.09443292997609e-15,-0.0902890016408918,2.31333140019135e-05,-0.00027414708800364,7.17152553197882e-16,-0.0051244784985317,1.50488016918098e-16,1.19773200886915e-16,0.000115591585646754,-1.12965261599502e-16,5.95755004537342e-17,-3.68976653312771e-16,3.0761697560235e-16,-1.68896544192418e-17,2.3339273778569e-16,-3.09765241822454e-18,-9.14181997463002e-07,1.73180409542078e-17,1.12024771618535e-16,-3.44273043721965e-16,-1.00322203968605e-16,-3.16414067211966e-16,2.73802374742726e-07,5.03022379159223e-17,2.15326055046331e-16,-8.41633663561712e-18
"t69",0.107186551690703,-0.00923684122576033,-0.10487697236357,-0.297649416577533,-0.00139931646928027,0.0157433464727679,0.0357020864474692,0.000437439304641862,0.00926763313230199,-0.000152603362503199,-0.00891769348882172,0.0065180463085317,0.0161754411043688,-0.00153771926487589,8.34051482940447e-05,0.0186744598206051,-0.00279143254361641,0.0249823376356694,0.000149571162170428,0.0483160739882739,0.119043958875199,7.27266717813046e-07,0.00690393981723913,-0.00274112986462381,1.27456440784419e-06,3.14071643507923e-06,6.18467986567006e-05,-4.92094979451986e-06,-0.001051756392578,2.40629458695407e-05,-3.90020656981654e-05,6.85380010987717e-17,-0.00436889377519398,3.40959527080228e-07,-0.0291231905855863,-9.5335361750637e-06,8.39685402952324e-06,2.06554244324743e-07,4.76687006740594e-06,4.75958329395961e-16,0.000186726839426981,-4.53218690545467e-07,3.63563420983787e-05,2.00754419451204e-16,-4.33374457287634e-17,3.73449577459569e-16,2.45674097902117e-16,9.52609073404534e-05,-0.000418148743573326,-1.11203702599553e-05,4.82861516881419e-05,-8.70227509578335e-16,-2.02334543444674e-05,-8.41363295006151e-05,3.40931503252893e-06,-3.94574581655281e-16,-7.36773164833083e-17,1.02942298110332e-15,1.11910487186739e-15,-0.389291898537983,-0.00135002361580334,-9.60967918453876e-16,0.43977268831695,-4.15935700638169e-06,-9.37659573937322e-17,-1.80969071645289e-15,1.60081044963963e-16,-2.67229840539864e-16,-1.45799436379013e-16,-0.11362145804857,4.03004857072885e-06,-6.03013248160783e-05,8.64305350469266e-17,-0.00618610580953803,3.29343043084515e-15,0.707106781186548,3.81683422363569e-05,6.02041555702679e-16,3.29061747900507e-15,3.27646284701562e-15,-3.90367474205264e-16,1.96639555523477e-15,-1.80845050484425e-16,5.38611394475831e-17,-3.63342550673639e-07,-4.79068326422034e-16,-7.07232795204791e-16,3.59046705676958e-17,1.20569592745662e-17,-8.67030535855288e-18,1.19089936947571e-07,-1.10524038619054e-16,7.11655372806542e-16,-5.4510857259956e-16
"t70",0.107186551690703,-0.00923684122576032,-0.10487697236357,-0.297649416577534,-0.00139931646928045,0.0157433464727679,0.0357020864474693,0.000437439304641851,0.00926763313230196,-0.00015260336250332,-0.00891769348882178,0.00651804630853188,0.0161754411043689,-0.00153771926487578,8.34051482939305e-05,0.0186744598206052,-0.0027914325436163,0.0249823376356692,0.000149571162170336,0.048316073988275,0.1190439588752,7.27266717855113e-07,0.00690393981723912,-0.00274112986462378,1.27456440777822e-06,3.14071643515296e-06,6.18467986566174e-05,-4.92094979459296e-06,-0.00105175639257785,2.40629458699362e-05,-3.90020656977144e-05,-8.65460816222235e-17,-0.00436889377519381,3.40959527454169e-07,-0.0291231905855866,-9.53353617485662e-06,8.39685402943737e-06,2.06554243860867e-07,4.76687006722119e-06,3.75119063906812e-16,0.000186726839426943,-4.53218690714061e-07,3.63563420983752e-05,-5.43314633589714e-18,-1.57562309474443e-16,-3.70191123240147e-17,1.55876622526185e-16,9.52609073404892e-05,-0.000418148743573108,-1.11203702598891e-05,4.82861516883143e-05,-3.12702648498425e-17,-2.0233454344468e-05,-8.41363295008589e-05,3.40931503246475e-06,4.32856767091072e-16,3.59569084617707e-16,1.36192577257693e-15,1.45971718368484e-15,-0.389291898537983,-0.00135002361580316,-7.60683096614142e-16,0.43977268831695,-4.15935700711248e-06,-3.52611966688741e-16,-2.14606700983716e-15,3.56706779858173e-16,2.61236034887338e-16,6.76244753602471e-16,-0.11362145804857,4.03004857258923e-06,-6.03013248180776e-05,-8.2763925253963e-16,-0.0061861058095376,-3.18163860976968e-15,-0.707106781186548,3.81683422086896e-05,-3.23514758096395e-16,-3.05096293267412e-15,-1.72470623584051e-15,4.3976934862411e-16,-1.86491475581778e-15,8.41935888926184e-17,-9.96607252636454e-17,-3.63342549539362e-07,3.93576341078285e-16,1.37252492720808e-15,-9.42458336024088e-17,-1.13311188824866e-16,-5.29803761479601e-16,1.19089936424511e-07,-1.44723360513012e-17,-2.22279112325208e-16,3.64382660727446e-16
"t64",0.107448815768024,-0.00927965437687904,-0.105729268223092,-0.300364113688472,-0.00141554179554461,0.0159570931909556,0.0361957383420189,0.000444119809352911,0.00941906170538572,-0.000155400574854423,-0.00910895191264648,0.00667088164009361,0.0165738509005402,-0.00158120460431815,8.58896254942072e-05,0.0193073685017359,-0.00289149811459237,0.025929374276602,0.000155274435802676,0.0504446200816114,0.124432004674642,7.63685884062415e-07,0.00729976256401003,-0.00290271753432204,1.36064141755747e-06,3.35413769517179e-06,6.64038408039747e-05,-5.30818527673355e-06,-0.00113502196145679,2.60862426840897e-05,-4.22937577934171e-05,-9.64943612091969e-17,-0.00476298965501436,3.73370283891349e-07,-0.0328057479752064,-1.08084718493922e-05,9.6071688950438e-06,2.36872026378166e-07,5.53689913385808e-06,-1.31954974139548e-16,0.000221819690364444,-5.43645873611089e-07,4.42372305862193e-05,-1.05865071663699e-16,9.0213822195464e-17,-1.00481220407754e-16,-1.19522212071589e-17,0.000149836229495842,-0.000660449360158724,-2.61256583160237e-05,0.000136525625455876,5.87692160571842e-17,-6.33053795545651e-05,-0.000374716319505291,0.000355903239007974,-9.2659563651577e-17,-1.47503038274062e-16,-4.85102295902844e-16,-3.44120652554896e-16,0.22370826065705,0.000393884863721646,-8.71092217035593e-17,-0.0226041207741792,-1.42866918206427e-07,4.6438787935405e-16,-1.9051750764158e-16,-2.91600421268865e-16,-3.75725934861983e-16,1.45073819635302e-15,0.3684828460871,8.7507911862802e-06,-5.9090012793636e-05,-5.5052628452952e-15,0.817192988556114,1.00087522789469e-15,2.0810095438317e-16,4.02565483754944e-05,-2.17860446831727e-16,-8.43926906463965e-17,1.0311081485777e-16,-3.20929299261048e-16,4.83031258911951e-16,1.41647485761774e-16,-1.10886630625517e-16,-3.43711898703324e-07,2.75811011158952e-18,1.20072786670788e-15,-5.78053034108297e-16,5.52794060797713e-17,9.87906627736174e-17,1.09987963782702e-07,-1.51126986809155e-16,-2.21226903782017e-16,-8.18475827819711e-16
