"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95"
"t1",-0.0593625037687626,0.0883487511934247,-0.0199176165379835,0.00127265043221899,-0.072435486063947,0.00680637532656149,-0.407122660181274,0.0251273926119847,-0.0317701069295733,0.00348504871512967,-0.568576521826716,0.229399254788026,-0.185425753407758,0.000353200546755119,-0.00167952334216962,0.00578334899590257,-0.0101585617939986,0.0078511920528874,-0.00708027783384982,0.0720173153746004,-3.47530931904006e-05,0.0181391887281162,-0.00143391924000257,0.00114100095500732,-1.98978415430143e-05,-0.000803955257804417,0.000850014394845221,-0.0132592991111139,1.87389564686875e-05,0.000903019192722788,-1.51983269917587e-05,-0.00364094273343282,7.15923948055239e-16,0.0030968148847401,-0.000142863012543052,0.00278393588448899,-0.00104815479038377,0.00307807623581429,4.7351458680077e-15,-0.0251398188357603,0.623089290297979,-0.00164758092267594,-0.00318433117761404,5.17713406491377e-16,1.46040976509468e-16,8.90336019162266e-17,-2.46969235771774e-17,0.000110649251646757,1.09884130096814e-05,-0.000122164122947321,-6.15318369427431e-06,-8.78768940545981e-17,1.29119104287842e-05,1.44182164133636e-17,1.67637723611233e-05,1.22528299800635e-05,3.50482137985519e-18,-0.000164186198069924,1.16615947288815e-17,4.42372259557149e-17,6.44766595076331e-17,2.7192780701053e-05,-9.54959319804293e-06,2.1485917940025e-17,-0.000174577743558733,-5.61644457053955e-18,2.66952711688178e-05,2.29840820871456e-07,2.55174481959033e-17,-8.29182235517737e-19,8.81308790174478e-17,-2.48037312582248e-17,8.22191563966681e-17,3.92415967447931e-17,-6.32138850781437e-06,4.01904623913265e-05,-2.06149172498093e-05,-7.08819273746068e-17,-6.21111235088966e-07,-2.40483299592957e-17,-1.11486527897505e-16,6.16731599583808e-06,6.19678205338978e-17,2.09367237983188e-18,8.13838210065315e-17,-5.56336812508937e-17,-3.6555998902036e-17,-4.0176202998744e-06,8.46512583420052e-17,3.81091076073338e-17,3.10268149904651e-17,8.97808694208364e-17,-3.62986323421918e-17,-3.16501507427756e-17,-5.85539123685004e-17
"t11",-0.0600756724803049,0.0921281986218203,-0.021368215687997,0.00137518938964267,-0.0827975748102755,0.0080209514749567,-0.513422412721558,0.0322485294942519,-0.046105606798689,0.0170588040385762,0.440955866504753,-0.0614775759093203,-0.0526053750129923,0.000117552300285252,-0.000688911782768338,0.00252314548237443,-0.00456204578079916,0.0039125095903673,-0.00365109095123205,0.0384291454784252,-1.88164584786918e-05,0.0098814571146226,-0.000783294795005473,0.00062154424812272,-1.06363419111299e-05,-0.000428519114213765,0.000451093230820649,-0.00677774602734581,9.49994503260841e-06,0.000457287512515991,-7.58566774423739e-06,-0.00179260787905498,4.76622758924251e-16,0.00147553494485008,-6.60809904816308e-05,0.0010161358455406,-0.000317553686108003,0.000741802704622326,-0.707106781186548,-0.00359284647545726,0.019000867964867,0.000145215313188965,0.000281797155488765,-2.96488468942396e-17,7.2017877609749e-16,5.2046421677917e-16,-2.15468825892829e-16,-0.000166557896044212,-1.84401967757652e-05,0.000246140772728026,1.90188840807513e-05,-4.06767010126953e-17,0.000243790790991028,1.5789434944103e-17,0.000193463652828819,9.15944865402178e-05,2.3530835502948e-17,-0.000665496884978981,-9.91896541552896e-18,3.68129288941321e-16,-7.06428735154769e-17,7.29318724096182e-05,-2.33284831567186e-05,2.01248124424905e-16,-0.000394909127958513,1.11579372664377e-16,5.85929824533966e-05,4.69783432183685e-07,1.45111303299788e-16,-2.99320828419157e-16,1.67241160712445e-16,1.30441468745449e-16,-1.32407354965864e-16,1.99713567552332e-16,-1.06378883434112e-05,6.49139865915932e-05,-3.30980820616345e-05,4.64770291416265e-17,-9.86906795530595e-07,-2.51419431294499e-16,3.36978272351337e-17,9.205857626129e-06,1.35882947344637e-16,5.48711968654137e-17,-1.68026145143046e-16,1.9189842573343e-17,2.1691904489514e-16,-5.68379117834597e-06,-3.22334612878199e-17,-7.20420430477855e-17,-1.37068417117596e-16,-5.90425575776644e-17,9.14012872732611e-17,7.15398989768413e-17,-2.65883391021064e-17
"t12",-0.0600756724803048,0.0921281986218206,-0.021368215687997,0.00137518938964299,-0.0827975748102759,0.00802095147495662,-0.513422412721558,0.0322485294942519,-0.0461056067986888,0.0170588040385763,0.440955866504753,-0.0614775759093203,-0.0526053750129922,0.000117552300285504,-0.000688911782768362,0.00252314548237433,-0.00456204578079913,0.00391250959036669,-0.00365109095123191,0.0384291454784258,-1.88164584783648e-05,0.00988145711462203,-0.000783294795005197,0.00062154424812302,-1.06363419115469e-05,-0.000428519114213409,0.000451093230820507,-0.00677774602734609,9.49994503134389e-06,0.000457287512515168,-7.58566774410087e-06,-0.0017926078790544,-5.74108844053414e-16,0.00147553494484977,-6.60809904824939e-05,0.00101613584553887,-0.00031755368610391,0.000741802704609301,0.707106781186548,-0.0035928464754533,0.0190008679648574,0.000145215313191252,0.000281797155489714,-8.81429296566736e-17,-6.70713770308738e-16,-5.50051039283553e-16,1.51218677622437e-16,-0.000166557896044842,-1.84401967737728e-05,0.000246140772729153,1.90188840799657e-05,1.18117615827029e-17,0.000243790790991141,-3.27504270469076e-17,0.000193463652828417,9.15944865400514e-05,3.77271130335996e-17,-0.000665496884979389,-9.98600938422989e-19,-4.0591222680032e-16,2.08937266632268e-17,7.2931872409202e-05,-2.3328483157413e-05,-1.08570534159407e-16,-0.000394909127958755,-1.66915464101832e-16,5.85929824533534e-05,4.69783431619315e-07,-1.66702598506121e-16,2.8478888207098e-16,1.90582412252657e-18,-1.00963826821964e-16,5.35156738873182e-17,-2.25342206097019e-16,-1.06378883432955e-05,6.49139865924601e-05,-3.30980820617654e-05,-2.47470540277923e-16,-9.86906795537952e-07,2.69459283473389e-16,-7.80835488207058e-17,9.20585762602567e-06,-7.52332743479419e-17,9.70513333000905e-18,2.55192959302676e-16,-1.55656065786159e-16,-1.53618116020527e-16,-5.68379117840039e-06,1.06213919849338e-16,-1.83088859760507e-16,1.88324289157117e-16,1.87812371930989e-16,-2.0772209796886e-16,-1.20508205054552e-16,-8.93035023066461e-17
"t3",-0.0255410317813135,0.0524866462457109,-0.0343521254862605,0.00166796456919292,-0.0229441570743494,0.00339242679325846,-0.0794668961056245,0.00345223885749255,-0.00161182965933444,-0.00929245623677319,-0.0636569881565191,-0.072309813677975,0.124845138528112,1.58426906847125e-05,0.0117057324305355,-0.00869436770980911,0.0170338679326185,-0.0513617972712455,0.0572275684951797,-0.887104026487449,0.0479903734711335,0.39212306536869,-0.0342651312077464,0.0217156370120318,-0.000214274438807782,-0.00239272830645485,0.00820170421999145,-0.0302795987666078,0.000149927349615902,0.00701958390321434,-3.14718590183033e-05,-0.00722490455716265,4.09838483465858e-16,0.0165024266743664,-0.000235575796715531,0.00819627851625673,-0.00090005701167665,0.00200755942712033,7.94911660468961e-16,-0.0210824687935017,0.0141991860621236,0.00116616292959631,0.000867956137255277,-5.8475050378251e-17,8.05743275134329e-17,2.13087549815698e-17,-4.80516654704823e-17,-0.00101526190273254,-0.000111674647752126,0.00147570494956519,0.000111820252617704,7.22820711782144e-17,0.00135507705113025,-2.98328017838516e-17,0.0010684840002784,0.000501068601592544,-2.68974610151393e-17,-0.00148551243924182,-7.33343615241464e-18,2.94875775012086e-17,-2.30706490994123e-17,0.000376497690807169,-0.000119010163759268,3.23952782264679e-17,-0.000846440841112829,1.53809774945469e-17,0.000294771499983654,2.33182160404096e-06,5.65044313689047e-19,2.82436598197428e-18,-2.94084031557752e-17,-1.2711282990868e-18,-5.59442927003823e-17,-2.01969686809822e-17,-5.04183445328749e-05,0.000131708769909663,-0.000154569808401967,-6.77798785616653e-17,-4.592369921558e-06,-3.81467176027503e-17,-8.16015861090783e-17,4.18319509490186e-05,-3.4568909954384e-17,-2.70837105625436e-16,1.02406401473509e-16,1.36792186651131e-18,9.08676296567138e-18,-1.10933005417994e-05,9.93887391376523e-17,-9.06698408818981e-17,4.5778179454425e-17,1.15215726978576e-16,-6.00627863376463e-17,1.13122013031609e-17,-3.70013336941226e-18
"t22",0.0853798263486477,-0.0250925281503394,0.0427264714010298,0.163387806522459,0.000398687544758802,-0.014079686465722,0.00122413865418375,0.00218596520895968,9.84872731060564e-06,-0.00409240659974346,-0.00324835823587927,-0.0108129027082249,0.00249567910064243,0.000126989053698423,0.0376765569284181,-0.000253281000380786,0.000758656656210254,-0.158437141890206,0.335604346667942,0.0378465151639844,-0.000819806544675841,-0.00313405518535143,-0.0328450553143466,0.0208170983684758,-0.00019327859030608,-2.92798868682536e-05,0.000896008625273501,-0.000572366822291205,3.98447150320382e-05,0.00557201908289586,-4.86301808620716e-07,-0.000130444691616579,4.7912685763588e-16,0.00831985937350688,-3.88709191225558e-07,-0.074607810698561,-3.97046424830321e-05,3.67894323060778e-05,1.29333392705004e-15,0.00287915698434444,-0.00143472974828196,-0.894744649769394,0.0616265603024744,7.09916309827985e-16,4.33399676360497e-16,-3.35081294939428e-16,-8.76125492235688e-17,-0.00416519432959841,-0.000447370895315247,0.00570728786545382,0.000406174045195403,1.80684483779093e-16,0.000711381238147351,1.53972399801432e-16,0.00335347951882081,0.0015356823955154,1.04521205136551e-16,-0.000128088083402707,-3.22779597284021e-16,-2.76127314109499e-17,2.14679745079375e-17,0.0194388436557167,-0.000309132250665218,-1.42266352767318e-17,-7.28649035315464e-05,1.17341320302765e-16,0.0137712604951253,5.77556369128445e-06,-3.81592805088575e-17,3.83171347453561e-16,3.53706205055259e-16,1.46167297767221e-17,-3.46380394986615e-17,-2.38267612115293e-16,-0.00194764806648939,1.07213956656983e-05,-0.000368017613226512,-5.4850515163148e-16,-0.000168487373993966,-1.27298871291291e-16,-1.41959009328688e-16,9.73714462123227e-05,-3.3331031808517e-17,2.83715724379495e-16,2.63657450483679e-16,-1.18780042897368e-16,-1.06456836239354e-17,-9.12310586796028e-07,4.90267082057635e-17,1.36835499789764e-17,-2.1043570008139e-17,1.07467565105049e-16,-6.8568033351817e-17,2.21584487359842e-16,-7.49790541016282e-17
"t75",0.086951286540474,-0.0263071737585764,0.0456087661355652,0.175062933849515,0.000436874880718863,-0.0155658247914165,0.00137377199163435,0.00246082642393117,1.12714898236541e-05,-0.00487906809052595,-0.0039934612548264,-0.0134474236299505,0.00324559663379348,0.000166960735425948,0.0508436361961376,-0.000346330581433272,0.00104552905707113,-0.228534163456519,0.49789458370134,0.0589628599011609,-0.00132905102147677,-0.00522916586829167,-0.0637593106748878,0.0417916221676846,-0.000453904150791291,-7.02071765189531e-05,0.00221641963109456,-0.00184883938410677,0.000137012213859654,0.0193257109375911,-1.89517110368469e-06,-0.00057277057306925,-4.77099534509363e-16,0.0515477374032124,-3.73452179030761e-06,0.244824894408298,6.76104113136853e-05,-4.10456731065495e-05,-7.69317956376307e-17,-0.00197615675347897,0.000639185232616829,0.269612022714278,-0.0185490617260048,-3.49975354815188e-16,1.2277497250502e-17,3.08510612725719e-16,3.17648607218771e-17,-0.000288218512660784,-3.61271738075255e-05,0.000562967232245627,5.40648675333568e-05,-2.15482726402473e-16,0.000162322025720704,-1.95665872490037e-16,0.000799541802171717,0.000389058587047693,-5.17979819333651e-17,-3.74364547876091e-05,1.73405974416791e-17,1.26560948078248e-16,-2.05424437697798e-16,0.00664794977763704,-0.00011062104753414,-3.2457123677693e-16,-2.71558778500645e-05,2.01222621479793e-16,0.00521952598075239,2.2827846876916e-06,-5.73698751943929e-16,1.60231076298539e-16,1.79405963709368e-17,3.87923538522871e-16,-2.63492758017537e-16,5.72658650185617e-16,-0.000878675510736082,4.99348949181397e-06,-0.000172223090010462,4.21056746717504e-16,-7.9511201116056e-05,-6.43838842654451e-16,2.38165371461866e-15,4.84368919379239e-05,-1.36328998373703e-15,0.707106781186548,-4.87100080078743e-15,7.78862630771509e-16,1.13512651326696e-15,-4.76496016813135e-07,1.52634870083533e-16,5.49468359934105e-16,-2.56845554955024e-16,3.34844422553486e-16,-3.95227299042249e-17,-6.14293364354399e-17,-4.07645402751039e-16
"t76",0.086951286540474,-0.0263071737585764,0.0456087661355646,0.175062933849515,0.000436874880719085,-0.0155658247914165,0.00137377199163426,0.00246082642393118,1.12714898238553e-05,-0.00487906809052593,-0.00399346125482644,-0.0134474236299504,0.00324559663379342,0.000166960735426225,0.0508436361961376,-0.000346330581433445,0.00104552905707112,-0.228534163456519,0.49789458370134,0.0589628599011613,-0.00132905102147681,-0.00522916586829171,-0.0637593106748878,0.0417916221676846,-0.000453904150791335,-7.02071765189311e-05,0.0022164196310946,-0.00184883938410665,0.000137012213859839,0.019325710937591,-1.89517110357291e-06,-0.0005727705730695,-2.91752764225235e-16,0.0515477374032126,-3.73452179021843e-06,0.244824894408297,6.76104113138602e-05,-4.10456731062222e-05,-4.60871777980138e-16,-0.0019761567534791,0.000639185232616343,0.269612022714278,-0.0185490617260047,6.86041634451234e-18,-2.54142864176868e-16,7.69807317861134e-17,1.89877455563319e-16,-0.000288218512660583,-3.61271738074762e-05,0.000562967232245641,5.40648675333376e-05,-5.19142876335868e-17,0.000162322025720911,5.63622934978065e-17,0.000799541802171547,0.000389058587047772,-1.84228768377572e-17,-3.74364547876842e-05,2.13021216235349e-16,-5.64759160992405e-17,2.09921115183802e-16,0.00664794977763784,-0.000110621047533711,2.93854642562008e-16,-2.7155877849963e-05,-7.71019647334838e-17,0.00521952598075228,2.28278468784339e-06,6.83610837079532e-16,-5.64145402828159e-16,9.20338578845406e-17,-1.96495594019455e-16,2.19110031885611e-16,-5.14792694179756e-16,-0.000878675510736715,4.99348949193759e-06,-0.000172223090009953,-5.92682457292354e-16,-7.95112011166147e-05,7.88798360978934e-16,-2.11785749642209e-15,4.8436891925613e-05,1.48215929131007e-15,-0.707106781186548,5.21823210022417e-15,-8.20478824750961e-16,-1.00296434741229e-15,-4.76496016898154e-07,-1.32925133749009e-16,-6.40507876859108e-16,2.15242614030595e-16,-1.66121531956932e-16,-4.00645922642594e-17,8.51876247313742e-18,2.4588391959529e-16
"t51",0.0952918243327384,-0.0348759512569196,0.0708699301669756,0.282689833554345,0.000942560534331838,-0.0392111243149214,0.00494245443478067,0.00976226839819772,0.000103939209159919,0.0162216024464716,0.00600472365571203,0.0164694520621561,-0.00217836297632007,-9.94915644031906e-05,-0.0234184754015321,0.000141572828428728,-0.000399204982885551,0.0604604452343441,-0.106940350232333,-0.00897047053294608,0.00015376275406226,0.000495674475973096,0.00174486214324437,-0.000760639410625363,-4.89985377299202e-06,-9.45481736358729e-07,3.79231311205003e-05,-6.78704286642406e-05,5.40077350767536e-06,0.000768286459972816,-8.26638305751891e-08,-2.66494497721675e-05,3.88962370224636e-17,0.00265329030621074,-2.0255760144704e-07,0.0134182717243022,3.25955122927688e-06,-1.64255201422561e-06,-1.19827984339364e-16,-5.24796685840902e-05,8.28541058706111e-06,0.000817817155721696,-5.58806587939809e-05,2.25979608006048e-16,-1.5264769091742e-17,4.79569849926136e-16,-2.62592451653551e-16,0.000134358986562761,1.6332886023386e-05,-0.000251855063716543,-2.57690934159139e-05,-1.90675779503954e-16,-0.000132425880844692,-8.35231705452633e-17,-0.000713995429022566,-0.000402881023825407,5.13999841293812e-18,6.58248907913695e-05,-8.97892668189757e-16,-4.58030686797253e-16,1.41494671670103e-16,-0.509824675388328,-0.000122381815788164,-5.92646066604308e-16,0.000201083524143132,-1.52957148087483e-14,-0.779836181173529,1.23423150662064e-05,-1.09637690055686e-15,4.62124517190969e-15,-1.7018305973634e-15,3.61093459200171e-16,4.38146230009774e-16,-4.07368441330218e-17,-0.0900630749561389,6.82440300661479e-06,-0.000232277582675933,-1.71262477449313e-16,-0.00510850384847977,-2.28779897783584e-16,-2.26121648194195e-17,5.42297807292384e-05,1.80130003824369e-16,-4.50464426921127e-17,2.4061454126128e-16,3.46511231869086e-16,-1.06011978963717e-16,-4.70324233780974e-07,2.26154353045767e-16,-2.95928798896649e-16,4.98829424641656e-17,5.27720250052469e-17,-5.11962983745378e-17,-4.28310187725579e-17,1.63433658626385e-16
"t69",0.0965216552381176,-0.0360304858571542,0.0740889636600729,0.296247076039731,0.00100198687542721,-0.0419145760464103,0.00533198476145538,0.0105515767299274,0.000113456938884482,0.0181289751712427,0.00682494155248978,0.0188350099274997,-0.00254939130048548,-0.000117072799094495,-0.0279087484279995,0.000169778157326443,-0.000480501052832245,0.074295655886047,-0.133026526255164,-0.0113873019735361,0.000198268597284138,0.000646131685838297,0.0023949839942273,-0.00105485844679782,-7.09569857677611e-06,-1.37632858534555e-06,5.5623596814925e-05,-0.000105215475625337,8.46382513776839e-06,0.00120575090128078,-1.32120412628563e-07,-4.33018874387917e-05,-8.90412937642771e-17,0.00447646200268136,-3.52909211747895e-07,0.0292004750451066,8.23304459857815e-06,-4.87472975805106e-06,-1.39713988977983e-16,-0.000209210288754251,5.15360249868611e-05,0.0110888992715156,-0.000760276381533892,5.42214279783562e-17,2.09029108729624e-16,-2.98326716811331e-16,-3.68543102628319e-17,-0.000217916182979873,-2.42202345216863e-05,0.000324228541064327,2.48580077436597e-05,-1.77152749950492e-16,4.06326024863939e-05,1.41560535694676e-16,0.00017662855596774,6.51990422443819e-05,-9.92526911832948e-16,4.81738234977235e-06,-1.61666014028612e-16,-4.00489635056156e-16,-5.17805895619874e-16,-0.391032469254401,-0.000571055820492417,3.92238358217844e-15,-0.000195000364798684,6.26766946140927e-15,0.438301860407684,-2.09929050669389e-06,1.0436363734357e-15,-2.62055282296376e-15,9.2970608186019e-16,-8.90172442920029e-16,-9.7829556466632e-16,-6.73374048305862e-16,-0.113576348099408,1.4081125400084e-06,-5.10925300080392e-05,-2.20014083964095e-15,-0.00618228468272955,1.33343108589158e-14,-0.707106781186548,1.79181364277268e-05,1.11229955107824e-14,2.09659678003773e-15,1.93145367876774e-15,-2.34939607751181e-16,6.38141504521977e-16,-1.86935982137026e-07,6.37139903443353e-16,-5.58407637967365e-16,4.97315031346487e-16,1.65518998486267e-16,-4.39725592604581e-16,-1.10560283300857e-19,-9.80092918426609e-18
"t70",0.0965216552381177,-0.0360304858571542,0.0740889636600729,0.296247076039731,0.00100198687542711,-0.0419145760464106,0.00533198476145541,0.0105515767299273,0.000113456938884648,0.0181289751712425,0.00682494155248992,0.0188350099274997,-0.00254939130048537,-0.000117072799094437,-0.0279087484279994,0.000169778157326446,-0.000480501052832427,0.0742956558860472,-0.133026526255165,-0.0113873019735364,0.000198268597284316,0.000646131685838297,0.00239498399422709,-0.00105485844679777,-7.09569857650511e-06,-1.37632858538891e-06,5.56235968149042e-05,-0.000105215475625142,8.4638251377743e-06,0.00120575090128076,-1.32120412643362e-07,-4.33018874384794e-05,3.98080903109253e-17,0.00447646200268094,-3.52909211845907e-07,0.0292004750451062,8.23304459866142e-06,-4.87472975816555e-06,7.54184136210556e-17,-0.00020921028875362,5.15360249869565e-05,0.0110888992715155,-0.000760276381533469,-1.21858746205041e-17,-6.07318930672665e-16,1.80221465111308e-16,3.87611602609808e-16,-0.000217916182979628,-2.42202345216458e-05,0.000324228541064445,2.4858007743671e-05,1.89342908838843e-16,4.06326024863888e-05,-5.85901204234966e-16,0.0001766285559677,6.51990422441585e-05,-3.12256798283663e-16,4.81738234957372e-06,-2.65320392280162e-16,1.12959287552006e-16,-1.03067784890893e-15,-0.391032469254402,-0.000571055820493096,4.21115799506424e-15,-0.00019500036479817,7.44810956011515e-15,0.438301860407685,-2.09929050648551e-06,1.04643215197523e-15,-1.85634135211153e-15,3.9769512046222e-16,-1.45816371052191e-16,6.68263727367226e-16,1.03974657880381e-15,-0.11357634809941,1.4081125386577e-06,-5.1092530007105e-05,1.43754226699605e-15,-0.00618228468273183,-1.34125393243512e-14,0.707106781186547,1.79181364419377e-05,-1.13963859698081e-14,-2.41228508464646e-15,-1.95147339993035e-15,7.89356111374969e-18,-7.43004870012857e-16,-1.8693598223394e-07,-3.47321947423587e-16,2.05459240465566e-16,2.96174801357455e-17,-2.28705888462573e-16,3.48769118370272e-16,4.38221727955186e-17,-4.10377528927316e-16
