"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106"
"t4",-0.0165348828444174,-0.10357676890493,0.170327691659791,0.0497959326675278,0.00867427886054871,-0.00787538383443947,0.184103248939457,-0.00172123876449628,0.00588304443642557,-0.00300799784913594,0.00363039084915562,-0.00376962605982363,0.101360952131353,2.13513144468119e-16,-0.00243995690043203,1.24714903784868e-06,5.37795333201624e-07,5.28630546659594e-05,-8.84031659403467e-07,-9.21337893528998e-06,-1.7454882046548e-16,0.0022121313011023,-2.19487505336377e-05,0.0184115335627228,-0.046327063765794,0.0257822421293705,-0.0067374655160255,0.00542317561202756,-0.000810317487795362,3.12215987398365e-16,0.00177637912723348,-0.00371513829567101,5.27085930820072e-15,2.41506033921146e-17,0.0121861161546794,-0.00916703144583309,0.400662190161413,-0.0688302426571267,0.00925193999996389,-0.120584925415842,0.164597368904045,-2.56275474969152e-05,-0.00127061595568653,0.00296864804489555,-0.000885966768436986,-0.0104956591920097,0.810207271585138,-0.0144220088503998,0.000963257979996226,0.000261317200455508,0.0313069095133821,-0.0273696530687664,-0.0174217440809536,-0.120363954767621,0.00438269751439443,0.000105086352593417,0.000162329521116327,5.76514923160766e-15,0.0003984014930717,0.000242185039356628,0.000129651885806371,8.091080583208e-05,2.27540524225564e-15,0.00305876674689294,-0.00298682013598347,0.107602917046469,1.87069453665124e-05,0.000842842819933742,0.000803673261435053,-0.091022548604469,-0.000239430008673915,4.2832670594937e-05,5.31571398281112e-05,-0.0109989158907641,-2.32366699788662e-15,-2.73218947466347e-17,-9.30245463992563e-17,1.43114686768087e-17,8.89587882524356e-17,2.94902990916057e-17,2.13045726893402e-17,-3.51281503885303e-17,-2.14238349283136e-16,2.99565060257745e-16,5.42101086242752e-18,9.97465998686664e-18,-1.30104260698261e-18,1.01806583996389e-16,-3.62123525610158e-17,2.94902990916057e-17,-1.7130394325271e-16,1.01372903127395e-16,6.54858112181245e-17,1.13841228110978e-16,-1.08677715264516e-16,4.25007251614318e-17,1.12757025938492e-16,-8.54351311918577e-17,8.8037216405823e-17,1.66533453693773e-16,1.7130394325271e-17,3.07913416985883e-17,1.8995222061946e-16,-7.29668062082744e-17,1.19262238973405e-17,-2.43117285832189e-14
"t105",-0.017254006577291,-0.109295962964819,0.192185210617752,0.0580767223639069,0.0106561046496887,-0.0105243774251307,0.259379793210212,-0.00244533363622549,0.00870801128506843,-0.00510698736110145,0.00713530295326486,-0.00836587018159545,0.308090623475401,3.65525780611662e-16,-0.0082819160516706,4.6367877299377e-06,6.44630155974731e-06,0.000690023388753819,-6.01232143799963e-05,0.00161244227658269,1.24489377137599e-16,-0.00291320281920911,2.88061285419493e-05,-0.0209131978978842,0.0482108889513069,-0.0257393653579563,0.00667023177731839,-0.00524460560425265,0.000753310077248487,-2.90752984051339e-17,-0.0015366420403322,0.00200581282510907,0.499941800171308,0.00762865921812606,-0.00582823197997934,0.00373512498372848,-0.0996703590155353,0.0163255127425292,-0.00205887287637594,0.023035869429614,-0.0304731096916283,4.51983014470927e-06,0.000219153805338747,-0.000424787772739763,0.000120324947742773,0.00137905059143051,-0.0996968752610117,0.00160723225055915,-0.000103068229287426,-2.5159116255339e-05,-0.00294145206479167,0.00255357507525706,0.00161638875946246,0.0111273239923331,-0.000398432002687044,-9.49574124361355e-06,-1.46500482634345e-05,1.38775004847095e-16,-3.52386119925039e-05,-2.06516932538731e-05,-1.09080778231299e-05,-6.63498668737895e-06,-8.70438277370718e-17,-0.000199071578551448,0.000191913087621029,-0.00646099535993604,-1.11312675483776e-06,-5.01456408737939e-05,-4.74432460823693e-05,0.00534435547232432,1.39849098335384e-05,-2.32538475992723e-06,-2.78114909541106e-06,0.000516052225444811,0.0332602622272599,-0.00732358175318036,0.00898786592022084,0.00166748953148408,0.00968208670364403,0.00953012768222559,-0.00539498133169868,-0.00499828497253806,-0.0120442370996116,-0.00948857641129164,0.00208959278653562,0.0115478660462629,-0.0125786957104348,0.00965053792015651,0.00593373617498036,-0.0111169646057088,0.0153227846951569,-0.000976167531030205,0.00576468869763461,0.00667990635784229,-0.00179220514369694,-0.00458609976733547,0.00517752951728896,0.00815375837170691,0.00266592975717851,-0.0133668127256949,0.00604720263993001,0.0104664462138193,-0.000662993315110213,-0.000154037634697168,-0.0125655897314574,0.704850022654909
"t106",-0.0172540065772909,-0.109295962964819,0.192185210617754,0.0580767223639072,0.0106561046496886,-0.0105243774251306,0.259379793210215,-0.00244533363622572,0.00870801128506852,-0.0051069873611012,0.00713530295326495,-0.00836587018159542,0.308090623475403,1.8941423025352e-16,-0.00828191605167055,4.63678772973372e-06,6.44630155958925e-06,0.000690023388753992,-6.01232143796676e-05,0.00161244227658291,1.63209519122447e-16,-0.0029132028192093,2.88061285428943e-05,-0.0209131978978855,0.0482108889513096,-0.025739365357958,0.00667023177731912,-0.00524460560425275,0.000753310077248178,1.55608123077773e-16,-0.00153664204033225,0.00200581282510972,0.499941800171316,0.00762865921812618,-0.00582823197997976,0.00373512498372901,-0.0996703590155458,0.0163255127425308,-0.00205887287637622,0.0230358694296145,-0.0304731096916272,4.51983014323615e-06,0.000219153805337524,-0.000424787772740321,0.000120324947745522,0.00137905059143157,-0.0996968752610453,0.00160723225056133,-0.000103068229286759,-2.51591162556031e-05,-0.00294145206479567,0.00255357507525921,0.00161638875946113,0.0111273239923434,-0.000398432002685267,-9.49574124294535e-06,-1.46500482627522e-05,-1.96648256602999e-15,-3.52386119938475e-05,-2.06516932526034e-05,-1.09080778224067e-05,-6.63498668756473e-06,-3.26391917184543e-16,-0.00019907157854968,0.000191913087622127,-0.00646099535994308,-1.11312675299411e-06,-5.01456408747604e-05,-4.74432460818501e-05,0.0053443554723382,1.39849098326975e-05,-2.32538476178948e-06,-2.78114909067354e-06,0.00051605222543264,-0.0332602622272592,0.00732358175318024,-0.00898786592022118,-0.00166748953148402,-0.00968208670364357,-0.0095301276822253,0.00539498133169865,0.00499828497253804,0.0120442370996115,0.00948857641129179,-0.00208959278653554,-0.0115478660462628,0.0125786957104346,-0.00965053792015622,-0.00593373617497992,0.0111169646057082,-0.0153227846951571,0.000976167531030447,-0.00576468869763445,-0.00667990635784189,0.00179220514369692,0.00458609976733536,-0.00517752951728861,-0.00815375837170684,-0.00266592975717803,0.0133668127256945,-0.00604720263992974,-0.0104664462138189,0.000662993315110038,0.000154037634696927,0.0125655897314572,-0.704850022654894
"t49",-0.0172540065772906,-0.109295962964819,0.192185210617754,0.0580767223639071,0.0106561046496885,-0.0105243774251306,0.259379793210213,-0.00244533363622563,0.00870801128506826,-0.00510698736110144,0.00713530295326502,-0.00836587018159564,0.308090623475401,1.65787913253617e-16,-0.00828191605167048,4.63678772979112e-06,6.44630155935138e-06,0.00069002338875375,-6.01232143797297e-05,0.00161244227658289,1.62686271988821e-17,-0.00291320281920895,2.88061285433763e-05,-0.0209131978978862,0.04821088895131,-0.025739365357959,0.00667023177731813,-0.00524460560425608,0.00075331007724518,-2.96167846549302e-16,-0.00153664204033457,0.00200581282508651,-0.499941800171314,-0.00762865921812621,-0.00582823197997574,0.00373512498373168,-0.0996703590155315,0.0163255127425282,-0.00205887287637486,0.0230358694296105,-0.0304731096916181,4.51983013159555e-06,0.000219153805338697,-0.00042478777274033,0.000120324947745173,0.00137905059143068,-0.0996968752610282,0.00160723225056191,-0.00010306822928667,-2.51591162550217e-05,-0.00294145206479195,0.00255357507525581,0.00161638875946126,0.011127323992332,-0.000398432002686533,-9.49574124347294e-06,-1.46500482635057e-05,2.01702047306601e-17,-3.52386119916816e-05,-2.06516932536187e-05,-1.09080778215868e-05,-6.6349866867524e-06,8.07394210490868e-17,-0.000199071578549933,0.000191913087619522,-0.00646099535993803,-1.11312675330382e-06,-5.01456408744742e-05,-4.74432460812407e-05,0.00534435547232919,1.39849098317412e-05,-2.3253847599841e-06,-2.78114909348839e-06,0.000516052225435924,0.344797373587664,0.0738975235714706,0.0572464258228163,-0.0330898235415189,-0.166062486365671,-0.109758322520128,0.0154171052767024,0.106776988403907,0.215525889581756,-0.0865664588317633,-0.0129868869607115,-0.0989544755429093,0.0709941444314134,-0.154127090564209,-0.100153589226768,0.110175394191003,-0.000834160572613315,-0.0781893834314358,-0.0609591329779034,-0.165323785752577,0.0611179729008768,-0.0241253291782463,-0.107345328471687,0.0738379785879417,-0.229037599966942,-0.0784506730916842,-0.0894543170485946,-0.144742102028469,-0.131044379106111,0.103067264103039,0.176914721643,0.0058779269836207
"t50",-0.0172540065772905,-0.109295962964819,0.192185210617754,0.0580767223639069,0.0106561046496886,-0.0105243774251304,0.259379793210213,-0.00244533363622552,0.00870801128506838,-0.00510698736110145,0.00713530295326534,-0.00836587018159562,0.308090623475401,2.76175393194273e-16,-0.00828191605167049,4.63678772963666e-06,6.44630155947158e-06,0.000690023388753693,-6.01232143797589e-05,0.00161244227658274,-3.39451822085657e-17,-0.00291320281920898,2.88061285431747e-05,-0.0209131978978862,0.0482108889513096,-0.0257393653579587,0.00667023177731786,-0.00524460560425577,0.000753310077245456,-5.97365517392476e-16,-0.00153664204033452,0.00200581282508727,-0.499941800171316,-0.00762865921812609,-0.00582823197997566,0.00373512498373201,-0.0996703590155329,0.0163255127425288,-0.00205887287637478,0.0230358694296094,-0.0304731096916161,4.51983013228958e-06,0.000219153805338758,-0.000424787772741702,0.000120324947745607,0.00137905059143047,-0.0996968752610311,0.00160723225056523,-0.000103068229286606,-2.51591162539845e-05,-0.00294145206478869,0.00255357507525636,0.00161638875946225,0.0111273239923274,-0.000398432002685609,-9.49574124419907e-06,-1.46500482629235e-05,-6.38970918563053e-16,-3.52386119925926e-05,-2.0651693254553e-05,-1.09080778247321e-05,-6.63498668820615e-06,-6.82986606505909e-16,-0.00019907157855034,0.000191913087622072,-0.00646099535993694,-1.11312675705185e-06,-5.01456408747006e-05,-4.74432460837651e-05,0.00534435547232875,1.39849098346354e-05,-2.32538476388871e-06,-2.781149093727e-06,0.000516052225427212,-0.344797373587663,-0.0738975235714704,-0.057246425822816,0.0330898235415186,0.16606248636567,0.109758322520127,-0.0154171052767023,-0.106776988403907,-0.215525889581755,0.0865664588317628,0.0129868869607115,0.098954475542909,-0.0709941444314128,0.154127090564209,0.100153589226767,-0.110175394191002,0.000834160572613564,0.0781893834314354,0.0609591329779032,0.165323785752576,-0.0611179729008764,0.0241253291782462,0.107345328471686,-0.0738379785879419,0.229037599966941,0.0784506730916843,0.0894543170485944,0.144742102028468,0.131044379106111,-0.103067264103039,-0.176914721642999,-0.00587792698361655
"t3",-0.0164071199428871,-0.102543460031951,0.165958745443714,0.0480554771251269,0.0082233096231366,-0.0071884007043557,0.162875933538849,-0.00151430463095833,0.00502034494079183,-0.00220047188271111,0.00186715120266004,-0.000806089934500565,-0.21561929797672,-4.86096137307518e-16,0.0121461853724213,-1.46452522585272e-05,5.7297855494883e-06,0.00058928159323388,-3.69685525794732e-05,0.000895648211035057,-1.86526510124204e-16,0.00160004624500784,-1.59089345403271e-05,0.0144250456225717,-0.0377314891279506,0.0213508434614251,-0.00559749016953457,0.00454561862119158,-0.000688937864325509,-7.51723486118935e-17,0.00154715563044373,-0.00365234092814562,7.6350808556508e-15,2.32600080291849e-17,0.0123074912256671,-0.0096104032797119,0.507771728414051,-0.0903175942716083,0.0128571114511013,-0.211049571046148,0.31147761621153,-5.70588513139438e-05,-0.00312784747906185,-0.0107561162413344,0.00127829016476071,0.00972017375310972,-0.333074494265065,0.00117803336223027,-1.11220236797274e-05,2.10515198294067e-05,0.00275525778987816,-0.00244427242226986,-0.00156928878509755,-0.0108867526226904,0.000398428971511906,9.51643408145189e-06,1.46829879258354e-05,-1.60768998968795e-15,3.46985267245427e-05,1.76319396529031e-05,8.39071776544547e-06,3.61081937711851e-06,-2.88338032526426e-15,-0.00246942390528483,0.00287116523422224,-0.321725331617181,-6.94875058063079e-05,-0.00314103148618721,-0.00372163893149497,0.50130636231909,0.00159844159614128,0.000228312927987783,0.00017459764696486,-0.0205939225991336,8.57955024479298e-16,2.58401244803239e-16,5.79868923828817e-17,1.57565480733175e-16,1.32595211229084e-16,-4.75521599784097e-16,-1.84137919836101e-16,1.73382937168904e-16,-5.29146723906401e-16,-2.43329082667628e-16,1.25521660458653e-16,-3.79408562890467e-16,3.49665943601819e-16,-3.95436018488957e-16,-2.96600717106088e-16,2.80113104329675e-16,-3.20900744103248e-16,2.25472076649032e-16,-2.6224906415575e-16,4.79032975366058e-17,2.57792302657728e-16,3.46846738510965e-16,3.58219946799431e-16,-3.93004493527535e-16,-2.60221696291158e-16,4.27264228060889e-16,1.04547305597531e-16,-3.27441755162613e-17,-2.93218858784252e-16,-2.09276451186322e-16,1.18657800686507e-16,1.11775506070443e-14
"t8",-0.0167596603608539,-0.105331958958967,0.176244293026005,0.0518769081241778,0.00910753614592276,-0.00829623232848604,0.192859737238424,-0.0018003130568295,0.0060876014164702,-0.00284758825292841,0.00258487229052626,-0.00117807975057291,-0.359330661236214,-2.40554551821188e-16,0.0211228747387956,-2.63415863090842e-05,1.40676402059127e-05,0.00146791981581848,-0.000106620204283477,0.00272994158737307,-2.1227571678849e-17,-0.00224944990830726,2.21938279696077e-05,-0.014528578802772,0.031080174000525,-0.0159499303341866,0.0040990431610407,-0.00314629362673751,0.000432869342842946,-7.04834419224359e-16,-0.000808380481214979,0.000194572225194343,7.26008214893209e-15,3.08652731972603e-17,0.000356774971152211,-0.00119708263708198,0.19171351979064,-0.0363543586739775,0.00562079089212842,-0.111764314531315,0.171604410849551,-3.34506424329964e-05,-0.00188770924630919,-0.00846969048373699,0.00109675228338369,0.00884011070781568,-0.343892785078927,0.00153385840566335,-1.62581214206776e-05,4.57690695796049e-05,0.00677751988502865,-0.00625004975685427,-0.00414361489991864,-0.0293635411418305,0.00119518697892707,2.97604287855484e-05,4.63234969955289e-05,4.38770764950779e-15,0.000127846182698511,9.41736723431127e-05,5.38486463088189e-05,3.79369776213388e-05,2.76544954715159e-15,0.0049087810690455,-0.00532305299945437,0.436147244310305,9.0832923324713e-05,0.00410383982120669,0.00471607766659763,-0.622219509157688,-0.00194529870794854,-0.000216637764714668,-0.000148350406932281,0.0131708604556284,4.05108411636181e-15,1.07236109947839e-15,2.60069139231287e-15,-2.77059700638992e-15,-1.13743358016728e-15,-2.62859594603778e-15,4.00917144404329e-16,-7.20983206319964e-15,-5.01182568822353e-15,6.24178680998264e-15,-5.39920393916019e-17,-7.57258802604671e-15,3.1491725221382e-15,-1.44170228368542e-15,-2.14298354006408e-15,3.20441174193423e-15,6.06234827557086e-16,6.35893830754898e-16,-5.0613111676519e-16,-1.1721288808349e-15,5.55918926915559e-16,-5.59228538521288e-15,-3.35539079140346e-16,-8.21724102808389e-15,-3.23039348540444e-15,4.23588932702774e-15,2.27947767473033e-16,-4.77569461025626e-15,4.27692768966893e-15,-4.23353620238611e-15,-1.78837455000534e-15,-1.46897423964631e-15
"t81",-0.0169957807706484,-0.107201830003713,0.183189084952448,0.0544655395069358,0.00970945891571351,-0.00905603598261065,0.213514997152458,-0.00199747215810478,0.00682571132380813,-0.00329964318233088,0.00309097540323498,-0.00144219590833668,-0.462856711127384,-5.44153075634628e-16,0.0276162625235296,-3.4828498040603e-05,2.02564915673716e-05,0.00212064775393416,-0.000158763106584386,0.00410664491757496,2.25143248391432e-16,-0.00543935230391136,5.37791981062668e-05,-0.0389289982558857,0.0897341871180636,-0.0479296324386365,0.0124223426038386,-0.00977158699726281,0.00140492714026788,-1.04113863007859e-16,-0.00287343670497396,0.00394899268464468,-5.05214086642402e-15,1.19003406424575e-16,-0.0117777325416773,0.00790541384794712,-0.284740944075166,0.0492136308220097,-0.00676201173213825,0.103656343611494,-0.151353459934425,2.73436670613836e-05,0.0014911492856531,0.00509348447122314,-0.000613497027829818,-0.00472666953275771,0.16839035932362,-0.000659894787086273,6.63973644498655e-06,-1.63722508269854e-05,-0.00235239289313887,0.00215069770054405,0.00141610578582031,0.00999102877885395,-0.000398401716421188,-9.84718360176464e-06,-1.53043163678857e-05,-1.2458975933745e-15,-4.12149003737766e-05,-2.90446504132485e-05,-1.63411113472474e-05,-1.11638783403394e-05,3.43454737696996e-16,-0.00110184559731039,0.00117737138706766,-0.0892876347243777,-1.84049112719319e-05,-0.000831415736003242,-0.00094702402604036,0.124182872459251,0.00038595672060399,3.95815406731913e-05,2.60060493203753e-05,-0.00204584542107259,-0.0958560299076447,-0.0377549341750695,-0.0973104566567733,0.0848059047004554,0.0164383472302423,0.0993273462996307,-0.0180624988765798,0.257639659136408,0.188693134665625,-0.214670199685456,0.00281131138526392,0.242627067626903,-0.109142098772249,0.0381709477877378,0.0702002666583496,-0.108172463753615,-0.00993217841967049,-0.0363545639436203,0.0181638253128096,0.0226163135543069,-0.0183117140115058,0.169955687164434,-0.0127742940526401,0.287628460625342,0.103121670542495,-0.155558688640379,-0.0197023746000692,0.164941571345207,-0.148867731465765,0.148831479753355,0.0640766406334133,-0.0100822561903724
"t82",-0.0169957807706484,-0.107201830003713,0.183189084952448,0.054465539506936,0.00970945891571362,-0.00905603598261078,0.213514997152459,-0.0019974721581047,0.00682571132380789,-0.00329964318233065,0.00309097540323493,-0.00144219590833664,-0.462856711127386,-4.7748725793029e-16,0.0276162625235298,-3.48284980406614e-05,2.02564915672515e-05,0.00212064775393409,-0.000158763106584633,0.0041066449175751,1.47582526707649e-16,-0.00543935230391172,5.3779198105971e-05,-0.0389289982558867,0.0897341871180658,-0.047929632438638,0.0124223426038393,-0.0097715869972631,0.00140492714026778,-2.07522768075185e-16,-0.002873436704974,0.00394899268464485,-4.32749000049282e-15,-8.69882300840928e-17,-0.011777732541678,0.00790541384794729,-0.28474094407518,0.0492136308220118,-0.00676201173213937,0.103656343611501,-0.151353459934435,2.73436670605712e-05,0.00149114928565324,0.00509348447122348,-0.000613497027829944,-0.0047266695327589,0.168390359323636,-0.000659894787086042,6.6397364435869e-06,-1.63722508265369e-05,-0.00235239289313784,0.0021506977005447,0.00141610578582005,0.00999102877885477,-0.000398401716421202,-9.84718360207506e-06,-1.53043163673617e-05,-1.24925671057162e-15,-4.1214900372306e-05,-2.90446504133434e-05,-1.63411113474418e-05,-1.11638783401231e-05,-1.19067471119398e-15,-0.00110184559731598,0.00117737138706659,-0.0892876347243942,-1.84049112760416e-05,-0.000831415736004341,-0.000947024026041417,0.12418287245927,0.000385956720603439,3.95815406719698e-05,2.60060493207389e-05,-0.00204584542109176,0.0958560299076412,0.0377549341750683,0.0973104566567706,-0.0848059047004528,-0.0164383472302414,-0.099327346299628,0.0180624988765795,-0.257639659136401,-0.18869313466562,0.21467019968545,-0.00281131138526385,-0.242627067626896,0.109142098772246,-0.0381709477877364,-0.0702002666583474,0.108172463753612,0.00993217841967001,0.0363545639436196,-0.018163825312809,-0.0226163135543058,0.0183117140115052,-0.169955687164429,0.01277429405264,-0.287628460625334,-0.103121670542492,0.155558688640375,0.019702374600069,-0.164941571345203,0.148867731465761,-0.148831479753351,-0.0640766406334117,0.0100822561903726
"t1",-0.0157215512419635,-0.0971730839509617,0.147942755716466,0.0419530996726938,0.00723042979725166,-0.0137468302304751,-0.0577504049128874,0.000341210686368939,-5.83124554309755e-05,0.000318417662898057,-0.00127504854711963,0.00204812992523953,-0.0201205872438699,4.07708067151141e-16,-0.00319797546562737,7.22439157638044e-06,-1.38554914167464e-05,-0.00148320241880809,0.000132985099817403,-0.00362545883288388,-1.62122027848008e-16,0.0160923952807326,-0.000159695937173386,0.137926018267041,-0.363467942583818,0.209090348946251,-0.0550660518012008,0.0454026039578053,-0.00712585779989796,2.8013387981762e-15,0.0177642536878592,0.0103141045896173,-1.08465449787771e-14,-1.37208140487598e-16,-0.0103344878842254,-0.0016746643537389,0.27060440999029,-0.0405676772744467,0.00367329118024593,0.157455787379565,-0.427554828136549,0.000258551445520312,0.0486219643961677,-0.0103586602369746,0.000688188571539715,0.00303756044811413,-0.00320304874355161,0.00338601989889471,-0.000481945288065361,-0.000570494329119066,-0.0981237808828065,0.0960821994124527,0.0672434046321904,0.495016165323769,-0.0250940671848423,-0.000691362537348151,-0.00110082475740136,-2.53978079974736e-14,-0.00503038070541247,0.00918215102267864,0.0021214052313359,0.000652948722703647,3.76679895246938e-16,-0.000732765718648624,0.00178139371780053,-0.3038019286533,-4.57995871009059e-05,-0.00205258135394228,-0.000582827976438656,-0.249288593325636,-0.00280399468517979,0.00072873761782488,0.000486208195583461,0.20954069026202,-1.74570773899068e-15,-1.03062349298362e-15,6.10797723043922e-17,-4.43109553354744e-16,4.08619456026223e-16,1.37759976741469e-16,1.19991449894614e-16,-1.27085400659382e-15,-1.14258819664294e-15,2.06622192636961e-15,2.03121919122945e-16,-5.10439887710469e-16,3.1889360191275e-17,7.8934291426766e-16,4.45286915725026e-16,-5.22627566519451e-16,-3.01106051532118e-17,6.01550150906082e-16,3.86500279398761e-16,8.52898438412167e-16,-4.2850675612973e-16,-7.33968312921639e-16,1.54385597334236e-16,-1.50651321882201e-15,1.24066631854248e-15,-5.04187775715531e-16,1.02220980308607e-16,-5.30192118275564e-17,1.97062429558401e-15,-7.00144051528704e-16,-1.89246601640373e-15,-1.93905958259457e-15
