"accepted_species","traits"
"t366",1
"t391",1
"t395",1
"t399",0
"t405",1
"t409",1
"t412",0
"t413",0
"t419",1
"t422",1
"t426",0
"t432",1
"t435",1
"t438",1
"t439",1
"t446",1
"t447",1
"t448",0
"t451",0
"t453",1
"t455",1
"t459",1
"t460",1
"t462",1
"t463",0
"t464",0
"t465",0
"t466",0
"t467",0
"t468",0
"t469",0
"t470",0
"t472",0
"t473",1
"t474",1
"t475",0
"t477",1
"t478",1
"t479",1
"t480",1
"t481",1
"t482",1
"t483",1
"t484",0
"t487",0
"t488",1
"t489",1
"t490",0
"t491",1
"t492",1
"t493",1
"t495",1
"t496",1
"t497",1
"t498",0
"t499",0
"t500",1
"t503",1
"t504",1
"t506",0
"t507",0
"t508",1
"t510",1
"t511",1
"t512",1
"t513",1
"t514",1
"t515",1
"t516",1
"t517",1
"t518",1
"t519",0
"t521",1
"t522",0
"t523",1
"t524",1
"t525",1
"t526",1
"t527",1
"t528",0
"t529",1
"t530",1
"t531",1
"t532",0
"t533",0
"t535",1
"t536",1
"t537",1
"t538",0
"t539",0
"t540",1
"t541",1
"t543",1
"t544",1
"t546",1
"t547",1
"t548",1
"t549",1
"t550",1
"t551",1
