"accepted_species","trait_ARD"
"t59","1"
"t2","1"
"t34","1"
"t35","0"
"t32","1"
"t5","1"
"t17","1"
"t40","0"
"t41","0"
"t74","0"
"t39","0"
"t23","0"
"t24","0"
"t25","1"
"t62","1"
"t63","0"
"t6","0"
"t15","0"
"t36","0"
"t37","1"
"t77","1"
"t78","1"
"t79","1"
"t80","1"
"t10","1"
"t42","0"
"t43","1"
"t44","0"
"t16","1"
"t48","1"
"t49","0"
"t7","0"
"t60","1"
"t61","1"
"t22","0"
"t47","0"
"t91","0"
"t93","0"
"t94","0"
"t45","0"
"t75","0"
"t76","0"
"t81","0"
"t82","0"
"t66","0"
"t67","0"
"t58","0"
"t3","0"
"t56","0"
"t57","0"
"t19","0"
"t46","1"
"t68","1"
"t69","1"
"t99","0"
"t100","0"
"t26","0"
"t30","0"
"t31","1"
"t64","1"
"t65","1"
"t55","1"
"t11","0"
"t18","0"
"t33","0"
"t9","0"
"t28","1"
"t29","0"
"t89","1"
"t90","1"
"t51","1"
"t52","1"
"t14","1"
"t72","0"
"t73","0"
"t54","1"
"t97","1"
"t98","1"
"t83","1"
"t84","1"
"t38","0"
"t1","0"
"t8","1"
"t85","1"
"t86","1"
"t87","0"
"t88","0"
"t4","1"
"t27","0"
"t50","0"
"t70","0"
"t71","0"
"t20","0"
"t12","1"
"t13","1"
"t53","1"
"t21","1"
"t95","0"
"t96","0"
"t92","0"
