"accepted_species","traits"
"t1",0
"t2",NA
"t3",1
"t4",0
"t5",0
"t6",1
"t7",0
"t8",1
"t9",0
"t10",NA
"t11",NA
"t12",0
"t13",0
"t14",0
"t15",0
"t16",0
"t17",0
"t18",1
"t19",0
"t20",NA
"t21",0
"t22",1
"t23",1
"t24",0
"t25",1
"t26",NA
"t27",0
"t28",0
"t29",0
"t30",0
"t31",1
"t32",1
"t33",1
"t34",1
"t35",0
"t36",1
"t37",1
"t38",0
"t39",0
"t40",0
"t41",0
"t42",0
"t43",NA
"t44",NA
"t45",1
"t46",1
"t47",0
"t48",NA
"t49",0
"t50",1
"t51",0
"t52",0
"t53",1
"t54",0
"t55",0
"t56",0
"t57",0
"t58",0
"t59",1
"t60",1
"t61",0
"t62",0
"t63",1
"t64",0
"t65",1
"t66",0
"t67",1
"t68",0
"t69",1
"t70",0
"t71",0
"t72",1
"t73",0
"t74",NA
"t75",NA
"t76",1
"t77",0
"t78",1
"t79",0
"t80",1
"t81",1
"t82",0
"t83",0
"t84",0
"t85",NA
"t86",0
"t87",1
"t88",1
"t89",0
"t90",0
"t91",1
"t92",0
"t93",1
"t94",0
"t95",1
"t96",0
"t97",0
"t98",0
"t99",NA
"t100",0
"t101",0
"t102",0
"t103",1
"t104",1
"t105",0
"t106",1
"t107",0
"t108",0
"t109",1
"t110",0
"t111",NA
"t112",1
"t113",0
"t114",1
"t115",0
"t116",1
"t117",1
"t118",1
"t119",0
"t120",1
"t121",0
"t122",0
"t123",1
"t124",1
"t125",1
"t126",1
"t127",NA
"t128",0
"t129",1
"t130",0
"t131",0
"t132",0
"t133",1
"t134",0
"t135",0
"t136",NA
"t137",0
"t138",NA
"t139",0
"t140",0
"t141",1
"t142",1
"t143",0
"t144",0
"t145",1
"t146",0
"t147",0
"t148",0
"t149",0
"t150",1
"t151",NA
"t152",1
"t153",0
"t154",0
"t155",NA
"t156",1
"t157",0
"t158",0
"t159",1
"t160",0
"t161",1
"t162",1
"t163",0
"t164",0
"t165",0
"t166",1
"t167",0
"t168",0
"t169",NA
"t170",0
"t171",0
"t172",0
"t173",1
"t174",1
"t175",0
"t176",0
"t177",0
"t178",1
"t179",1
"t180",1
"t181",1
"t182",0
"t183",0
"t184",1
"t185",1
"t186",0
"t187",0
"t188",0
"t189",NA
"t190",1
"t191",1
"t192",1
"t193",1
"t194",1
"t195",1
"t196",1
"t197",1
"t198",1
"t199",1
