,0,1,2,3,4,5,6,7,8,9,10,11
t1,-0.83292603,9.815361,7.2387195,5.9525943,8.724823,6.907149,4.8867745,6.168708,2.117503,3.6693428,8.4613905,7.0893345
t2,-0.76696503,9.884911,7.1264734,6.0156374,8.683698,6.799452,4.9971147,6.0871334,2.147922,3.7281775,8.410875,7.2290726
t3,-0.671303,9.767672,7.164621,6.120183,8.58868,6.8309584,4.9644246,6.197071,2.0291665,3.689483,8.326852,7.1674137
t4,-0.713483,9.913673,7.211745,6.066972,8.651811,6.8855,4.9113846,6.036036,2.126837,3.6860144,8.418179,7.2244606
t5,-0.75721186,10.009645,7.089592,5.9967456,8.68912,6.7693477,5.026255,5.9386673,2.2328365,3.7525392,8.457707,7.3329916
t6,-0.75026184,10.089427,7.204132,5.9906144,8.687397,6.879195,4.910134,5.831941,2.2583632,3.7255738,8.515673,7.3106184
t7,3.176587,-0.8098321,5.488033,1.5088458,4.1297836,5.3517804,5.0149484,4.504937,2.7196064,3.7760906,6.4006467,8.592804
t8,-0.92380804,10.235221,7.0570593,5.723918,8.816964,6.7508273,5.038336,5.6676874,2.3853567,3.8645408,8.652383,7.2542915
t9,0.46410674,8.210412,-3.4905634,-0.76949805,0.26572815,8.255546,4.6059422,3.0212271,4.987645,5.255142,7.443134,8.860819
t10,-4.640535,7.3402786,11.2771225,1.045044,14.583827,6.1939,5.516084,5.573195,0.5690331,6.9097695,10.168354,6.3950214
t11,3.5834422,-0.98851186,5.2619057,1.2939327,4.328247,5.465576,4.799893,5.651565,2.6921306,3.5883474,6.0781674,8.512204
t12,-0.8226371,10.194978,7.153631,5.877813,8.729348,6.857996,4.96438,5.713856,2.3827157,3.7678902,8.633212,7.3161054
t13,-0.8405037,10.064774,7.1560225,5.9004426,8.756973,6.8137817,4.9467216,5.844171,2.2542572,3.7782514,8.5053425,7.2683973
t14,14.259373,12.896856,9.00762,8.369926,5.572842,1.9228865,2.6227987,3.170152,0.09812573,7.1673746,8.04161,15.451928
t15,1.1897619,9.769824,6.5941954,7.1450534,7.8449135,7.1034055,5.987597,7.18448,1.5960758,2.5726686,8.396988,8.006372
t16,1.1192918,12.347574,8.663185,5.661362,8.167433,7.561069,3.5800173,4.784324,1.3512913,4.577131,4.24744,5.734607
t17,1.9978446,9.627604,6.3956027,7.7043595,7.698137,7.3714633,6.336843,7.7018514,1.1703223,1.8813264,8.260526,8.522351
t18,3.350695,-0.920368,5.4127636,1.3877105,4.253407,5.4165826,4.814987,5.3396535,2.6785102,3.7369432,6.233334,8.554335
t19,1.5774766,9.620797,6.406477,7.485705,7.6582894,7.1785917,6.3021946,7.5193653,1.5249913,2.344628,8.5984125,8.236026
t20,-4.6317873,7.416228,11.167112,1.1263921,14.494803,6.19866,5.6423473,5.598775,0.6530729,7.001402,10.289792,6.3882647
t21,2.0334146,9.666177,6.4480243,7.6138077,7.709352,7.369159,6.28877,7.68231,0.9997838,1.8245511,8.085179,8.418696
t22,-4.6429205,7.3521156,11.188892,1.2892649,14.382592,6.1216846,5.529139,5.535452,0.7774769,6.8208027,10.0945835,6.53256
t23,-1.1408387,10.661061,6.716116,5.2224255,8.991087,6.512621,5.345946,5.247995,2.6747477,4.1457834,8.988419,7.1976686
t24,1.3372723,9.655785,6.557479,7.2877474,7.7322307,7.191553,6.0738964,7.3555365,1.4755965,2.4097648,8.350961,8.09983
t25,1.1897849,12.486607,8.792065,5.5001807,7.9416733,7.8250346,3.5168273,4.760971,1.3705769,4.6424956,3.824113,5.1742444
t26,1.4848653,9.705463,6.436259,7.4002376,7.755458,7.112211,6.293107,7.4052973,1.5836289,2.454218,8.5149,8.1901455
t27,-1.0459045,10.655837,6.69824,5.2529383,8.910514,6.544235,5.359332,5.2427917,2.6432827,4.0424547,8.911914,7.2630625
t28,-1.1213293,10.548267,6.8046837,5.3644624,8.978254,6.566835,5.239159,5.36511,2.588085,4.09602,8.937293,7.1934767
t29,1.2432823,12.423781,8.746079,5.372014,7.762148,7.997105,3.4295144,4.690103,1.2438194,4.4929137,3.9594042,5.2373176
t30,1.2662991,12.475353,8.789033,5.3724246,7.7902164,7.9745564,3.400172,4.663344,1.2528105,4.495247,3.9128108,5.283004
t31,3.4877062,-0.80870783,5.406026,1.3039194,4.228227,5.373535,4.7956896,5.2120905,2.8091292,3.8671196,6.184102,8.380939
t32,3.4406407,-0.9756709,5.290454,1.392867,4.340298,5.4907517,4.8271513,5.4897227,2.66187,3.6350996,6.198567,8.587595
t33,14.183286,12.835862,8.919046,8.297128,5.5516024,2.002926,2.702071,3.1402466,0.055359125,7.1082077,8.129449,15.435356
t34,14.151611,12.752399,8.879654,8.222571,5.5849495,2.0818493,2.719188,3.1561878,0.022149103,7.0419025,8.193978,15.388806
t35,3.359633,-0.9276134,5.4810863,1.3454626,4.216411,5.3689227,4.820151,5.2181935,2.6885026,3.7869415,6.2406425,8.517451
t36,3.4907825,-0.9235289,5.3125257,1.3053476,4.2725043,5.4207044,4.753422,5.58573,2.7310228,3.6849656,6.1125298,8.580945
t37,0.6388096,8.23387,-3.5231543,-0.75751907,0.029192245,8.050772,4.6834416,3.1977444,5.0603456,5.356232,7.424513,8.897921
t38,0.7588383,8.235557,-3.5571887,-0.79483473,-0.054568745,7.9239445,4.7300715,3.3382025,5.0013986,5.523365,7.3637695,8.802894
t39,0.8512364,8.238829,-3.3985064,-0.7288627,0.15722445,8.059929,4.559188,3.3700283,5.08977,5.3540454,7.3547626,8.769887
t40,3.4881737,-0.91157806,5.3881264,1.1941308,4.1686506,5.3055015,4.6567163,5.547686,2.7596064,3.7040663,6.0661592,8.52606
t41,14.241761,12.609672,9.153878,8.267052,5.925244,2.090091,2.4320936,3.3198595,0.12143041,7.012959,8.044225,15.255314
t42,14.279967,12.651166,9.23121,8.414336,5.8586273,2.175956,2.407688,3.2685533,0.15590864,6.93634,7.9337354,15.175749
t43,14.175964,12.575208,9.104227,8.262427,5.9086866,2.152241,2.3912096,3.3943963,0.05804756,7.0144625,8.1266575,15.217881
t44,1.5549755,9.7372,6.4279833,7.4949574,7.8166823,7.1752954,6.3664074,7.5157437,1.4606813,2.3764718,8.564109,8.308416
t45,1.1912329,12.3534775,8.701225,5.466692,7.8562355,7.885481,3.5195224,4.7116523,1.2072725,4.5516834,3.985288,5.2522306
t46,0.5497587,8.148207,-3.5998468,-0.7976554,0.11506124,8.176668,4.6262636,3.0588284,5.03556,5.295904,7.3538723,8.819953
t47,14.330131,12.667722,9.097223,8.27219,5.8855658,2.1672843,2.5408177,3.2234347,0.06774533,6.9521513,8.043661,15.17529
t48,-4.6028824,7.3867016,11.280248,1.08326,14.55509,6.226245,5.5380406,5.6112466,0.60360277,6.848225,10.137659,6.4907103
t49,14.201681,12.688989,9.092916,8.344592,5.801939,2.0876591,2.409219,3.370119,-0.04675077,7.044126,8.084046,15.2614355
t50,14.256256,12.633736,9.036142,8.287226,5.804174,2.233989,2.5721285,3.2689297,0.074090764,6.9907804,8.107922,15.1578
t51,1.9475793,9.745664,6.487898,7.543885,7.7001214,7.3216085,6.2448483,7.655608,1.0512652,1.9194251,8.153245,8.35639
t52,1.9379712,9.788224,6.5388746,7.500546,7.637758,7.2332926,6.1919003,7.6032577,1.1452332,1.953772,8.244588,8.320259
t53,1.214,12.279383,8.718215,5.4376626,7.883391,7.859129,3.524833,4.61468,1.1768745,4.483898,4.109748,5.370655
t54,1.2218348,12.392155,8.744508,5.5037236,7.9932785,7.7486815,3.5119195,4.662383,1.2863894,4.512317,4.0540733,5.42395
t55,3.2662802,-0.86991924,5.3341966,1.6611975,4.1992354,5.446167,5.1366167,4.2188225,2.6761203,3.8197913,6.407055,8.591976
t56,14.353423,12.979263,9.09095,8.46537,5.6950274,2.0844386,2.4920142,3.1539965,-0.16221523,6.959562,7.984286,15.239894
t57,0.71261877,8.164396,-3.4693966,-0.8678625,0.17156792,8.011122,4.643338,3.2553282,5.1496844,5.460887,7.4869976,8.736609
t58,0.6809644,8.093458,-3.4839556,-0.86171615,0.16800249,8.089667,4.627539,3.2291977,5.2096815,5.35327,7.457562,8.79004
t59,-1.3456758,10.726096,6.663733,5.214198,9.094029,6.4204025,5.262272,5.075355,2.559145,4.3208013,9.218339,7.066403
t60,-1.2511597,10.929881,6.5239224,4.953205,9.182453,6.4385157,5.5588365,5.1860776,2.931187,4.312562,9.043235,7.1318545
t61,3.4266043,-0.5628737,5.2862873,1.5041695,4.284418,5.534855,4.8245983,5.417136,2.9727407,4.2276354,6.150609,8.55499
t62,0.7844843,8.175663,-3.4526298,-0.8132109,0.12656608,8.045242,4.609597,3.3737886,5.0723724,5.3999147,7.444882,8.867602
t63,0.5322907,8.162626,-3.5868237,-0.72645926,0.10071328,8.314042,4.6336803,2.988975,5.0898075,5.3040876,7.384733,8.776494
t64,-1.1017857,10.718341,6.599137,5.276052,8.65831,6.3145685,5.2670336,4.6416373,2.374715,3.8618917,8.994025,7.2367196
t65,-0.9790461,10.781247,6.528803,5.171981,8.636367,6.465929,5.373822,4.655637,2.4255054,3.8943822,8.959429,7.3081336
