,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,1.0019187,-0.22351237,3.2928152,-0.056767154,-0.16301532,8.356836,0.005248398,-0.07430089,7.9431086,0.3475345,-0.82637143,3.2556999,-1.9610409,-0.48083454,13.0039215
t2,0.35684195,-0.23432039,4.394528,-0.06365289,-0.16927506,8.987637,0.0064746635,-0.08264836,8.915641,0.3385148,-0.9290206,3.7379937,-2.3094957,-0.5229261,15.303764
t3,16.220066,-0.20840806,-0.80819595,-0.024898047,-0.8088838,18.077688,0.006637891,1.8381999,5.372872,1.2071098,-0.9263229,0.7542653,-0.61267525,-0.7804945,5.636482
t4,16.982204,-0.27110916,-0.6692296,-0.02999579,-0.7691928,17.475935,0.008550441,5.57365,5.9879365,0.99021685,-0.70380497,-0.13923423,0.81960416,-0.67608017,2.8666828
t5,14.660469,-0.08545932,-0.70373154,-0.0033735742,-0.7187216,15.264701,0.0075507564,3.4799738,3.8343575,0.9061223,-0.6745405,-0.078984156,1.1406223,-0.51228106,1.8044668
t6,12.883359,-0.11562979,-0.6182102,-0.018213721,-0.591966,13.52284,0.006568345,2.8906002,3.873942,0.8062545,-0.58527476,-0.051954757,0.15200776,-0.523897,2.392551
t7,15.663949,-0.19153166,-0.70287484,-0.025278302,-0.77304214,16.878973,0.0071745603,3.4798946,5.447084,1.0521046,-0.797685,-0.03154725,-0.07743856,-0.7015398,4.0646086
t8,13.833659,-0.24026069,-0.51709807,-0.028397923,-0.5230934,13.185553,0.008493468,6.021156,4.406756,0.6168898,-0.36851138,-0.22384878,1.7960993,-0.4335997,0.21274665
t9,16.279358,-0.071665965,-0.80279434,-0.007870529,-0.8597447,17.161177,0.008064319,3.4955132,4.457795,1.0247791,-0.8011455,-0.08010765,1.2150888,-0.61599606,2.577907
t10,11.375547,0.019484626,-0.75854605,0.00022900477,-0.44050848,12.885182,0.0053042914,-0.016436802,1.7589531,0.82845765,-0.57221776,1.3742063,-0.573496,-0.4566449,2.594906
t11,14.118776,-0.28264236,-0.49160433,-0.031194009,-0.4993062,11.884473,0.0091429595,6.313926,3.4509354,0.50364006,-0.3229396,-0.30692637,1.9652566,-0.30852863,-0.16449675
t12,1.0930477,-0.33028004,8.045966,-0.050772212,-0.30486286,11.321757,0.0067545744,-0.044443753,10.1954,0.35468507,-1.2374395,5.682312,-3.085622,-0.42126393,16.269346
t13,0.45526746,-0.36641127,10.274626,-0.04411214,-0.1939392,9.707798,0.0059623257,-0.019779129,9.722939,0.27928144,-1.2527698,6.600695,-2.8936908,-0.16069105,14.565701
t14,0.38722602,-0.34869942,10.665749,-0.044284,-0.16886471,9.3158655,0.005783845,-0.013512612,9.643348,0.2575895,-1.2495761,6.684244,-2.8239574,-0.105784014,14.213154
t15,0.57049394,6.97516,-0.5116514,5.847084,3.6155245,5.278172,0.0028128345,-0.07526195,-0.090634085,0.38157558,1.099795,2.758472,5.227628,-0.24442409,-0.8017418
t16,14.43524,0.28451166,-0.787069,0.377179,-0.7666057,14.799931,0.007998212,2.8725712,2.6918743,0.8463785,-0.66993296,-0.09956186,2.1874368,-0.4314837,0.66020143
t17,10.469533,0.020314887,-0.72908384,-0.0023233837,-0.38660765,11.85225,0.005084605,-0.016837297,1.5424956,0.7503617,-0.48531207,1.3138713,-0.580403,-0.43053114,2.229283
t18,10.641888,-0.00035735534,-0.7324226,-0.002964758,-0.3940879,12.000734,0.0051425067,-0.015324303,1.6768118,0.7641321,-0.49266762,1.3057927,-0.5958475,-0.44062334,2.3580534
t19,-0.16054404,-0.38940692,14.681412,-0.16065155,16.1111,1.1447015,0.0029580484,-0.15101406,17.390451,0.29839113,-1.611542,22.395811,-0.044830866,17.883738,9.195305
t20,8.121545,-0.117653735,-0.23464434,-0.003533997,-0.15915188,4.5088825,0.00790999,5.51387,-0.010216731,0.05660151,0.35491127,-0.38809428,3.4670062,0.9227833,-0.89927405
t21,-0.20580594,-0.36588198,14.616628,-0.16299948,16.111633,1.0483773,0.0037353174,-0.16201094,17.530151,0.27016392,-1.5896968,22.176882,-0.044611156,17.614908,10.093134
t22,11.181588,-0.18345185,-0.45057863,-0.028428504,-0.3540107,9.498894,0.007976119,5.436589,2.5215473,0.34292513,-0.14646918,-0.25777975,1.946068,-0.23184212,-0.31506592
