"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155"
"t1",0,3.49485643615863,5.29957014410265,6.31905786447313,6.93024656833884,6.79564507418673,5.81238762499162,7.79378950598861,6.52219186744829,7.30638775427961,8.23264301726766,3.82298779773259,4.39889488667755,4.52632186101372,10.0854500489606,7.54941307690448,7.5137139146757,7.45670115529396,8.00259047032532,10.7920526119956,8.00259047032532,8.86190275784181,10.7920526119956,6.86085041141048,8.27773179499527,8.68038338595,5.66180591387015,7.96268701871894,8.82747985491914,9.49207079419733,10.7920526119956,8.53624129580642,9.11234116877916,9.8230029119361,8.49555199478415,8.63061818777371,9.02530725438493,10.2391544206759,8.00259047032532,7.748798144071,8.00259047032532,8.75523111024238,7.98677344678234,6.11727449010408,10.5167498342769,9.43644019681591,7.63637970847339,10.7920526119956,10.7920526119956,10.7920526119956,10.7920526119956,6.56059156661452,10.7920526119956,10.7920526119956,9.14697911117351,9.58187881090291,6.62204827598734,10.4614014131124,8.00259047032532,8.00259047032532,10.7920526119956,10.7920526119956,10.7920526119956,10.7920526119956,8.00259047032532,10.7920526119956,10.7920526119956,7.20118636000062,7.6675175281307,8.00259047032532,10.7920526119956,10.7920526119956,10.7920526119956,10.4940662524509,10.7920526119956,10.7920526119956,10.7920526119956,10.7920526119956,10.7920526119956,10.6976499948024,10.3227370292702,10.570505741318,10.7920526119956,10.7920526119956,8.00259047032532,8.00259047032532,7.30887733510615,10.7920526119956,8.00259047032532,8.00259047032532,7.49156246869765,7.61457467492317,8.00259047032532,10.2146295583878,10.7920526119956,10.7920526119956,8.00259047032532,8.00259047032532,8.00259047032532,8.00259047032532,8.00259047032532,10.7920526119956,10.7920526119956,10.7920526119956,8.00259047032532,8.00259047032532,10.7920526119956,8.00259047032532,10.7920526119956,10.7920526119956,10.7920526119956,10.7920526119956,8.00259047032532,8.00259047032532,10.7920526119956,10.7920526119956,10.7920526119956,8.00259047032532,10.7920526119956,10.7920526119956,8.00259047032532,10.7920526119956,10.7920526119956,10.7920526119956,10.7920526119956,8.00259047032532,8.00259047032532,10.7920526119956,8.00259047032532,8.00259047032532,8.00259047032532,10.7920526119956,10.7920526119956,10.7920526119956,10.7920526119956,10.7920526119956,8.00259047032532,8.00259047032532,8.00259047032532,8.00259047032532,10.7920526119956,10.7920526119956,10.7920526119956,10.7920526119956,8.00259047032532,8.00259047032532,8.00259047032532,10.7920526119956,10.7920526119956,10.7920526119956,10.7920526119956,8.00259047032532,8.00259047032532,8.00259047032532,8.00259047032532
"t2",3.49485643615863,0,5.29598654434705,6.31547426471753,6.92666296858324,6.79206147443114,5.80880402523603,7.79020590623301,6.5186082676927,7.30280415452402,8.22905941751207,2.99682570408282,3.57273279302779,3.70015976736395,10.081866449205,7.54582947714889,7.5101303149201,7.45311755553836,7.05024132410806,10.78846901224,7.05024132410806,8.85831915808621,10.78846901224,6.03468831776071,8.27414819523968,8.67679978619441,4.70945676765289,7.95910341896335,8.82389625516355,9.48848719444174,10.78846901224,8.53265769605082,9.10875756902357,9.81941931218051,8.49196839502856,8.62703458801812,9.02172365462933,10.2355708209203,7.05024132410806,6.79644899785374,7.05024132410806,8.75164751048679,7.03442430056508,5.16492534388682,10.5131662345213,9.43285659706032,6.68403056225613,10.78846901224,10.78846901224,10.78846901224,10.78846901224,5.60824242039726,10.78846901224,10.78846901224,9.14339551141791,9.57829521114732,5.66969912977008,10.4578178133568,7.17642837667555,7.17642837667555,10.78846901224,10.78846901224,10.78846901224,10.78846901224,7.05024132410806,10.78846901224,10.78846901224,6.24883721378336,6.84135543448094,7.05024132410806,10.78846901224,10.78846901224,10.78846901224,10.4904826526953,10.78846901224,10.78846901224,10.78846901224,10.78846901224,10.78846901224,10.6940663950468,10.3191534295146,10.5669221415624,10.78846901224,10.78846901224,7.17642837667556,7.17642837667556,6.3565281888889,10.78846901224,7.17642837667556,7.17642837667556,6.53921332248039,6.66222552870591,7.05024132410806,10.2110459586322,10.78846901224,10.78846901224,7.05024132410806,7.05024132410806,7.05024132410806,7.05024132410806,7.05024132410806,10.78846901224,10.78846901224,10.78846901224,7.17642837667555,7.17642837667555,10.78846901224,7.05024132410806,10.78846901224,10.78846901224,10.78846901224,10.78846901224,7.05024132410806,7.05024132410806,10.78846901224,10.78846901224,10.78846901224,7.05024132410806,10.78846901224,10.78846901224,7.05024132410806,10.78846901224,10.78846901224,10.78846901224,10.78846901224,7.05024132410806,7.05024132410806,10.78846901224,7.05024132410806,7.05024132410806,7.17642837667555,10.78846901224,10.78846901224,10.78846901224,10.78846901224,10.78846901224,7.05024132410806,7.05024132410806,7.05024132410806,7.05024132410806,10.78846901224,10.78846901224,10.78846901224,10.78846901224,7.17642837667555,7.17642837667555,7.05024132410806,10.78846901224,10.78846901224,10.78846901224,10.78846901224,7.05024132410806,7.05024132410806,7.05024132410806,7.05024132410806
"t3",5.29957014410265,5.29598654434705,0,2.5634555820579,3.17464428592361,3.04004279177151,2.0567853425764,4.03818722357338,2.76658958503307,2.02888551243888,4.47704073485244,5.624117905921,6.20002499486597,6.32745196920213,4.80794780711985,3.79381079448926,2.23621167283497,2.17919891345323,9.80372057851374,7.03645032958035,9.80372057851374,5.10630047542658,7.03645032958035,8.6619805195989,4.52212951258005,4.92478110353478,7.46293602205857,4.20708473630372,5.07187757250392,5.73646851178211,7.03645032958035,4.78063901339119,5.35673888636394,6.06740062952088,4.73994971236893,4.87501590535849,5.2697049719697,6.48355213826068,9.80372057851374,9.54992825225942,9.80372057851374,4.99962882782716,9.78790355497076,7.91840459829249,6.76114755186171,5.68083791440069,9.43750981666181,5.51455037015484,6.57032712405712,5.51455037015484,5.51455037015484,8.36172167480294,7.03645032958035,7.03645032958035,5.39137682875828,5.82627652848769,8.42317838417576,6.70579913069713,9.80372057851374,9.80372057851374,7.03645032958035,7.03645032958035,7.03645032958035,7.03645032958035,9.80372057851374,7.03645032958035,7.03645032958035,9.00231646818903,9.46864763631912,9.80372057851374,7.03645032958035,7.03645032958035,5.51455037015484,5.21656401061014,7.03645032958035,7.03645032958035,7.03645032958035,7.03645032958035,7.03645032958035,6.94204771238715,6.56713474685498,6.8149034589028,5.51455037015484,7.03645032958035,9.80372057851374,9.80372057851374,9.11000744329457,7.03645032958035,9.80372057851374,9.80372057851374,9.29269257688607,9.41570478311159,9.80372057851374,4.93712731654704,6.57032712405712,7.03645032958035,9.80372057851374,9.80372057851374,9.80372057851374,9.80372057851374,9.80372057851374,5.51455037015484,5.51455037015484,7.03645032958035,9.80372057851374,9.80372057851374,7.03645032958035,9.80372057851374,7.03645032958035,7.03645032958035,7.03645032958035,7.03645032958035,9.80372057851374,9.80372057851374,7.03645032958035,7.03645032958035,7.03645032958035,9.80372057851374,6.57032712405712,6.57032712405712,9.80372057851374,7.03645032958035,7.03645032958035,7.03645032958035,7.03645032958035,9.80372057851374,9.80372057851374,7.03645032958035,9.80372057851374,9.80372057851374,9.80372057851374,7.03645032958035,7.03645032958035,7.03645032958035,7.03645032958035,7.03645032958035,9.80372057851374,9.80372057851374,9.80372057851374,9.80372057851374,7.03645032958035,7.03645032958035,7.03645032958035,7.03645032958035,9.80372057851374,9.80372057851374,9.80372057851374,7.03645032958035,7.03645032958035,7.03645032958035,7.03645032958035,9.80372057851374,9.80372057851374,9.80372057851374,9.80372057851374
"t4",6.31905786447313,6.31547426471753,2.5634555820579,0,3.25822985846415,3.46312200813753,2.47986455894243,3.17080910579019,2.85017515757361,4.57027319223487,3.60966261706925,6.64360562629148,7.21951271523645,7.34693968957261,7.34933548691584,3.8773963670298,4.77759935263095,4.72058659324921,10.8232082988842,6.16907221179715,10.8232082988842,4.23892235764339,6.16907221179715,9.68146823996938,3.65475139479686,4.05740298575158,8.48242374242905,3.33970661852052,5.15546314504446,5.82005408432265,7.12003590212089,4.86422458593173,5.44032445890448,5.20002251173769,3.87257159458573,4.00763778757529,5.35329054451024,6.56713771080122,10.8232082988842,10.5694159726299,10.8232082988842,4.13225071004397,10.8073912753412,8.93789231866297,5.89376943407851,4.8134597966175,10.4569975370323,8.05593804995083,8.05593804995083,8.05593804995083,8.05593804995083,9.38120939517342,7.12003590212089,7.12003590212089,5.47496240129883,5.90986210102823,9.44266610454624,5.83842101291394,10.8232082988842,10.8232082988842,6.16907221179716,6.16907221179716,7.12003590212089,7.12003590212089,10.8232082988842,6.16907221179716,6.16907221179716,10.0218041885595,10.4881353566896,10.8232082988842,6.16907221179716,6.16907221179716,8.05593804995083,7.75795169040613,6.16907221179716,6.16907221179716,7.12003590212089,7.12003590212089,6.16907221179716,6.07466959460396,5.69975662907179,5.9475253411196,8.05593804995083,6.16907221179716,10.8232082988842,10.8232082988842,10.129495163665,7.12003590212089,10.8232082988842,10.8232082988842,10.3121802972565,10.4351925034821,10.8232082988842,7.47851499634303,8.05593804995083,6.16907221179716,10.8232082988842,10.8232082988842,10.8232082988842,10.8232082988842,10.8232082988842,8.05593804995083,8.05593804995083,6.16907221179716,10.8232082988842,10.8232082988842,7.12003590212089,10.8232082988842,6.16907221179715,6.16907221179715,7.12003590212089,7.12003590212089,10.8232082988842,10.8232082988842,6.16907221179716,6.16907221179716,6.16907221179716,10.8232082988842,8.05593804995083,8.05593804995083,10.8232082988842,7.12003590212089,7.12003590212089,6.16907221179716,6.16907221179716,10.8232082988842,10.8232082988842,6.16907221179716,10.8232082988842,10.8232082988842,10.8232082988842,6.16907221179716,6.16907221179716,6.16907221179716,6.16907221179716,6.16907221179716,10.8232082988842,10.8232082988842,10.8232082988842,10.8232082988842,6.16907221179716,6.16907221179716,6.16907221179716,6.16907221179716,10.8232082988842,10.8232082988842,10.8232082988842,7.12003590212089,7.12003590212089,6.16907221179716,6.16907221179716,10.8232082988842,10.8232082988842,10.8232082988842,10.8232082988842
"t5",6.93024656833884,6.92666296858324,3.17464428592361,3.25822985846415,0,4.07431071200324,3.09105326280814,4.73296149997964,2.24931692765234,5.18146189610058,5.17181501125869,7.25479433015719,7.83070141910216,7.95812839343832,7.96052419078155,3.27653813710853,5.38878805649666,5.33177529711492,11.4343970027499,7.7312246059866,11.4343970027499,5.80107475183284,7.7312246059866,10.2926569438351,5.2169037889863,5.61955537994103,9.09361244629476,4.90185901270997,5.28825305287967,5.95284399215786,6.51917767219962,4.99701449376694,4.83946622898321,6.76217490592713,5.43472398877518,5.56979018176474,5.48608045234545,6.69992761863643,11.4343970027499,11.1806046764956,11.4343970027499,5.69440310423341,11.4185799792069,9.54908102252868,7.45592182826796,6.37561219080694,11.068186240898,8.66712675381654,8.66712675381654,8.66712675381654,8.66712675381654,9.99239809903913,7.2528258099561,7.2528258099561,5.60775230913404,6.04265200886344,10.0538548084119,7.40057340710339,11.4343970027499,11.4343970027499,7.7312246059866,7.7312246059866,7.2528258099561,7.2528258099561,11.4343970027499,7.7312246059866,7.7312246059866,10.6329928924252,11.0993240605553,11.4343970027499,7.7312246059866,7.7312246059866,8.66712675381654,8.36914039427184,7.7312246059866,7.7312246059866,6.51917767219962,6.51917767219962,7.7312246059866,7.63682198879341,7.26190902326123,7.50967773530905,8.66712675381654,7.7312246059866,11.4343970027499,11.4343970027499,10.7406838675308,7.2528258099561,11.4343970027499,11.4343970027499,10.9233690011223,11.0463812073478,11.4343970027499,8.08970370020874,8.66712675381654,7.7312246059866,11.4343970027499,11.4343970027499,11.4343970027499,11.4343970027499,11.4343970027499,8.66712675381654,8.66712675381654,7.7312246059866,11.4343970027499,11.4343970027499,7.2528258099561,11.4343970027499,7.7312246059866,7.7312246059866,6.51917767219962,6.51917767219962,11.4343970027499,11.4343970027499,7.7312246059866,7.7312246059866,7.7312246059866,11.4343970027499,8.66712675381654,8.66712675381654,11.4343970027499,7.2528258099561,7.2528258099561,7.7312246059866,7.7312246059866,11.4343970027499,11.4343970027499,7.7312246059866,11.4343970027499,11.4343970027499,11.4343970027499,7.7312246059866,7.7312246059866,7.7312246059866,7.7312246059866,7.7312246059866,11.4343970027499,11.4343970027499,11.4343970027499,11.4343970027499,7.7312246059866,7.7312246059866,7.7312246059866,7.7312246059866,11.4343970027499,11.4343970027499,11.4343970027499,7.2528258099561,7.2528258099561,7.7312246059866,7.7312246059866,11.4343970027499,11.4343970027499,11.4343970027499,11.4343970027499
"t6",6.79564507418673,6.79206147443114,3.04004279177151,3.46312200813753,4.07431071200324,0,1.14614568302279,4.93785364965301,3.6662560111127,5.04686040194847,5.37670716093207,7.12019283600509,7.69609992495005,7.82352689928622,7.82592269662944,4.69347722056889,5.25418656234456,5.19717380296282,11.2997955085978,7.93611675565998,11.2997955085978,6.00596690150621,7.93611675565998,10.158055449683,5.42179593865968,5.82444752961441,8.95901095214265,5.10675116238335,5.97154399858355,6.63613493786174,7.93611675565998,5.68030543947082,6.25640531244357,6.96706705560051,5.63961613844856,5.77468233143812,6.16937139804933,7.38321856434031,11.2997955085978,11.0460031823435,11.2997955085978,5.89929525390679,11.2839784850548,9.41447952837658,7.66081397794134,6.58050434048032,10.9335847467459,8.53252525966443,8.53252525966443,8.53252525966443,8.53252525966443,9.85779660488702,7.93611675565998,7.93611675565998,6.29104325483791,6.72594295456732,9.91925331425984,7.60546555677676,11.2997955085978,11.2997955085978,7.93611675565998,7.93611675565998,7.93611675565998,7.93611675565998,11.2997955085978,7.93611675565998,7.93611675565998,10.4983913982731,10.9647225664032,11.2997955085978,7.93611675565998,7.93611675565998,8.53252525966443,8.23453890011973,7.93611675565998,7.93611675565998,7.93611675565998,7.93611675565998,7.93611675565998,7.84171413846678,7.46680117293461,7.71456988498243,8.53252525966443,7.93611675565998,11.2997955085978,11.2997955085978,10.6060823733787,7.93611675565998,11.2997955085978,11.2997955085978,10.7887675069702,10.9117797131957,11.2997955085978,7.95510220605663,8.53252525966443,7.93611675565998,11.2997955085978,11.2997955085978,11.2997955085978,11.2997955085978,11.2997955085978,8.53252525966443,8.53252525966443,7.93611675565998,11.2997955085978,11.2997955085978,7.93611675565998,11.2997955085978,7.93611675565998,7.93611675565998,7.93611675565998,7.93611675565998,11.2997955085978,11.2997955085978,7.93611675565998,7.93611675565998,7.93611675565998,11.2997955085978,8.53252525966443,8.53252525966443,11.2997955085978,7.93611675565998,7.93611675565998,7.93611675565998,7.93611675565998,11.2997955085978,11.2997955085978,7.93611675565998,11.2997955085978,11.2997955085978,11.2997955085978,7.93611675565998,7.93611675565998,7.93611675565998,7.93611675565998,7.93611675565998,11.2997955085978,11.2997955085978,11.2997955085978,11.2997955085978,7.93611675565998,7.93611675565998,7.93611675565998,7.93611675565998,11.2997955085978,11.2997955085978,11.2997955085978,7.93611675565998,7.93611675565998,7.93611675565998,7.93611675565998,11.2997955085978,11.2997955085978,11.2997955085978,11.2997955085978
"t7",5.81238762499162,5.80880402523603,2.0567853425764,2.47986455894243,3.09105326280814,1.14614568302279,0,3.95459620045791,2.68299856191759,4.06360295275337,4.39344971173696,6.13693538680998,6.71284247575495,6.84026945009111,6.84266524743434,3.71021977137378,4.27092911314945,4.21391635376771,10.3165380594027,6.95285930646487,10.3165380594027,5.02270945231111,6.95285930646487,9.17479800048788,4.43853848946457,4.8411900804193,7.97575350294755,4.12349371318824,4.98828654938845,5.65287748866663,6.95285930646487,4.69704799027571,5.27314786324846,5.9838096064054,4.65635868925345,4.79142488224301,5.18611394885422,6.3999611151452,10.3165380594027,10.0627457331484,10.3165380594027,4.91603780471168,10.3007210358597,8.43122207918147,6.67755652874623,5.59724689128521,9.95032729755079,7.54926781046933,7.54926781046933,7.54926781046933,7.54926781046933,8.87453915569191,6.95285930646487,6.95285930646487,5.30778580564281,5.74268550537221,8.93599586506474,6.62220810758166,10.3165380594027,10.3165380594027,6.95285930646487,6.95285930646487,6.95285930646487,6.95285930646487,10.3165380594027,6.95285930646487,6.95285930646487,9.51513394907801,9.9814651172081,10.3165380594027,6.95285930646487,6.95285930646487,7.54926781046933,7.25128145092462,6.95285930646487,6.95285930646487,6.95285930646487,6.95285930646487,6.95285930646487,6.85845668927168,6.48354372373951,6.73131243578732,7.54926781046933,6.95285930646487,10.3165380594027,10.3165380594027,9.62282492418355,6.95285930646487,10.3165380594027,10.3165380594027,9.80551005777505,9.92852226400057,10.3165380594027,6.97184475686153,7.54926781046933,6.95285930646487,10.3165380594027,10.3165380594027,10.3165380594027,10.3165380594027,10.3165380594027,7.54926781046933,7.54926781046933,6.95285930646487,10.3165380594027,10.3165380594027,6.95285930646487,10.3165380594027,6.95285930646487,6.95285930646487,6.95285930646487,6.95285930646487,10.3165380594027,10.3165380594027,6.95285930646487,6.95285930646487,6.95285930646487,10.3165380594027,7.54926781046933,7.54926781046933,10.3165380594027,6.95285930646487,6.95285930646487,6.95285930646487,6.95285930646487,10.3165380594027,10.3165380594027,6.95285930646487,10.3165380594027,10.3165380594027,10.3165380594027,6.95285930646487,6.95285930646487,6.95285930646487,6.95285930646487,6.95285930646487,10.3165380594027,10.3165380594027,10.3165380594027,10.3165380594027,6.95285930646487,6.95285930646487,6.95285930646487,6.95285930646487,10.3165380594027,10.3165380594027,10.3165380594027,6.95285930646487,6.95285930646487,6.95285930646487,6.95285930646487,10.3165380594027,10.3165380594027,10.3165380594027,10.3165380594027
"t8",7.79378950598861,7.79020590623301,4.03818722357338,3.17080910579019,4.73296149997964,4.93785364965301,3.95459620045791,0,4.32490679908909,6.04500483375035,4.50045736859546,8.11833726780696,8.69424435675193,8.82167133108809,8.82406712843132,5.35212800854528,6.25233099414643,6.19531823476469,12.2979399403997,7.05986696332336,12.2979399403997,5.07239010398221,7.00253995813598,11.1561998814849,4.55326517441205,4.95591676536678,9.95715538394453,4.23822039813571,6.63019478655994,7.29478572583813,8.59476754363637,6.33895622744721,6.91505610041996,6.09853629135288,4.76336634611194,4.8984325391015,6.82802218602572,8.0418693523167,12.2979399403997,12.0441476141454,12.2979399403997,5.02304546157018,12.2821229168567,10.4126239601785,6.78456418560472,5.70425454814371,11.9317291785478,9.53066969146631,9.53066969146631,9.53066969146631,9.53066969146631,10.8559410366889,8.59476754363637,8.59476754363637,6.94969404281431,7.38459374254371,10.9173977460617,6.73693479252913,12.2979399403997,12.2979399403997,7.05986696332337,7.05986696332337,8.59476754363637,8.59476754363637,12.2979399403997,7.05986696332337,7.05986696332337,11.496535830075,11.9628669982051,12.2979399403997,7.06758599141235,7.06758599141235,9.53066969146631,9.23268333192161,7.05986696332337,7.05986696332337,8.59476754363637,8.59476754363637,7.06758599141235,6.97318337421915,6.590551380598,6.83832009264581,9.53066969146631,7.06758599141235,12.2979399403997,12.2979399403997,11.6042268051805,8.59476754363637,12.2979399403997,12.2979399403997,11.786911938772,11.9099241449976,12.2979399403997,8.95324663785851,9.53066969146631,7.06758599141235,12.2979399403997,12.2979399403997,12.2979399403997,12.2979399403997,12.2979399403997,9.53066969146631,9.53066969146631,7.05986696332337,12.2979399403997,12.2979399403997,8.59476754363637,12.2979399403997,7.06758599141235,7.06758599141235,8.59476754363637,8.59476754363637,12.2979399403997,12.2979399403997,7.06758599141235,7.06758599141235,7.06758599141235,12.2979399403997,9.53066969146631,9.53066969146631,12.2979399403997,8.59476754363637,8.59476754363637,7.05986696332337,7.05986696332337,12.2979399403997,12.2979399403997,7.06758599141235,12.2979399403997,12.2979399403997,12.2979399403997,7.06758599141235,7.06758599141235,7.06758599141235,7.06758599141235,7.06758599141235,12.2979399403997,12.2979399403997,12.2979399403997,12.2979399403997,7.06758599141235,7.06758599141235,7.06758599141235,7.06758599141235,12.2979399403997,12.2979399403997,12.2979399403997,8.59476754363637,8.59476754363637,7.05986696332337,7.05986696332337,12.2979399403997,12.2979399403997,12.2979399403997,12.2979399403997
"t9",6.52219186744829,6.5186082676927,2.76658958503307,2.85017515757361,2.24931692765234,3.6662560111127,2.68299856191759,4.32490679908909,0,4.77340719521004,4.76376031036815,6.84673962926665,7.42264671821161,7.55007369254778,7.552469489891,1.81854486425798,4.98073335560612,4.92372059622438,11.0263423018594,7.32316990509606,11.0263423018594,5.39302005094229,7.32316990509606,9.88460224294454,4.80884908809576,5.21150067905049,8.68555774540422,4.49380431181943,4.88019835198913,5.54478929126732,5.06118439934907,4.5889597928764,3.38147295613266,6.35412020503659,5.02666928788464,5.1617354808742,5.07802575145491,6.29187291774589,11.0263423018594,10.7725499756051,11.0263423018594,5.28634840334287,11.0105252783164,9.14102632163814,7.04786712737742,5.9675574899164,10.6601315400075,8.25907205292599,8.259072052926,8.25907205292599,8.25907205292599,9.58434339814858,6.84477110906556,6.84477110906556,5.19969760824349,5.63459730797289,9.6458001075214,6.99251870621284,11.0263423018594,11.0263423018594,7.32316990509606,7.32316990509606,6.84477110906556,6.84477110906556,11.0263423018594,7.32316990509606,7.32316990509606,10.2249381915347,10.6912693596648,11.0263423018594,7.32316990509606,7.32316990509606,8.25907205292599,7.96108569338129,7.32316990509606,7.32316990509606,5.06118439934907,5.06118439934907,7.32316990509606,7.22876728790286,6.85385432237069,7.10162303441851,8.259072052926,7.32316990509606,11.0263423018594,11.0263423018594,10.3326291666402,6.84477110906556,11.0263423018594,11.0263423018594,10.5153143002317,10.6383265064572,11.0263423018594,7.68164899931819,8.259072052926,7.32316990509606,11.0263423018594,11.0263423018594,11.0263423018594,11.0263423018594,11.0263423018594,8.259072052926,8.259072052926,7.32316990509606,11.0263423018594,11.0263423018594,6.84477110906556,11.0263423018594,7.32316990509606,7.32316990509606,5.06118439934907,5.06118439934907,11.0263423018594,11.0263423018594,7.32316990509606,7.32316990509606,7.32316990509606,11.0263423018594,8.259072052926,8.259072052926,11.0263423018594,6.84477110906556,6.84477110906556,7.32316990509606,7.32316990509606,11.0263423018594,11.0263423018594,7.32316990509606,11.0263423018594,11.0263423018594,11.0263423018594,7.32316990509606,7.32316990509606,7.32316990509606,7.32316990509606,7.32316990509606,11.0263423018594,11.0263423018594,11.0263423018594,11.0263423018594,7.32316990509606,7.32316990509606,7.32316990509606,7.32316990509606,11.0263423018594,11.0263423018594,11.0263423018594,6.84477110906556,6.84477110906556,7.32316990509606,7.32316990509606,11.0263423018594,11.0263423018594,11.0263423018594,11.0263423018594
"t10",7.30638775427961,7.30280415452402,2.02888551243888,4.57027319223487,5.18146189610058,5.04686040194847,4.06360295275337,6.04500483375035,4.77340719521004,0,6.48385834502941,7.63093551609797,8.20684260504294,8.3342695793791,4.80311807714889,5.80062840466622,3.08180466914042,3.02479190975868,11.8105381886907,9.04326793975731,11.8105381886907,7.11311808560355,9.04326793975731,10.6687981297759,6.52894712275702,6.93159871371174,9.46975363223554,6.21390234648068,7.07869518268089,7.74328612195908,9.04326793975731,6.78745662356816,7.36355649654091,8.07421823969785,6.74676732254589,6.88183351553545,7.27652258214667,8.49036974843765,11.8105381886907,11.5567458624364,11.8105381886907,7.00644643800412,11.7947211651477,9.92522220846946,8.76796516203867,7.68765552457766,11.4443274268388,5.50972064018388,8.57714473423408,5.50972064018388,5.50972064018388,10.3685392849799,9.04326793975732,9.04326793975732,7.39819443893525,7.83309413866465,10.4299959943527,8.7126167408741,11.8105381886907,11.8105381886907,9.04326793975732,9.04326793975732,9.04326793975732,9.04326793975732,11.8105381886907,9.04326793975732,9.04326793975732,11.009134078366,11.4754652464961,11.8105381886907,9.04326793975732,9.04326793975732,5.50972064018388,5.21173428063918,9.04326793975732,9.04326793975732,9.04326793975732,9.04326793975732,9.04326793975732,8.94886532256412,8.57395235703195,8.82172106907976,5.50972064018388,9.04326793975732,11.8105381886907,11.8105381886907,11.1168250534715,9.04326793975732,11.8105381886907,11.8105381886907,11.299510187063,11.4225223932886,11.8105381886907,4.93229758657608,8.57714473423408,9.04326793975732,11.8105381886907,11.8105381886907,11.8105381886907,11.8105381886907,11.8105381886907,5.50972064018388,5.50972064018388,9.04326793975732,11.8105381886907,11.8105381886907,9.04326793975732,11.8105381886907,9.04326793975732,9.04326793975732,9.04326793975732,9.04326793975732,11.8105381886907,11.8105381886907,9.04326793975732,9.04326793975732,9.04326793975732,11.8105381886907,8.57714473423408,8.57714473423408,11.8105381886907,9.04326793975732,9.04326793975732,9.04326793975732,9.04326793975732,11.8105381886907,11.8105381886907,9.04326793975732,11.8105381886907,11.8105381886907,11.8105381886907,9.04326793975732,9.04326793975732,9.04326793975732,9.04326793975732,9.04326793975732,11.8105381886907,11.8105381886907,11.8105381886907,11.8105381886907,9.04326793975732,9.04326793975732,9.04326793975732,9.04326793975732,11.8105381886907,11.8105381886907,11.8105381886907,9.04326793975732,9.04326793975732,9.04326793975732,9.04326793975732,11.8105381886907,11.8105381886907,11.8105381886907,11.8105381886907
