accepted_species,estimate
t71,1.3614268365762587
t84,1.4995191171686664
t80,1.6479685493838265
t133,1.9029386608050576
t224,1.5254932877274623
t111,1.7489640802623354
t182,1.255571404868148
t53,0.7337464602985871
t112,0.041745572739966465
t222,-0.04277911977059133
t223,-0.04277911977059133
t99,0.09062463194138128
t226,1.7360201299470783
t159,0.7652103284039473
t199,0.7504620577355483
t78,0.9479484978983161
t132,-0.001820512594300603
t151,-0.057290647617908703
t196,-0.10841521309902671
t236,-0.13031579134449342
t161,-0.32775948702355157
t95,0.44861389449522865
t96,1.3480239776840146
t97,1.3480239776840146
