"accepted_species","trait_ARD"
"t2","0"
"t4","1"
"t5","1"
"t13","0"
"t14","0"
"t12","0"
"t15","0"
"t16","0"
"t17","0"
"t18","0"
"t22","1"
"t23","1"
"t24","1"
"t20","0"
"t135","1"
"t136","1"
"t101","1"
"t104","1"
"t156","1"
"t211","1"
"t212","1"
"t131","0"
"t155","1"
"t241","1"
"t242","1"
"t114","1"
"t70","1"
"t54","1"
"t105","1"
"t179","1"
"t186","1"
"t187","1"
"t290","1"
"t291","1"
"t247","1"
"t248","1"
"t120","1"
"t124","1"
"t231","1"
"t267","1"
"t268","1"
"t286","1"
"t287","1"
"t213","1"
"t238","1"
"t239","1"
"t196","1"
"t197","1"
"t244","0"
"t269","0"
"t274","0"
"t294","0"
"t295","0"
"t245","0"
"t153","1"
"t180","1"
"t234","1"
"t235","1"
"t192","1"
"t172","1"
"t255","1"
"t256","1"
"t200","1"
"t298","1"
"t299","1"
"t193","1"
"t194","0"
"t251","1"
"t252","1"
"t165","1"
"t166","1"
"t134","1"
"t51","1"
"t45","1"
"t28","1"
"t19","0"
"t36","0"
"t191","0"
"t300","0"
"t301","0"
"t154","0"
"t152","0"
"t89","0"
"t50","0"
"t56","0"
"t63","0"
"t130","0"
"t132","0"
"t133","0"
"t75","0"
"t76","0"
"t209","0"
"t210","0"
"t176","0"
"t167","0"
"t168","0"
"t253","0"
"t296","0"
"t297","0"
"t208","0"
"t207","0"
"t144","0"
"t122","0"
"t157","0"
"t158","0"
"t203","0"
"t204","0"
"t302","0"
"t303","0"
"t163","0"
"t164","0"
"t140","0"
"t201","1"
"t202","1"
"t218","1"
"t219","1"
"t270","1"
"t271","1"
"t147","0"
"t94","0"
"t62","1"
"t145","1"
"t146","1"
"t184","1"
"t284","0"
"t285","0"
"t188","1"
"t182","1"
"t149","1"
"t108","0"
"t229","1"
"t230","1"
"t162","1"
"t243","1"
"t262","1"
"t263","1"
"t254","1"
"t304","1"
"t305","1"
"t88","1"
"t128","1"
"t221","1"
"t222","1"
"t272","0"
"t273","0"
"t215","0"
"t142","0"
"t143","0"
"t99","0"
"t181","0"
"t264","0"
"t292","0"
"t293","0"
"t198","0"
"t227","0"
"t228","0"
"t139","0"
"t73","0"
"t57","0"
"t72","1"
"t160","0"
"t161","0"
"t100","0"
"t97","0"
"t98","0"
"t60","0"
"t61","0"
"t40","0"
"t41","0"
"t66","0"
"t138","0"
"t177","0"
"t178","0"
"t225","0"
"t226","0"
"t115","0"
"t183","1"
"t282","1"
"t283","1"
"t112","0"
"t84","1"
"t95","1"
"t96","1"
"t111","1"
"t173","1"
"t174","1"
"t258","1"
"t259","1"
"t246","1"
"t195","1"
"t65","1"
"t106","1"
"t170","1"
"t260","1"
"t261","1"
"t189","1"
"t190","1"
"t171","1"
"t148","1"
"t125","1"
"t126","1"
"t64","1"
"t38","0"
"t44","0"
"t52","0"
"t102","0"
"t103","0"
"t29","0"
"t30","0"
"t91","1"
"t92","1"
"t67","1"
"t68","1"
"t55","1"
"t53","1"
"t69","1"
"t110","1"
"t118","1"
"t119","1"
"t113","1"
"t129","1"
"t169","1"
"t308","1"
"t309","1"
"t121","1"
"t109","1"
"t116","1"
"t117","1"
"t87","1"
"t47","1"
"t48","1"
"t34","0"
"t25","0"
"t42","0"
"t43","0"
"t35","0"
"t82","1"
"t83","1"
"t81","1"
"t257","0"
"t276","0"
"t277","0"
"t278","0"
"t220","0"
"t150","0"
"t151","0"
"t127","0"
"t123","1"
"t185","0"
"t216","0"
"t217","0"
"t232","0"
"t233","0"
"t205","0"
"t206","0"
"t175","0"
"t275","0"
"t279","0"
"t280","0"
"t281","0"
"t306","0"
"t307","0"
"t240","0"
"t85","0"
"t86","1"
"t74","0"
"t49","0"
"t90","0"
"t107","0"
"t137","0"
"t141","0"
"t288","0"
"t289","0"
"t199","0"
"t223","0"
"t224","0"
"t236","0"
"t237","0"
"t159","0"
"t214","1"
"t265","1"
"t266","1"
"t71","0"
"t79","0"
"t80","0"
"t37","0"
"t32","0"
"t93","0"
"t249","0"
"t250","0"
"t77","0"
"t78","1"
"t33","0"
"t26","0"
"t27","0"
"t31","0"
"t46","0"
"t58","0"
"t59","0"
"t39","0"
"t21","0"
"t9","0"
"t6","0"
"t7","1"
"t1","0"
"t3","0"
"t8","1"
"t10","1"
"t11","1"
