"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112"
"t12",0.14947762246925,-0.0128992831042668,0.009504886908318,-0.0049599565461291,-0.000177059744771716,0.000102105118436492,-0.00224672497423453,0.00182300545449563,-0.0016398912969528,0.00136313774139844,-3.44498056003396e-05,0.000218432724863123,-0.00352342960162946,0.00374747952278583,-8.04947700583722e-06,-0.000300893253060477,0.0525676763808875,-0.189155734555694,0.00126876287477247,-8.45123365316536e-05,0.000337846137977609,-0.000252960898746056,0.0162233441605344,-0.0123973358308911,0.0323311754321181,-0.0750812797094265,0.249343015119152,-0.198478222465653,0.874379906535977,-0.00134901563700236,0.0576890165256489,-0.10277563199375,0.00103986641359263,-5.28948886939465e-17,-0.0258504610084095,0.00796050437861659,-0.00327423245626819,0.00151568874297359,-0.00361368157082167,-0.067804952223035,0.00010989889415049,1.20221570993066e-06,0.000198942947451,0.0252956587864805,-0.113692502743691,4.19197100007925e-17,0.0368688460899317,-0.0530419858602125,0.000989557174773629,0.00297591568661071,-0.140366152746993,-4.99760594365502e-16,-4.95970078378598e-17,-3.69545438924939e-05,-0.000245231334718843,-0.000676345436151164,0.00443480126796277,-4.02862471188769e-18,0.000218744222362562,0.00022203298085659,-0.000758633701287715,0.00142831007504702,1.92045572149565e-05,2.11735676584517e-05,0.00014550916004175,2.03840039951396e-05,-0.000521397823090146,-0.00020898761382962,-4.83305393039349e-18,0.000645673642152798,1.69240302081764e-05,5.7724553697398e-05,4.71761424442309e-05,-0.00145279180910542,-0.000466555060538954,6.86459771631627e-06,0.00186218657331875,-4.29550033296345e-06,-0.00043515320767865,-5.79593730103791e-07,-8.03851000954794e-05,-1.29126634365099e-08,-3.40817167279455e-06,-3.36738896979953e-06,-6.00451955193563e-17,0.000709893909689064,-6.73697315750827e-18,-1.57600603039475e-06,9.96978021488405e-18,-0.00200998865951332,3.69975517957348e-07,5.88926190349018e-08,-3.44260336974473e-17,-7.0021840096162e-06,-2.07554898965772e-17,-4.48567006232307e-17,0.00121034429203094,1.96329425495789e-17,1.72812277408122e-17,5.03920469280177e-16,3.91931513945653e-17,6.73829632042923e-17,-7.93016956506195e-18,1.04529107346118e-17,3.92361035299901e-17,1.81532231548129e-17,-4.63315101311595e-18,9.80161569319807e-18,-5.87690537388732e-17,2.77641158403662e-17,-5.22096993955134e-18,3.28053063569142e-18
"t43",0.190302511350436,-0.0170911760197978,0.0210931246902438,-0.0130394973791104,-0.000869087653088162,0.00773405100538628,0.24300485596828,-0.00365775097293568,0.00269387182123078,-0.00192031277522325,3.88190974876119e-05,-0.000227108826717489,0.00324816906073361,-0.00243088418811028,4.96103797769639e-06,0.000147663306750127,-0.0153491664283094,0.0500433161104926,-0.000687732402090065,1.03876326421886e-05,-3.84503444977133e-05,2.4626649561321e-05,-0.00138512098405413,0.000881953564339687,-0.00174910309426522,0.00278404419578787,-0.00891035167249718,0.00666624953975273,-0.0258928354971436,1.03912850126376e-05,-7.52838362606881e-05,7.78926798381679e-05,4.20178649866156e-06,-9.70138312719561e-17,-0.000934848530175759,0.00030329032489354,-0.15923092263722,-1.42593216318853e-05,-7.29243799930009e-05,-0.00111888956801996,1.77504716990402e-06,1.61413974360828e-08,3.01385162137843e-07,-0.000440942966794887,0.00751974863311117,4.84161067355409e-16,-0.0262050428786045,0.224838435546483,0.0011987992075534,0.00212198879210343,-0.0846029497151081,4.05106464824916e-16,3.94481895938429e-16,-1.61347776155555e-05,-0.000145892958770484,-0.553066964874817,-0.00112430865114637,1.18405752158814e-14,0.295642496792581,1.69024335832206e-05,-0.0653420757226791,0.000210591365973718,3.55426180140909e-06,5.20055356130439e-06,4.91758219603676e-05,7.65313744300969e-06,-0.64027531530349,5.51429471010634e-06,3.18391763086981e-15,6.80026997227193e-05,1.94580711104681e-06,6.89833855423537e-06,5.79651881569414e-06,-0.000217970320552944,-5.98961281162771e-05,9.03457329774397e-07,0.000287650091779637,-5.72817579652888e-07,-6.81047295880609e-05,-7.79177095302379e-08,-1.09757330318815e-05,-1.78146970084151e-09,-4.8529017582731e-07,-4.8056774795654e-07,-2.17839156856847e-16,0.000103938940944153,4.79455663974905e-16,-2.35293523095336e-07,-2.95228858461955e-16,-0.000350056784275157,5.68411590338252e-08,9.13709206629222e-09,-2.73020682996949e-18,-1.10053272588422e-06,-1.3678993671426e-16,2.05215572574524e-16,0.000220416843735604,-8.35684341278214e-18,3.87246722347425e-18,5.88113519799355e-16,1.83802917493456e-16,5.05113395920871e-16,-8.83194756111181e-17,-3.21851024083363e-16,-3.70733141236361e-16,-7.39735213330999e-17,-4.04457063490278e-16,5.7881440646832e-17,-2.12628039860511e-16,-2.12267960032368e-16,5.22794438786994e-18,-2.2692626209395e-16
"t44",0.190107854642809,-0.0170712735780034,0.0210403052211319,-0.0130030026392427,-0.000866029555597021,0.00770096538608057,0.241881724493118,-0.00363560802987248,0.00267657506201103,-0.00190735310017011,3.85354435332617e-05,-0.000225397668346272,0.0032224989659149,-0.00240853149389928,4.91434104208161e-06,0.000146115655190812,-0.0151393662317606,0.049316808975682,-0.000676428286607424,1.01948946929488e-05,-3.77031955873214e-05,2.41130083951634e-05,-0.00135470234702122,0.000861294993945281,-0.00170453179130269,0.00270600114929861,-0.00865789651809413,0.00647572970167767,-0.0251334114243752,1.00344450668489e-05,-7.26216999083623e-05,7.50541015125256e-05,4.04160143464746e-06,-2.1709385272789e-16,-0.000885051215759981,0.000287044208539442,-0.150377021317528,-1.34546206832484e-05,-6.81896198722017e-05,-0.00104039503546224,1.64995573349475e-06,1.49693395149895e-08,2.77631138984795e-07,-0.00040352502545039,0.0068162753724942,5.81331923223197e-16,-0.0232532549733169,0.198201746841094,0.00104790505707152,0.00184204951661185,-0.0731400143946117,8.09935225463541e-16,4.12998754141285e-16,-1.31664700557562e-05,-0.000116631743169888,-0.431948427713507,-0.000863849706864335,1.07186477013229e-14,0.221895709502083,1.19878482381491e-05,-0.0369443389156569,9.74853093392388e-05,1.05430314122995e-06,-5.48941046165755e-08,-1.56358867080314e-05,-3.08459304867595e-06,0.766193302001846,-7.12358877869112e-05,-1.70835860531695e-15,0.000127334132542354,3.20347930278819e-06,1.07364818557123e-05,8.67035368747969e-06,-0.000308682517479184,-8.41477088202539e-05,1.23233357005222e-06,0.000390497209339269,-7.65355349021522e-07,-9.07533577467578e-05,-1.03047288518893e-07,-1.4243593372626e-05,-2.28349933382009e-09,-6.00392396567014e-07,-5.93129298391894e-07,3.8629028537184e-16,0.000125039019354774,-9.87397621673532e-16,-2.7817230960214e-07,-7.85128236791412e-17,-0.000410470862068855,6.56454740338248e-08,1.04793711993157e-08,-2.66433723228953e-16,-1.25145094812247e-06,9.30909381901442e-17,-1.4053223918447e-16,0.000249283509975383,1.29876780943548e-16,1.2501873453602e-16,1.96097601130356e-16,4.72758106753363e-17,3.85331385331412e-16,-2.81231611292631e-17,1.38413244237862e-16,1.93136010728131e-16,-4.19208671719379e-18,5.56259380751547e-18,-1.85844439043564e-17,-2.16296233996376e-16,2.7383514392509e-16,1.43815517881113e-16,-1.23180037290455e-16
"t110",0.192355503278756,-0.0173014632547234,0.0216609735325314,-0.0134333587164907,-0.000902405918572957,0.00809817971796029,0.255422727887686,-0.00390737237129469,0.00288984593700432,-0.00206781267350162,4.2072591094829e-05,-0.00024679806860663,0.00354506681183345,-0.00269419044626994,5.51282555676899e-06,0.000166235411838192,-0.0179893427333357,0.0593059119875663,-0.000836262168946434,1.30085359447303e-05,-4.87593267666611e-05,3.18868648542003e-05,-0.00182337035705505,0.00118738713096259,-0.00243331605163401,0.00404171329374678,-0.0130026881637244,0.00976965195530012,-0.0384488936839119,1.69488551729158e-05,-0.000125342017266779,0.000132614420648207,7.4158205144656e-06,-3.10592489361205e-16,-0.00251403691745794,0.000824448849692063,-0.467597572218084,-4.32981692273249e-05,-0.000344069475969921,-0.00815262899420028,1.3383223704489e-05,1.59122606008346e-07,3.31319106746442e-05,0.00527111973868161,-0.0338503524219991,-8.30441160181148e-16,0.0477153430043163,-0.342847794423124,-0.00150588192127751,-0.00231889984973024,0.0857059665187798,-5.03396985825913e-16,4.97491855698549e-16,7.58229170703709e-06,5.6065767848292e-05,0.173266005856574,0.000308691286161829,-3.7903729236302e-15,-0.0680222568705466,-2.63998882743719e-06,0.00238885400019502,4.51775248388542e-08,1.09535274475118e-07,2.66677499559384e-07,2.67699941649758e-06,4.12264078629548e-07,-0.0226106448764767,-2.69219153445286e-06,-3.57409654268075e-16,1.90230168755736e-05,5.65682332650893e-07,2.06506213521242e-06,1.78209466125543e-06,-7.02143826933864e-05,-1.94481036019877e-05,3.02958399813808e-07,9.70051453471028e-05,-1.97053954625419e-07,-2.35108093940762e-05,-2.71733399389322e-08,-3.93329303634433e-06,-6.50817427351843e-10,-1.8876251680986e-07,-1.87802550489882e-07,-2.41358886528182e-16,4.2882629885145e-05,-1.6751249081099e-16,-1.01208662277045e-07,2.5303866271413e-16,-0.000153793713710966,2.60485620123874e-08,4.27461268885604e-09,6.58635739343679e-16,-5.28831567722784e-07,1.66425407313655e-16,1.78608234848912e-16,0.000107819835300522,-5.9911416001511e-17,7.7542344179402e-16,3.65358203350505e-16,-3.36232849271676e-16,-2.96212592076187e-16,-8.71889873789055e-16,-6.24440230935262e-16,-3.85017093700734e-15,5.56001382203474e-15,0.707106781186548,-1.81854723897869e-15,-4.20346089998286e-15,-5.74453148380276e-16,-5.42511649932959e-16,2.54381988554126e-16
"t111",0.192355503278756,-0.0173014632547233,0.0216609735325316,-0.0134333587164905,-0.000902405918572982,0.00809817971796026,0.255422727887686,-0.00390737237129461,0.00288984593700429,-0.00206781267350156,4.20725910947354e-05,-0.000246798068606662,0.00354506681183328,-0.00269419044626976,5.51282555672701e-06,0.000166235411837935,-0.0179893427333357,0.0593059119875663,-0.000836262168946419,1.30085359446234e-05,-4.87593267665207e-05,3.18868648542561e-05,-0.00182337035705494,0.00118738713096293,-0.00243331605163406,0.00404171329374677,-0.0130026881637245,0.0097696519553002,-0.0384488936839118,1.69488551726547e-05,-0.000125342017267382,0.000132614420648242,7.4158205144901e-06,-1.93758924735964e-16,-0.00251403691745794,0.000824448849692082,-0.467597572218084,-4.32981692274474e-05,-0.00034406947597002,-0.00815262899420011,1.33832237046309e-05,1.59122605742526e-07,3.31319106745984e-05,0.00527111973868162,-0.0338503524219989,-7.50800863899097e-16,0.0477153430043165,-0.342847794423124,-0.0015058819212775,-0.00231889984973045,0.0857059665187805,-3.64759650498506e-16,3.54358755949655e-17,7.58229170669978e-06,5.6065767848341e-05,0.173266005856574,0.000308691286161861,-3.77010202581269e-15,-0.0680222568705469,-2.63998882772077e-06,0.00238885400019539,4.51775251076279e-08,1.09535274515276e-07,2.66677499070077e-07,2.67699941625327e-06,4.12264077887401e-07,-0.0226106448764764,-2.69219153426422e-06,1.42539312575341e-16,1.90230168752822e-05,5.65682332712352e-07,2.06506213532817e-06,1.78209466122595e-06,-7.02143826935145e-05,-1.9448103601901e-05,3.02958399797754e-07,9.70051453469808e-05,-1.97053954423991e-07,-2.35108093939693e-05,-2.71733395368241e-08,-3.93329303640038e-06,-6.50817367769604e-10,-1.88762516851585e-07,-1.87802550798349e-07,2.5166394427116e-16,4.28826298848195e-05,5.51330425708014e-16,-1.0120866198095e-07,-3.86251159920112e-17,-0.00015379371371091,2.60485621924088e-08,4.27461170385219e-09,-5.64011392579473e-16,-5.28831567184887e-07,-2.81335342056021e-16,-2.87498595108539e-16,0.000107819835302664,2.07949089629997e-17,-1.02528579027986e-15,-8.34111320959062e-16,2.66734633279489e-16,9.03037823540135e-16,6.65764372131169e-16,7.87011048592195e-16,4.25798751989625e-15,-5.56855227979084e-15,-0.707106781186548,1.84098085664992e-15,3.99836206026055e-15,9.88010307026799e-16,4.22971836810519e-16,-5.90223001731757e-17
"t45",0.190270154594421,-0.0170879016383522,0.0210852946559202,-0.0130342195078238,-0.000868672631066124,0.0077298746103227,0.242867941369069,-0.00365545462739636,0.00269215957093494,-0.00191908463468889,3.87942668964522e-05,-0.000226964092954519,0.0032461210749527,-0.0024294800926775,4.95823878893063e-06,0.000147592465001147,-0.0153485170273366,0.0500493420877807,-0.000688115480863126,1.03994963458462e-05,-3.85046657186144e-05,2.46730149655847e-05,-0.001388261413831,0.000884418209416557,-0.00175529582886797,0.00279623088239539,-0.00895011070728439,0.00669643867882892,-0.0260148078181271,1.04379290694639e-05,-7.55777489861234e-05,7.81225197769991e-05,4.20410209346568e-06,9.87487223242889e-17,-0.000409705986700905,0.000108325253658906,0.226163503586373,0.000128997245778439,-0.00016327413449238,-0.00302454699740598,4.8973448229829e-06,5.3123260465598e-08,8.36971236449784e-06,0.000960251666445353,-0.0029927515443125,8.2603521334995e-16,-0.00468720742346126,0.0515712983127175,0.000320868324333088,0.000605088022892609,-0.0246452483648744,1.41326545358703e-17,-7.42486750143643e-16,-3.45389956162702e-06,-2.00517307428181e-05,-0.00542760438839942,0.000143327091529321,3.05796000969298e-15,-0.159888812709615,7.09893764201306e-06,0.900369858967571,0.000647482201484972,5.72709287398503e-06,5.28013336313954e-06,3.45772610673728e-05,4.82311359956808e-06,-0.0260659773853,-4.10149134988607e-05,-1.84246170171243e-15,0.000117533172234494,3.03172210636116e-06,1.02583403433382e-05,8.33441690431003e-06,-0.000298843829176301,-8.1539675885717e-05,1.19775924022975e-06,0.000379707438269595,-7.45216000279131e-07,-8.83839475659734e-05,-1.00414166514732e-07,-1.38970102240321e-05,-2.22944882007432e-09,-5.86957436049238e-07,-5.79889384103809e-07,-4.4778969867313e-16,0.000122290256448513,2.85896587642318e-16,-2.72054497878662e-07,2.01882612527547e-16,-0.000401418031110541,6.41852200300587e-08,1.0245117117874e-08,-7.40616024275111e-17,-1.22329718414073e-06,1.26409338450063e-16,8.77580957782854e-17,0.000243652910101259,1.85680921724756e-17,4.56040204958853e-17,7.83598956518426e-17,-2.61394810155916e-16,5.9281523692222e-16,1.83648661302667e-17,5.91630351750941e-17,-8.10152785350458e-17,-1.74971130310034e-16,3.07170965458128e-16,2.53288971631131e-16,1.22435435205105e-16,-1.14353448518424e-16,-3.29449935727598e-17,2.25146394975548e-17
"t100",0.192080617856981,-0.0172732654892736,0.0215837498446285,-0.0133796273204326,-0.000897825121949559,0.00804769907667283,0.253694616113028,-0.00387206824421493,0.00286201186479831,-0.00204678355406902,4.16056970006973e-05,-0.000243964953861691,0.00350215818904466,-0.00265553586532336,5.43160304031041e-06,0.000163464797241149,-0.0175785406138242,0.0578475517259353,-0.000812218538681331,1.25702666878087e-05,-4.70110196096613e-05,3.06260274619288e-05,-0.00174578981984107,0.00113186386794429,-0.00230388203430678,0.00379060045612566,-0.012180059883986,0.00914230693643803,-0.0358661582908423,1.54071470929641e-05,-0.000113193264174444,0.000118850741678764,6.55701634489194e-06,2.04974425500985e-16,-0.000829073153258572,0.000220508999461879,0.479906305836327,0.000278538915286273,-0.000430540064544861,-0.00924408233823013,1.51148606580265e-05,1.75554556502077e-07,3.48404592783097e-05,0.00536341893217251,-0.0331609228687321,-9.55370162154361e-16,0.0433721850512672,-0.304204404041274,-0.00129279504063679,-0.00193282274080103,0.0701097805865574,-1.10592139386312e-15,4.40540304879992e-16,3.87486685940225e-06,1.85002827163853e-05,0.0041672478066842,-9.84565395231955e-05,-5.88720948044356e-16,0.0954395197714409,-3.21832727212448e-06,-0.208918995997208,-0.000105982089024223,-5.86288292081882e-07,-2.54230860834669e-07,-7.37178320762456e-07,-7.7817309404013e-08,-0.000311177094076195,-2.09072052238259e-06,1.98859880561081e-16,1.84300992022118e-05,5.65928374389936e-07,2.09526209842158e-06,1.82584956546133e-06,-7.28631706143571e-05,-2.02176258919267e-05,3.16930141310919e-07,0.000101576847923935,-2.06984847053238e-07,-2.47081816664621e-05,-2.8597288799577e-08,-4.15305168830298e-06,-6.88530263149171e-10,-2.00630244267093e-07,-1.99660266794531e-07,6.08549228677059e-16,4.56866971043637e-05,2.20666209074492e-16,-1.07905733854771e-07,-1.58206154430076e-16,-0.000163989249880009,2.77690267966572e-08,4.55550198051976e-09,-6.17898932214269e-16,-5.63248444112228e-07,-3.25266048282736e-16,-5.66494581021891e-16,0.000114779421412651,1.09730286829651e-16,7.06607665888806e-16,-9.98699403999764e-16,1.26034780463809e-15,0.707106781186547,1.10505910437068e-15,5.07163901827067e-15,-1.91191293483032e-15,-1.99976337903412e-16,4.95231748439006e-16,-3.2180860112765e-16,8.11794032628008e-16,-2.89857334166768e-16,-5.1641754217676e-16,-1.3366976253693e-16
"t101",0.192080617856981,-0.0172732654892736,0.0215837498446286,-0.0133796273204326,-0.000897825121949559,0.0080476990766727,0.253694616113027,-0.00387206824421488,0.0028620118647982,-0.0020467835540687,4.16056970006314e-05,-0.000243964953861888,0.00350215818904454,-0.00265553586532354,5.43160304023081e-06,0.000163464797241042,-0.0175785406138239,0.0578475517259353,-0.000812218538681336,1.25702666878398e-05,-4.70110196098088e-05,3.06260274620831e-05,-0.00174578981984116,0.00113186386794409,-0.00230388203430685,0.00379060045612568,-0.0121800598839859,0.00914230693643779,-0.0358661582908421,1.54071470930592e-05,-0.000113193264174115,0.000118850741679025,6.55701634501285e-06,3.18748092046825e-16,-0.000829073153258511,0.000220508999461802,0.479906305836326,0.000278538915286126,-0.00043054006454485,-0.00924408233823015,1.5114860657945e-05,1.75554556424945e-07,3.48404592784787e-05,0.00536341893217264,-0.0331609228687324,-1.28833242250368e-15,0.0433721850512667,-0.304204404041273,-0.00129279504063692,-0.00193282274080096,0.0701097805865575,-6.77717387728831e-16,3.3693677956903e-16,3.87486685931451e-06,1.85002827163176e-05,0.00416724780668395,-9.84565395230896e-05,-1.01534261906665e-15,0.0954395197714408,-3.21832727200413e-06,-0.208918995997207,-0.000105982089024426,-5.86288292155967e-07,-2.54230860720732e-07,-7.37178320749554e-07,-7.78173092475017e-08,-0.000311177094076419,-2.09072052230935e-06,5.23894429019185e-16,1.84300992028871e-05,5.65928374650822e-07,2.09526209792346e-06,1.82584956565405e-06,-7.28631706147422e-05,-2.02176258921302e-05,3.16930140224897e-07,0.00010157684792435,-2.06984845950042e-07,-2.47081816667469e-05,-2.85972885226131e-08,-4.15305168852359e-06,-6.88530331146825e-10,-2.00630243801953e-07,-1.99660266595767e-07,-3.50829829864221e-16,4.56866971043283e-05,-4.683762089034e-16,-1.07905734577149e-07,2.92275781306939e-16,-0.000163989249880686,2.77690262352839e-08,4.55550222241895e-09,3.60958721167267e-16,-5.6324844262753e-07,2.02166635901437e-16,3.2658147864327e-16,0.000114779421411371,-1.39784419180738e-17,-7.51718818822088e-16,1.37134256268722e-15,-1.07809293567478e-15,-0.707106781186548,-8.37351498496745e-16,-4.92280602640557e-15,1.55307395645073e-15,4.30185437643564e-16,-2.39681320864973e-16,2.66039918676132e-16,-9.1475896154383e-16,1.80642518109809e-16,6.71130663684707e-16,7.57409877462607e-17
"t41",0.189221294760876,-0.016980473741892,0.0207953755943418,-0.0128331590231989,-0.000851670156146678,0.00754413091608949,0.236534700217249,-0.00352824934642659,0.00259231483672218,-0.00184395183766753,3.7137610912479e-05,-0.000216939970966459,0.00309500286463416,-0.00229558258852836,4.67768721178186e-06,0.000138157498573361,-0.0140110974110806,0.045361325506931,-0.00061310336948265,9.07947180360177e-06,-3.33190216388281e-05,2.10290178464022e-05,-0.00116870878024498,0.000731817996169302,-0.00141493555006947,0.00217462375418999,-0.00692917723707749,0.00516496783048589,-0.0198326099871323,7.27196389463435e-06,-5.15373864200114e-05,5.20062469205884e-05,2.68748062399148e-06,3.88589327269388e-16,-0.000125951885642218,3.23438565134199e-05,0.0531339432109705,2.67394272024267e-05,2.48812396029391e-05,0.00143571884657209,-2.43838654689095e-06,-3.5457760316097e-08,-1.12244208378626e-05,-0.00237458054710341,0.0206507104268804,8.4251918194539e-16,-0.0455261474042477,0.36200135597278,0.00177890235434724,0.002967455451353,-0.114453971524462,2.28876114598986e-15,-1.07171537282782e-15,-1.27880281252406e-05,-7.60128222171167e-05,-0.0219814084782156,0.000624040829706388,-2.27195475142563e-15,-0.80926005156869,8.77369629731521e-05,-0.300169343803616,0.00023436238730328,3.99898892975379e-06,4.67552844125539e-06,3.29880669810386e-05,4.65842703086994e-06,-0.0266633466198928,-4.45407717060063e-05,5.11225665698594e-16,0.000139957431646672,3.66246046062512e-06,1.24772779242209e-05,1.0187032594735e-05,-0.000367707677772915,-0.000100423180851082,1.48003424095415e-06,0.000469429798893054,-9.22790953263442e-07,-0.000109472869044177,-1.24461364351956e-07,-1.72524301099978e-05,-2.77015347980962e-09,-7.3038038439866e-07,-7.21605796914081e-07,-2.52848819280999e-16,0.000152106425554742,-3.68588742303388e-16,-3.379393361884e-07,1.28259594398802e-16,-0.000498140075852234,7.94442370510489e-08,1.26607659947149e-08,8.18751413302529e-17,-1.50819782107015e-06,-1.27213615888718e-16,1.06425933456385e-16,0.000299874691780919,-1.44122065514122e-16,2.22029651193824e-16,-1.59927605955107e-16,-6.96963699308244e-17,-2.46555908728161e-16,-2.76706083807024e-16,-2.31554669551459e-16,4.38435325554037e-16,6.11302493187338e-17,-9.26309257031575e-17,-1.1065411210663e-16,3.43971720210771e-16,3.56600240229936e-17,-2.14114899612828e-16,1.65671498102679e-16
"t39",0.18832463580979,-0.016888667475899,0.0205484491346824,-0.0126620412974404,-0.000837226018403581,0.00738663805457588,0.231169384337306,-0.00342087487791398,0.00250811382380514,-0.00178064350188797,3.57436545307711e-05,-0.000208510257781191,0.00296803973274096,-0.00218345564399425,4.44288038700208e-06,0.000130282293577019,-0.0129037495432243,0.0414880823464573,-0.000551426712369333,7.99983864988333e-06,-2.90869414937547e-05,1.80654958894765e-05,-0.000990633678081651,0.000608480402914405,-0.00114116728375946,0.00167749132492161,-0.00531398276654704,0.00394161834220962,-0.0149020733160337,4.7703894592117e-06,-3.25704203674448e-05,3.14297104513916e-05,1.49445640696549e-06,-1.27098150180675e-16,0.000210477422011468,-7.02066708021878e-05,0.0111158736365662,-1.73797943850452e-05,0.000142857139456717,0.00424031436794953,-7.04908851179221e-06,-9.09137527038278e-08,-2.32638246993885e-05,-0.00437357248567975,0.0342220388710809,1.12678959516262e-15,-0.0661952789618607,0.511611404047963,0.0024326483915775,0.0039550109559005,-0.150259517621662,-1.07298870249732e-15,-1.37358732806304e-16,-1.11585953363713e-05,-1.58596107201565e-05,0.668413440808027,0.00502059674958964,-1.43340740328602e-14,0.394224428949457,0.000102560929897227,-0.0792090342255072,0.00047009436630867,6.32197619114953e-06,6.86306976491302e-06,4.70733208730021e-05,6.60662755443123e-06,-0.0240453100569697,-6.24486108017704e-05,-6.37130006141138e-16,0.000186342158329891,4.82461330352738e-06,1.63390000410589e-05,1.32751087350681e-05,-0.000475410002075309,-0.000129669791600555,1.90126826334351e-06,0.000602498673858712,-1.18069914869211e-06,-0.000139992903601259,-1.58909413837688e-07,-2.19353111386935e-05,-3.51167251841083e-09,-9.17011913394192e-07,-9.05341054417725e-07,-5.57044348479505e-17,0.000189232405940027,3.07294184804167e-16,-4.17658021377712e-07,-2.55512394519045e-16,-0.000613560151404863,9.7179493570567e-08,1.54340248918128e-08,3.5655363039937e-18,-1.83025542132013e-06,1.26388497184718e-16,-9.40155922372645e-17,0.000362797342875183,1.82123772103863e-16,-1.2488531958798e-17,3.44007116177431e-16,1.80987275276334e-16,5.5548859852409e-17,1.10503129957369e-16,2.47767630824066e-16,1.34828000467635e-16,5.64729017977003e-17,-2.55481039412566e-17,-5.2597696737116e-17,-1.99882943085193e-16,-1.47787524798397e-16,1.78630649049246e-17,7.04344060053089e-17
