"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113"
"t12",-0.129292435292529,0.0335987987421376,-0.00549685057890945,0.00139310659817688,-0.00149953364154982,0.00761015784144504,-0.000859787913222202,1.97969792934514e-05,-0.00243280248776379,0.000471936177819664,-0.00233508332064069,0.00511887664045705,-0.000522307315597192,0.0279702800541761,-0.0202275879819033,0.0389143289491993,-0.200755092683495,0.000320593302698372,-1.99818712443169e-06,2.99145737604187e-05,-0.0186834701135873,0.0378154935407382,-0.0165087051977042,0.148233631047786,-0.00328251611143618,0.713561931324049,-0.522908572353751,0.160876664632702,-0.00148657521813061,0.00114616711689203,-0.0678391810154643,0.00505754722153597,-0.238436967590376,1.6005246880801e-15,0.00906729900455548,-0.0119093212708076,0.019647994459327,-0.000713294734535465,-0.00119268646607893,-0.000294123311237762,0.059320428667167,-6.45044409881515e-07,-0.00116536641467628,0.0218596681999309,-0.0847293087897448,0.0565281743373578,-4.91453621810834e-17,0.00155127355476586,0.0504835680222183,-0.00208435731992382,0.136639587004126,0.000413167780972596,-2.72005092641867e-17,4.53600217793875e-05,0.00026025337345463,0.000449632151388631,-0.000659640927411046,-0.00434299394115167,9.15181952461265e-17,0.000205356187316249,0.000614971215955385,-1.9585538842492e-05,-0.000195584744971414,-0.000770522158805166,-0.000134008208272864,0.000499262335887455,3.73209318680245e-17,0.000341318616203801,-0.000625760740546766,0.00136373358839397,1.44666722933157e-05,2.07328378994279e-05,0.000477485963006727,-1.32816676127226e-05,-2.87231887280296e-05,-0.00130244856065666,4.35179870067988e-06,0.000310409386766306,7.74465929229523e-05,2.06564022641703e-08,3.27113047021939e-06,3.23193039588799e-06,-4.19370512955549e-06,-3.12704875692198e-16,-0.00068126355046672,1.45615214073208e-05,1.51453692637655e-06,-0.00123065984881419,8.95760730784745e-07,4.85278380730885e-08,-9.5572232426766e-18,3.64403689253133e-17,5.72518158802881e-18,-7.78841596808803e-18,2.19287496984599e-08,-0.000881089644762186,-2.35074021811428e-17,1.99663537594621e-17,1.05993013917408e-16,1.37043171617522e-17,2.57825175823049e-16,3.12497684092943e-17,-5.11044978666525e-18,3.6845031908853e-17,-7.51577645552684e-17,-2.80428621772173e-16,4.00855018667272e-17,-6.29465874458783e-18,-2.15574102990005e-17,1.18101584540681e-17,1.61778623731497e-17,6.63231725074143e-07,-1.63191520790534e-16
"t43",-0.163190615088308,0.0480017389029916,-0.014562669860874,0.00513249059421015,-0.00598234980667585,0.236082970634722,0.00930213664369159,-0.000126074838538895,0.00298855035225421,-0.000546082812253323,0.00191746421780923,-0.00240737363276652,0.000210847492355821,-0.00930784700887689,0.00540168022340172,-0.00968782518606415,0.0459047891131971,-0.000394484040729423,2.06539779861513e-07,-3.04126281047365e-06,0.00110344320458666,-0.00163988723952901,0.000585055476578739,-0.00485061717717833,8.8807901295348e-05,-0.0185929397063643,0.0120858773221644,-0.00267899864291418,6.36109538410651e-06,-4.20759074995091e-06,-0.000130657055065889,1.37479993778523e-05,-0.00173095926276487,1.39400404769114e-17,-0.192281883754349,-0.00106592487061924,0.00107060638173527,-2.86887578163274e-05,-4.55006094063312e-05,-1.06568165587245e-05,0.00122900470750429,-1.06032845627226e-08,-1.32974608612149e-05,-0.000435429470914291,0.00623731352046111,-0.00467010313105301,-1.7972953851949e-17,-0.000692054815121706,-0.231003513566465,-0.00141898743194539,0.0757088107568012,0.000154365901914237,1.08123984458273e-15,1.89803098429592e-05,0.000151588277236189,0.00030406267130013,-0.552985446497646,0.00109478444028939,8.94016380176489e-15,0.29636083940628,0.0603474960343952,-3.64532057536036e-06,-3.85625683041288e-05,-0.000278147841495905,-4.99580756826015e-05,0.640255615909364,-8.48735452337186e-15,0.00199593485904441,-6.39497038082566e-05,0.000180935483955591,1.57168920532386e-06,2.4582769999766e-06,5.91938546253363e-05,-1.67754015042396e-06,-3.65527418297088e-06,-0.000196000175365724,5.6123152087e-07,4.72924781695004e-05,1.02142018209483e-05,2.75866084689696e-09,4.48985226977477e-07,4.44551324600877e-07,-5.79286489868192e-07,5.60309430895262e-16,-9.59894132112093e-05,2.08538426993575e-06,2.17291540709433e-07,-0.00020748472548601,1.31874949988358e-07,7.21898190712946e-09,5.90117559452339e-16,1.08604422937447e-16,-1.94587800387265e-16,-1.72437779717296e-16,3.31668850857468e-09,-0.000154561381144769,-1.4018825239047e-16,1.42315255051766e-17,1.19982045197593e-18,-5.61455494875999e-17,1.0843984680522e-16,-3.29735048369625e-16,-8.89798209531447e-17,-1.08196501964207e-16,-2.29517254979232e-17,5.07060729895232e-16,9.0659301962392e-17,-6.08372951734544e-16,1.24360381385384e-16,5.62373249862415e-17,5.38302149030138e-17,1.05937865651148e-07,1.4223787369577e-16
"t44",-0.163046867223062,0.0479414257338456,-0.0145263529635859,0.00511774517087064,-0.00596473111132684,0.235138214892644,0.00926246600100865,-0.000125513759996679,0.00296938947926518,-0.000542504357493074,0.0019030588882927,-0.0023839869182778,0.000208637632960806,-0.00920019723304496,0.00533150141485587,-0.00955694600182224,0.0452519672307816,-0.000387995986864838,2.0278238250895e-07,-2.98502773119182e-06,0.00107780040241742,-0.0015981094035973,0.00056925752997771,-0.00471809253769855,8.6280266750949e-05,-0.0180596468055659,0.0117322223960378,-0.00259623962767403,6.13948484968666e-06,-4.05998999511778e-06,-0.000125732546003874,1.32235992923435e-05,-0.00165317417131908,-2.14169328501287e-16,-0.182540648268987,-0.00101062089674915,0.00101344763990214,-2.70756755940382e-05,-4.28994662606902e-05,-1.00356697915058e-05,0.00114273183427049,-9.83331228247997e-09,-1.22996078423868e-05,-0.000398475981440893,0.00565503368252314,-0.00422751146397175,-3.79316757473365e-16,-0.000616530433091733,-0.20383383614509,-0.00123179070057801,0.0653349872020097,0.000130884125882931,7.48542323057087e-16,1.55625841779411e-05,0.000121241925910665,0.000241962942341381,-0.431884692558135,0.000841157542502778,2.96939190416024e-15,0.222531316538813,0.0358516707011399,-1.08131434444019e-06,-8.96127608340342e-06,0.000105111100744138,2.01406558260985e-05,-0.766167249479139,1.31814405531837e-14,0.0197477294827343,-0.000119760084363847,0.000298119007611798,2.58755067497857e-06,3.69736986222807e-06,8.35438057664101e-05,-2.30782332994343e-06,-4.98299285531295e-06,-0.000265991790960823,7.49876444113276e-07,6.30189949469698e-05,1.3257245326174e-05,3.52499011130421e-09,5.55476555851008e-07,5.48676880692092e-07,-7.11627425957106e-07,-9.14857069846714e-16,-0.000115476208793767,2.46950035316348e-06,2.56889731144433e-07,-0.000242987202748162,1.52451458895645e-07,8.27906797600274e-09,-4.13556232528336e-16,3.21569512692967e-16,6.79440713665634e-17,8.4822054674802e-17,3.75981691219046e-09,-0.000174800319915541,-3.09581443600132e-17,2.81929822854047e-16,3.15107350240757e-16,1.81176839581871e-16,5.60860009973863e-16,6.97962406484238e-18,3.67384042528241e-16,-4.41565458582338e-16,-1.38543742329888e-16,-9.20474210765618e-16,4.37855767787446e-17,-4.91815926368231e-16,-1.39205955479445e-16,-3.32734086811627e-16,-1.6080613956981e-16,1.1648395632158e-07,-2.44321754990232e-16
"t110",-0.164703931354422,0.0486397552614971,-0.0149530513288845,0.00529178216205863,-0.00617286106989477,0.246442389145509,0.00973866059421846,-0.00013226413695199,0.00320561714630972,-0.000586700934127687,0.00208316690886003,-0.00268492096945502,0.000237366173016778,-0.0106203933373742,0.00627579975755779,-0.0113308559481523,0.0541899630860464,-0.00047974722685005,2.5733039101969e-07,-3.80515850768223e-06,0.00148131703949679,-0.00228114221260495,0.000834624118388158,-0.00695702619757223,0.00012988529360096,-0.0272974668717014,0.0179251752209679,-0.00409148551768,1.04792054935475e-05,-6.96536300805889e-06,-0.000228437769845484,2.42751049078873e-05,-0.00360085848105543,-2.06423937408628e-16,-0.473155885867103,-0.00273143943633366,0.00289170554397334,-8.63806306655371e-05,-0.000142466897150283,-3.50400234845365e-05,0.00899614840392279,-1.04596117633279e-07,-0.000202616910580104,0.00519761046933716,-0.0284863732607496,0.019289524682401,9.32420082982321e-17,0.00142235532126252,0.360966338292995,0.00155067377549429,-0.0743335444473157,-0.000114974764703483,-2.70651021540102e-16,-9.38028499826568e-06,-5.85093925717187e-05,-0.000112038514836497,0.173240237775849,-0.000300563893546852,-1.56776754764562e-15,-0.0684034758488367,-0.00310966774177996,-1.12341478455242e-07,-1.45272903321518e-06,-1.50431943442155e-05,-2.69112631674067e-06,0.0226100290407706,-2.20239928068409e-16,0.00118583774723103,-1.78888440455241e-05,5.25828946910998e-05,4.56919270697089e-07,7.52739281572965e-07,1.91318353820981e-05,-5.57040617065706e-07,-1.22656197963014e-06,-6.61236873202786e-05,1.93067750157124e-07,1.6326396209145e-05,3.6595899092121e-06,1.01295531494906e-09,1.74641042973808e-07,1.73727583122848e-07,-2.28507749993818e-07,-3.65597361893521e-16,-3.96024560144296e-05,8.93287913648293e-07,9.34653271659809e-08,-9.14615147932888e-05,6.02619995472678e-08,3.37777438147606e-09,2.07428122139971e-16,1.27777104881913e-17,1.48824288802603e-18,1.3386978468731e-16,1.60991972419983e-09,-7.56101380608201e-05,1.20797420562338e-16,-5.55533441455841e-16,1.7346213739369e-16,4.79870143944943e-17,2.75556990343956e-16,-4.68297075368057e-16,9.78422931448181e-17,1.74540409295469e-15,4.76098671387624e-15,-0.707106781186548,-4.93960485839791e-15,-2.00766669173329e-15,1.06721573870567e-15,1.24400134124413e-15,-1.31069461848472e-16,5.74944137670538e-08,6.46078527347329e-17
"t111",-0.164703931354422,0.048639755261497,-0.0149530513288844,0.00529178216205861,-0.00617286106989465,0.246442389145509,0.00973866059421832,-0.000132264136952031,0.00320561714630971,-0.000586700934127753,0.00208316690885992,-0.00268492096945476,0.000237366173016753,-0.0106203933373739,0.00627579975755798,-0.011330855948152,0.0541899630860456,-0.000479747226850191,2.57330390969523e-07,-3.80515850767064e-06,0.00148131703949667,-0.00228114221260497,0.000834624118388619,-0.00695702619757236,0.000129885293600998,-0.0272974668717016,0.0179251752209677,-0.00409148551767989,1.04792054935128e-05,-6.96536300819517e-06,-0.000228437769845227,2.42751049078938e-05,-0.00360085848105532,-4.58625461545937e-16,-0.473155885867103,-0.00273143943633368,0.00289170554397328,-8.63806306654494e-05,-0.000142466897150388,-3.50400234847525e-05,0.00899614840392281,-1.04596117666099e-07,-0.000202616910580255,0.00519761046933724,-0.0284863732607502,0.0192895246824007,-3.24610443251332e-17,0.00142235532126227,0.360966338292994,0.00155067377549397,-0.0743335444473157,-0.000114974764703361,-2.91499309261785e-16,-9.38028499789201e-06,-5.85093925719296e-05,-0.00011203851483589,0.173240237775848,-0.000300563893547289,-1.84873474327801e-15,-0.0684034758488365,-0.00310966774177936,-1.12341478281509e-07,-1.45272903331184e-06,-1.50431943447207e-05,-2.69112631647303e-06,0.0226100290407689,-1.04779124205109e-16,0.00118583774723114,-1.78888440455912e-05,5.2582894691362e-05,4.56919270388622e-07,7.52739280982337e-07,1.91318353827576e-05,-5.57040616256215e-07,-1.22656197913832e-06,-6.61236873193716e-05,1.93067749985686e-07,1.63263962098994e-05,3.65958990907316e-06,1.01295510980352e-09,1.74641042956678e-07,1.73727583247312e-07,-2.28507750257872e-07,2.18671203246602e-16,-3.9602456014627e-05,8.93287913885547e-07,9.34653275449416e-08,-9.14615147930722e-05,6.02619998004368e-08,3.37777442199088e-09,-2.1866357119164e-16,-6.3336667616389e-17,-1.29960826496756e-17,-2.36329984131822e-16,1.60991967798623e-09,-7.56101380613476e-05,-7.96240913309334e-17,4.43833909046752e-16,-3.67368396326624e-16,1.84313379123333e-18,4.84871251422868e-16,5.02774745601905e-16,-2.71826437877208e-16,-1.61043166705275e-15,-4.71939673676035e-15,0.707106781186548,4.97673446748442e-15,1.99607751732275e-15,-1.10622729116621e-15,-1.1694385009121e-15,2.85175784396571e-16,5.749441454877e-08,-2.96461172580361e-16
"t45",-0.163631097791096,0.0481884409755353,-0.0146789615455916,0.00518020596088216,-0.00603947739900293,0.239238443083867,0.00943562729940856,-0.000127972854739237,0.00305715768357899,-0.000558949431391793,0.00197076257392865,-0.00249995301722618,0.000219809905984907,-0.00975995783123723,0.00571066472308658,-0.0102742361425492,0.0489020474866982,-0.000426724213651408,2.26470529689716e-07,-3.34300239263433e-06,0.00127107255118289,-0.00194318214761923,0.000708936827415901,-0.00590737630306344,0.00011025224636101,-0.0231737636768154,0.0152260747104495,-0.00349018607209173,9.24723070892472e-06,-6.16885756943373e-06,-0.000214390697591521,2.31180491236864e-05,-0.00767816634590815,1.47048701535298e-16,0.191259545099543,0.000544758098472308,-0.000173413831670202,-5.83122616827408e-06,-1.29495825664833e-05,-3.9171120605029e-06,0.00132884254215898,-1.44863011087821e-08,-2.57404926039206e-05,0.00034821416958556,-0.000175078896078651,-8.50558620499181e-05,-2.70333931723948e-17,-0.000161479371527982,-0.064043841380878,-0.000432859919857431,0.0232279198248858,4.56896120117582e-05,-2.0358786928999e-16,4.334036899587e-06,2.12846602856726e-05,3.56921197738198e-05,-0.00552949046528551,-0.000144057229710139,-1.93138373640014e-15,-0.165474607642459,-0.824670638573859,-4.78068343044005e-06,-4.60475641281807e-05,-0.000172987349907703,-3.0157675079087e-05,0.0271845027662293,4.79995526543154e-14,0.389287933814913,-8.00449185506542e-05,0.000215958864919888,1.87529152274623e-06,2.81458136539705e-06,6.55981424014378e-05,-1.8333089166956e-06,-3.97445365562729e-06,-0.00021257584932835,6.03329637621557e-07,5.07613957886504e-05,1.07962991531007e-05,2.8888360639565e-09,4.61040075195575e-07,4.55817575184353e-07,-5.92259261276143e-07,-5.00133114670199e-16,-9.68815420939473e-05,2.08447079602357e-06,2.16976464308223e-07,-0.00020599477434525,1.29914395275043e-07,7.07842407968768e-09,-3.50450470067362e-16,-1.10059042809496e-16,-1.5198027249455e-17,-2.2936683824805e-16,3.23062907767289e-09,-0.000150354364598648,-4.94568295127804e-17,-8.63507743794499e-18,3.79436770419093e-16,1.540838222289e-16,7.48807965109432e-16,-1.64595664798926e-16,-3.60228463311138e-17,-8.77423289659931e-17,1.00856863421623e-16,3.15957317770809e-17,-3.01028617039368e-17,9.12404310921886e-17,2.08631965826083e-18,-1.33692017873122e-16,-2.28631508830675e-18,1.0159616902092e-07,-2.65833520919252e-16
"t100",-0.165270203646557,0.048879746707568,-0.0151025149953744,0.00535311028287713,-0.00624628740019284,0.250499361000405,0.00991030932060082,-0.000134704931141806,0.00329398301854814,-0.000603275624707295,0.0021519075388111,-0.0028047730731232,0.000248988005265111,-0.0112082210490528,0.00667918369591965,-0.0120976935470843,0.0581189576176924,-0.000522383478323575,2.83906371623611e-07,-4.20812176168859e-06,0.00171195484162269,-0.00270598286280248,0.00101056711883008,-0.00846249461807227,0.000160787621798434,-0.0339139597137234,0.0224891902170364,-0.00529280807794642,1.49896341700536e-05,-1.00418165429057e-05,-0.000365655823251501,3.97582823621519e-05,-0.0150830473822346,5.01426622410363e-16,0.426434536512791,0.0012505088475353,-0.000413096781389802,-1.49515913563543e-05,-3.4063492078852e-05,-1.06312352996511e-05,0.00543004875942305,-6.59136691193616e-08,-0.000132110561602227,0.00368956498011533,-0.0209889949442214,0.0142739989233611,6.57581402828219e-16,0.0010772409734786,0.273482174918376,0.00115400844611849,-0.0546552333227009,-7.99117461508102e-05,3.28370009414163e-16,-5.15743176583979e-06,-2.06302326195204e-05,-3.33564688593264e-05,0.00457193462482395,0.000108414738881932,1.39523846281397e-15,0.110859811026975,0.27696730296333,7.62886211305529e-07,6.44134471785836e-06,6.16398007553462e-06,9.9228368521221e-07,0.000792551345762552,2.41966267942525e-14,0.208152990094246,4.61580127296066e-06,1.57805340307744e-06,1.4484117221995e-08,1.64484118119352e-07,6.57390648384931e-06,-2.18703713351599e-07,-5.02785966072258e-07,-2.76687200664728e-05,8.64391815356707e-08,7.39169397429896e-06,1.83555883681493e-06,5.37113148682201e-10,1.02809993651228e-07,1.03017206216744e-07,-1.37416834993402e-07,6.13020876404098e-17,-2.52881865448965e-05,5.95183611541153e-07,6.25455143912894e-08,-6.27152582838861e-05,4.26788667498588e-08,2.43883648114235e-09,-2.17288887443815e-16,-3.18575190877569e-16,2.26741115797073e-16,5.68233224123864e-16,1.19466098240554e-09,-5.64135702332083e-05,-1.00491881694572e-16,1.42657155420321e-17,3.71700148889208e-15,8.20200213582106e-16,-0.707106781186548,-2.6579199830433e-15,-4.93793018576956e-15,3.95024869091095e-16,9.66513447570175e-17,3.10592160217261e-16,-9.67261870743669e-16,-6.12862551555723e-16,1.71280865496729e-16,5.28028092428546e-16,-4.34469687405811e-16,4.56863145792647e-08,5.04933790861332e-16
"t101",-0.165270203646557,0.0488797467075681,-0.0151025149953745,0.00535311028287722,-0.00624628740019273,0.250499361000405,0.00991030932060072,-0.000134704931141767,0.00329398301854814,-0.000603275624707258,0.00215190753881113,-0.00280477307312313,0.000248988005265179,-0.0112082210490528,0.00667918369591959,-0.0120976935470842,0.0581189576176923,-0.000522383478323586,2.83906371678186e-07,-4.20812176191052e-06,0.00171195484162266,-0.00270598286280247,0.00101056711883013,-0.00846249461807252,0.000160787621798401,-0.0339139597137237,0.0224891902170364,-0.00529280807794645,1.49896341700147e-05,-1.0041816543121e-05,-0.000365655823251845,3.97582823620308e-05,-0.0150830473822349,2.95473404244705e-16,0.426434536512792,0.00125050884753532,-0.000413096781389748,-1.49515913562815e-05,-3.40634920787022e-05,-1.06312352996642e-05,0.00543004875942298,-6.59136693352533e-08,-0.00013211056160225,0.00368956498011529,-0.0209889949442214,0.014273998923361,-5.70073930841069e-17,0.00107724097347879,0.273482174918377,0.00115400844611849,-0.0546552333227004,-7.99117461510724e-05,1.40163841680671e-16,-5.15743176580233e-06,-2.06302326201156e-05,-3.33564688592626e-05,0.00457193462482459,0.000108414738882254,1.22033976295978e-15,0.110859811026976,0.276967302963331,7.62886211169638e-07,6.44134471770944e-06,6.16398007568185e-06,9.92283685622634e-07,0.000792551345763087,2.41665457054687e-14,0.208152990094245,4.61580127253652e-06,1.57805340361087e-06,1.44841167622289e-08,1.64484118342501e-07,6.57390648349336e-06,-2.18703712287654e-07,-5.02785964915001e-07,-2.76687200672214e-05,8.64391819681242e-08,7.39169397388068e-06,1.83555883701361e-06,5.37113094638514e-10,1.02809993790943e-07,1.03017205919617e-07,-1.37416834688409e-07,-4.36908000053585e-16,-2.52881865455595e-05,5.95183611352746e-07,6.25455155867265e-08,-6.27152582844304e-05,4.2678866904123e-08,2.43883676645736e-09,-1.27807612801948e-18,3.43799399091518e-16,4.17603581081169e-17,-4.24803682227386e-16,1.19466037446359e-09,-5.64135702333938e-05,6.52415345865662e-18,1.75842953763993e-16,-3.52996417401556e-15,-7.19474770957047e-16,0.707106781186547,2.95173395608008e-15,5.13236867605796e-15,-5.32084358862187e-16,-4.26375878332825e-16,-2.5313315747841e-16,1.19468600974256e-15,7.18125631145217e-16,-2.0790224864174e-16,-4.80203374938333e-16,3.29845493438944e-16,4.56863155840345e-08,-3.36136789589496e-16
"t55",-0.16423034881902,0.0484413035739247,-0.0148341367161873,0.00524358328721106,-0.00611528981318332,0.243372137914291,0.00960993455755947,-0.000130445525365572,0.00314436392685924,-0.000575274659454436,0.00203756051287268,-0.00261267571298596,0.000230610612117793,-0.0102968000166233,0.00607033122854689,-0.0109518381225761,0.0523301892755754,-0.000462404726539308,2.47941359987017e-07,-3.66652613642803e-06,0.00143693744642245,-0.00223096292381111,0.000822949927970131,-0.00687356883454049,0.000129388902860228,-0.0272419629263883,0.017979201560302,-0.00417486633220962,1.14390148767973e-05,-7.64754429282734e-06,-0.000272329191949611,2.94952411872629e-05,-0.0105396351943694,4.81054044865802e-16,0.282768973385899,0.000819777946295704,-0.000266983258898169,-9.40380711724815e-06,-2.12294829107664e-05,-6.55358924311763e-06,0.00296204173784849,-3.50237149587887e-08,-6.833885342511e-05,0.00170154028478191,-0.00868674728454033,0.00579632830470646,-7.25130133653092e-16,0.000354065046001811,0.0777418400473633,0.000244085776239218,-0.0101767759637419,-9.03953377513473e-06,-2.20360627008875e-16,7.91633259107085e-08,2.11949096721076e-06,3.99659012898066e-06,-0.000826751221193256,-2.51119455277147e-05,-2.41908035041057e-15,-0.0331787326920472,-0.224002106727475,-1.11063250951027e-06,-1.00513788479189e-05,-1.37272528865119e-05,-2.22881067425532e-06,-0.0021205662505553,-1.03760421818473e-13,-0.872078273500911,-9.11353132588542e-05,0.000212882633458801,1.84709802026002e-06,2.54924289305551e-06,5.65749575853376e-05,-1.55456579990022e-06,-3.35130093330141e-06,-0.000178764907577327,5.02913042852153e-07,4.2251608907134e-05,8.87129223892032e-06,2.35843779204165e-09,3.72598628273826e-07,3.68172982574883e-07,-4.77898769082388e-07,6.83821403137014e-16,-7.79385463945694e-05,1.67604522884274e-06,1.74470399121072e-07,-0.00016574565624842,1.04741795344481e-07,5.71812456618988e-09,1.90381045248216e-16,3.25746637351681e-17,-1.25182729859653e-16,-1.13315118918715e-16,2.62014608824287e-09,-0.000122061027506626,9.44458089549776e-17,-3.27430664802766e-17,1.55195370428e-17,-8.19825969996873e-17,-2.72294007435464e-16,8.91187218311665e-17,-2.56632381828893e-16,5.93776134071708e-16,-1.31390102726801e-16,3.83869863566258e-17,1.00674080806757e-16,-1.50330573931297e-16,9.81530849935713e-19,2.63879992292143e-16,1.1643455412233e-16,8.38832091728604e-08,-1.93838914280798e-16
"t41",-0.16246833891788,0.0476977449315248,-0.0143777231469773,0.00505715850793056,-0.00589228385665758,0.231209984691609,0.00909705902659547,-0.000123169734827061,0.00288764816829568,-0.000527215242012588,0.001840871065838,-0.00228057641507871,0.000198783610449362,-0.00871439784595368,0.00500975194669855,-0.00895343850360349,0.0422177316479301,-0.000357081747427252,1.84527516142349e-07,-2.71090857715839e-06,0.000946191883553396,-0.00137877721396345,0.000485125461323089,-0.00401033870384936,7.26523236593475e-05,-0.0151794035328515,0.00981394588956021,-0.00214280114378586,4.92223124893068e-06,-3.25049067347841e-06,-9.98208523823596e-05,1.05031817313923e-05,-0.00198640914972625,1.10632577720539e-16,0.00828891739032902,-5.7836663015301e-06,1.41733967323129e-05,1.35177817493543e-06,3.71434348499992e-06,1.39532789293601e-06,-0.00200841213801918,2.76118414590546e-08,6.18640694699315e-05,-0.00247520583865679,0.0178325786314018,-0.0125588996177433,-9.6537115544155e-16,-0.00128566727828669,-0.379084062451332,-0.00199249056878796,0.101308776075763,0.000179912056888818,2.6413546570917e-16,1.60381248905141e-05,8.01686421066138e-05,0.00013563307035289,-0.0220488115665966,-0.000612142718951509,-3.1652061347405e-15,-0.802624299846939,0.325262776845592,-4.16886411730865e-06,-4.21329262807585e-05,-0.000174475730059567,-3.04161186510802e-05,0.0266705357238089,2.55098624871547e-15,0.0261821238877641,-0.000129875376773106,0.000336427177993906,2.92074808614794e-06,4.28404922118687e-06,9.83824945633991e-05,-2.73327421747513e-06,-5.91275739502707e-06,-0.000315907134291292,8.93215804392087e-07,7.51009913160009e-05,1.58646904584072e-05,4.22654866160365e-09,6.67713346170479e-07,6.5960026236136e-07,-8.556104896718e-07,-5.17203137501547e-17,-0.000138818069700964,2.96545501352813e-06,3.08429233887053e-07,-0.00029139093154588,1.82399066598895e-07,9.8870016048897e-09,1.54958960652883e-16,-3.1040073280903e-17,1.30634053537476e-17,2.59515134560241e-16,4.47480089175496e-09,-0.000207875301650398,1.8246153997374e-16,-1.41057990996046e-16,1.44637168864168e-16,1.06498035248506e-16,2.19632136488115e-16,4.40173630672048e-16,-1.88862779857544e-18,1.79266301251162e-16,-1.40855439537032e-16,-1.73746266770741e-16,-9.98699809810794e-17,7.53828573461379e-17,1.77761494534939e-16,9.30597696007557e-17,-8.20209281858439e-17,1.36725979690404e-07,-4.79981379994837e-16
