,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t92,10.175024,4.5785127,5.7110925,4.6541705,4.1919475,5.863217,4.797001,5.957609,6.0375385,4.459137,3.9999573,5.4723115,4.541942,6.0216203,5.3967924,4.211677,2.4084923,3.82915,1.9239361,5.06035,6.390502,4.799277,6.643861,5.3570986,6.4046717,0.9144138,6.386406,4.451058,6.5819345,3.3835459,4.600644,6.2516656,6.864695,5.3537836,3.1469762,4.770749,5.8595185,5.1738157,7.3799686,5.9870453,5.709113,4.7502165,4.3571978,4.0455604,6.004533,3.594526,6.3173466,4.0193305,4.7501855,5.300844,3.8801887,2.1033232,7.1143436,5.8556066,6.876487,5.2287483,3.3191128,7.060929,4.2815995,4.5900645,5.5090837,4.324068,3.511896,6.1578727,5.022613,3.744029,3.7290123,4.6003704,6.0302896,3.7694082,5.4565,3.6365178,5.148614,4.705291,5.0327277,5.578126,5.288672,5.5653744,4.06003,6.2469864,4.3338213,4.967555,5.5748267,7.5728717,4.775878,4.789897,5.769359,5.791047,3.6758208,4.6494455,4.3043036,5.7872777,5.1394534,3.583929,1.7130803,6.0986023,3.931323,8.623231,5.601188,4.6801805
t87,10.193413,4.5657454,5.6992745,4.653651,4.207856,5.8615856,4.794787,5.9564214,6.0391574,4.4750733,3.9985442,5.4724545,4.540209,5.962497,5.39633,4.1872478,2.4080503,3.8282828,1.9109727,5.061294,6.413776,4.8450036,6.6434546,5.356421,6.40791,0.9098734,6.3875237,4.4643083,6.5811095,3.3814075,4.5987115,6.2517896,6.8374076,5.3559513,3.0990655,4.760861,5.8603177,5.170841,7.39628,5.9891257,5.7103753,4.751085,4.3421736,4.066266,6.0053444,3.593438,6.3194733,4.016985,4.7273293,5.3002486,3.8925896,2.0824275,7.11593,5.85623,6.8857203,5.22942,3.3170335,7.0767875,4.2562785,4.5910854,5.5212603,4.3223557,3.5092254,6.1587334,5.0861497,3.7422707,3.7288976,4.600233,6.031392,3.756561,5.4567356,3.6337535,5.13444,4.688549,5.0315075,5.5789795,5.313669,5.5789123,4.0591526,6.247348,4.3195066,4.968386,5.5749054,7.5773454,4.7764235,4.788694,5.8236547,5.8104854,3.6740603,4.648749,4.3202686,5.760026,5.1374593,3.5830352,1.6973637,6.0983195,3.9205167,8.628134,5.602507,4.69457
t631,10.181558,4.575745,5.708224,4.6539,4.194983,5.8616457,4.795564,5.9562464,6.0390315,4.462164,3.9981222,5.471539,4.541772,5.992462,5.396298,4.2030606,2.408549,3.8292966,1.9209778,5.0610332,6.3987193,4.81798,6.642774,5.35652,6.40633,0.9125873,6.386382,4.4564495,6.580452,3.3828797,4.600562,6.2509418,6.8552775,5.3553405,3.1265385,4.7668185,5.8597636,5.172079,7.3826942,5.98803,5.7096453,4.7512465,4.3541574,4.055343,6.005073,3.5937176,6.3181534,4.018005,4.7420406,5.3004403,3.8854034,2.095863,7.1144056,5.8555293,6.8792543,5.228879,3.3180475,7.0640526,4.2727447,4.5907803,5.513933,4.323372,3.510575,6.15781,5.054395,3.7437894,3.7297297,4.600173,6.030502,3.7665803,5.45691,3.6350632,5.142648,4.699795,5.0318127,5.578866,5.297397,5.5681496,4.0599523,6.2464356,4.3282814,4.968429,5.575557,7.5748773,4.7765856,4.788926,5.794849,5.7982764,3.674989,4.649233,4.3094687,5.7778835,5.1379385,3.5835695,1.7099684,6.09863,3.930742,8.624999,5.601194,4.6858892
t632,10.197872,4.564029,5.69668,4.653145,4.205336,5.8564105,4.790435,5.9516397,6.0439157,4.472437,3.9926553,5.469247,4.5407863,5.9689617,5.394884,4.184503,2.4087343,3.8296447,1.9091341,5.063197,6.4171677,4.839512,6.6392384,5.3545628,6.4119997,0.9062247,6.3864193,4.469309,6.575459,3.3803809,4.599855,6.248405,6.8364635,5.3607283,3.1045654,4.7559485,5.8605685,5.1658607,7.390165,5.991436,5.7116666,4.754647,4.3423047,4.0703106,6.006895,3.5912266,6.3210397,4.013398,4.723617,5.2990355,3.8977292,2.0780542,7.114711,5.85545,6.889883,5.229533,3.3142517,7.074874,4.2541037,4.593151,5.526207,4.3208885,3.505993,6.157653,5.078805,3.7427177,3.732013,4.5994163,6.031393,3.7548232,5.458132,3.6299286,5.129217,4.6846385,5.028852,5.581383,5.3160033,5.580062,4.0594287,6.2445803,4.3146596,4.971425,5.5775323,7.581852,4.779016,4.785685,5.8177347,5.815099,3.6722078,4.6485553,4.3241405,5.7590756,5.1329107,3.5822554,1.6989717,6.098444,3.9277883,8.631329,5.6014533,4.699499
t98,10.178655,4.578237,5.71046,4.653972,4.1919017,5.8617587,4.795846,5.9562917,6.038904,4.4590774,3.998132,5.4713726,4.542147,6.0029473,5.3963146,4.206776,2.4086652,3.8295255,1.9234746,5.060934,6.3951335,4.81032,6.6426744,5.3565817,6.405858,0.9133442,6.386124,4.454533,6.5803947,3.3832707,4.601001,6.2507987,6.8593736,5.3551035,3.135069,4.7683215,5.8596196,5.1724715,7.3795066,5.9877124,5.709439,4.751221,4.357083,4.052874,6.0049767,3.593832,6.317797,4.018331,4.7455482,5.300513,3.8836432,2.0991209,7.114046,5.855366,6.877578,5.228743,3.3183644,7.060978,4.276584,4.5906715,5.512119,4.3236527,3.5109742,6.157599,5.043436,3.7441573,3.7298853,4.600176,6.0302825,3.769076,5.4569235,3.6354594,5.14464,4.702544,5.0319347,5.5787888,5.293591,5.5654864,4.0601506,6.246262,4.330429,4.968378,5.575668,7.5741763,4.7765827,4.789043,5.784794,5.7953286,3.6752503,4.649354,4.306824,5.7819867,5.138141,3.5837274,1.7130251,6.0987,3.9331284,8.624155,5.600888,4.683773
t158,10.178259,4.5782995,5.7106023,4.6540136,4.192191,5.862125,4.796141,5.956631,6.0385756,4.4593782,3.9985528,5.4716067,4.5420938,6.001361,5.3964195,4.207146,2.4086134,3.8294215,1.9235455,5.0607967,6.394738,4.811132,6.642982,5.356708,6.4055824,0.9135741,6.3862057,4.454081,6.580796,3.3833277,4.6009083,6.251039,6.859653,5.354771,3.1339123,4.7687054,5.859607,5.1728134,7.380087,5.9875565,5.7093544,4.750968,4.356991,4.0522366,6.00487,3.5939875,6.317695,4.018572,4.74597,5.3005953,3.8831813,2.0995533,7.114142,5.855425,6.8773236,5.2287407,3.318547,7.061222,4.27692,4.5905247,5.5116997,4.3237495,3.5111907,6.1576815,5.0450144,3.744114,3.7296586,4.6002283,6.030288,3.7691383,5.4568253,3.6357164,5.1451335,4.702876,5.032124,5.5786223,5.2932496,5.565468,4.060121,6.246462,4.3308616,4.968168,5.575476,7.5738783,4.776397,4.7892523,5.7863874,5.7948623,3.6753774,4.649368,4.3065057,5.7822585,5.138461,3.5837708,1.7128067,6.0986905,3.9323955,8.623954,5.600972,4.6833215
t324,10.179376,4.577566,5.7098856,4.653964,4.1929216,5.861844,4.7958617,5.95639,6.038841,4.460106,3.9982576,5.471496,4.542025,5.9993596,5.3963413,4.205805,2.4086149,3.829424,1.9227959,5.0609193,6.3960466,4.8129134,6.6428027,5.356604,6.405904,0.91319674,6.3862276,4.4549375,6.580543,3.3831778,4.6008496,6.25092,6.858242,5.355066,3.1320543,4.7680135,5.8596554,5.172473,7.3807015,5.9877553,5.709471,4.7511473,4.356213,4.0534,6.004972,3.593848,6.3178678,4.0183153,4.7446747,5.3005204,3.8839986,2.0983262,7.1141815,5.85543,6.8779674,5.228781,3.3183324,7.061977,4.2755566,4.590656,5.512504,4.323603,3.5109258,6.157686,5.0471535,3.7440386,3.7297661,4.6001883,6.030347,3.7684004,5.456888,3.635427,5.1442275,4.7018733,5.0319614,5.5787582,5.294599,5.5662203,4.060085,6.2463794,4.329952,4.9683237,5.575578,7.5742874,4.776526,4.7890754,5.788327,5.796022,3.6752136,4.6493216,4.3074684,5.7808504,5.138186,3.583693,1.7120477,6.09868,3.9321043,8.624339,5.6010017,4.6842356
t88,10.193841,4.5728292,5.704417,4.6532717,4.1977706,5.856908,4.791624,5.951993,6.0434637,4.4649143,3.9924052,5.468708,4.5421095,5.927837,5.3947945,4.187005,2.4090264,3.8303337,1.9175915,5.06294,6.41402,4.8586664,6.6390476,5.3548074,6.410441,0.908671,6.385649,4.467746,6.5755415,3.381706,4.60135,6.248228,6.83794,5.359745,3.080835,4.7585487,5.8601584,5.167445,7.3843884,5.9903665,5.710858,4.7544584,4.3512745,4.0767746,6.006544,3.5914874,6.3198495,4.0145664,4.726764,5.299306,3.8965673,2.081861,7.1136694,5.854893,6.8840437,5.228993,3.3154168,7.0669627,4.2563357,4.5927835,5.524005,4.3218403,3.507353,6.1570663,5.131906,3.7439306,3.7323973,4.599521,6.030639,3.7635155,5.458226,3.631387,5.1299896,4.6899285,5.0292177,5.5810323,5.313543,5.570698,4.060153,6.244221,4.3170624,4.971125,5.5780954,7.579535,4.778858,4.7861085,5.8512588,5.812301,3.6730192,4.6488786,4.3186765,5.7606187,5.13362,3.5828092,1.7071141,6.09883,3.9330506,8.628556,5.600482,4.697626
t626,10.202583,4.5709243,5.7020354,4.652805,4.1978297,5.85413,4.7892895,5.949499,6.0461006,4.4649053,3.9889553,5.467026,4.5422816,5.901133,5.39391,4.175805,2.4092586,3.8308997,1.9153194,5.0640874,6.4249005,4.878241,6.6369452,5.353816,6.412951,0.90616614,6.385273,4.4754753,6.5727053,3.3809376,4.601748,6.246688,6.826305,5.3623185,3.059242,4.753087,5.8604536,5.164765,7.382875,5.9918246,5.711589,4.7563567,4.350057,4.092521,6.0074153,3.5900927,6.3209,4.01248,4.7158027,5.298654,3.90418,2.0717082,7.1133423,5.854572,6.8870673,5.2290616,3.3137765,7.0675254,4.2450376,4.5939755,5.530821,4.3209004,3.5053806,6.1566887,5.1622305,3.743961,3.7339344,4.599176,6.0307565,3.7615228,5.4590287,3.6291723,5.1211596,4.6831145,5.027688,5.5823317,5.324724,5.5723233,4.0602603,6.2429657,4.309303,4.972702,5.5796185,7.5823817,4.780136,4.784463,5.8753943,5.8224254,3.6717975,4.648633,4.3249674,5.749053,5.1310444,3.5823016,1.7063636,6.0989966,3.9380755,8.630815,5.6000795,4.70575
t82,10.217836,4.55651,5.689849,4.652567,4.2131486,5.856676,4.7902007,5.952139,6.0439043,4.48019,3.9925616,5.4699845,4.5396,5.8910403,5.394803,4.1558223,2.4081087,3.828642,1.9009796,5.0635204,6.444412,4.8918023,6.6402545,5.3546376,6.413347,0.903657,6.387562,4.4840703,6.576552,3.3791084,4.598282,6.2496357,6.80451,5.3607855,3.0483794,4.7469454,5.861244,5.1655,7.3979983,5.9924183,5.7120996,4.754349,4.3339186,4.105243,6.0070224,3.5907145,6.3221316,4.012647,4.6965804,5.299,3.9117415,2.0539572,7.116358,5.8561277,6.8949637,5.229847,3.3134472,7.0834565,4.2244473,4.593363,5.5388165,4.320079,3.504906,6.1586647,5.17178,3.7414124,3.7310832,4.5997143,6.032167,3.7471747,5.4580946,3.6290486,5.112053,4.668634,5.0286384,5.5813613,5.345237,5.5879774,4.058879,6.2456903,4.2990646,4.9711084,5.5772896,7.5839057,4.7784853,4.7856917,5.8859496,5.8381734,3.6713066,4.648012,4.3388042,5.727288,5.132602,3.5817611,1.690148,6.0984926,3.9285824,8.634122,5.602561,4.715722
