,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t92,14.688159,0.0071297623,-0.09213468,7.9891233,-0.012281023,-0.082931526,-0.09490924,2.2280579,-0.03016029,-0.06407732,-0.100718305,-0.08137736,12.152991,8.4271755,-0.047337823,-0.0009809108,8.948267,-0.04329007,-0.046093114,0.125728,-0.0014249342,-0.019547662,0.057157215,-0.015397559,-0.045313418,-0.05618152,-0.13528559,-0.04153559,8.623294,11.125925,-0.013765716,0.09721578,-0.044598993,-0.0057002334,-0.02551834,-0.04939206,-0.008112946,1.8516281,-0.14735132,-0.012453782,0.01352457,6.4347286,8.751985,-0.025863517,0.017579382,0.13090348,-0.060355183,-0.026488822,0.010234925,9.600795,-0.03321927,3.158765,0.00037634393,3.5735323,-0.035513144,-0.18527406,0.016611665,-0.24971128,0.00013550297,13.630283,-0.010609249,-0.13240485,-0.008830944,-0.08204052,-0.20930971,-0.25665468,-0.097142726,-0.20877987,0.03614843,-0.037027225,-0.0006092153,-0.025884492,0.0066768257,0.10198161,-0.033941142,-0.00010912696,4.735116,-0.105176196,-0.038626652,-0.0022548877,0.0943247,-0.09579299,-0.00048444743,0.021839349,-0.062234852,-0.005323072,1.2054764,-0.01305588,-0.3133587,0.01681663,-0.045075327,-0.014686661,3.7147748,-0.0499578,0.033781182,-0.14439075,-0.026705896,0.006424448,-0.049618706,0.25476387
t87,14.686687,0.007094157,-0.09216397,7.9822807,-0.012267981,-0.08333888,-0.09452358,2.1949172,-0.030219078,-0.06375804,-0.10080321,-0.08083622,12.138089,8.406987,-0.048257943,-0.00033673583,8.968132,-0.043207724,-0.046522878,0.12524652,-0.001422889,-0.019513408,0.058093123,-0.015405343,-0.045568716,-0.05603991,-0.13542502,-0.042286493,8.618023,11.138028,-0.0137566235,0.098080486,-0.04480674,-0.005684469,-0.025452288,-0.04851421,-0.008098883,1.8855004,-0.14641723,-0.012484607,0.013424411,6.435332,8.756715,-0.027424183,0.017688211,0.13215268,-0.060084864,-0.026155666,0.01028428,9.578774,-0.032672353,3.152182,0.00038063977,3.5716574,-0.03607201,-0.18473881,0.016925756,-0.24950561,0.00013612177,13.638533,-0.010620148,-0.13236174,-0.009448088,-0.080364205,-0.21020779,-0.2568725,-0.09714902,-0.20799533,0.036141902,-0.036658768,-0.00060714444,-0.025851607,0.0065324665,0.100960694,-0.033988927,-0.00010738558,4.7330694,-0.104026005,-0.038862918,-0.0022674422,0.094398856,-0.09623415,-0.00047985607,0.02170834,-0.061744813,-0.0050423807,1.2081527,-0.0130539015,-0.31097576,0.01682532,-0.045087624,-0.015271568,3.6896904,-0.049969696,0.033604532,-0.14452434,-0.026231322,0.0063476344,-0.050680168,0.2567879
t631,14.737046,0.0071567865,-0.09231559,8.013425,-0.0122892335,-0.08265333,-0.09408268,2.1898906,-0.030044196,-0.06433675,-0.100034945,-0.08068323,12.159066,8.456802,-0.048267357,-0.0013374917,8.987074,-0.04378056,-0.046310745,0.12514944,-0.0014289629,-0.019536132,0.057825528,-0.015375517,-0.045468595,-0.056195382,-0.13562746,-0.04168714,8.674143,11.16637,-0.013763418,0.09794758,-0.044922486,-0.0057237437,-0.025078876,-0.049919188,-0.008095402,1.8511685,-0.14665122,-0.012501304,0.013501756,6.4399447,8.774196,-0.026359374,0.01769542,0.13197595,-0.060252167,-0.026753908,0.010375941,9.627732,-0.032891672,3.1550753,0.00037412732,3.5428548,-0.035832953,-0.185234,0.01714276,-0.25022998,0.00013632234,13.734626,-0.010427768,-0.1330555,-0.009407935,-0.080512315,-0.21044596,-0.25733066,-0.09772226,-0.20861009,0.035993043,-0.037181746,-0.0006055634,-0.025789732,0.0067400853,0.100466564,-0.03412401,-0.00010754131,4.727253,-0.103365496,-0.038865045,-0.0022599443,0.09451662,-0.09592081,-0.00048311203,0.021833172,-0.062276345,-0.005332036,1.1613282,-0.013040781,-0.31231952,0.016749619,-0.04495325,-0.015048115,3.6850183,-0.049871694,0.033717997,-0.14410543,-0.026457505,0.006450682,-0.051447198,0.24046107
t632,14.73895,0.0071575637,-0.09229662,8.0154085,-0.012284905,-0.082610026,-0.09410189,2.1908507,-0.030039825,-0.06443453,-0.10005345,-0.08078714,12.158892,8.455084,-0.04819051,-0.0014535506,8.988918,-0.04382035,-0.046295237,0.12509282,-0.0014271557,-0.019537887,0.05774206,-0.015364628,-0.04545142,-0.056244195,-0.1356664,-0.041660417,8.672874,11.16394,-0.013761288,0.09787273,-0.04497184,-0.005723815,-0.025059376,-0.049847126,-0.008096218,1.8493363,-0.14611618,-0.012499552,0.013496737,6.444364,8.773551,-0.026128197,0.017690985,0.13192603,-0.060174037,-0.026680587,0.010376431,9.625531,-0.03288195,3.157879,0.00037256797,3.5374749,-0.03581528,-0.1850564,0.017101085,-0.2500888,0.00013608794,13.728575,-0.010413063,-0.13309543,-0.009403764,-0.0803882,-0.21008524,-0.25736922,-0.09760362,-0.20859116,0.03602056,-0.037202563,-0.0006057264,-0.025761325,0.006722823,0.100371286,-0.03413995,-0.00010762704,4.7360754,-0.103460096,-0.038883727,-0.0022585501,0.094471484,-0.0960876,-0.0004831345,0.021825815,-0.062414248,-0.0053635277,1.15858,-0.013016784,-0.31224668,0.01674986,-0.044920854,-0.015059138,3.6824021,-0.049859934,0.03374035,-0.14387774,-0.026596295,0.006438654,-0.051545013,0.23928283
t98,14.647075,0.00710972,-0.091992706,7.992206,-0.0123834545,-0.081596136,-0.09316073,2.200949,-0.030466089,-0.06373104,-0.09973477,-0.08163088,12.120858,8.409526,-0.04885025,-0.0008417649,8.931615,-0.042260412,-0.04670467,0.12488407,-0.0014256841,-0.019325139,0.05876295,-0.015461577,-0.04534073,-0.055713568,-0.13563249,-0.04181406,8.590043,11.079861,-0.013745026,0.097011566,-0.04456399,-0.005605804,-0.025724458,-0.05043041,-0.007995155,1.8372041,-0.14415978,-0.012376281,0.013463367,6.409619,8.711571,-0.027849682,0.017590532,0.13206255,-0.06002197,-0.026884073,0.010296721,9.564717,-0.03247651,3.1511455,0.00036707052,3.5938976,-0.036142338,-0.18562515,0.01662118,-0.24715868,0.00013648957,13.515941,-0.01070685,-0.13315734,-0.009148314,-0.08101811,-0.21205278,-0.25553355,-0.097752124,-0.2096637,0.03652663,-0.037185237,-0.00060273503,-0.026034052,0.006702529,0.099771306,-0.033941615,-0.000107766165,4.728549,-0.105021484,-0.039008845,-0.002246172,0.094726294,-0.095384255,-0.00047842332,0.021611257,-0.062614165,-0.0034668464,1.2585853,-0.013527914,-0.3130097,0.016812284,-0.044472713,-0.014846281,3.6771173,-0.050061163,0.033367466,-0.14463148,-0.026394801,0.0063408124,-0.051258907,0.23068513
t158,14.704237,0.007063463,-0.09212787,7.981324,-0.012438723,-0.08161814,-0.09311092,2.1769087,-0.030535221,-0.06307599,-0.10085913,-0.081394725,12.122072,8.390183,-0.04801752,-0.0008211846,8.95163,-0.041940194,-0.047039047,0.12475306,-0.0014211126,-0.019563079,0.05723371,-0.015393356,-0.045804475,-0.05613466,-0.13607836,-0.04156726,8.598186,11.125334,-0.013674192,0.09809874,-0.045100532,-0.0057454915,-0.025848757,-0.050025456,-0.008056972,1.838718,-0.1443032,-0.012424805,0.013454627,6.407792,8.696254,-0.027430737,0.017618166,0.13151433,-0.060172558,-0.02643282,0.010257701,9.5721445,-0.031851407,3.1785417,0.00037269085,3.5841372,-0.03595993,-0.18510683,0.015800355,-0.24752292,0.0001352169,13.509445,-0.010454706,-0.13281065,-0.009151777,-0.08071534,-0.21094814,-0.2557309,-0.09809886,-0.21038619,0.036514457,-0.03724055,-0.0006081022,-0.026314424,0.006284607,0.10009335,-0.034152176,-0.00010849603,4.738864,-0.10495647,-0.039080244,-0.0022687796,0.09482413,-0.09594424,-0.00048113766,0.02174686,-0.062194068,-0.0028560513,1.2360295,-0.013419696,-0.3119718,0.016891677,-0.04482614,-0.014774683,3.6823256,-0.050202902,0.03351576,-0.14466746,-0.02775598,0.006298504,-0.05205256,0.20409237
t324,14.625916,0.0071076537,-0.092233576,8.012577,-0.01240212,-0.0819557,-0.0942831,2.1804662,-0.030547362,-0.063601814,-0.10037307,-0.08059441,12.124767,8.369863,-0.04870877,-0.001118933,8.949517,-0.042078655,-0.047236014,0.12402938,-0.0014296271,-0.019402962,0.057887666,-0.015358684,-0.045146387,-0.055599745,-0.13609184,-0.041904088,8.607913,11.101578,-0.013742655,0.09791884,-0.04470683,-0.005638861,-0.025614563,-0.0494612,-0.00803007,1.8487644,-0.14442228,-0.01245233,0.013534904,6.3991857,8.699633,-0.02779008,0.01763816,0.13211398,-0.05963108,-0.027035683,0.010248216,9.54633,-0.03236155,3.1519537,0.00036992796,3.597283,-0.0359556,-0.1855321,0.016450897,-0.24682577,0.00013742139,13.509746,-0.010350325,-0.13289465,-0.009070398,-0.080443695,-0.21148759,-0.25569627,-0.09725154,-0.20945068,0.036352783,-0.037222534,-0.0006041683,-0.02620905,0.006510009,0.099992916,-0.03404916,-0.00010871529,4.7379236,-0.103918284,-0.039603274,-0.0022791147,0.09506382,-0.095089234,-0.00047549198,0.021727517,-0.061885912,-0.0029331758,1.2265416,-0.013205739,-0.31055832,0.01680428,-0.04484148,-0.01447048,3.6778195,-0.050313894,0.033216152,-0.14470507,-0.0272638,0.0063724043,-0.05223666,0.191867
t88,13.842156,0.006653555,-0.082682796,7.503072,-0.01152287,-0.08124632,-0.088848986,2.1842666,-0.029352237,-0.055037305,-0.10014255,-0.082415156,10.993719,7.4379277,-0.04932726,0.47051725,8.248234,-0.042625982,-0.042901866,0.106712535,-0.001218421,-0.01927768,0.051995188,-0.014471613,-0.04481748,-0.04859623,-0.12785077,-0.046623982,7.6781664,10.042821,-0.011476394,0.100706466,-0.043543417,-0.0049107727,-0.027625572,-0.046110194,-0.00762259,1.8687999,-0.1288454,-0.011247593,0.013047137,5.6635776,7.522131,-0.043439414,0.015528075,0.124856226,-0.062302675,-0.02703797,0.009556407,8.499806,-0.029434362,3.2385361,0.00032917422,4.000589,-0.040143497,-0.16412976,0.017691633,-0.21191426,0.00014195449,10.704502,-0.0112392455,-0.112658374,-0.010181493,-0.07454872,-0.2145644,-0.23152523,-0.092948884,-0.19978134,0.03844997,-0.03112358,-0.00061136053,-0.025138536,0.011331129,0.09648186,-0.031920042,-0.000116896255,4.834922,-0.099279314,-0.03839098,-0.002615116,0.09157985,-0.09757818,-0.00038918274,0.021795133,-0.063384324,0.71210915,1.3746346,-0.012679795,-0.28921965,0.017075494,-0.0409371,-0.010869881,3.3345542,-0.047613084,0.030757485,-0.13346732,-0.025708362,0.005961894,-0.04391592,0.15486854
t626,14.5005045,0.00661179,-0.09331514,8.00388,-0.011709047,-0.08088148,-0.090364955,2.0589023,-0.029538527,-0.058056727,-0.1034418,-0.08868572,12.06386,8.259242,-0.051882066,-0.0006928518,8.93585,-0.043730978,-0.048138253,0.11841413,-0.0013571514,-0.018723754,0.06012704,-0.01547072,-0.04195543,-0.05620408,-0.13324639,-0.038213268,8.604867,10.9667015,-0.012995906,0.093392834,-0.044145778,-0.005345131,-0.028234372,-0.047888577,-0.0077880877,1.757274,-0.1395686,-0.012274862,0.01343434,6.3605566,8.6078415,-0.039960228,0.01758919,0.12936391,-0.06056183,-0.025799774,0.009822658,9.4363985,-0.029808354,3.3450704,0.00032703855,3.61139,-0.038770307,-0.18746978,0.015912661,-0.23826756,0.00013920473,13.470666,-0.01049981,-0.12478281,-0.0067109065,-0.08626063,-0.22816163,-0.25457725,-0.0981557,-0.20966482,0.0398195,-0.035583176,-0.00060830655,-0.02613036,0.009922927,0.110372655,-0.034124985,-0.00011769623,4.686079,-0.10355321,-0.035877235,-0.002590533,0.09585076,-0.096456684,-0.0004604328,0.022411233,-0.061789095,-0.0037527706,1.1882776,-0.014578717,-0.30222237,0.016445242,-0.04371444,-0.014504774,3.6352134,-0.05252048,0.032501366,-0.14323165,-0.026107362,0.0064741373,-0.03740302,0.15410338
t82,14.520598,0.006362447,-0.092731245,7.9425106,-0.01206378,-0.08152581,-0.09041328,2.0374243,-0.02966121,-0.058155768,-0.10562941,-0.08874606,11.963899,8.220187,-0.05240084,0.06319173,8.922832,-0.043352,-0.048410494,0.120124556,-0.001351648,-0.018848833,0.05987116,-0.01548639,-0.04253581,-0.054783035,-0.13519593,-0.036817007,8.6191225,11.003275,-0.012958624,0.09451698,-0.04407891,-0.005341012,-0.02796592,-0.04729375,-0.0077846837,1.7520779,-0.13580899,-0.0121520115,0.013512949,6.410889,8.587014,-0.046944268,0.017437132,0.13111816,-0.06137532,-0.026582418,0.009811442,9.475468,-0.02910769,3.2924914,0.00033565794,3.6704137,-0.039692227,-0.18781316,0.01619771,-0.23363015,0.00013758302,13.396584,-0.010872757,-0.12581302,-0.0061789476,-0.08677532,-0.23377398,-0.2535193,-0.10079108,-0.20690499,0.0405848,-0.0352892,-0.0006108222,-0.026678722,0.009917587,0.10738987,-0.03461911,-0.00011908813,4.6714516,-0.10193408,-0.035983033,-0.0025405763,0.0964446,-0.095863484,-0.00045186,0.022525929,-0.06001907,-0.0022770118,1.1551565,-0.014851214,-0.30087012,0.016469607,-0.04377205,-0.0150761865,3.7058823,-0.052652918,0.03307451,-0.1431274,-0.026257133,0.006215641,-0.037021175,0.12369312
