accepted_species,estimate
t23,-0.08860795923070913
t246,-0.20919086609573595
t129,-0.18392572356553766
t182,-0.21754490697548706
t139,-0.19495625980651804
t320,-0.05829248575355622
t245,-0.13598468248243256
t226,-0.0067227597880094025
t315,0.2006094511708827
t318,-0.634188492210364
t117,-0.19470155796141098
t74,-0.00877474056414157
t132,-0.13103539785543522
t158,-0.11364860077356631
t163,-0.13257017665821497
t168,-0.28691162167748285
t170,-0.09483005656892438
t237,-0.16485178732862796
t166,-0.13867279673388044
t184,-0.21634138521194368
t128,-0.12210440440433334
t141,-0.1955540009212754
t103,-0.022539198528095106
t203,-0.12225035194334963
t300,-0.2500404561155125
t122,-0.19109320676684122
t236,-0.02472982645601357
t101,-0.23176402285947323
t50,-0.18096188064731228
t104,-0.12222339593541082
t254,0.0022144455288651277
t60,-0.2226358341139873
