accepted_species,estimate
t109,-0.4364399451776921
t273,-1.1000438570426958
t274,-1.1186445252937873
t197,-0.6057928931496297
t198,-0.9230279448352079
t133,-0.3324281068749559
t166,-0.7867119080440035
t285,-0.5501999198527427
t286,-0.5806617152027778
t240,-0.5451537501446286
t271,-1.3911822153761948
t272,-1.637044154723072
t188,-1.5722303829154054
t213,-1.282794152782973
t229,-1.5607979166161166
t263,-1.5048618050544547
t264,-1.3583632016516836
t236,-1.5208879267088022
t283,-1.65505456893262
t284,-1.6921596364052627
t267,-1.3556697120372003
t268,-1.2922349009210152
t192,-1.6306511093963387
t224,-1.3293825475089855
t256,-1.466903880072887
t146,-0.6923474157858511
t93,0.18373095792141597
t94,0.07488141878095728
