"accepted_species","traits"
"t134",1
"t136",0
"t141",NA
"t144",1
"t146",NA
"t148",1
"t152",1
"t164",1
"t167",1
"t172",1
"t176",1
"t179",0
"t183",0
"t184",1
"t186",1
"t194",1
"t202",1
"t203",1
"t205",1
"t214",1
"t215",1
"t216",1
"t218",NA
"t219",1
"t220",NA
"t222",1
"t223",1
"t226",1
"t228",NA
"t229",NA
"t230",1
"t231",1
"t236",0
"t237",1
"t238",1
"t239",1
"t241",1
"t243",1
"t244",NA
"t245",1
"t246",1
"t247",NA
"t248",1
"t249",1
"t253",1
"t254",1
"t255",1
"t256",1
"t258",1
"t259",1
"t260",1
"t261",1
"t263",1
"t264",1
"t266",1
"t267",1
"t268",1
"t269",1
"t270",NA
"t271",0
"t273",1
"t274",1
"t275",1
"t277",1
"t278",1
"t279",1
"t280",1
"t281",1
"t282",1
"t284",1
"t285",1
"t286",1
"t287",1
"t288",1
"t289",1
"t290",1
"t291",1
"t292",1
"t293",1
"t294",1
"t295",1
"t296",1
"t297",1
"t298",1
"t299",1
"t300",1
"t301",1
"t302",1
"t303",1
"t304",1
"t305",NA
"t306",0
"t307",1
"t308",1
"t309",1
"t310",1
"t311",1
"t312",1
"t313",1
"t314",1
