"accepted_species","trait_ARD"
"t15","1"
"t16","0"
"t46","0"
"t29","1"
"t30","1"
"t7","1"
"t34","1"
"t35","1"
"t89","1"
"t90","1"
"t74","1"
"t87","1"
"t88","1"
"t70","1"
"t63","1"
"t64","1"
"t57","0"
"t58","0"
"t79","0"
"t80","1"
"t13","1"
"t41","0"
"t20","0"
"t8","0"
"t10","0"
"t2","1"
"t3","1"
"t23","0"
"t47","0"
"t61","0"
"t62","0"
"t50","0"
"t55","1"
"t56","1"
"t14","0"
"t12","0"
"t4","0"
"t42","1"
"t43","0"
"t99","0"
"t100","0"
"t91","0"
"t11","0"
"t48","0"
"t49","1"
"t37","0"
"t95","0"
"t96","0"
"t75","1"
"t76","1"
"t18","1"
"t85","0"
"t86","0"
"t17","0"
"t31","1"
"t32","0"
"t28","0"
"t83","0"
"t84","0"
"t33","1"
"t73","1"
"t19","1"
"t27","1"
"t25","1"
"t26","1"
"t9","1"
"t77","1"
"t78","1"
"t24","1"
"t44","0"
"t45","0"
"t71","1"
"t72","1"
"t53","1"
"t54","1"
"t36","0"
"t67","1"
"t92","1"
"t93","1"
"t39","1"
"t5","0"
"t97","1"
"t98","1"
"t94","1"
"t6","1"
"t40","0"
"t51","0"
"t52","0"
"t38","0"
"t68","1"
"t69","1"
"t21","0"
"t22","0"
"t1","1"
"t81","0"
"t82","0"
"t65","0"
"t66","0"
"t59","0"
"t60","1"
