"accepted_species","traits"
"t1",0
"t2",0
"t3",0
"t4",0
"t5",0
"t6",1
"t7",1
"t8",0
"t9",1
"t10",NA
"t11",0
"t12",0
"t13",NA
"t14",0
"t15",0
"t16",0
"t17",0
"t18",0
"t19",0
"t20",0
"t21",0
"t22",0
"t23",0
"t24",0
"t25",0
"t26",NA
"t27",NA
"t28",0
"t29",1
"t30",0
"t31",0
"t32",0
"t33",0
"t34",0
"t35",0
"t36",0
"t37",0
"t38",0
"t39",0
"t40",0
"t41",0
"t42",0
"t43",0
"t44",0
"t45",NA
"t46",0
"t47",0
"t48",1
"t49",0
"t50",0
"t51",0
"t52",0
"t53",0
"t54",0
"t55",1
"t56",0
"t57",0
"t58",0
"t59",0
"t60",0
"t61",0
"t62",0
"t63",0
"t64",0
"t65",0
"t66",0
"t67",0
"t68",0
"t69",0
"t70",0
"t71",0
"t72",0
"t73",1
"t74",1
"t75",0
"t76",0
"t77",0
"t78",NA
"t79",1
"t80",0
"t81",NA
"t82",NA
"t83",0
"t84",0
"t85",0
"t86",0
"t87",0
"t88",0
"t89",0
"t90",NA
"t91",0
"t92",0
"t93",0
"t94",NA
"t95",0
"t96",0
"t97",0
"t98",0
"t99",0
"t100",0
"t101",0
"t102",0
"t103",0
"t104",0
"t105",0
"t106",0
"t107",0
"t108",1
"t109",1
"t110",NA
"t111",0
"t112",0
"t113",0
"t114",0
"t115",1
"t116",1
"t117",0
"t118",NA
"t119",1
"t120",0
"t121",0
"t122",0
"t123",0
"t124",0
"t125",0
"t126",NA
"t127",0
"t128",1
"t129",0
"t130",0
"t131",0
"t132",0
"t133",0
"t134",1
"t135",1
"t136",0
"t137",0
"t138",0
"t139",NA
"t140",1
"t141",1
"t142",0
"t143",0
"t144",NA
"t145",0
"t146",0
"t147",NA
"t148",0
"t149",0
"t150",0
"t151",0
"t152",0
"t153",0
"t154",0
"t155",NA
"t156",0
"t157",1
"t158",1
"t159",1
"t160",0
"t161",0
"t162",0
"t163",1
"t164",1
"t165",0
"t166",0
"t167",0
"t168",1
"t169",0
"t170",0
"t171",0
"t172",0
"t173",0
"t174",0
"t175",0
"t176",0
"t177",0
"t178",0
"t179",0
"t180",1
"t181",0
"t182",1
"t183",0
"t184",0
"t185",0
"t186",0
"t187",0
"t188",0
"t189",0
"t190",1
"t191",1
"t192",1
"t193",0
"t194",0
"t195",0
"t196",0
"t197",0
"t198",0
"t199",0
"t200",NA
"t201",0
"t202",0
"t203",NA
"t204",0
"t205",NA
"t206",0
"t207",0
"t208",0
"t209",0
"t210",NA
"t211",0
"t212",0
"t213",0
"t214",0
"t215",0
"t216",NA
"t217",0
"t218",NA
"t219",0
"t220",0
"t221",0
"t222",0
"t223",1
"t224",0
"t225",1
"t226",0
"t227",0
"t228",0
"t229",0
"t230",0
"t231",0
"t232",0
"t233",0
