"accepted_species","traits"
"t47",1
"t51",1
"t53",1
"t54",1
"t55",0
"t56",1
"t65",0
"t70",1
"t71",1
"t76",0
"t77",1
"t78",0
"t79",0
"t80",1
"t81",0
"t82",1
"t84",1
"t87",1
"t89",0
"t90",1
"t94",0
"t95",1
"t96",1
"t97",0
"t99",1
"t100",0
"t101",0
"t104",0
"t105",1
"t107",0
"t109",1
"t110",0
"t111",NA
"t112",1
"t113",1
"t114",0
"t115",1
"t116",0
"t117",NA
"t118",1
"t119",1
"t120",NA
"t121",1
"t122",1
"t123",1
"t125",NA
"t126",NA
"t127",0
"t128",1
"t129",1
"t130",1
"t131",NA
"t132",NA
"t133",1
"t134",1
"t135",1
"t136",1
"t137",1
"t138",1
"t139",0
"t140",1
"t142",1
"t143",1
"t144",1
"t145",1
"t146",0
"t148",0
"t149",0
"t150",NA
"t151",NA
"t152",1
"t153",1
"t154",1
"t155",NA
"t156",0
"t157",0
"t158",1
"t159",1
"t160",1
"t161",1
"t162",1
"t163",1
"t164",1
"t165",1
"t166",1
"t167",1
"t168",0
"t169",0
"t170",1
"t171",1
"t172",0
"t173",0
"t174",1
"t175",1
"t176",0
"t177",0
"t178",0
"t179",0
"t180",1
"t181",1
