"accepted_species","traits"
"t13",0
"t15",0
"t16",0
"t17",0
"t18",0
"t21",0
"t22",NA
"t23",0
"t25",0
"t28",0
"t29",0
"t31",0
"t32",0
"t34",0
"t36",0
"t38",0
"t40",0
"t42",NA
"t46",0
"t48",0
"t49",0
"t51",0
"t52",0
"t53",0
"t55",NA
"t56",0
"t57",0
"t58",0
"t59",0
"t60",0
"t63",NA
"t64",1
"t66",0
"t68",0
"t69",1
"t71",0
"t72",1
"t73",0
"t74",0
"t75",0
"t76",NA
"t78",0
"t79",NA
"t80",0
"t81",0
"t82",0
"t83",1
"t84",0
"t85",0
"t86",0
"t87",1
"t89",1
"t90",1
"t91",1
"t93",NA
"t94",NA
"t95",0
"t96",NA
"t97",1
"t98",0
"t99",0
"t101",1
"t102",1
"t103",0
"t104",0
"t105",1
"t106",0
"t107",0
"t108",0
"t109",0
"t110",0
"t111",0
"t112",1
"t113",0
"t114",NA
"t115",1
"t116",0
"t117",0
"t118",1
"t119",0
"t120",0
"t121",0
"t122",1
"t123",0
"t124",0
"t125",0
"t126",0
"t127",1
"t128",0
"t129",1
"t130",1
"t131",1
"t132",1
"t133",1
"t134",0
"t135",0
"t136",1
"t137",1
"t138",1
"t139",1
