"accepted_species","trait_ARD"
"t2","1"
"t29","1"
"t40","1"
"t12","1"
"t76","0"
"t77","0"
"t34","1"
"t35","1"
"t6","0"
"t11","1"
"t1","0"
"t37","0"
"t38","0"
"t78","0"
"t79","0"
"t61","1"
"t62","0"
"t44","1"
"t83","1"
"t99","1"
"t100","1"
"t22","0"
"t88","1"
"t49","0"
"t50","0"
"t27","0"
"t89","1"
"t90","0"
"t41","0"
"t33","1"
"t15","1"
"t21","0"
"t69","1"
"t70","1"
"t8","1"
"t4","0"
"t56","1"
"t57","1"
"t17","0"
"t18","0"
"t24","1"
"t74","1"
"t75","1"
"t52","1"
"t53","1"
"t5","1"
"t39","1"
"t93","0"
"t94","0"
"t47","0"
"t81","1"
"t82","1"
"t51","1"
"t65","1"
"t71","1"
"t7","0"
"t19","0"
"t20","0"
"t63","0"
"t64","0"
"t97","0"
"t98","0"
"t23","0"
"t28","0"
"t84","0"
"t85","0"
"t58","1"
"t26","0"
"t25","0"
"t42","0"
"t43","0"
"t45","1"
"t46","1"
"t30","1"
"t14","0"
"t9","1"
"t10","0"
"t3","0"
"t80","0"
"t95","0"
"t96","0"
"t86","0"
"t87","0"
"t48","0"
"t72","0"
"t73","0"
"t66","0"
"t67","0"
"t68","1"
"t32","0"
"t13","0"
"t36","0"
"t59","0"
"t60","0"
"t31","1"
"t91","1"
"t92","1"
"t54","1"
"t55","1"
"t16","1"
