"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",1
"t5",1
"t6",1
"t7",1
"t8",1
"t9",1
"t10",0
"t11",1
"t12",1
"t13",1
"t14",1
"t15",1
"t16",0
"t17",1
"t18",0
"t19",1
"t20",1
"t21",1
"t22",1
"t23",0
"t24",1
"t25",1
"t26",1
"t27",1
"t28",1
"t29",1
"t30",0
"t31",1
"t32",1
"t33",1
"t34",1
"t35",1
"t36",1
"t37",1
"t38",1
"t39",1
"t40",1
"t41",1
"t42",1
"t43",1
"t44",1
"t45",1
"t46",1
"t47",1
"t48",0
"t49",1
"t50",1
"t51",1
"t52",1
"t53",0
"t54",1
"t55",1
"t56",1
"t57",1
"t58",1
"t59",1
"t60",1
"t61",1
"t62",1
"t63",1
"t64",1
"t65",0
"t66",1
"t67",1
"t68",1
"t69",1
"t70",1
"t71",0
"t72",1
"t73",1
"t74",1
"t75",0
"t76",1
"t77",1
"t78",0
"t79",1
"t80",1
"t81",1
"t82",1
"t83",1
"t84",1
"t85",1
"t86",1
"t87",1
"t88",1
"t89",1
"t90",1
"t91",1
"t92",1
"t93",1
"t94",0
"t95",1
"t96",1
"t97",1
"t98",1
"t99",1
"t100",1
"t101",1
"t102",1
"t103",1
"t104",1
"t105",1
"t106",1
"t107",1
"t108",1
"t109",1
"t110",1
"t111",1
"t112",1
"t113",1
"t114",1
"t115",1
"t116",1
"t117",0
"t118",1
"t119",1
"t120",0
"t121",1
"t122",1
"t123",1
"t124",1
"t125",1
"t126",1
"t127",1
"t128",1
"t129",0
"t130",1
"t131",0
"t132",0
"t133",1
"t134",1
"t135",0
"t136",1
"t137",1
"t138",1
"t139",1
"t140",1
"t141",1
"t142",1
"t143",1
"t144",1
"t145",1
"t146",1
"t147",1
"t148",1
"t149",1
"t150",1
"t151",1
"t152",0
"t153",1
"t154",1
"t155",0
"t156",0
"t157",1
"t158",1
"t159",1
"t160",1
"t161",1
"t162",1
"t163",1
"t164",1
"t165",1
"t166",0
"t167",1
"t168",1
"t169",1
"t170",1
"t171",1
"t172",1
"t173",0
"t174",1
"t175",0
"t176",1
"t177",1
"t178",1
"t179",1
"t180",1
"t181",1
"t182",1
"t183",1
"t184",1
"t185",1
"t186",1
"t187",1
"t188",1
"t189",1
"t190",1
"t191",1
"t192",1
"t193",1
"t194",1
"t195",1
"t196",1
"t197",1
"t198",1
"t199",1
"t200",1
"t201",1
"t202",0
"t203",0
"t204",1
"t205",1
"t206",1
"t207",1
"t208",1
"t209",1
"t210",0
"t211",1
"t212",1
"t213",1
"t214",1
"t215",1
"t216",1
"t217",0
"t218",1
"t219",1
"t220",1
"t221",1
"t222",1
"t223",1
"t224",1
"t225",1
"t226",1
"t227",1
"t228",1
"t229",1
"t230",1
"t231",1
"t232",1
"t233",1
"t234",1
"t235",1
"t236",1
"t237",0
"t238",1
"t239",0
"t240",1
"t241",1
"t242",1
"t243",1
"t244",1
"t245",1
"t246",1
"t247",1
"t248",0
"t249",1
"t250",1
"t251",1
"t252",1
"t253",1
"t254",1
"t255",1
"t256",1
"t257",1
"t258",1
"t259",0
"t260",1
"t261",1
"t262",1
"t263",1
"t264",1
"t265",1
"t266",1
"t267",1
"t268",1
"t269",0
"t270",1
"t271",1
"t272",1
"t273",0
"t274",1
"t275",1
"t276",1
"t277",1
"t278",1
"t279",1
"t280",1
"t281",0
"t282",1
"t283",0
"t284",1
"t285",1
"t286",1
"t287",0
"t288",0
"t289",0
"t290",1
"t291",1
"t292",0
"t293",1
"t294",1
"t295",1
"t296",1
"t297",1
"t298",1
"t299",0
"t300",0
"t301",1
"t302",1
"t303",0
"t304",1
"t305",1
"t306",1
"t307",1
"t308",1
"t309",1
"t310",1
"t311",0
"t312",1
"t313",1
"t314",1
"t315",0
"t316",1
"t317",1
"t318",1
"t319",0
"t320",1
"t321",1
"t322",1
"t323",1
"t324",0
"t325",1
"t326",0
"t327",1
"t328",1
"t329",1
"t330",1
"t331",1
"t332",1
"t333",0
"t334",1
"t335",1
"t336",1
"t337",1
"t338",1
"t339",0
"t340",1
"t341",1
"t342",1
"t343",1
"t344",1
"t345",1
"t346",1
"t347",0
"t348",1
"t349",1
"t350",0
"t351",0
"t352",1
"t353",1
"t354",1
"t355",0
"t356",0
"t357",0
"t358",1
"t359",1
"t360",1
"t361",1
"t362",1
"t363",1
"t364",1
"t365",0
"t366",1
"t367",1
"t368",1
"t369",1
"t370",1
"t371",1
"t372",1
"t373",0
"t374",1
"t375",1
"t376",1
"t377",1
"t378",1
"t379",0
"t380",1
"t381",0
"t382",0
"t383",1
"t384",1
"t385",1
"t386",1
"t387",1
"t388",1
"t389",1
"t390",1
"t391",1
"t392",1
"t393",0
"t394",0
"t395",0
"t396",1
"t397",1
"t398",0
"t399",1
"t400",1
"t401",1
"t402",1
"t403",0
"t404",0
"t405",1
"t406",0
"t407",1
"t408",0
"t409",0
"t410",1
"t411",1
"t412",0
"t413",1
"t414",1
"t415",0
"t416",0
"t417",0
"t418",0
"t419",0
"t420",0
"t421",0
"t422",1
"t423",1
"t424",1
"t425",0
"t426",0
"t427",0
"t428",0
"t429",1
"t430",1
"t431",0
"t432",0
"t433",0
"t434",0
"t435",0
"t436",0
"t437",1
"t438",1
"t439",0
"t440",0
"t441",0
"t442",0
"t443",0
"t444",0
"t445",0
"t446",0
"t447",0
"t448",0
"t449",0
"t450",1
"t451",0
"t452",0
"t453",0
"t454",0
"t455",0
"t456",0
"t457",1
"t458",1
"t459",0
"t460",0
