accepted_species,estimate
t23,0.04680854
t136,0.014973994
t138,0.017067682
t280,0.018796971
t237,0.0017771568
t197,-0.0019808945
t192,-0.0026292459
t188,0.017083194
t126,0.017083194
t289,0.02302642
t290,0.02302642
t61,0.023127345
t215,0.023127345
t98,0.01010938
t68,0.01010938
t275,0.007747476
t185,0.01811898
t292,0.023127345
t254,0.023127345
t204,0.023127345
t278,0.023127345
t96,0.02302642
t52,0.017938575
t47,0.0120229395
t39,0.038224224
t74,0.054975215
t219,0.055928826
t220,0.055928826
t230,0.055928826
t302,0.055928826
t222,0.055928826
