"accepted_species","traits"
"t1",1
"t2",0
"t3",0
"t4",0
"t5",0
"t6",0
"t7",0
"t8",0
"t9",0
"t10",1
"t11",0
"t12",0
"t13",0
"t14",0
"t15",0
"t16",0
"t17",0
"t18",0
"t19",0
"t20",1
"t21",1
"t22",0
"t23",1
"t24",0
"t25",NA
"t26",1
"t27",0
"t28",0
"t29",1
"t30",0
"t31",0
"t32",0
"t33",1
"t34",0
"t35",0
"t36",0
"t37",0
"t38",1
"t39",0
"t40",1
"t41",1
"t42",0
"t43",NA
"t44",0
"t45",0
"t46",NA
"t47",1
"t48",1
"t49",0
"t50",0
"t51",0
"t52",0
"t53",0
"t54",NA
"t55",0
"t56",1
"t57",0
"t58",1
"t59",NA
"t60",0
"t61",0
"t62",NA
"t63",0
"t64",0
"t65",0
"t66",0
"t67",NA
"t68",0
"t69",NA
"t70",1
"t71",NA
"t72",0
"t73",0
"t74",0
"t75",0
"t76",0
"t77",0
"t78",0
"t79",0
"t80",1
"t81",0
"t82",NA
"t83",0
"t84",1
"t85",0
"t86",0
"t87",0
"t88",0
"t89",0
"t90",1
"t91",0
"t92",0
"t93",1
"t94",0
"t95",0
"t96",0
"t97",NA
"t98",NA
"t99",NA
"t100",0
"t101",1
"t102",1
"t103",1
"t104",1
"t105",1
"t106",0
"t107",0
"t108",NA
"t109",0
"t110",0
"t111",1
"t112",0
"t113",0
"t114",1
"t115",0
"t116",0
"t117",1
"t118",1
"t119",1
"t120",0
"t121",0
"t122",0
"t123",0
"t124",0
"t125",0
"t126",0
"t127",0
"t128",1
"t129",0
"t130",0
"t131",0
"t132",0
"t133",0
"t134",0
"t135",1
"t136",1
