"accepted_species","trait_ARD"
"t41","1"
"t19","1"
"t51","1"
"t67","1"
"t95","1"
"t96","1"
"t81","1"
"t82","1"
"t42","0"
"t52","1"
"t85","1"
"t86","1"
"t27","1"
"t77","1"
"t3","1"
"t12","1"
"t13","1"
"t32","0"
"t61","0"
"t62","0"
"t36","0"
"t33","0"
"t99","0"
"t100","0"
"t1","1"
"t45","0"
"t53","1"
"t54","1"
"t49","1"
"t50","1"
"t87","1"
"t88","1"
"t20","0"
"t11","1"
"t93","0"
"t94","0"
"t10","0"
"t74","0"
"t55","1"
"t56","1"
"t57","1"
"t39","1"
"t91","1"
"t92","1"
"t4","1"
"t22","1"
"t23","1"
"t17","1"
"t26","0"
"t97","0"
"t98","0"
"t78","0"
"t16","0"
"t28","1"
"t29","0"
"t75","0"
"t76","0"
"t40","0"
"t21","0"
"t63","1"
"t64","1"
"t38","0"
"t60","1"
"t30","1"
"t72","0"
"t73","0"
"t25","0"
"t2","1"
"t70","0"
"t71","0"
"t24","0"
"t43","1"
"t44","0"
"t66","0"
"t89","0"
"t90","0"
"t58","0"
"t59","0"
"t18","1"
"t6","0"
"t8","0"
"t5","0"
"t79","0"
"t80","0"
"t37","0"
"t9","0"
"t34","1"
"t35","1"
"t31","1"
"t46","1"
"t47","0"
"t48","0"
"t7","0"
"t68","1"
"t69","1"
"t14","1"
"t15","1"
"t65","0"
"t83","0"
"t84","0"
