accepted_species,estimate
t19,0.030086653415577883
t151,0.61480298426337
t27,0.12932194304225664
t14,0.15456632693038758
t31,0.1972944317844332
t223,-0.780409662801711
t89,0.44227049756424935
t131,0.483945340382721
t56,0.5511582200855484
t142,-2.1554586971088483
t225,1.0477767294743674
t201,-0.7525779928504659
t108,-0.6768746302969563
t152,-0.5017900435677208
t67,-0.11618650661637697
t237,0.7208861285244635
t234,0.7200841220736667
t93,-0.3435073968257628
t38,-0.25306669796122605
t3,0.08383678282248096
t64,-0.1267777491829256
t149,-0.2080050652711605
t52,0.1824726016320833
t87,2.0366626825371306
