"accepted_species","traits"
"t51",0
"t63",0
"t75",0
"t82",0
"t98",0
"t99",0
"t100",0
"t101",0
"t111",1
"t112",0
"t113",0
"t118",0
"t119",0
"t125",0
"t129",0
"t131",1
"t136",1
"t137",0
"t143",1
"t146",1
"t148",0
"t149",0
"t152",0
"t154",1
"t155",0
"t156",0
"t157",0
"t158",0
"t159",0
"t160",0
"t161",1
"t162",1
"t163",1
"t164",1
"t166",0
"t167",1
"t169",1
"t171",0
"t173",1
"t174",1
"t175",0
"t176",0
"t177",1
"t178",0
"t179",0
"t181",0
"t184",0
"t185",0
"t190",1
"t194",1
"t197",1
"t198",0
"t199",0
"t200",1
"t201",1
"t203",1
"t204",0
"t205",0
"t206",1
"t207",1
"t208",1
"t209",1
"t210",1
"t211",0
"t212",0
"t213",1
"t214",1
"t215",1
"t216",1
"t217",1
"t219",1
"t220",0
"t221",0
"t222",1
"t223",0
"t224",1
"t225",1
"t226",1
"t227",1
"t228",1
"t229",1
"t230",0
"t231",0
"t232",1
"t233",1
"t235",1
"t236",1
"t237",1
"t238",1
"t239",1
"t240",0
"t241",0
"t242",0
"t243",0
"t244",1
"t245",1
"t246",0
"t247",0
"t248",1
"t249",1
