accepted_species,estimate
t35,-0.2641505
t79,-1.1015214
t122,-1.180052
t68,-1.0598866
t63,-0.97738177
t53,-0.51918644
t168,-1.5899707
t169,-1.5899707
t338,-0.96995074
t141,-0.6538614
t155,-0.6323893
t138,-0.6538614
t126,-0.88455135
t339,-1.6794084
t340,-1.6794084
t193,-0.7923983
t100,0.13022992
t137,-0.20895925
t177,0.791621
t201,1.477505
t153,0.4611494
t140,0.6043197
t72,0.22988093
t292,0.37925142
t44,0.23129207
t125,-0.3636144
t212,-1.4399174
t262,-1.5419452
t284,-1.5419452
t179,-0.070108876
t333,-0.5160192
t296,-0.1794403
t65,-0.024754994
t22,0.29344797
