"accepted_species","estimate"
"t8",0.501505709092134
"t199",-2.09981691479756
"t67",-0.918340456918686
"t114",-0.824970590349229
"t14",0.0466160403059367
"t144",1.04389157783882
"t202",-0.308882722306945
"t57",0.479990517401211
"t142",0.608630633601602
"t25",-0.0439063972910263
"t88",0.0481515827853976
"t183",1.10507901239765
"t164",1.43441181955173
"t74",-0.424242280769643
"t40",0.257842776264573
"t152",-2.26513736506738
"t117",-2.2456497733862
"t103",-2.23774767071303
"t26",-0.720781523090523
"t132",0.190280015345428
"t13",0.27149241678538
"t193",1.19966856972796
