,0,1,2,3,4,5,6,7,8,9,10,11
t1,14.365129,-1.0403918,5.234234,0.3279602,6.441917,9.593157,2.3861358,0.9193852,-0.90237844,-0.08507774,5.3182454,-0.010122814
t2,12.526083,-1.4729509,6.079889,0.32037145,-0.0010620811,14.157088,-0.34999412,1.1844258,-0.80855197,-0.40973142,18.901537,-0.009817166
t3,12.051504,-1.0161179,7.7589483,0.20788787,7.1984167,13.8589325,3.3986962,0.69318706,-0.6377088,-0.0010310134,5.195039,-0.0014425284
t4,11.886584,-1.0196126,8.172193,0.3590997,7.399737,14.049537,3.2966518,0.7843015,-0.5659039,-0.034195792,5.669451,-0.03207249
t5,12.250625,-1.4269879,6.1857667,0.47999433,1.1817744,14.507924,-0.13114461,1.323122,-0.7122423,-0.4181188,18.90704,-0.036744773
t6,-0.45619074,1.1899921,4.6053915,0.20752911,3.9899447,-0.08449786,7.1244564,0.14541888,9.538077,4.033419,-0.011440571,6.2929893
t7,0.07122987,-0.26386184,0.7044642,6.480919,1.7012494,-0.100589514,3.526179,0.2990604,-0.64716023,6.5173616,-0.0563412,-0.07840142
t8,-0.04240009,-0.5060749,5.2010007,9.223438,9.186671,-0.027719256,10.886304,0.4979622,0.0030548358,13.901574,-0.09495225,1.2661552
t9,-0.5464559,0.7749476,6.7143188,0.5228803,7.7638264,0.5275879,11.291427,0.18707593,13.029236,7.8027883,-0.03055126,8.842875
t10,-0.46207657,2.1205204,7.907996,-0.04628516,5.159327,-0.48061836,8.367688,0.33124474,12.542475,5.2497993,-0.028454145,8.256363
t11,-0.20902881,3.7481062,5.0707088,-0.25436896,-0.0055719395,-0.7569115,1.4813639,0.3910371,4.1203785,1.4832098,-0.062308945,3.8303998
t12,21.903248,-1.3950025,3.1386957,-0.042697147,9.542431,3.7119727,2.4164762,1.4602894,-1.5253886,-0.13489392,2.5246856,-0.051938593
t13,2.379047,-0.368726,5.74968,10.230486,2.865266,-0.31903476,5.0186367,0.47852692,-0.57401377,4.9784455,-0.10397645,-0.03474707
t14,2.287058,-0.2378128,4.372735,9.436514,-0.0456682,-0.29575586,-0.053225618,0.39916953,-0.69878924,-0.051247485,-0.02336935,-0.15385234
t15,2.2983143,-0.23586965,4.9086494,10.262283,-0.06060997,-0.34840277,-0.108901724,0.4606406,-0.73231345,-0.05839289,-0.017360209,-0.15437007
t16,-0.24612792,4.1062303,7.654321,-0.27223483,0.5187544,-1.1508086,2.8737543,0.510315,7.4104557,1.6708984,-0.06246953,5.46726
t17,-0.24186693,3.150545,1.0859567,-0.26576522,-0.0098024905,0.7120857,1.201681,0.04031154,0.5687319,2.47587,-0.056196716,2.7669883
t18,-0.45126504,2.0598722,3.6871412,-0.12606679,2.1416142,0.13386425,5.4306517,0.027194237,7.8627095,2.8676176,-0.008707879,5.5399837
t19,-0.51815367,5.4718347,0.30854768,-0.49978012,-0.007978042,2.1395802,3.390998,0.06667882,0.96625876,5.0130963,-0.08717368,4.542646
t20,25.145945,-1.7990037,-0.00815848,-0.0505251,5.324804,0.04261434,-0.23405977,2.0395346,-1.8864217,-0.4581596,10.996754,-0.061379533
t21,-0.44228354,1.8618252,4.111943,-0.09668395,2.3769593,-0.0062608966,5.6526837,0.031623337,8.427831,2.9958193,-0.000767794,5.777917
t22,-0.3412602,2.4168546,3.1807137,-0.20149417,0.72060806,-0.01943111,3.378478,0.038538855,4.5191765,2.5973232,-0.037180506,4.4041967
t23,-0.29929715,4.0622044,7.813634,-0.2529026,0.91793597,-1.1179024,3.5178413,0.4925894,8.351908,1.9761857,-0.05600259,5.973082
t24,-0.20587642,4.213041,7.0638986,-0.29914972,-0.00035441466,-1.1286459,2.0266356,0.50122863,5.8604426,1.4569887,-0.07432745,4.803439
t25,-0.16473165,4.688029,7.7410936,-0.3495062,-0.026815351,-1.4125977,1.0069166,0.67200387,4.60747,1.0526282,-0.09186521,4.372771
t26,26.03681,-1.8440984,0.07181367,-0.03957162,5.5431123,0.166902,-0.22698198,2.1036234,-1.9415992,-0.46176276,10.9166975,-0.062284984
t27,-0.14132424,4.658176,7.554013,-0.34609222,-0.030262858,-1.3051357,0.9256565,0.67002904,4.503666,1.0497187,-0.08288322,4.328998
t28,-0.1337353,4.5474863,7.632049,-0.3524339,-0.03033289,-1.3104731,0.88533974,0.6604119,4.402521,1.1120209,-0.08385301,4.27093
t29,-0.4272142,3.877171,0.6914674,-0.33504447,-0.0037692206,1.2961223,2.2698743,0.011154413,0.97862715,3.5353067,-0.07118578,3.5600395
t30,-0.22172964,4.1272516,7.2842836,-0.29544204,0.12954962,-1.1421236,2.10817,0.48940775,6.1979504,1.3635402,-0.07261783,4.8756866
t31,-0.1546794,4.2887926,6.244178,-0.30326205,-0.024086002,-1.0906636,0.7502589,0.54756373,3.545382,1.272844,-0.082464375,3.8789892
t32,-0.5844479,5.6523376,0.04804036,-0.5366599,-0.0029152676,2.4282188,4.0377603,0.022191359,1.1899358,5.360834,-0.09824191,4.8504524
t33,-0.16130786,4.7774067,7.672054,-0.3592838,-0.030825712,-1.3622358,0.93683237,0.6771242,4.444859,1.2217118,-0.08824367,4.452427
t34,-0.5905806,5.798622,0.028698452,-0.54051846,-0.0041678264,2.405854,4.078832,0.037841022,1.223407,5.3796554,-0.098548464,4.9486804
t35,-0.1758255,4.8904533,7.867528,-0.3619128,-0.030365948,-1.4069391,1.1220961,0.7021573,4.7504854,1.0350494,-0.092092514,4.544482
t36,-0.5546597,5.4017587,0.18163659,-0.4785278,-0.006828703,2.0959828,3.433437,0.052336726,0.89475363,4.9525547,-0.08975175,4.502594
t37,2.7565982,-0.27725792,5.800209,11.652496,-0.05731638,-0.26100135,-0.045659535,0.53412336,-0.88074046,-0.04248922,-0.030329898,-0.17119823
t38,-0.15129101,4.7811365,7.9686,-0.36565894,-0.031402487,-1.4141772,1.0730637,0.7030373,4.765597,0.8810373,-0.09168303,4.4631605
t39,-0.1609577,4.9277763,7.7853994,-0.35714498,-0.03143305,-1.4081948,1.0372841,0.71030927,4.7176056,0.8841688,-0.09186954,4.4808455
t40,26.28731,-1.8047645,0.3653452,-0.05019739,6.7918043,0.22718635,-0.10992092,2.0417287,-1.9604498,-0.4033303,9.013531,-0.064497486
