,0,1,2,3,4,5,6,7,8,9,10,11
t1,3.6502535,4.6488833,-1.2609078,7.476675,5.0419965,4.3880606,7.260398,8.636383,10.561,1.389732,5.3698077,-0.49666008
t2,3.5163784,4.603623,-1.2801867,7.4896913,5.0941424,4.331502,7.188504,8.875597,10.777898,1.0674984,5.5195684,-0.5040785
t3,3.574881,4.643079,-1.2526973,7.4344954,5.0221624,4.3097258,7.2294235,8.573393,10.644898,1.4219227,5.413095,-0.49575096
t4,3.5876262,4.743606,-1.3169441,7.5266423,5.0872164,4.3362575,7.15087,8.664195,10.631452,1.2801777,5.4333143,-0.51598513
t5,3.499141,4.5752974,-1.2853897,7.475027,5.0913577,4.327227,7.173399,8.873939,10.821826,1.0795188,5.5635214,-0.5107722
t6,1.8325593,-2.7666357,1.0772746,1.9735523,3.130446,7.4886923,6.1505647,6.3112884,7.6298037,2.8728342,1.8030472,3.4718993
t7,0.09813568,9.455844,8.719966,0.1559312,4.7675138,6.032882,5.3857546,6.3999214,5.452909,2.652799,4.107801,4.466267
t8,1.9001747,-2.6820846,1.0601577,1.8759905,3.1310825,7.385491,6.2012863,6.24652,7.5281835,2.9928582,1.9236659,3.4848137
t9,1.9096165,-2.72316,1.0646102,1.8460279,3.0931926,7.344085,6.1994743,6.253776,7.520564,2.999218,1.8837429,3.4677482
t10,1.9541178,-2.6657758,1.0111626,1.8145734,3.0403965,7.397265,6.2197046,6.2715025,7.5887327,2.9765382,1.9176873,3.4567168
t11,2.1980703,-2.8567672,0.98972416,1.139105,2.58156,7.1619735,6.1469755,6.222095,7.440473,3.1358445,1.8808563,3.3813794
t12,3.5725799,4.633429,-1.2291956,7.507014,5.045698,4.2877226,7.2101245,8.773892,10.475092,1.2076092,5.3909917,-0.40084523
t13,17.367155,6.32455,6.835308,5.6057806,2.528182,1.8613818,3.577438,3.6828883,5.1843896,4.8128853,5.555675,0.7609033
t14,17.214617,6.015637,6.6574073,5.547406,2.565741,1.7289286,3.5414104,3.7378685,5.374674,4.8782735,5.604221,0.7525162
t15,17.59902,6.464631,6.829626,5.4581122,2.2943642,1.8296344,3.7262092,3.7852516,5.147623,4.7165537,5.422276,0.756002
t16,2.1574724,-2.849101,0.9943374,1.3133942,2.718547,7.098958,6.145551,6.2844014,7.486104,3.2430458,1.9052712,3.3381321
t17,1.2555629,-2.7764924,1.4920273,2.7925293,3.5753715,7.3255925,6.3048515,6.172633,7.4075975,2.818482,1.4103829,3.51081
t18,1.6950921,-2.7310307,1.2432222,2.1172345,3.2505667,7.3109026,6.2688465,6.201397,7.4672685,2.9191902,1.6874535,3.496341
t19,0.8152496,-3.4323993,1.7678355,3.2977529,3.9790945,6.871867,6.8651547,5.6859875,7.0762467,2.8289115,0.82351923,3.9469552
t20,3.4151893,4.7516084,-1.4723049,7.727145,5.2316985,4.187788,7.196972,8.974972,10.805576,0.75622666,5.48318,-0.57869077
t21,1.74845,-2.7390761,1.1961317,2.0558796,3.2235527,7.331125,6.2475452,6.2107096,7.478528,2.9245183,1.7400179,3.506573
t22,1.5409056,-2.7519164,1.3267154,2.3619983,3.3722668,7.321806,6.27798,6.1931806,7.452521,2.8826816,1.5936115,3.5126143
t23,2.2501118,-2.7269309,0.8911024,1.3800907,2.7022245,7.1450276,6.2506247,6.3216147,7.5762534,3.233242,1.9903389,3.380666
t24,2.2833407,-2.8051257,0.90380096,1.1514469,2.5711398,7.121212,6.1845636,6.2785296,7.5165567,3.2250962,1.9695643,3.3642194
t25,2.726671,-2.8860724,0.66544783,0.424937,1.9565631,6.8697124,6.2349377,6.46277,7.708957,3.4380155,2.0062287,3.2254252
t26,3.296766,4.7431717,-1.369756,7.6412277,5.1290483,4.1281967,7.1689777,8.925227,10.866213,0.80606735,5.602102,-0.5981991
t27,2.5475588,-2.9898257,0.7572382,0.5301761,2.0608509,6.938541,6.1942105,6.454037,7.7441573,3.316867,1.953762,3.239362
t28,2.5382903,-2.9569526,0.782562,0.6483408,2.104839,6.9469438,6.45126,6.4187794,7.8095584,3.3194032,1.7880938,3.2355576
t29,1.1246852,-2.832618,1.6734794,3.0362973,3.747254,7.3433385,6.2770996,6.182473,7.481755,2.761063,1.2345215,3.591949
t30,2.2810502,-2.7260027,0.88900036,1.2522405,2.6483648,7.2372746,6.20181,6.238878,7.4651566,3.0985737,1.9587268,3.4253795
t31,2.4200046,-2.828925,0.8197869,0.9021087,2.3643894,7.0762434,6.2059884,6.3153715,7.575304,3.2619627,1.9842805,3.332943
t32,0.7945477,-3.4790125,1.78741,3.5276675,3.953678,6.6549077,6.8411727,5.721603,6.980048,2.7236125,0.73362887,4.0004225
t33,2.5634153,-3.0601459,0.825908,0.3195147,2.0231369,7.023528,6.0947404,6.470847,7.820749,3.3013847,2.000483,3.2064974
t34,0.7627287,-3.5516648,1.838839,3.5533624,4.0452323,6.593579,6.990794,5.6078367,7.016062,2.7243195,0.68813163,4.055202
t35,2.7477992,-3.0258565,0.7515764,0.2242598,1.8457028,6.9562154,6.2220535,6.433097,7.835683,3.5539238,1.9961942,3.2518013
t36,0.98468083,-3.1243107,1.7310957,3.2445521,3.882659,7.19873,6.4358873,6.0701723,7.249051,2.8114495,0.9310344,3.6620777
t37,17.820574,6.7130923,6.925826,5.4309335,2.062594,1.9521867,3.9061155,3.7238219,5.0239515,4.6690946,5.293105,0.7837522
t38,2.8563926,-2.8913336,0.5780362,0.30731183,1.8209463,6.771754,6.245471,6.4847474,7.7259626,3.4747007,2.0112019,3.167458
t39,2.7858782,-2.9283347,0.6553104,0.29824603,1.8324442,6.8954306,6.3007803,6.4072995,7.74796,3.5239687,2.038972,3.2599165
t40,3.5094774,4.589473,-1.3165818,7.501486,4.9855638,4.2266726,7.06865,8.889297,10.542247,0.9661014,5.5675726,-0.33875778
t41,2.542127,-2.8799865,0.7448954,0.65506256,2.155599,7.0019903,6.197075,6.3696074,7.643601,3.3319526,2.0031154,3.282187
t42,2.5573049,-2.8005157,0.73134905,0.7264089,2.2039154,7.0315127,6.1714563,6.318329,7.5518594,3.3507361,2.0804634,3.3301628
t43,-0.35388178,9.650732,8.202653,0.59670866,4.70911,6.4711456,5.3430223,6.446538,5.143893,2.7557023,3.4560485,4.481184
t44,-0.34209505,9.731304,8.227274,0.369367,5.0000277,6.3078537,5.1086626,6.6058435,5.3591795,2.7553308,3.9033856,4.7803917
t45,-0.10405147,9.445871,8.546011,0.34772593,4.664308,6.237901,5.3871894,6.481049,5.269044,2.826766,3.8285155,4.46328
t46,-0.01773819,9.40437,8.641627,0.2718889,4.6773095,6.210037,5.4082294,6.43859,5.180515,2.7475395,3.7879298,4.385808
t47,1.0182164,-3.2533798,1.6738873,3.2319143,3.8321078,7.156156,6.567882,5.946446,7.1432424,2.7370806,0.8430288,3.7922642
t48,3.5757704,4.5702972,-1.3678924,7.4995284,4.955133,4.530996,6.938637,9.270764,10.597063,0.48659047,5.6839757,-0.4981617
t49,3.4852312,4.6530704,-1.2807659,7.4849715,5.013052,4.5459666,6.9653783,9.343043,10.640121,0.5566244,5.5546317,-0.51167095
t50,1.0298988,-2.779446,1.6483277,3.0569255,3.7865372,7.301369,6.3455133,6.1924644,7.3462257,2.7123103,1.2474055,3.5610232
t51,1.135502,-2.8264327,1.6527475,3.0615559,3.6904838,7.3887477,6.2193484,6.1675334,7.504574,2.7815692,1.2614278,3.5359564
t52,0.8652785,-3.258169,1.8234731,3.3740878,4.002034,7.0316553,6.5843925,5.9412084,7.1925583,2.8518355,0.78835523,3.7390692
t53,0.90438074,-3.1886444,1.8242126,3.3525028,3.989685,7.106471,6.471068,6.046701,7.2084856,2.8091183,0.8127561,3.6779408
t54,0.20206024,9.41235,8.898148,0.1005689,4.886575,5.7728834,5.2798142,6.3378386,5.529732,2.4661422,4.239147,4.4781456
t55,3.4169059,4.7689433,-1.3579432,7.5855665,5.126988,4.292655,7.1683564,9.0671625,10.9523735,0.679269,5.5441856,-0.5605497
t56,3.4458053,4.7287045,-1.2193272,7.4768314,5.120028,4.3792357,7.1213202,9.019334,10.887617,0.70954835,5.499887,-0.4766087
t57,-0.33439544,9.644419,8.268373,0.54471827,4.921685,6.206114,5.2054415,6.5648427,5.4035606,2.925039,3.8138456,4.731462
t58,-0.3057951,9.6133,8.299692,0.45023805,4.890254,6.29069,5.2138133,6.582205,5.3351903,2.8374302,3.8343773,4.692256
t59,3.3972242,4.727898,-1.4518121,7.6621056,5.076224,4.20509,7.0450034,9.070665,10.6730795,0.6365299,5.639341,-0.46542078
t60,3.4623375,4.6980047,-1.417973,7.6175513,5.022541,4.222474,7.0505877,8.998216,10.587791,0.75221074,5.624401,-0.42385292
t61,-0.43929085,9.741904,8.04383,0.7099707,4.6954737,6.5935426,5.267885,6.370336,5.194355,2.7285435,3.4064646,4.5484695
t62,-0.3872805,9.596513,8.208514,0.57316804,4.741142,6.5468917,5.305636,6.498542,5.027433,2.8235557,3.4335053,4.439537
t63,2.9650135,-2.7936358,0.32117873,0.04076897,1.5664078,6.6079264,6.2684646,6.4210954,7.8197117,3.8430572,2.061631,3.1514099
t64,17.120045,5.9044824,6.607844,5.6241665,2.6859257,1.7112273,3.4803214,3.6775653,5.4602346,4.9316015,5.7077217,0.74740887
t65,17.108313,5.8933287,6.593718,5.5987697,2.6599596,1.6975073,3.4677866,3.6976411,5.4643598,4.952405,5.6787834,0.73366624
t66,0.7580813,-3.5307803,1.7717507,3.51186,4.0135446,6.7100697,6.807577,5.731945,6.9220786,2.8696938,0.61925507,4.133213
t67,3.0333798,-2.7711353,0.3373654,-0.013516307,1.5005558,6.623166,6.2411795,6.4584455,7.7874045,3.7996335,2.0839207,3.1049302
t68,3.0877345,-2.8351858,0.41213447,-0.014745558,1.5367997,6.738397,6.1830235,6.4195666,7.6707635,3.6932533,2.2021816,3.095031
t69,-0.194229,9.534755,8.470713,0.19016227,4.754079,6.3453374,5.292224,6.537561,5.1448483,2.7418199,3.8485262,4.4663963
t70,0.24620494,9.345313,8.956938,0.15016061,4.7835484,5.7472606,5.374593,6.3914757,5.6392584,2.4879296,4.3611336,4.590634
t71,3.6581337,4.718326,-1.4728243,7.565506,5.009556,4.538938,7.079344,9.176081,10.786399,0.73061913,5.8314743,-0.5447967
t72,16.950726,5.9610868,6.743774,5.7746706,2.7873325,1.840159,3.3755589,3.5746222,5.3437066,4.9914365,5.7509236,0.78631485
t73,17.06457,6.0795393,6.815128,5.827307,2.812803,1.8966336,3.3928235,3.529207,5.2839074,5.001876,5.74239,0.78032666
t74,0.13731758,9.355198,8.866659,0.18510762,4.77183,5.8155155,5.3665657,6.439047,5.528643,2.5803797,4.231733,4.5913496
t75,0.2078582,9.461503,8.851303,0.10873339,4.797494,5.89442,5.3792343,6.35917,5.590864,2.5228477,4.280423,4.5156407
t76,18.11867,6.924263,7.087687,5.1828923,2.1960042,1.7776737,3.710182,4.0073156,4.8526063,4.286649,5.3554363,0.7271445
t77,18.105465,6.9307795,7.0689993,5.18466,2.1706743,1.6998544,3.722049,3.9708147,4.8653035,4.3286633,5.3275886,0.6704024
t78,18.052181,6.883769,6.975699,5.155674,2.0891953,1.7309369,3.8067892,3.8731623,4.96108,4.440018,5.265676,0.6394544
t79,0.7195362,-3.5662854,1.885119,3.6010718,4.1236596,6.605493,6.874405,5.661055,6.8866024,2.8309066,0.63780165,4.167465
t80,0.79164815,-3.4879656,1.8755435,3.640083,4.1028657,6.576851,6.865477,5.7324643,7.0329666,2.715722,0.6439489,4.0855412
t81,18.17222,6.9881268,7.0832796,5.126176,2.151817,1.622837,3.7227538,3.9277747,4.840911,4.297641,5.236444,0.6536443
t82,17.778402,6.6727495,6.9828243,5.4005427,2.1795137,1.9050856,3.8213606,3.8281205,5.000351,4.571114,5.333081,0.7630463
t83,2.6326272,-2.9786205,0.75688004,0.38581938,2.057894,7.0286922,6.0902734,6.4088006,7.732774,3.3634593,2.0529933,3.2065487
t84,2.5866356,-3.055947,0.8059853,0.34417456,2.123905,7.0531673,5.9584966,6.404046,7.7698154,3.30127,2.1172101,3.1156926
t85,0.27350548,9.326635,8.96886,0.16937487,4.7199326,5.7538047,5.421716,6.411591,5.6983404,2.499986,4.4416666,4.6559224
t86,0.18900466,9.279077,9.0102415,0.22191866,4.8056955,5.676017,5.343703,6.455277,5.596318,2.5270927,4.3156266,4.5947833
t87,3.51803,4.796225,-1.3264186,7.635046,5.211835,4.567904,6.9726624,9.417234,10.750658,0.4765818,5.5170617,-0.5817532
t88,3.565705,4.637768,-1.2205824,7.5107365,5.175661,4.4392715,6.922342,9.347788,10.690296,0.4134214,5.826684,-0.35033253
t89,3.5324843,4.6176815,-1.2820771,7.540404,5.1316347,4.448873,6.9624352,9.26965,10.60219,0.4556516,5.7387724,-0.38955668
t90,-0.52484447,9.572275,8.136798,0.64789385,4.6718674,6.568107,5.24944,6.499036,5.0708046,2.8424284,3.4158392,4.4852457
t91,-0.43759322,9.594544,8.060878,0.5497033,4.6513276,6.6027884,5.3112674,6.513778,5.1379523,2.6973946,3.5095482,4.537527
t92,17.724539,6.606061,6.832855,5.416158,2.136257,1.95933,3.8728325,3.696795,5.1117167,4.7387395,5.393436,0.67055756
t93,16.845469,5.859866,6.7594004,5.7693467,2.8192446,1.8891124,3.3025374,3.4610631,5.4021754,5.107894,5.8501835,0.7207268
t94,-0.45423678,9.601031,8.258675,0.60592085,4.8011293,6.4577756,5.219983,6.5714035,5.0608163,2.931561,3.426701,4.5094533
t95,-0.4609586,9.649703,8.209142,0.6352868,4.718845,6.484834,5.2455306,6.483325,5.118075,2.8348594,3.4228096,4.509177
