"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121"
"t1",0,11.1138792941184,7.57507454238226,7.70361236877632,11.1138792941184,10.1931313009935,11.5848256814914,8.85550822672352,8.98915777639821,9.70781940139261,12.4935984087678,7.15920182898535,11.0872129465176,13.0608230762683,13.0608230762683,12.0057855339131,13.0608230762683,11.3080401280586,13.0608230762683,9.9835203376525,11.0837719403484,11.9709593642708,11.7449439265334,12.4352812523835,13.0608230762683,9.9835203376525,13.0608230762683,13.0608230762683,12.8609876533412,12.3277509028181,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,9.49196681103105,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,9.9835203376525,9.9835203376525,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,9.9835203376525,9.9835203376525,13.0608230762683,13.0608230762683,9.9835203376525,9.9835203376525,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,9.9835203376525,13.0608230762683,12.6329802973916,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,9.9835203376525,9.9835203376525,9.9835203376525,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,9.9835203376525,9.9835203376525,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,13.0608230762683,9.9835203376525,9.9835203376525
"t2",11.1138792941184,0,6.53315544318131,9.92707025736494,13.337337182707,13.1383201634273,14.5300145439252,11.8006970891573,11.934346638832,12.6530082638264,15.4387872712016,11.234749647885,14.0324018089515,16.0060119387021,16.0060119387021,14.9509743963469,16.0060119387021,14.2532289904924,16.0060119387021,14.0590681565522,14.0289608027822,14.9161482267047,14.6901327889672,15.3804701148174,16.0060119387021,14.0590681565522,16.0060119387021,16.0060119387021,15.806176515775,15.2729397652519,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,13.5675146299307,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,16.0060119387021,15.5781691598254,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522,14.0590681565522,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522
"t3",7.57507454238226,6.53315544318131,0,6.38826550562882,9.79853243097088,9.59951541169118,10.9912097921891,8.26189233742122,8.39554188709591,9.11420351209031,11.8999825194655,7.69594489614892,10.4935970572153,12.467207186966,12.467207186966,11.4121696446108,12.467207186966,10.7144242387563,12.467207186966,10.5202634048161,10.4901560510461,11.3773434749685,11.1513280372311,11.8416653630812,12.467207186966,10.5202634048161,12.467207186966,12.467207186966,12.2673717640389,11.7341350135158,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,10.0287098781946,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,10.5202634048161,10.5202634048161,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,10.5202634048161,10.5202634048161,12.467207186966,12.467207186966,10.5202634048161,10.5202634048161,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,10.5202634048161,12.467207186966,12.0393644080893,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,10.5202634048161,10.5202634048161,10.5202634048161,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,10.5202634048161,10.5202634048161,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,12.467207186966,10.5202634048161,10.5202634048161
"t4",7.70361236877632,9.92707025736494,6.38826550562882,0,6.39415540978481,9.72805323808524,11.1197476185832,8.39043016381528,8.52407971348996,9.24274133848436,12.0285203458596,7.82448272254298,10.6221348836094,12.5957450133601,12.5957450133601,11.5407074710049,12.5957450133601,10.8429620651503,12.59574501336,10.6488012312101,10.6186938774401,11.5058813013626,11.2798658636252,11.9702031894753,12.59574501336,10.6488012312101,12.59574501336,12.59574501336,12.3959095904329,11.8626728399098,12.59574501336,12.59574501336,12.59574501336,12.59574501336,12.59574501336,12.5957450133601,12.5957450133601,12.5957450133601,12.5957450133601,10.1572477045887,12.5957450133601,12.5957450133601,12.59574501336,12.59574501336,12.5957450133601,12.5957450133601,12.5957450133601,10.6488012312101,10.6488012312101,12.59574501336,12.59574501336,12.5957450133601,12.5957450133601,12.59574501336,10.6488012312101,10.6488012312101,12.59574501336,12.59574501336,10.6488012312101,10.6488012312101,12.59574501336,12.59574501336,12.59574501336,12.5957450133601,12.5957450133601,12.59574501336,12.59574501336,12.59574501336,12.5957450133601,12.59574501336,10.6488012312101,12.5957450133601,12.1679022344834,12.59574501336,12.59574501336,12.5957450133601,12.5957450133601,12.5957450133601,12.59574501336,12.59574501336,12.5957450133601,12.5957450133601,12.59574501336,12.59574501336,12.59574501336,12.59574501336,10.6488012312101,10.6488012312101,10.6488012312101,12.59574501336,12.59574501336,12.5957450133601,12.5957450133601,12.59574501336,12.59574501336,12.59574501336,12.59574501336,12.5957450133601,12.5957450133601,12.5957450133601,12.5957450133601,12.59574501336,12.59574501336,12.59574501336,12.59574501336,12.5957450133601,12.5957450133601,12.5957450133601,12.5957450133601,10.6488012312101,10.6488012312101,12.5957450133601,12.5957450133601,12.59574501336,12.59574501336,12.5957450133601,12.5957450133601,12.59574501336,12.59574501336,10.6488012312101,10.6488012312101
"t5",11.1138792941184,13.337337182707,9.79853243097088,6.39415540978481,0,13.1383201634273,14.5300145439252,11.8006970891573,11.934346638832,12.6530082638264,15.4387872712016,11.234749647885,14.0324018089515,16.0060119387021,16.0060119387021,14.9509743963469,16.0060119387021,14.2532289904924,16.0060119387021,14.0590681565522,14.0289608027822,14.9161482267047,14.6901327889672,15.3804701148174,16.0060119387021,14.0590681565522,16.0060119387021,16.0060119387021,15.806176515775,15.2729397652519,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,13.5675146299307,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,16.0060119387021,15.5781691598254,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522,14.0590681565522,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,16.0060119387021,14.0590681565522,14.0590681565522
"t6",10.1931313009935,13.1383201634273,9.59951541169118,9.72805323808524,13.1383201634273,0,8.09703984626047,5.36772239149258,2.84000528129391,3.55866690628831,6.34444591366351,10.3140016547601,7.5994271112867,9.57303724103736,9.57303724103736,5.85663303880882,6.911670581164,5.1588876329543,6.911670581164,13.1383201634273,4.93461944524409,5.82180686916655,5.59579143142911,6.28612875727924,6.911670581164,13.1383201634273,6.911670581164,6.911670581164,6.71183515823686,6.17859840771377,6.911670581164,6.911670581164,6.911670581164,6.911670581164,6.911670581164,6.911670581164,9.57303724103736,6.911670581164,6.911670581164,12.6467666368058,6.911670581164,6.911670581164,9.57303724103736,9.57303724103736,9.57303724103736,9.57303724103736,6.911670581164,13.1383201634273,13.1383201634273,6.911670581164,6.911670581164,6.911670581164,6.911670581164,9.57303724103736,13.1383201634273,13.1383201634273,9.57303724103736,9.57303724103736,13.1383201634273,13.1383201634273,9.57303724103736,9.57303724103736,6.911670581164,9.57303724103736,9.57303724103736,6.911670581164,6.911670581164,6.911670581164,9.57303724103736,9.57303724103736,13.1383201634273,9.57303724103736,9.14519446216067,9.57303724103736,9.57303724103736,9.57303724103736,9.57303724103736,9.57303724103736,6.911670581164,6.911670581164,9.57303724103736,9.57303724103736,6.911670581164,6.911670581164,9.57303724103736,9.57303724103736,13.1383201634273,13.1383201634273,13.1383201634273,9.57303724103736,9.57303724103736,9.57303724103736,9.57303724103736,9.57303724103736,9.57303724103736,6.911670581164,6.911670581164,6.911670581164,6.911670581164,9.57303724103736,9.57303724103736,6.911670581164,6.911670581164,6.911670581164,6.911670581164,9.57303724103736,9.57303724103736,9.57303724103736,9.57303724103736,13.1383201634273,13.1383201634273,9.57303724103736,9.57303724103736,6.911670581164,6.911670581164,9.57303724103736,9.57303724103736,6.911670581164,6.911670581164,13.1383201634273,13.1383201634273
"t7",11.5848256814914,14.5300145439252,10.9912097921891,11.1197476185832,14.5300145439252,8.09703984626047,0,3.74487877964803,6.8930663216652,7.6117279466596,10.3975069540348,11.7056960352581,8.17755259070689,10.1511627204575,10.1511627204575,9.9096940791801,10.9647316215353,9.21194867332558,10.9647316215353,14.5300145439252,8.98768048561538,9.87486790953784,9.6488524718004,10.3391897976505,10.9647316215353,14.5300145439252,10.9647316215353,10.9647316215353,10.7648961986081,10.2316594480851,10.9647316215353,10.9647316215353,10.9647316215353,10.9647316215353,10.9647316215353,10.9647316215353,10.1511627204575,10.9647316215353,10.9647316215353,14.0384610173038,10.9647316215353,10.9647316215353,7.9501936291928,7.9501936291928,7.9501936291928,7.9501936291928,10.9647316215353,14.5300145439252,14.5300145439252,10.9647316215353,10.9647316215353,10.9647316215353,10.9647316215353,7.9501936291928,14.5300145439252,14.5300145439252,7.9501936291928,7.9501936291928,14.5300145439252,14.5300145439252,7.9501936291928,7.9501936291928,10.9647316215353,10.1511627204575,10.1511627204575,10.9647316215353,10.9647316215353,10.9647316215353,7.9501936291928,7.9501936291928,14.5300145439252,10.1511627204575,9.72331994158086,7.9501936291928,7.9501936291928,10.1511627204575,10.1511627204575,10.1511627204575,10.9647316215353,10.9647316215353,10.1511627204575,10.1511627204575,10.9647316215353,10.9647316215353,7.9501936291928,7.9501936291928,14.5300145439252,14.5300145439252,14.5300145439252,7.9501936291928,7.9501936291928,10.1511627204575,10.1511627204575,7.9501936291928,7.9501936291928,10.9647316215353,10.9647316215353,10.9647316215353,10.9647316215353,10.1511627204575,10.1511627204575,10.9647316215353,10.9647316215353,10.9647316215353,10.9647316215353,10.1511627204575,10.1511627204575,10.1511627204575,10.1511627204575,14.5300145439252,14.5300145439252,10.1511627204575,10.1511627204575,10.9647316215353,10.9647316215353,7.9501936291928,7.9501936291928,10.9647316215353,10.9647316215353,14.5300145439252,14.5300145439252
"t8",8.85550822672352,11.8006970891573,8.26189233742122,8.39043016381528,11.8006970891573,5.36772239149258,3.74487877964803,0,4.16374886689731,4.88241049189171,7.66818949926691,8.97637858049018,5.448235135939,7.42184526568966,7.42184526568966,7.18037662441222,8.2354141667674,6.48263121855769,8.2354141667674,11.8006970891573,6.25836303084749,7.14555045476995,6.91953501703251,7.60987234288264,8.23541416676739,11.8006970891573,8.23541416676739,8.23541416676739,8.03557874384026,7.50234199331716,8.23541416676739,8.23541416676739,8.23541416676739,8.23541416676739,8.23541416676739,8.2354141667674,7.42184526568966,8.2354141667674,8.2354141667674,11.3091435625359,8.2354141667674,8.2354141667674,4.75024918698812,4.75024918698812,4.75024918698812,4.75024918698812,8.2354141667674,11.8006970891573,11.8006970891573,8.23541416676739,8.23541416676739,8.2354141667674,8.2354141667674,4.75024918698812,11.8006970891573,11.8006970891573,4.75024918698812,4.75024918698812,11.8006970891573,11.8006970891573,4.75024918698812,4.75024918698812,8.23541416676739,7.42184526568966,7.42184526568966,8.23541416676739,8.23541416676739,8.23541416676739,4.75024918698812,4.75024918698812,11.8006970891573,7.42184526568966,6.99400248681297,4.75024918698812,4.75024918698812,7.42184526568966,7.42184526568966,7.42184526568966,8.23541416676739,8.23541416676739,7.42184526568966,7.42184526568966,8.23541416676739,8.23541416676739,4.75024918698812,4.75024918698812,11.8006970891573,11.8006970891573,11.8006970891573,4.75024918698812,4.75024918698812,7.42184526568966,7.42184526568966,4.75024918698812,4.75024918698812,8.23541416676739,8.23541416676739,8.2354141667674,8.2354141667674,7.42184526568966,7.42184526568966,8.2354141667674,8.2354141667674,8.23541416676739,8.23541416676739,7.42184526568966,7.42184526568966,7.42184526568966,7.42184526568966,11.8006970891573,11.8006970891573,7.42184526568966,7.42184526568966,8.23541416676739,8.23541416676739,4.75024918698812,4.75024918698812,8.23541416676739,8.23541416676739,11.8006970891573,11.8006970891573
"t9",8.98915777639821,11.934346638832,8.39554188709591,8.52407971348996,11.934346638832,2.84000528129391,6.8930663216652,4.16374886689731,0,2.04946757856058,4.83524658593579,9.11002813016487,6.39545358669143,8.36906371644208,8.36906371644208,4.34743371108109,5.13440184700514,3.38161889879544,4.6958604846195,11.934346638832,3.15735071108524,4.0445381350077,4.08659210370139,4.77692942955152,5.40247125343627,11.934346638832,5.40247125343627,5.40247125343627,4.49602506169237,4.66939907998604,5.40247125343627,4.6958604846195,5.40247125343627,4.6958604846195,5.40247125343627,4.6958604846195,8.36906371644208,5.40247125343627,5.40247125343627,11.4427931122106,5.40247125343627,5.40247125343627,8.36906371644208,8.36906371644208,8.36906371644208,8.36906371644208,4.6958604846195,11.934346638832,11.934346638832,4.6958604846195,4.6958604846195,4.6958604846195,4.6958604846195,8.36906371644208,11.934346638832,11.934346638832,8.36906371644208,8.36906371644208,11.934346638832,11.934346638832,8.36906371644208,8.36906371644208,5.40247125343627,8.36906371644208,8.36906371644208,4.6958604846195,5.40247125343627,5.40247125343627,8.36906371644208,8.36906371644208,11.934346638832,8.36906371644208,7.94122093756539,8.36906371644208,8.36906371644208,8.36906371644208,8.36906371644208,8.36906371644208,4.6958604846195,4.6958604846195,8.36906371644208,8.36906371644208,5.40247125343627,5.40247125343627,8.36906371644208,8.36906371644208,11.934346638832,11.934346638832,11.934346638832,8.36906371644208,8.36906371644208,8.36906371644208,8.36906371644208,8.36906371644208,8.36906371644208,4.6958604846195,4.6958604846195,5.40247125343627,5.40247125343627,8.36906371644208,8.36906371644208,5.40247125343627,5.40247125343627,4.6958604846195,4.6958604846195,8.36906371644208,8.36906371644208,8.36906371644208,8.36906371644208,11.934346638832,11.934346638832,8.36906371644208,8.36906371644208,4.6958604846195,4.6958604846195,8.36906371644208,8.36906371644208,4.6958604846195,4.6958604846195,11.934346638832,11.934346638832
"t10",9.70781940139261,12.6530082638264,9.11420351209031,9.24274133848436,12.6530082638264,3.55866690628831,7.6117279466596,4.88241049189171,2.04946757856058,0,3.64616452947843,9.82868975515927,7.11411521168582,9.08772534143648,9.08772534143648,3.15835165462373,6.12113287843067,4.36834993022097,6.12113287843067,12.6530082638264,4.14408174251076,5.03126916643322,2.89751004724403,3.58784737309415,4.21338919697891,12.6530082638264,4.21338919697891,4.21338919697891,5.92129745550354,3.48031702352868,4.21338919697891,6.12113287843067,4.21338919697891,6.12113287843067,4.21338919697891,6.12113287843067,9.08772534143648,4.21338919697891,4.21338919697891,12.161454737205,4.21338919697891,4.21338919697891,9.08772534143648,9.08772534143648,9.08772534143648,9.08772534143648,6.12113287843067,12.6530082638264,12.6530082638264,6.12113287843067,6.12113287843067,6.12113287843067,6.12113287843067,9.08772534143648,12.6530082638264,12.6530082638264,9.08772534143648,9.08772534143648,12.6530082638264,12.6530082638264,9.08772534143648,9.08772534143648,4.21338919697891,9.08772534143648,9.08772534143648,6.12113287843067,4.21338919697891,4.21338919697891,9.08772534143648,9.08772534143648,12.6530082638264,9.08772534143648,8.65988256255979,9.08772534143648,9.08772534143648,9.08772534143648,9.08772534143648,9.08772534143648,6.12113287843067,6.12113287843067,9.08772534143648,9.08772534143648,4.21338919697891,4.21338919697891,9.08772534143648,9.08772534143648,12.6530082638264,12.6530082638264,12.6530082638264,9.08772534143648,9.08772534143648,9.08772534143648,9.08772534143648,9.08772534143648,9.08772534143648,6.12113287843067,6.12113287843067,4.21338919697891,4.21338919697891,9.08772534143648,9.08772534143648,4.21338919697891,4.21338919697891,6.12113287843067,6.12113287843067,9.08772534143648,9.08772534143648,9.08772534143648,9.08772534143648,12.6530082638264,12.6530082638264,9.08772534143648,9.08772534143648,6.12113287843067,6.12113287843067,9.08772534143648,9.08772534143648,6.12113287843067,6.12113287843067,12.6530082638264,12.6530082638264
