accepted_species,estimate
t64,3.3389792
t62,1.9047306
t19,2.1303313
t28,-0.48731187
t159,-0.26234433
t160,-0.33573106
t193,0.37914434
t229,-0.3398292
t237,-0.3303648
t149,-0.16275612
t253,0.17945354
t174,-0.6641615
t214,-0.9274877
t96,-0.8522025
t98,-0.9336411
t105,-0.4923991
t112,-0.3127147
t140,-0.009452421
t198,-0.8324766
t87,-0.92159563
t187,-0.19357744
t303,-0.64156955
t274,1.4214675
t316,0.9336994
t320,1.0292583
t317,-0.3658875
t272,-0.54336536
t201,-0.43471783
t283,-0.6438091
t227,-0.5257079
t278,-1.3284853
t239,-0.8906443
t228,-1.2673476
t38,0.56341904
t32,-1.0220656
